date,Q_i,Q_C,Q_L,T_i,T_C,T_L
1980-06-11,357.9085193495748,292.9999855110308,650.9085048606056,19.050537924575433,10.0,14.976528350318096
1980-06-12,374.3959574282491,299.11236480956404,673.5083222378132,21.935908949180547,8.3,15.880053605678008
1980-06-13,388.9605739728959,310.7611982855,699.7217722583958,24.173549812655164,7.3,16.67965042720857
1980-06-14,399.7645685707415,316.8758193055383,716.6403878762799,26.20803356163035,7.4,17.891713207387944
1980-06-15,397.2188259793047,319.5826278290442,716.8014538083489,28.30436069004959,8.0,19.25175496326247
1980-06-16,373.52675947219507,272.5248977739187,646.0516572461138,26.723905656533052,7.8,18.741207374303738
1980-06-17,414.08920987154613,305.54124268989654,719.6304525614427,26.32661033736147,8.0,18.545484237374986
1980-06-18,417.2118426410192,326.1909115810168,743.402754222036,29.660139546322245,7.9,20.11220645832483
1980-06-19,427.9604003091908,331.53679227823244,759.4971925874232,31.224351569412686,7.8,20.999120381837574
1980-06-20,388.7899603117642,329.53459450965113,718.3245548214154,32.54831042645785,5.8,20.27740367401855
1980-06-21,402.84858895426476,316.12312058730663,718.9717095415714,31.286381425303706,6.9,20.56398596288031
1980-06-22,410.779137955407,330.6540824589821,741.4332204143891,32.518003046283866,7.6,21.405418383063385
1980-06-23,417.77862385975226,334.6693506868271,752.4479745465794,34.8348842041506,7.3,22.588081595115725
1980-06-24,426.6604678237793,340.1014925260589,766.7619603498382,36.378873946514986,7.1,23.39206807504373
1980-06-25,424.1442895487504,343.903595764838,768.0478853135884,36.48847453997485,7.2,23.374172813004055
1980-06-26,439.4581476744521,352.6949896067315,792.1531372811836,36.225774494952134,7.1,23.25793500871047
1980-06-27,439.657895288483,356.87676818489996,796.534663473383,35.856914878517266,7.2,23.0175650837462
1980-06-28,437.27588664442663,366.6309643137431,803.9068509581698,33.67844854309814,7.1,21.557041432678684
1980-06-29,267.8611808020616,154.07156735386968,421.9327481559313,30.36340383916097,7.4,21.978163213155145
1980-06-30,64.63,122.8,187.43,34.441430173988905,6.8,16.331375084804474
1980-07-01,152.17672106898883,122.801923480694,274.9786445496828,31.28051846881701,9.1,21.374984400051712
1980-07-02,300.11817199385473,122.80569252066935,422.9238645145241,31.26540446415776,8.1,24.538795311922033
1980-07-03,392.40980645426765,171.95940560317132,564.369212057439,29.22856303069028,9.1,23.09552873247772
1980-07-04,313.9921014262344,158.5902481413005,472.5823495675349,29.355386036220448,10.1,22.893620267068844
1980-07-05,248.13769660080513,162.25279293991417,410.3904895407193,27.45359616271954,10.333333333333334,20.684895301639543
1980-07-06,284.19707049535805,180.4533,464.65037049535806,27.584288096274616,10.566666666666666,20.975263031149545
1980-07-07,199.03976049535805,167.37771,366.4174704953581,28.96402406421441,10.8,20.666786631340376
1980-07-08,315.6977609631587,174.01561440505623,489.71337536821494,30.865326102280044,9.7,23.34440180038137
1980-07-09,406.95542483719544,225.3626683761511,632.3180932133465,30.50950244965067,10.0,23.19976981867094
1980-07-10,385.2820946048574,222.42232473680343,607.7044193416608,31.555107680728458,10.8,23.958652638470657
1980-07-11,366.30237100557326,219.04994777497643,585.3523187805497,33.16056374997662,9.3,24.23148791714753
1980-07-12,339.0253027155467,236.2525714856932,575.2778742012399,32.136711396401125,10.1,23.08677228355661
1980-07-13,350.71685232504086,290.6872413617657,641.4040936868066,30.882709499477816,10.9,21.82645501574339
1980-07-14,390.3560282291894,303.424066961148,693.7800951903374,30.33452908974936,11.0,21.878591120556266
1980-07-15,407.6883705342973,294.13847963302413,701.8268501673215,28.548735828969868,9.9,20.732975000635417
1980-07-16,407.9155110549367,282.9404032408971,690.8559142958338,31.470517174226988,10.9,23.045851040939343
1980-07-17,399.21760296356695,282.83509296025704,682.052695923824,30.600862814438692,10.9,22.431266243939444
1980-07-18,414.3078252227283,288.51138619280863,702.819211415537,29.77220331907243,10.6,21.901902015248854
1980-07-19,429.2302245876171,304.8111028134808,734.0413274010979,33.04248896041723,10.0,23.474081556900067
1980-07-20,451.019573788599,321.68135410831155,772.7009278969106,35.652286012457765,10.8,25.306087724675915
1980-07-21,497.63897632638725,341.00339515371786,838.6423714801051,30.96786173253635,11.2,22.92998027678872
1980-07-22,556.0618676465537,340.17528125671777,896.2371489032714,33.07560395721106,10.0,24.31704036060198
1980-07-23,485.1798236376309,349.2933420252505,834.4731656628815,32.449952940191764,10.0,23.052863359054633
1980-07-24,447.86123040610283,319.87800149985566,767.7392319059585,32.70912904529463,10.5,23.455711323727098
1980-07-25,515.9084564682646,377.91184565213376,893.8203021203983,30.58188871858713,10.3,22.006601291383443
1980-07-26,584.6476650583869,424.89045648005606,1009.538121538443,30.568016063083324,10.1,21.953517509000314
1980-07-27,551.1149867411971,403.43712426212585,954.5521110033229,31.834884968905968,10.9,22.98685070104772
1980-07-28,602.31146681951,442.1532968395341,1044.4647636590441,31.04288346147005,11.0,22.558129059977876
1980-07-29,600.8826647799002,435.1610715396096,1036.04373631951,31.25747100803586,10.1,22.37086957204614
1980-07-30,385.2123766831412,240.271744957142,625.4841216402832,31.499490934072398,11.2,23.701700487081236
1980-07-31,438.61162884423106,284.45843790877797,723.0700667530091,33.67333698661338,10.5,24.55686052957116
1980-08-01,457.39923890288094,322.4505083624932,779.8497472653742,31.957495643483647,10.5,23.08529891239612
1980-08-02,449.86408309088114,316.18709946514963,766.0511825560308,32.9535769668595,10.0,23.4795038386315
1980-08-03,408.11010675528564,247.17028538442997,655.2803921397156,33.38725701453129,10.9,24.905114407386662
1980-08-04,444.54975736265465,272.30752600586567,716.8572833685203,33.498858081159774,11.6,25.180293138340307
1980-08-05,540.2593277816892,281.41316191957907,821.6724897012682,29.062561658453063,12.2,23.287332654383107
1980-08-06,536.0844924496176,248.03374824139908,784.1182406910167,30.12836291812312,11.2,24.14090776273973
1980-08-07,534.4582197179058,301.29366939673065,835.7518891146365,29.456478275404734,11.9,23.12726044152782
1980-08-08,534.1021733485239,329.4208154270178,863.5229887755418,29.658836448479654,10.9,22.50262719910841
1980-08-09,573.7427228226069,378.64002498246873,952.3827478050756,31.343712832612233,11.4,23.414665458972657
1980-08-10,577.8596508489284,397.8131263541993,975.6727772031277,31.109958889840655,11.5,23.11434884934374
1980-08-11,565.2070508740826,406.5517228464188,971.7587737205014,31.446508372216215,10.4,22.641345537548453
1980-08-12,548.5532646901339,429.3983290104267,977.9515937005606,30.397982872322565,11.9,22.275900975219106
1980-08-13,461.43864030434503,353.01884126277577,814.4574815671208,28.626485003505135,11.3,21.11648503723904
1980-08-14,543.0041955343063,411.8136745937893,954.8178701280956,28.95535619001455,10.6,21.03867708547113
1980-08-15,524.530145720033,375.0174315750599,899.5475772950929,27.24370841648125,10.6,20.3050195246702
1980-08-16,574.4281729875531,411.86939713069006,986.2975701182431,25.556756878606524,10.7,19.35270276319862
1980-08-17,592.2069695938363,429.63547944613384,1021.8424490399702,25.291673127452164,11.2,19.36680403828958
1980-08-18,589.84734981951,504.2736153540819,1094.120965173592,26.005153180657903,11.0,19.08937048002056
1980-08-19,589.06807481951,555.5237770437166,1144.5918518632266,27.214109719267157,10.9,19.29611184465371
1980-08-20,587.0081288195099,600.5592743407867,1187.5674031602966,27.136096277114387,11.6,19.27940815866069
1980-08-21,585.12647481951,451.5839489621211,1036.710423781631,25.72483484656244,11.1,19.35435711099699
1980-08-22,584.00144481951,479.70051140115896,1063.701956220669,24.998727492169078,10.7,18.55039217580874
1980-08-23,580.912682456316,433.5764782566883,1014.4891607130044,25.016691383354562,11.2,19.11165797033703
1980-08-24,485.7062814034338,376.83718918277447,862.5434705862083,27.04966769220559,11.6,20.29985212293129
1980-08-25,490.35443718955696,383.4149718812958,873.7694090708528,27.83451586788254,11.7,20.75459880557569
1980-08-26,492.14104632688606,388.6952867895859,880.8363331164719,28.312779057784404,11.7,20.98189512683773
1980-08-27,493.6836763434345,392.18322647348106,885.8669028169156,31.00682138124357,11.4,22.326661364277065
1980-08-28,493.2177185744638,396.1674273736906,889.3851459481543,31.305114634942104,11.1,22.304955006481055
1980-08-29,491.73122765189225,399.97784768190905,891.7090753338014,28.86232099724834,11.8,21.20898358293242
1980-08-30,462.84321742395866,361.6385500348741,824.4817674588328,30.408425047348235,12.0,22.33402436888681
1980-08-31,464.758784273467,385.9069034621105,850.6656877355774,28.64320618975122,12.0,21.0929684677323
1980-09-01,483.94150783015874,379.39511756322014,863.3366253933789,29.12842154867276,12.8,21.952861945536725
1980-09-02,495.89294730008567,389.0708404942007,884.9637877942864,29.743158432364183,12.9,22.33813022867882
1980-09-03,488.25994762417827,388.5614743352371,876.8214219594154,28.937451717305088,12.5,21.65323133487245
1980-09-04,508.635085243205,399.4823721857493,908.1174574289544,26.84616932115744,13.3,20.88718702192204
1980-09-05,499.0111504472301,400.9228075817983,899.9339580290284,27.84494434645117,12.8,21.142384371381823
1980-09-06,443.71609330528463,405.5917381953069,849.3078315005915,26.660918736537038,12.9,20.089314493049574
1980-09-07,489.1292378978966,394.8122823323675,883.9415202302641,22.876682598500544,12.9,18.420599546995575
1980-09-08,506.26160072736354,399.0233884399086,905.2849891672722,24.126865867861657,13.5,19.442851355491268
1980-09-09,511.9459824161247,401.3232696975056,913.2692521136303,23.556812939943008,13.6,19.18143216852601
1980-09-10,506.47944348019314,399.1120736378171,905.5915171180102,22.47342964818665,13.1,18.342374008562697
1980-09-11,510.71229019527823,401.05278420084056,911.7650743961187,21.49556172685324,14.0,18.19853271782395
1980-09-12,511.89482710014954,402.9319020695503,914.8267291696998,21.21060516810115,13.7,17.902588109151594
1980-09-13,516.3655931384749,405.94611658859054,922.3117097270654,20.82756310802902,14.4,17.998536592031936
1980-09-14,515.4161283312147,406.2227061509648,921.6388344821796,22.74492484770624,13.8,18.802348382822593
1980-09-15,511.6406330583316,401.98360578139096,913.6242388397226,23.29106649504534,13.1,18.807120598821232
1980-09-16,516.0978414056722,405.8498437745335,921.9476851802057,20.07013597317183,14.5,17.618110927875655
1980-09-17,536.9288710294637,361.9553965020356,898.8842675314993,21.03848047911575,13.7,18.083480923015824
1980-09-18,446.7047094128897,227.87531095207495,674.5800203649646,20.734342577112407,13.8,18.391899244514455
1980-09-19,496.40044492132415,304.2589281835869,800.6593731049111,19.579696027388543,14.4,17.611357412306194
1980-09-20,543.5984825810107,355.20234683787993,898.8008294188905,20.014084886741582,14.6,17.87446107376239
1980-09-21,541.9622426088915,362.4671557798617,904.4293983887533,20.513809369861374,15.6,18.544507498967835
1980-09-22,540.581327535333,365.2808179422251,905.8621454775581,21.709458765381772,15.2,19.084577668350935
1980-09-23,545.7168754601294,373.4274639051552,919.1443393652846,21.250472944483903,14.9,18.67042005758419
1980-09-24,551.2662983916989,381.34707253034566,932.6133709220446,18.795527522248175,15.2,17.32531066973187
1980-09-25,555.0586617873275,384.68382523619647,939.7424870235241,17.330144385477375,14.2,16.048818987962495
1980-09-26,509.7755308572927,341.7411184002237,851.5166492575164,16.764372545817768,14.6,15.895739976991957
1980-09-27,533.8894431686363,363.91042393870583,897.7998671073422,16.20650400899463,14.2,15.393196108982824
1980-09-28,548.3373572528124,375.8183782622188,924.1557355150312,16.120872300207996,14.3,15.380393992722954
1980-09-29,554.185424986794,378.7588999950428,932.9443249818369,16.172086693408364,15.0,15.696240220251648
1980-09-30,553.5363845830459,380.42833290488915,933.9647174879351,17.766716977678822,14.8,16.558295317967072
1980-10-01,558.7009277451269,385.2863782851513,943.9873060302782,18.03294550341149,16.4,17.36646232622536
1980-10-02,536.9666412731502,356.90338616509905,893.8700274382493,17.73785945377274,15.9,17.004041066073928
1980-10-03,515.1976657685648,337.8947185353485,853.0923843039133,17.167815049928816,16.6,16.942913608999437
1980-10-04,464.57828305449624,301.6600295308205,766.2383125853167,15.563613035863078,16.2,15.81415194424375
1980-10-05,453.2010070630608,315.5353242839089,768.7363313469697,13.193582178490395,17.0,14.755963495327084
1980-10-06,471.654139446881,329.6702523162282,801.3243917631091,12.34035235896793,17.0,14.25736278485034
1980-10-07,484.4398317073586,340.29412221870433,824.7339539260629,13.180620609203283,16.7,14.632754494130172
1980-10-08,522.9397494736272,367.9399933366264,890.8797428102537,13.53536930678193,17.1,15.00758842961537
1980-10-09,528.8290784972686,375.2383791380677,904.0674576353363,13.613830564737249,17.2,15.102290739735896
1980-10-10,534.5624730169222,380.2231181090434,914.7855911259657,12.00743357802244,16.9,14.040988630228936
1980-10-11,522.825551314193,367.2145879275092,890.0401392417023,12.39648692154074,16.7,14.17203918269321
1980-10-12,491.42102483085,343.0979494977261,834.5189743285762,14.171009716477053,15.9,14.881853974338886
1980-10-13,491.9457267731828,344.73868534137426,836.6844121145571,11.422780698615277,15.4,13.061512499305238
1980-10-14,484.3139926752841,340.44360703062256,824.7575997059066,8.409837973347301,15.6,11.377794493373443
1980-10-15,454.77604297501307,321.8713463814389,776.647389356452,8.032976172934575,14.9,10.87892432796858
1980-10-16,483.96733222926713,320.4431368009833,804.4104690302504,9.421604212001608,15.2,11.723472901274176
1980-10-17,487.8204563754616,323.3199146454323,811.1403710208939,11.939199242292682,15.5,13.358531626898731
1980-10-18,475.5717777864998,312.4630861934826,788.0348639799824,16.200778457571875,14.3,15.447102281338532
1980-10-19,442.8664942929918,286.61420179455365,729.4806960875454,15.37094914190274,14.3,14.950171409037033
1980-10-20,443.70357857659604,288.5200877313697,732.2236663079657,12.852380361841188,13.5,13.107563693677871
1980-10-21,441.5405149994429,287.43001474039977,728.9705297398427,9.872163450402574,13.6,11.3420337273025
1980-10-22,437.6450606509919,284.8226668220892,722.4677274730811,9.070600844348576,13.4,10.777405129659556
1980-10-23,446.2751396133309,292.2107598227818,738.4858994361127,6.694554966021722,13.8,9.506101528851426
1980-10-24,452.7101939636618,297.3315569898665,750.0417509535283,4.4340537004958795,13.6,8.067618206808174
1980-10-25,255.11635665528902,108.90231106326618,364.0186677185552,8.850072924466502,11.9,9.76250994090223
1980-10-26,413.65917049535796,32.315789505999994,445.97496000135794,8.517165267424872,10.5,8.660843445775711
1980-10-27,396.62604290923923,64.7239757436392,461.3500186528784,5.668134257570539,11.7,6.514360151614853
1980-10-28,375.67460758710865,272.22545455238344,647.9000621394921,6.499121566659565,9.9,7.928054409074037
1980-10-29,406.9446122345215,288.1147757467488,695.0593879812703,5.55797562464467,10.0,7.399275632812576
1980-10-30,388.6095776742841,267.66239603129054,656.2719737055746,4.929312804172703,9.9,6.956621752389472
1980-10-31,402.2186175952469,281.3178224680638,683.5364400633107,5.33557092900579,10.3,7.378742725259827
1980-11-01,407.2822816969923,280.76128914806816,688.0435708450605,6.745318135107831,9.0,7.665357815485058
1980-11-02,406.1298065819152,278.858378338428,684.9881849203432,6.0699600524055235,8.9,7.222068027101376
1980-11-03,413.9047604873923,278.2770921241105,692.1818526115028,5.415704113303173,10.0,7.258723435427068
1980-11-04,421.2796438247002,277.8790963493708,699.158740174071,7.559774837820502,9.5,8.330913041208358
1980-11-05,420.7716998382274,273.66329903477583,694.4349988730032,7.654472921888972,8.9,8.145310868977154
1980-11-06,433.44555489982963,278.26536435143555,711.7109192512652,7.402594417873513,9.1,8.066247552856305
1980-11-07,433.3296821703383,276.9698449561953,710.2995271265336,8.27469132746519,9.6,8.79147406986124
1980-11-08,425.9963167083282,261.35689954454267,687.3532162528709,7.80829620261104,9.0,8.261425688727321
1980-11-09,392.76470933781127,230.54162154626377,623.306330884075,6.864263522267262,8.4,7.43228467061992
1980-11-10,377.80076601425594,227.65470503453164,605.4554710487876,5.459878380139887,8.2,6.4901797135268495
1980-11-11,381.7216014643258,259.14019145086695,640.8617929151927,2.8805951674512644,7.3,4.667634786705208
1980-11-12,395.26496692988275,267.6194978563972,662.88446478628,1.6984014527223847,7.1,3.879133039651859
1980-11-13,399.8264885513223,270.93712567501916,670.7636142263415,1.204351028590957,8.5,4.151234431810969
1980-11-14,397.0064282406513,284.9052966041845,681.9117248448358,3.004618733173312,7.5,4.882806021220866
1980-11-15,397.10723527612635,292.7128675478043,689.8201028239307,3.6067773830044603,7.1,5.089064148811566
1980-11-16,404.9499479238127,289.63230576023034,694.582253684043,1.0300709641057952,7.1,3.561157143089465
1980-11-17,410.9395751249494,285.56235402806396,696.5019291530134,-0.7802485030149682,6.7,2.2866164715493515
1980-11-18,371.64484024909774,232.5068434886917,604.1516837377894,-0.5110725402176541,5.7,1.8792491453411408
1980-11-19,354.1446949374429,234.80994131091123,588.9546362483542,-0.10599229366278737,5.7,2.2087950020291593
1980-11-20,370.7357493340782,247.41138836338635,618.1471376974646,-1.7673705636121844,6.7,1.6216670605592047
1980-11-21,382.8913584952028,245.44885660675484,628.3402151019576,-0.8588521558878723,6.3,1.9376138891739725
1980-11-22,383.0474795410663,249.8178375061025,632.8653170471688,-0.34332321855666686,6.2,2.239594208788248
1980-11-23,388.3919524712952,232.99738920669827,621.3893416779935,1.173937656638774,5.6,2.8335428369987072
1980-11-24,311.871530495358,25.852632095999997,337.724162591358,1.7160995481603263,5.6,2.013410373386631
1980-11-25,490.44763049535794,25.852632095999997,516.300262591358,3.0149678458544287,5.2,3.1243786606301818
1980-11-26,378.3006804953581,25.852632095999997,404.1533125913581,3.2037914429315943,5.3,3.337880430783516
1980-11-27,303.883450495358,25.852632095999997,329.73608259135796,2.9945110723576294,4.6,3.1203878470628665
1980-11-28,192.65533049535796,25.852632095999997,218.50796259135797,2.1565401040242937,5.0,2.4929622723453018
1980-11-29,113.13328049535805,25.852632095999997,138.98591259135804,2.4501232723891953,4.8,2.8872215176515854
1980-11-30,225.2397504953581,25.852632095999997,251.0923825913581,3.5255265859783087,5.1,3.687635374375447
1980-12-01,212.3983204953581,25.852632095999997,238.2509525913581,4.491215015532863,7.1,4.774294506663696
1980-12-02,195.26197049535793,25.852632095999997,221.11460259135794,3.835093488540855,9.1,4.450664280634293
1980-12-03,78.37899049535818,25.852632095999997,104.23162259135817,2.372314813604293,5.4,3.1232733929720005
1980-12-04,168.933210495358,25.852632095999997,194.785842591358,-0.016755620349616626,1.6,0.1978256227529727
1980-12-05,191.30599049535803,25.852632095999997,217.15862259135804,-1.9363559209130088,2.2,-1.4439246899289029
1980-12-06,178.9631533627942,71.08552172521988,250.04867508801408,-0.42588277489666726,2.4,0.3774782159869461
1980-12-07,146.87312767390375,116.6748511852052,263.547978859109,1.0523803228833166,2.4,1.6489826036615698
1980-12-08,83.87636333423349,161.9904319139062,245.86679524813968,1.4335566786092255,5.2,3.915094617864386
1980-12-09,43.44851007685134,122.2272643544988,165.67577443135013,1.8141780688392644,4.9,4.090742486452288
1980-12-10,122.79872000000012,25.852632095999997,148.65135209600012,1.570238836051465,3.8,1.9580267318270952
1980-12-11,144.6442187103446,68.93145947771305,213.57567818805765,1.576802582890768,2.9,2.00386398759888
1980-12-12,182.6868706320698,102.88718599100174,285.57405662307156,2.0502061947815573,1.3,1.7799204230037304
1980-12-13,155.39286652936988,108.36762904472656,263.76049557409647,2.1369990576993123,2.5,2.2861402373612085
1980-12-14,147.12617382196953,135.53364879265487,282.65982261462443,0.5454126470368156,1.1,0.811333876400353
1980-12-15,166.79253234153938,115.29503996651914,282.0875723080585,2.7633247644590666,0.7,1.920001149612172
1980-12-16,179.9290230461405,126.9999162154438,306.9289392615843,1.5865584353729072,0.7,1.2197215796390286
1980-12-17,179.5153068202703,138.43645034944558,317.95175716971585,-0.7131530518054771,0.9,-0.0107849178777802
1980-12-18,184.5621099342322,132.08012163148345,316.64223156571563,1.1160771772429035,0.9,1.0259454859934145
1980-12-19,186.76649874356113,146.24653797028296,333.0130367138441,-0.35958285441214793,1.9,0.6327391668988236
1980-12-20,199.84021103665143,140.54915377797008,340.3893648146215,-0.9533424720761915,2.2,0.3486947295379384
1980-12-21,209.26808456530617,141.53268837962648,350.80077294493265,-0.980924911382544,2.5,0.4234752460621522
1980-12-22,230.97850844143355,140.39928544150538,371.37779388293893,-0.847648353190245,2.8,0.5313442273171952
1980-12-23,254.90891205706376,130.482589776743,385.39150183380673,-0.4246523586095296,3.0,0.7348374244036464
1980-12-24,266.2717488408274,156.00500010729834,422.2767489481257,-1.1554333892102038,2.7,0.2689095039177014
1980-12-25,286.135372267913,175.71474118660305,461.8501134545161,-1.0983571346078653,1.9,0.0423929324471936
1980-12-26,282.9483705443463,172.57702070163126,455.5253912459775,-1.373767412431589,2.8,0.2074756071261286
1980-12-27,296.14610786370383,167.44348726699084,463.58959513069465,-1.9385773809273685,3.0,-0.154817289057246
1980-12-28,305.63904220333126,168.83903706231197,474.47807926564326,-0.9381571393152633,2.9,0.4276188233989548
1980-12-29,299.7104202946863,175.1566034912785,474.86702378596476,-0.47326023345109663,3.6,1.0291781164246383
1980-12-30,305.58899844428646,179.09116303419708,484.68016147848357,0.5739883065667704,2.9,1.4334584737330658
1980-12-31,305.69911694184776,180.437054925892,486.1361718677398,-0.7365886035096678,2.9,0.6131882194601495
1981-01-01,359.29492288419,192.1267830477508,551.4217059319408,-1.8124521085819139,2.7,-0.2402200075374769
1981-01-02,349.9834520785314,186.20701493099017,536.1904670095216,-1.1559838325908096,2.3,0.0442024308943073
1981-01-03,361.3063253511075,189.87310189379687,551.1794272449043,-1.514417007191462,2.4,-0.1659586603761471
1981-01-04,353.94779388692143,181.36819600847855,535.3159898954,-0.47274713695453063,1.9,0.3311535047913168
1981-01-05,346.4676541184287,173.67448741186573,520.1421415302945,-1.0361110003861922,2.8,0.2447592818927685
1981-01-06,351.11216512441763,176.44735557358118,527.5595206979988,-0.8104792609430359,2.7,0.3636342903957182
1981-01-07,354.4237481867031,182.20451602266888,536.628264209372,-1.2450855297392334,2.7,0.09441230806701
1981-01-08,358.76305206308575,181.61608012729897,540.3791321903848,-1.5039476631847486,2.2,-0.2590874983268635
1981-01-09,359.4256288633336,184.66566640963984,544.0912952729734,0.1600887059551973,2.9,1.0900200417694113
1981-01-10,363.5907494504863,187.82955934965403,551.4203088001403,-0.4613431062471438,2.3,0.479249488153641
1981-01-11,367.77678389849376,189.361718067731,557.1385019662248,-1.081599181351632,2.4,0.1017360221520711
1981-01-12,375.82796422597426,195.95301559084592,571.7809798168201,-1.6448400818269322,2.6,-0.1901061118348585
1981-01-13,380.1289995844328,198.98830089329468,579.1173004777274,-0.8710605587101973,2.5,0.2872567843095723
1981-01-14,382.0362791807246,198.33441320974353,580.3706923904681,-0.8547925303993348,2.7,0.3600132822359947
1981-01-15,370.7746467220644,190.78553173118317,561.5601784532475,-0.7308678526895064,2.7,0.4347417697336855
1981-01-16,354.674238314062,179.83488599476087,534.5091243088228,-0.6293408641559476,2.5,0.4235217193816971
1981-01-17,364.4311038108071,188.73987209418456,553.1709759049917,-0.3973628993739414,2.2,0.4888476264187485
1981-01-18,372.91648589505076,194.315806073936,567.2322919689867,-0.5917971017278058,2.4,0.4330977670285192
1981-01-19,359.31951993594043,190.60079097916145,549.9203109151019,-1.3364186946747036,3.0,0.1665714964794148
1981-01-20,360.2286397921993,192.92066191528548,553.1493017074848,-0.7737790695504144,2.9,0.5075167535490531
1981-01-21,366.2817033746921,203.711348041138,569.9930514158301,-0.738574334188856,2.8,0.526086254165405
1981-01-22,363.21051852430764,203.16001099276664,566.3705295170743,0.08482508800319502,2.5,0.9511607041749984
1981-01-23,338.3712468878948,180.2287538669215,518.6000007548163,0.332520021035499,2.7,1.1552889485183724
1981-01-24,359.93331947585256,204.79730806881972,564.7306275446723,-0.02797965684208939,2.4,0.852517474912612
1981-01-25,358.82605971627186,205.82554652108857,564.6516062373604,0.05399600973723423,2.9,1.0914150487097194
1981-01-26,361.98431520391864,206.93142246379549,568.9157376677141,0.2791248132044614,2.7,1.159668473438905
1981-01-27,363.9833944570177,209.53938930346604,573.5227837604838,0.8965944443547068,2.9,1.6285485855739694
1981-01-28,357.98886983561005,203.81153272665588,561.800402562266,0.9505301814882264,2.6,1.548929489078583
1981-01-29,362.7109409948692,210.03893091025648,572.7498719051257,0.021072338409552253,2.6,0.9668171312168954
1981-01-30,374.5324640613595,214.79282489358857,589.3252889549481,-0.0942100243795266,2.3,0.7784135405059427
1981-01-31,374.89083719964293,219.32466977471896,594.2155069743619,-0.5495785705975218,3.0,0.7605692439550698
1981-02-01,377.0136060338281,206.1282063255775,583.1418123594057,-0.5125366579722268,2.5,0.5523308659074457
1981-02-02,22.44843049535805,25.8526316048,48.30106210015805,-0.39161298117455245,2.6,1.209616162525584
1981-02-03,22.620499999999996,25.8526316048,48.473131604799995,0.8132052772072745,1.8,1.3395017963988434
1981-02-04,99.31549999999993,25.8526316048,125.16813160479992,0.11296967845591029,1.1,0.3168341202949391
1981-02-05,109.86248049535803,25.8526316048,135.71511210015802,0.038458275558749866,1.7,0.3549685405783352
1981-02-06,320.30032049535794,25.8526316048,346.15295210015796,0.06279738887576683,0.3,0.0805130018263017
1981-02-07,444.0425804953579,25.8526316048,469.89521210015795,0.04020865593417156,0.8,0.0820107539527036
1981-02-08,388.03665501972097,46.211233418451,434.24788843817197,0.15149535190627142,0.9,0.231148757089794
1981-02-09,415.0623687865401,98.296248702143,513.3586174886831,-0.3747817122490007,0.7,-0.1689859840998149
1981-02-10,434.12984768894387,44.879841444479425,479.0096891334233,0.13367526111379688,0.6,0.1773666118685446
1981-02-11,4387.705330495361,25.8526316048,4413.557962100161,0.3985241084681479,1.4,0.4043903024792359
1981-02-12,4121.028330495359,25.8526316048,4146.880962100159,0.1090702464333967,1.9,0.1202353238909334
1981-02-13,4878.378530495359,25.8526316048,4904.231162100159,0.11115668097884863,2.7,0.1248037564116756
1981-02-14,3002.7743304953583,25.8526316048,3028.6269621001584,-0.29568362805962295,3.1,-0.2666977678063677
1981-02-15,2063.2090304953576,25.8526316048,2089.0616621001577,0.12945252343865343,4.2,0.1798265101191593
1981-02-16,1633.891980495358,25.8526316048,1659.744612100158,0.1904957069362834,5.9,0.2794284921723369
1981-02-17,1767.7476304953582,25.8526316048,1793.6002621001583,0.9531328205100447,6.3,1.0302016024187255
1981-02-18,2071.2287304953584,25.8526316048,2097.0813621001585,2.157530910925229,7.4,2.2221596013083578
1981-02-19,1998.0401304953582,32.315789505999994,2030.3559200013583,3.1177558334304707,7.5,3.187505023045788
1981-02-20,3652.333130495358,32.315789505999994,3684.648920001358,3.2453071394683963,5.7,3.2668357408372324
1981-02-21,6291.312030495359,32.315789505999994,6323.627820001359,3.415452168901704,5.7,3.4271269494118166
1981-02-22,4588.994030495358,238.1154683952,4827.109498890558,3.880271531548819,8.0,4.083492749992643
1981-02-23,3740.0140304953593,407.87376839520016,4147.88779889056,3.1971360118185905,6.3,3.5022495754052954
1981-02-24,4919.765930495359,1026.4895683952,5946.255498890559,3.5202444074544843,9.3,4.517991447541936
1981-02-25,3358.7769304953586,799.5654474071997,4158.342377902558,3.84675665536486,4.9,4.049274127364513
1981-02-26,2819.075030495359,131.61604740719997,2950.691077902559,3.634582593889196,3.2,3.6151979677899018
1981-02-27,2007.9478304953582,38.7789474072,2046.726777902558,3.3367181661100447,7.6,3.41749376537587
1981-02-28,1685.2315304953581,38.7789474072,1724.010477902558,3.3554041948342364,3.1,3.3496592727667647
1981-03-01,1516.684030495358,38.7789474072,1555.462977902558,4.075347423044457,3.2,4.053524305320986
1981-03-02,1315.515090495358,38.7789474072,1354.2940379025579,3.7930338333183067,4.2,3.804686930158858
1981-03-03,1069.9804304953577,38.7789474072,1108.7593779025576,2.310229829644345,2.8,2.3273595802975175
1981-03-04,860.8893704953578,38.7789474072,899.6683179025578,2.416733649607736,3.1,2.4461848921820475
1981-03-05,844.3112304953581,38.7789474072,883.0901779025581,3.567710776162314,2.9,3.5383897376999474
1981-03-06,792.3158304953581,38.7789474072,831.0947779025581,3.1960764359070577,5.0,3.280247650645181
1981-03-07,714.8444804953581,38.7789474072,753.6234279025581,2.407086789223306,2.0,2.386139461148073
