weight_0,center_0_0,basis_0_0,center_1_0,basis_1_0,center_2_0,basis_2_0,weight_1,center_0_1,basis_0_1,center_1_1,basis_1_1,center_2_1,basis_2_1,-Jrel,Jadd,Jtubr
0.8629402442470901,0.0070294588607838285,1.1750658716965352,0.39752840360042585,1.3773312933158282,0.8310812304481167,0.08524301211108451,0.9589138071148109,0.5471603983742673,1.7036144254233472,0.15765453156960535,1.5331907729454117,0.7192167924965194,0.13124877522755385,-0.3275,0.9184,0.5321
0.07340797830219567,0.4567437731720926,0.4359674313814757,0.5798249503365153,1.020791326357883,0.5729181264030595,1.9116033738115887,0.6867617384266951,0.670836582004753,1.4752389584648324,0.21593051582839357,1.341733813974613,0.44996322892353785,0.25374359861122575,-0.3438,0.8598,1.0
0.6177701699243235,0.5533620644252193,1.1063163958257494,0.5048718225455079,1.2788830324696734,0.48569372363115654,0.27231601962738455,0.5443825271119456,0.5639897869652108,1.3452149837943803,0.12599360730179437,1.6172196534739218,0.6795418111706354,0.168961364330949,-0.3333,0.8695,0.9629
0.2430960968627417,0.7895394452878697,1.309092956000178,0.4053567343800787,1.1648634246057097,0.8723947774132172,0.056394454464172315,0.002225956159753656,0.8781371130717232,1.6872449374178475,0.9325355211581826,0.1769275479144281,0.06696338138239537,0.15976879804000654,-0.3287,0.9666,0.2593
0.9052759803145554,0.7889220529894692,0.12547706398732555,0.36571501413286944,1.5908513504504092,0.8513920260616461,0.06834886149460026,0.02037723910210204,0.46195372902602777,0.046719120777683476,0.3918354988029833,1.4246034388589595,0.7401358924900929,0.11889588978216253,-0.2135,0.9465,0.2948
0.8796041559342248,0.7994186795209967,0.12298199578333176,0.39195129308641163,0.697639667120019,0.8250547981248816,0.08524066286923881,0.1823051113578949,0.5827594468005763,0.9094385747083686,0.09466848856741106,1.509466759392145,0.7376126576222412,0.013301811512419937,-0.2135,0.9384,0.3463
0.6591076908305072,0.8068634314429115,0.11719494023719829,0.12402423003006506,1.0052279292030515,0.8554405903651151,0.06718114727036667,0.006024306029183683,0.147280389816203,0.06731859590410165,0.6316159600323042,0.32373113356954275,0.7123317478513185,0.12024370200683587,-0.2094,0.9485,0.284
0.23402775426943842,0.7532086820519363,1.1060600344014568,0.7178239261977024,1.804891904623291,0.5097817016679776,0.2658129261218303,0.9846913326872091,0.34166676489209447,1.3848133069669915,0.16023577311081713,1.1479215695392466,0.6678749588954294,0.1700009860360884,-0.3203,0.8885,0.8195
0.026919727961292272,0.9812293123453699,1.1794939948031629,0.9507478777940478,1.633276242904842,0.8139300146243075,0.08488497071834968,0.09101552093414254,0.8774171281698635,1.1072827031967991,0.7394711434461225,1.5479198148063802,0.73849352276896,0.12805776418801862,-0.3084,0.9192,0.5183
0.8293747092385331,0.790187160343296,0.13346255458069683,0.5288538878248136,1.7484332138890992,0.8528507527288833,0.06817495416076028,0.007286181583774809,0.8870036751545334,0.04311368666229898,0.6832070436882729,1.1564912443793443,0.7394305931628937,0.8760966589770629,-0.3204,0.9562,0.2966
0.6154141763654923,0.9848432300353585,1.167123224087777,0.3150337263396889,0.6979376611607379,0.4857291820057419,0.2642358793855801,0.686947211050576,0.5640127857571859,0.6498919182061318,0.6049298967346375,1.8419539545464407,0.7196842555428462,0.14647241820148996,-0.3247,0.8698,0.9297
0.20802526339038535,0.9977369680855133,0.8348840299534471,0.4207112292521892,1.681193073685705,0.4857291820057419,0.08294978851279727,0.687356082621806,0.5623399058737155,0.736944474392132,0.5956230660406866,1.5387307614931547,0.7196842555428462,0.14624786328228914,-0.3215,0.8998,0.6573
0.5373320601456388,0.7301741227742372,1.3114776262546746,0.40809105405571255,1.2399780196585515,0.8723947774132172,0.056530087018406575,0.002225956159753656,0.937123517961054,1.6394809217909718,0.9542032980225049,1.541941493395946,0.3544809861170397,0.12199252017581026,-0.3341,0.97,0.26
0.9884333241789197,0.5868052759111209,1.161835961049848,0.314351570436132,1.5988575148602835,0.8094325919904567,0.08919711608619811,0.6820857626992497,0.7639141429131651,1.578731574528271,0.6945775242277389,1.8055913550985738,0.7456740834323912,0.12039358807635715,-0.3158,0.9286,0.4779
0.8494699646810239,0.9271497870625811,1.1875792350160832,0.16918766362806495,1.7132652424434958,0.960293183656642,0.01735343166079379,0.872673114945069,0.1441968267425175,1.5985903184418149,0.6441582301829949,1.531909010860685,0.3487849679761933,0.12653004320844968,-0.215,0.9969,0.083
0.543189814927155,0.9934708507258188,1.4409256033410445,0.3018798807873111,1.2555299834333165,0.8155546856363077,0.08488890919863103,0.19509719750541402,0.6730473660824347,1.0551308463670317,0.7120234625518479,1.4928861061372387,0.7414633066763641,0.12422813077436645,-0.3084,0.9294,0.4667
0.8109173982284698,0.584556446624072,1.4322948829935382,0.45223936437803364,1.7539648048228582,0.849682786757856,0.06817480877849388,0.006073763531325133,0.5155771540945958,1.862768309404304,0.1417477963809988,1.4779238171829823,0.31534957723901125,0.12792776320427462,-0.3388,0.9639,0.3069
