,epoch,loss,val_loss,time,val_time
0,0,1.3845155239105225,5.122013092041016,0.08212995529174805,0.03117990493774414
1,1,3.4876768589019775,2.344020366668701,0.10808467864990234,0.03377580642700195
2,2,1.8004112243652344,1.7003746032714844,0.10786032676696777,0.03168916702270508
3,3,1.5733917951583862,1.7937270402908325,0.09937524795532227,0.027929067611694336
4,4,1.762200117111206,1.8198240995407104,0.07908821105957031,0.038045406341552734
5,5,1.8056665658950806,1.7493879795074463,0.07323288917541504,0.03569960594177246
6,6,1.7434202432632446,1.6398658752441406,0.08406972885131836,0.03305244445800781
7,7,1.621962547302246,1.5609337091445923,0.09201192855834961,0.031143665313720703
8,8,1.5128531455993652,1.6034880876541138,0.07425761222839355,0.03268933296203613
9,9,1.4599809646606445,1.767941951751709,0.10031986236572266,0.02799224853515625
10,10,1.4973033666610718,1.8778585195541382,0.10816359519958496,0.031651973724365234
11,11,1.5481054782867432,1.8115134239196777,0.09366631507873535,0.03883099555969238
12,12,1.3934054374694824,1.750279426574707,0.10002946853637695,0.020274639129638672
13,13,1.377292275428772,1.737039566040039,0.10233116149902344,0.02356410026550293
14,14,1.4107856750488281,1.7182801961898804,0.07914423942565918,0.047072410583496094
15,15,1.4236242771148682,1.6919445991516113,0.0952005386352539,0.034775733947753906
16,16,1.3708245754241943,1.6821690797805786,0.08393549919128418,0.03877902030944824
17,17,1.3539187908172607,1.6970586776733398,0.09565353393554688,0.03715157508850098
18,18,1.3655894994735718,1.740315556526184,0.09964680671691895,0.029448270797729492
19,19,1.3347278833389282,1.8037229776382446,0.08983278274536133,0.023004770278930664
20,20,1.345388412475586,1.8755154609680176,0.1094048023223877,0.046658992767333984
21,21,1.3454880714416504,1.9020509719848633,0.09559035301208496,0.047662973403930664
22,22,1.3359463214874268,1.8802814483642578,0.07927131652832031,0.0473637580871582
23,23,1.2390915155410767,1.9041193723678589,0.09592294692993164,0.056210994720458984
24,24,1.257525086402893,1.966840386390686,0.07817840576171875,0.023563385009765625
25,25,1.268903136253357,1.9352487325668335,0.10128116607666016,0.04220867156982422
26,26,1.2199777364730835,1.8687400817871094,0.08287692070007324,0.03139519691467285
27,27,1.2049150466918945,1.8724546432495117,0.09348082542419434,0.03360748291015625
28,28,1.198042869567871,1.897489309310913,0.07640409469604492,0.03806591033935547
29,29,1.2050116062164307,1.889100193977356,0.07387042045593262,0.03178834915161133
30,30,1.1740422248840332,1.8229451179504395,0.07931661605834961,0.047217607498168945
31,31,1.2163317203521729,1.744306206703186,0.07988452911376953,0.04763674736022949
32,32,1.1736929416656494,1.7179878950119019,0.08644866943359375,0.031023502349853516
33,33,1.1927739381790161,1.804811716079712,0.08989691734313965,0.034642934799194336
34,34,1.1673157215118408,2.0606048107147217,0.07712292671203613,0.031748294830322266
35,35,1.118108868598938,2.1700851917266846,0.07901620864868164,0.03114175796508789
36,36,1.1110559701919556,2.2804911136627197,0.09392070770263672,0.01577281951904297
37,37,1.1756043434143066,2.4857921600341797,0.1091604232788086,0.0313875675201416
38,38,1.1437238454818726,2.1579957008361816,0.09488272666931152,0.04782533645629883
39,39,1.143049716949463,1.8246939182281494,0.10437536239624023,0.03862309455871582
40,40,1.094599723815918,1.9107062816619873,0.08925843238830566,0.03816723823547363
41,41,1.0778577327728271,2.040294647216797,0.08705902099609375,0.024205684661865234
42,42,1.1110012531280518,2.1196820735931396,0.0797417163848877,0.0220487117767334
43,43,1.0432474613189697,2.354452133178711,0.08755207061767578,0.027379274368286133
44,44,1.0369690656661987,2.623650550842285,0.08267068862915039,0.041990041732788086
45,45,1.0418686866760254,2.6405234336853027,0.07855606079101562,0.03499555587768555
46,46,0.9836318492889404,2.6789844036102295,0.09172940254211426,0.04520845413208008
47,47,1.017961859703064,2.6999356746673584,0.09363865852355957,0.030879974365234375
48,48,1.1328985691070557,2.2685470581054688,0.06788325309753418,0.03170895576477051
49,49,0.9830945730209351,2.398375988006592,0.08820176124572754,0.024372339248657227
50,50,1.1324743032455444,2.0747549533843994,0.09370732307434082,0.03107309341430664
51,51,1.0497643947601318,1.728874921798706,0.07898950576782227,0.02587580680847168
52,52,1.0488139390945435,1.8079930543899536,0.08238339424133301,0.031600236892700195
53,53,0.9890345931053162,2.7208027839660645,0.15897583961486816,0.03393077850341797
54,54,1.0530285835266113,2.699445962905884,0.09317374229431152,0.033834218978881836
55,55,0.9900281429290771,2.172870397567749,0.11548447608947754,0.03133058547973633
56,56,1.0218325853347778,2.5125339031219482,0.0728297233581543,0.03152918815612793
57,57,0.964580237865448,3.1837165355682373,0.08308196067810059,0.031011343002319336
58,58,1.0171244144439697,,0.07741570472717285,
