dist_0_0,dist_0_1,dist_0_2,dist_0_3,z_0_0,z_0_1,z_0_2,z_0_3,z_0_4,dist_1_0,dist_1_1,dist_1_2,dist_1_3,z_1_0,z_1_1,z_1_2,z_1_3,z_1_4,dist_2_0,dist_2_1,dist_2_2,dist_2_3,z_2_0,z_2_1,z_2_2,z_2_3,z_2_4,dist_3_0,dist_3_1,dist_3_2,dist_3_3,z_3_0,z_3_1,z_3_2,z_3_3,z_3_4,dist_4_0,dist_4_1,dist_4_2,dist_4_3,z_4_0,z_4_1,z_4_2,z_4_3,z_4_4,-Jrel,Jadd,Jtubr
0.11726755945602425,0.01,0.7776391843421592,0.01,1.0,0.6820615020451711,0.00015787749672434867,0.0008439179139826139,0.324363576127278,0.40351213034522176,0.7757333816654922,0.34993566743960997,0.08518725914259964,0.0,0.00011090603973193581,0.0,0.3018529657977291,0.6698190589303616,0.6837680014161784,0.6259388270730456,0.12173145075129846,0.3194975276718541,0.0,0.06900042513068458,0.45711718042017685,0.8150588428309968,0.4022333342394125,0.585013570055888,0.45194608784820495,0.2109340679851264,0.8578267688405037,0.6303183245160566,0.7496972318449352,0.0,0.2873709441032554,0.0038225496525151476,1.0,0.7217976463752362,0.010162123894665517,0.5509172606260028,0.10939876667908364,0.01186563344478094,0.0,1.0,0.9939208251977671,-0.3614,232.2478,0.3598
0.10171265076165575,0.05963858297523669,0.5319923666115169,0.010977654378871361,1.0,0.9927175838448151,0.00015672784390363377,0.0,0.40594012742424196,0.4511089240544809,0.7918192123640718,0.9501741969333171,0.014483508215830198,0.0006114016467279877,0.0006818673479670443,0.5260799475182025,0.7551495236136706,0.7782522827395423,0.5459525581363502,0.5173456614144732,0.18271126491289028,0.052901748038104955,0.00014068801660720889,0.03326657468286708,0.8719046298826358,0.8894680577970296,0.2908764414736388,0.5756642835939645,0.03186570951622951,0.11468011077853409,0.7546492445271114,0.9371772677868307,0.6235577080234587,0.013784831515798405,0.006516201670800328,0.009494092374861332,0.964239301427176,0.9934776711320713,0.012005111817499626,0.5429452943834926,0.499533184252946,0.025288284443678994,0.0019013126376709925,0.9981029510364917,0.9897013778499241,-0.3283,228.7157,0.2997
0.10445005182636038,0.01,0.671538520453482,0.010386640141313424,1.0,1.0,0.0,0.0,0.4122073083394697,0.38461916696514964,0.976775186186544,1.0,0.015079039210587777,0.00011086809698687064,0.0006283803899458755,0.08782035033237541,0.9101381923022266,0.618734560906736,0.2796088015031785,0.6076310550126545,0.364406294378802,0.3160870445580164,2.528708433661094e-05,0.04964535855229377,0.5000228382047979,0.9790432289160389,0.34187971410988865,0.4827567960364496,0.5527152207950369,0.036760788762622294,0.9222880253970025,0.6056247689107754,0.786135360396605,0.00993787420638147,0.3872474944130017,0.005560322904602784,0.9915644017135402,0.7741252600924894,0.01,0.562635358890027,0.0,0.01895156188331221,0.001578969878682849,0.9967337720750518,0.9323107351071616,-0.443,224.3513,0.4182
0.7140262884712848,0.45190333787651704,0.8111695672461843,0.9848541200138436,0.0,0.013676983906986243,0.9294274488471237,0.002480241780003366,0.483816974310704,0.6133854441060343,0.9411082607395701,0.12176526543378419,0.36940148018277374,0.0006526143988831845,0.7094879519114093,0.9835768872052498,0.7887639625254012,0.7109064214204321,0.35313789365608006,0.6349648007307451,0.5756978337258377,0.24790725017839665,0.0030766225857094794,0.31518619091232786,0.7275738874186655,0.565598233500969,0.7761488798463212,0.4973883895255261,0.43687849057431416,0.08650522437327124,0.17666284810243765,0.46061034741391976,0.7325014925182276,0.9925126279758968,1.0,0.0,0.961175998828113,0.47361219796222115,0.01727919658257046,0.5535532270765023,0.215740444423834,0.0021282426375088654,0.003178252080772155,0.9542715211434726,0.7205853006971462,-0.4615,202.6717,0.9687
0.10309642016008025,0.06027539792217968,0.7362024055773199,0.01,0.9940569948097394,0.42373787504720506,0.0,0.0,0.12616954637287067,0.35533736506424485,0.7019833219356195,1.0,0.01773951347827718,7.024665126608367e-05,0.0,1.0,0.8594751511874203,0.6964124507318159,0.4309369410668194,0.6663699234007704,0.10343227042451453,0.16994883751445963,0.0,0.08129761331135299,0.8946428194210331,0.34331684659817857,0.001027370379640623,0.591041762999461,0.020250536008472386,0.16438247595092134,0.716925149103555,0.3701278745261521,0.818023381281613,0.04627404339757609,0.0,0.0021439068622030925,0.9955049980008236,1.0,0.01,0.5737424374900342,0.17251432938617703,0.007189131464596879,0.001594080434786992,1.0,1.0,-0.325,239.8591,0.1997
0.1177735948979018,0.01,0.778292150227008,0.01715396140782403,1.0,0.9993535734215591,0.0053720132688221105,2.5856007828856695e-05,0.324363576127278,0.5108305923877348,0.7726416728970409,0.34993566743960997,0.019291700190756468,0.00305818025058248,7.488233461639323e-07,0.9819007188274428,0.8622653317309872,0.6698190589303616,0.41842472742577846,0.6577617838749005,0.12405740152088907,0.34621428226495043,0.0,0.11116292348665277,0.45711718042017685,0.9923899034424011,0.4022333342394125,0.6184288447390938,0.44883180199575545,0.2109340679851264,0.8830360158060762,0.6303183245160566,0.7496972318449352,0.0,0.2873709441032554,0.00010845020909794356,1.0,0.7182080391480923,0.010162123894665517,0.5509172606260028,0.8813079140755209,0.012750650701245689,0.0,1.0,0.9994259108280626,-0.4447,227.6189,0.3968
0.01,0.01,0.5193323954545523,0.01,0.4486828406132359,0.0,0.0,0.004617445301176083,0.40902181054616715,0.4117676676414485,0.9764029317702094,0.23844695559973347,0.018645031649533964,7.279056074989321e-05,0.0,0.0,0.9168587599285973,0.7763023939940156,0.6041549821206071,0.6503453660367814,0.1708183677478201,0.24415418747964168,0.0,0.048823133310457074,0.33712006117240323,0.7181138980842006,0.6254184295791569,0.6894564695593096,0.01,0.17035150215008224,0.6308578726341838,0.9260877948367826,0.827905110427202,0.0054415706632608765,0.007536806247404947,0.0,0.9956321076428074,0.9758200593604248,0.012714847513841021,0.5793180810913999,0.35437079783433234,0.0002921904797132808,0.0009115931294477771,0.9978523662837435,1.0,-0.2525,242.5776,0.1189
0.11428571992560776,0.010341700802241446,0.7857477767224198,0.010069792103510573,0.9927721260320931,1.0,0.00019606691754912514,0.0,0.7376940234030718,0.28033438490407186,0.8013140379921824,0.6846657600309694,0.01,0.0006749206492980479,0.003905707526420995,0.0,0.9232674524998459,1.0,0.4485333952811093,0.6776635342571623,0.14114541641823583,0.04876607555725587,0.0,0.07347770955002848,1.0,0.858825417685926,0.30324917841574645,0.5937434738138673,0.011906203894869263,0.19282393241932017,0.666167206795531,0.4075696080243933,0.8941733845439696,0.0,0.0,0.002560379258332004,0.971137241032423,1.0,0.013832830262676976,0.5754904722112965,0.4756866716306073,0.0007131262109927688,0.000603485913256877,0.9989331287520019,0.9810639454896339,-0.3323,232.6689,0.2495
0.15603280002929176,0.01,0.9925520454648509,0.010517128646015058,1.0,1.0,0.0,4.801170985844365e-05,0.7229256988235446,0.3505478010307435,0.761294052542309,0.3037169820414623,0.019880410564623537,1.7314200446062803e-06,0.0019833700253143608,1.0,0.8981186700529705,0.9458343244210504,0.5226575187713381,0.6496801061605334,0.1535312014183112,0.32808200950150657,0.00039773289695423125,0.11688961085280962,0.9944753247904315,0.7752547299362469,0.3523321974346693,0.6079384585885945,0.023034837740546953,0.01,0.8397195814096852,0.35899979795244474,0.8033389571710766,0.0,0.0,4.599294062899688e-05,0.9704283990261515,1.0,0.012025225510616506,0.5359898866781957,0.8468676017351547,0.0037351341638963,3.743909541499449e-05,0.9670204670431953,0.714166805253091,-0.3194,231.5562,0.2372
0.16165846543292178,0.04229569738678736,0.9885051728819598,0.021011261093759663,0.9989063123334047,0.9960640371657515,0.0,0.0,0.6884087250608611,0.4993793821434194,0.024305206622679577,0.02194196618951065,0.01,0.002614108965736397,0.0,0.9633842850757274,0.9986098484942523,0.9960832368481488,0.2997590342885115,0.5588393065785742,0.042026600096226226,0.252834546368703,0.00558653583741799,0.16091114885450944,0.46349704291640387,0.016326604578446372,0.29930229809684916,0.5047909232264742,0.6641238224015618,0.11068123732806168,0.7494777998585596,0.9322722693749169,0.5158094110856106,0.01976859486193074,0.5021321966326115,0.0028130397623360253,0.9585597967628317,0.9354151334201066,0.011802464202957108,0.597024786068546,0.2254035416744765,0.0005760223376792873,0.00665397512284272,0.9977052736802976,0.9823695471365935,-0.4409,218.5276,0.4977
