weight_0,center_0_0,basis_0_0,center_1_0,basis_1_0,center_2_0,basis_2_0,center_3_0,basis_3_0,center_4_0,basis_4_0,weight_1,center_0_1,basis_0_1,center_1_1,basis_1_1,center_2_1,basis_2_1,center_3_1,basis_3_1,center_4_1,basis_4_1,-Jrel,Jadd,Jtubr
0.010007091012709135,0.010065898446909624,0.02439588275826665,0.033186023263260006,0.46572013444890914,0.5331752631659463,0.8814161564344456,2.760715487667661e-05,0.24274225257539167,0.388354293393985,0.24661886992526044,0.6999847527858194,0.43022477928211905,0.1505783199685199,0.1956539587599315,1.8230666707408811,0.2274880241836086,1.3148139125211513,0.6863784044119982,0.1461718280718172,0.9360507660393859,1.167167976318116,-0.4533,218.7053,0.3407
0.45409936808522466,0.3351891555950139,1.427485488510106,0.07570310335042342,1.2712475962689211,0.1191153945033502,0.6571232529858753,0.6475550338247228,1.6777416444700763,0.8001052446090609,0.04252257968024553,0.022124028384345542,0.24336820285655553,0.202880252167413,0.25655136491975883,1.6936575079282379,0.1385103880364751,0.8312727710338916,0.6441268836859528,0.10847219523799309,0.7987006408988806,1.4802146868035655,-0.644,226.2282,0.3397
0.37373703787098866,0.19857315732046704,1.7278577676552245,0.03227998787762929,1.7749833401080966,0.01052830404222802,1.1746816501471553,0.7508485808742722,1.7087109808124161,0.7902836422199799,0.0549776060614059,0.029338909455806715,0.23285890567945877,0.2771252882365349,0.4875188148464585,1.7346068557800858,0.05171043955373329,1.8960626841718669,0.6360398807260447,0.1908792694612755,0.9559275437897684,1.6451459288276347,-0.6313,200.0144,0.5897
0.0014595400108945531,0.022703160480838203,1.8714042623792557,0.054430879279607214,0.46572013444890914,0.5173230696814086,0.9161998486357767,0.6651225638469749,0.24522746689147498,0.388354293393985,0.8156018369580994,0.7166700300538418,0.43022477928211905,0.1442781329112744,0.1875631419297446,1.8230666707408811,0.22699077764606013,1.3068137700338627,0.6905791523651792,0.12591857093601969,0.703079427684144,1.2103005929565316,-0.4466,221.1134,0.2855
0.452460087524064,0.3229255921216597,1.427485488510106,0.07650032668362113,1.983943562228884,0.0008846753515603309,1.2685344547744586,0.6910951641465123,1.9804172999938858,0.8001052446090609,0.04252257968024553,0.02213437579070627,0.2435840950336363,0.2018202390989971,0.2782771591641422,1.3831268580921772,0.14262895433332323,0.8462643677559609,0.7063240310815508,0.10995138711515981,0.5006605999125107,1.5987260328543902,-0.6413,225.4746,0.3492
0.44851842859074753,0.14835591239171414,1.42349470132104,0.11852417528929106,1.1470699225090903,0.0070121963088930405,1.6197304051376824,0.6963518879056015,1.6617191584996225,0.7281862867351446,0.038534197107797596,0.033266413297362074,0.35466397264410476,0.27390673477411615,0.851689906169327,1.5112680466217268,0.07202606425801267,0.6755924187092317,0.6296151852323073,0.20097550171270018,0.5938138654592499,1.700156488680436,-0.4412,188.8847,0.8675
0.430768569919655,0.32410198286556,1.4972148490680903,0.08248983213650977,1.6835810465716878,0.009804157969401452,1.0323675942939423,0.6748971909667192,0.22641746220777248,0.8150928507729961,0.042366807492381454,0.08194752392101087,0.12000936467777254,0.2724877983023351,0.9293602727883359,1.376261478202729,0.03891874356996433,0.6114744969435517,0.6374922777273945,0.09669948979578105,0.775570854834851,1.7007238357763181,-0.4621,235.0263,0.1386
0.42829072788543077,0.19743958386769245,1.4533640010655369,0.0145943107060717,1.6923824913341425,0.014914380654877163,1.0865942824846595,0.7974541297363333,1.326822753806214,0.7788244766408174,0.03258924669802258,0.0658348058960793,0.23341835252588172,0.2539171653881252,0.1757097628744787,1.7741763988828065,0.03956685158275847,1.942195891734533,0.6912393586505824,0.08047735405070182,0.6745122016118483,1.6023952754235673,-0.5321,216.4956,0.4094
0.004992919481113273,0.008037835887974978,1.7626452938370056,0.534456364861522,0.47784213792151253,0.5262431696421994,0.8236135561242439,0.0573278754151724,1.952301422903502,0.823041157188148,0.03456773001838444,0.8275110577133525,0.4429648046741609,0.13243339821616681,0.12580440146778094,1.520644765053709,0.25311738590404304,1.35227187046868,0.6946815061763825,0.1461718280718172,0.7201716818349916,1.2284646410986024,-0.4405,216.748,0.3517
0.6791253755225196,0.19743958386769245,1.4516778091233915,0.074190459879692,1.6023375346220248,0.0005989798025993042,1.0904954143490793,0.6616238362278786,1.326822753806214,0.7788244766408174,0.03260252588301525,0.06424857556651753,0.044171606738170624,0.2549639573514094,0.20060789736812568,1.7741763988828065,0.21637363740623528,1.9571665371222007,0.6912393586505824,0.08047735405070182,0.6775468277201768,1.6018799162984656,-0.5254,216.3688,0.4092
0.4658214515202572,0.20214398092860247,1.7438525343065172,0.010041205502277661,1.7062317595449026,0.009976413740051456,0.8951110928172437,0.7093014445938551,0.28254761736175593,0.7915588311199994,0.04252257968024553,0.03187346334040891,0.23293945727266396,0.7128164533921652,0.21050094248525167,1.39691909199247,0.046900882493286555,1.9503702542509185,0.6647990035993199,0.14795188558689698,0.634099491590958,1.737347094962793,-0.5549,221.5109,0.3875
