c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,-Jrel,Jadd,Jtubr
0.09943599615583935,0.03974846880438626,-1.9159639020789312,0.9672955310673786,-1.8513977734881917,1.9167334394238973,1.7434791098885463,0.8305765233636554,1.075568465001099,-0.5622926902426262,0.7716807055230317,0.9773046196382422,0.5631129382953576,-0.566416039346646,-1.9879434640476594,-0.5606,0.7279,0.2792
0.0,0.12067680538732843,-1.9773664767767172,0.42152428982702245,-1.7809865172974673,2.0,1.451887935333127,0.933537711205993,1.4250052859589346,-0.5172987641062617,1.8552916311933185,0.7995210752887261,2.0,-1.9814833952851494,-1.9997972916795335,-0.4808,0.8047,0.2144
0.059555871813026635,0.19155480525238347,-2.0,0.9854878151531905,-1.7955178362299535,1.9837471878520807,1.8688267094330426,0.6713328675036175,1.050305731908668,-0.6636793871057975,0.7651090136361268,0.8947355560593301,0.7173631881738487,-0.6202259811292867,-2.0,-0.5728,0.6765,0.2986
0.03500374979930348,-0.03021330624715506,-1.8743730648964845,0.1565611098820856,-1.883854181084708,1.3992566009402816,1.6202416409643061,0.6850548086175341,1.3969816435353954,-0.21389141051631663,1.813999027666644,0.7057496920447548,1.8544460119283321,-0.7122411958421122,-1.8659144664502425,-0.4803,0.8664,0.1887
0.026118623890357365,-0.09900753437360972,-1.93233206811008,0.9127750048982148,-1.8221442145132403,1.406883589810248,2.0,0.701921094478823,0.5142266202213568,-0.28257984711684114,1.9160802250773645,-0.6374208281372412,1.550447955358486,0.6815689787409075,-1.9719077515852421,-0.4519,0.8436,0.1196
0.0,0.10147366995034929,-1.8675847595070083,1.1860817425833001,-1.247049114946706,2.0,1.7523497635755314,0.6335985976306265,1.2069517995421324,-0.839934306587594,0.5775307880613706,0.3852481545973851,0.7168622735681576,-0.6782116822086989,-1.6884438694955903,-0.4808,0.6198,0.29
0.09383098965703537,0.005476367786551653,-1.7190811891243734,1.1247913199400197,-1.764058867556174,1.6687175048031724,1.5736367935637916,0.553326617753716,1.0131510159052384,-0.37309933350232033,0.6119683972969314,0.8551874463235224,1.0296079658108008,-0.8866294138498165,-1.7721032755521813,-0.571,0.767,0.2799
0.011243639340997758,0.06627083726592238,-1.968219230964335,0.9402488165834553,-1.4774763853098383,1.6551943071323076,1.8505928790054995,0.5787424943897661,1.0747173865170674,-0.3126185171113501,1.0326016981612445,0.7090140675156317,1.2879096953264082,-0.5345605816977661,-1.9932038072760776,-0.5851,0.6581,0.3389
0.11159565206420875,-1.4109827866896358,-0.05885883943413899,0.9062875962181055,-1.9104321764414542,0.9925347081581523,1.303529574228796,0.7492912345757302,2.0,-0.7219460796625486,1.568568256015416,0.35734340264080944,-1.8407259238510663,-0.5399103829181551,-2.0,-0.3329,0.8996,0.0391
0.003975283927059188,0.56789006048888,-1.4999295094141034,1.457885655498619,-1.780830194508799,1.9840437576866776,1.7157809564518585,0.9262246258147228,0.7936970391075301,-1.3872358650720233,1.0788036854648022,-1.1243404027077124,1.9556723432148548,0.3195628735291448,-1.3853357209943038,-0.4495,0.6166,0.2131
0.130353473313882,0.07911219974802652,-1.4871970591679626,1.4945287278761545,-2.0,1.309767433706749,1.6673369375350624,1.7087451999860401,1.1030798476967267,-0.943099654183237,1.2563940862638876,0.6181480164850127,1.587415973393057,-1.0093390700671818,-1.7894304389921187,-0.4808,0.5998,0.3129
0.043108456836218896,0.38605193649687974,-1.7442581230754013,0.40734695669435017,-1.9515769980827193,1.958005894178064,1.9779996921284198,1.5830468733942922,0.5384961060184219,-1.3532851198482552,1.7316738086191412,-0.5758173017471049,1.717144130426987,-0.3681376959643197,-1.2137327096777408,-0.3702,0.7095,0.1299
0.08940530080707618,0.08738145273808352,-1.7427981039950917,0.5731084522581203,-1.8717676831436934,1.4952821847966073,1.5429210348104199,1.3802403938743275,1.637124830090656,-0.4240105087099017,1.3208452231301624,0.6137582647180553,1.6227377851903988,-0.5183982234086976,-1.8859448965205317,-0.5707,0.5595,0.3779
0.049918006736976175,0.2406484285519378,-1.8252105553262896,0.07656930687936622,-1.9631352190490998,1.540774235918766,2.0,1.2116740617513344,1.6761473425353333,-1.1284289364898856,2.0,-0.4086399187270429,1.4454992869071301,-0.18181765362730626,-1.7676342115547643,-0.3702,0.7536,0.1189
0.08400996809542591,0.09896344716513442,-1.8746984274516405,0.4922138795673717,-1.5601346555594748,1.2380616331740046,1.375171360280312,1.232488287592889,1.6614168826845737,-0.24114583462408035,0.5377527730220519,0.4179039197689046,-0.8766433010110256,-1.3273388557138504,-1.5220503997566963,-0.3228,0.8918,0.0263
0.08511485260441361,0.16017001209111242,-1.8595284613764393,0.3515725442231829,-1.6624786365591675,1.3501241630915215,1.3905703289817675,1.4011090199190948,1.6111685603203207,-0.21276115496063516,0.44408322153877533,0.3820945765046606,1.90642798268402,-1.4206798190933532,-1.5402797642589185,-0.4614,0.7794,0.1976
0.02736665054254163,0.5116768006284982,-1.7864485542756685,0.592570232636301,-1.9255011324949722,1.8132542017352453,1.9660462551626645,1.8120444732394387,0.38818527216026566,-1.2544712978049342,1.837155439538054,-0.684671678041092,1.8998676112631985,0.47401602862988396,-1.9686767104426441,-0.4495,0.6677,0.1672
0.09016367874194813,0.16978975787995143,-1.9103938978704484,0.36329235606160526,-1.629191178577127,1.306552555178012,1.330879868621487,1.4294799990792657,1.6696467967289266,-0.0941633045316564,0.39130969818533307,0.38673856343690677,2.0,-1.6396738127480346,-1.4873909972646753,-0.4708,0.7787,0.2075
0.04171623939425685,0.17034568808036055,-1.772243536911406,0.24854717518725955,-1.980479246380973,2.0,2.0,1.1793866648235491,1.8582128722022848,-1.5896145091857805,2.0,-0.42408553247404557,1.8374831127656028,-0.08068733148317009,-1.8297642749538183,-0.3532,0.6692,0.1496
0.010615282939217999,0.06693940693414649,-1.7826632297751153,1.0441655935867091,-1.8082236042268753,1.993049974554285,1.7838731488424744,1.045479150113652,1.208012810375919,-0.7817773608755776,0.8292249033703207,0.9673420025401805,0.7438265085256168,-0.6100699931463373,-1.9763927674332178,-0.5701,0.5899,0.3389
0.059555871813026635,0.19155480525238347,-2.0,0.9854878151531905,-1.7955178362299535,1.9837471878520807,1.8688267094330426,0.6713328675036175,1.050305731908668,-0.6636793871057975,0.7651090136361268,0.8947355560593301,0.7173631881738487,-0.6202259811292867,-1.9504080312211085,-0.5728,0.6594,0.3062
0.03577229972354419,-0.31514132103415127,-1.916597717754576,-0.3467421911063252,-1.9957277485735956,1.9301910908692217,2.0,0.9623681050973228,1.1139051540668772,-0.572841821748734,1.7986922747983127,0.6263144178417583,1.69161718932735,-0.4079616313489802,-1.9396244027057732,-0.4536,0.9171,0.1032
0.00023944347066323223,-0.017306662288085493,-1.992894205317304,0.09804080356911699,-1.954627229115932,1.9880497853203454,1.902312750329662,1.0170476235493524,1.613696996364812,-0.4516069905594721,1.7431945187306284,0.6237143433072407,0.9747626958321893,-0.6290013661681747,-1.8924177244698548,-0.5803,0.7158,0.309
0.028053235087327807,0.17731554225890125,-1.9886228997362199,1.1244228187426963,-1.959002599710753,2.0,1.7828564005788368,0.8245772108459829,1.27093263836324,-0.6953803038526535,0.7711176822753029,1.2056540472060318,0.7281199486179317,-0.7275450709318634,-1.9889401240841185,-0.5701,0.6154,0.328
0.028256484768521963,0.19205546945443874,-1.8810539185256554,0.7041587161432441,-1.7363469952323916,1.9502782261751566,1.7808795474899228,0.976689485079233,1.1997731456108622,-0.8077687522604992,0.8727604638005014,0.6971245697474973,0.913296058446264,-0.5586994377407815,-1.9277085993308989,-0.4804,0.6987,0.2499
0.03616863075101852,-0.04029194634356767,-1.9209332731074134,0.09206633374002905,-2.0,1.9645301714428052,1.8800769958852201,0.9020039774923565,1.359660962219936,-0.4165545700584752,1.6681451307569382,0.5807026562899482,1.0086436745660272,-0.7866740558024311,-1.9925183174907846,-0.5713,0.8197,0.2475
0.042924987666022894,0.029922532494579608,-1.8360537602375082,1.04428001994069,-1.7268466107418605,1.9429900638511335,1.7481689372948699,1.0208835657120512,1.2277815968610857,-0.6773472418302547,0.783273243815542,0.9338747474300323,0.6067272505657977,-0.5985230750539247,-1.9197544898990246,-0.5723,0.5793,0.348
0.0011673857611024026,0.6062135795897867,-1.6937760323925537,0.6418785573139613,-1.9846790031215946,1.6434729491939701,1.9787505406801902,1.802765126672969,0.3745499649947318,-1.2254399949715227,1.7243448307267526,-0.7780835606850458,1.7999809277713263,0.47829465628606804,-1.8958956393072375,-0.4495,0.6777,0.1531
0.008240645170446736,0.22426262580952486,-1.6635492948562576,0.21473880522343508,-2.0,2.0,1.949252026990842,1.5652469138545393,1.7895604485045655,-1.5028499399699873,1.9458114027489644,-0.3919352085225707,1.3198150952025112,-0.22124233710936395,-1.8303139060173061,-0.451,0.6537,0.184
0.0,0.31368298318825927,-2.0,0.8098443757439893,-1.835624409478834,2.0,1.9916731525010334,1.068930028677398,1.1780992587604315,-0.8901948210206716,1.1316335949701353,0.7594480928172661,0.9849345545315101,-0.8329416903315976,-2.0,-0.5598,0.6211,0.3074
0.0,0.10882226917882729,-1.4623184288309996,-0.21753821551173058,-2.0,1.9983081918329182,2.0,1.957614925089443,2.0,-1.9098861665728974,1.8829858054510902,-0.17112671356130135,1.4091593889231164,-0.20374231606489504,-1.8901032516056182,-0.3532,0.6795,0.129
0.06563111412649315,0.054115394508349596,-1.9024403303842323,0.9178056170058178,-1.7905010129743946,1.9716441951295292,1.7964794881403743,1.0524221423333162,1.2752378106951985,-0.855749660870577,0.807907109391169,0.8480943435715061,0.6189129446062146,-0.6718876981608979,-1.8995156171733898,-0.4808,0.7129,0.2393
0.019227169954083054,1.1708903377998376,-1.677164309827001,1.3527268160167116,-1.0315411211042276,0.849752552997873,1.472972944691931,-0.2871326832782814,-1.9782762173820452,-0.35099989460875364,-1.0782243331298471,-1.9441962586512893,1.5334285847943645,-1.2626325781550647,-0.6304092347517465,-0.2372,0.8583,0.0285
0.004113513009434802,0.15647534213085218,-1.5087898480569346,-0.04137660187549541,-1.9117586275283422,1.9826649670667142,1.983898406031073,1.6714915190932165,1.8484674384855675,-1.8315721349161327,1.8994267503758846,-0.3397620382248335,1.9339127184424083,-0.06509080084940971,-1.9496209422074475,-0.3532,0.6562,0.1588
