,sf_mu,sf_sd,adj_ratio_Trenton,adj_ratio_Montague,drought_idx
1979-02-21,67.65194,4.242329e+19,,,2.0
1979-02-22,68.86476,1.0464716e+20,,,2.0
1979-02-23,69.58081,1.7938576e+20,,,2.0
1979-02-24,70.77222,5.1212117e+20,,,2.0
1979-02-25,68.16578,1.0825689e+20,,,2.0
1979-02-26,67.70395,8.203704e+19,,,2.0
1979-02-27,67.22106,5.7576006e+19,,,2.0
1979-02-28,66.3024,3.0174907e+19,,,2.0
1979-03-01,66.08049,2.580268e+19,,,2.0
1979-03-02,65.413826,1.6131452e+19,,,2.0
1979-03-03,64.87807,1.1018459e+19,,,2.0
1979-03-04,63.857132,5.3386364e+18,,,2.0
1979-03-05,60.794937,6.1609485e+17,,,2.0
1979-03-06,59.97867,3.569058e+17,,,2.0
1979-03-07,61.898445,1.3504367e+18,,,1.0
1979-03-08,63.514793,4.1243871e+18,,,0.0
1979-03-09,64.294266,7.040296e+18,,,0.0
1979-03-10,65.09351,1.2134693e+19,,,1.0
1979-03-11,66.81276,4.1388578e+19,,,1.0
1979-03-12,65.57945,1.7292992e+19,,,1.0
1979-03-13,66.48706,3.2384558e+19,,,1.0
1979-03-14,64.9297,1.0812559e+19,,,1.0
1979-03-15,65.53845,1.6265788e+19,,,0.0
1979-03-16,64.294624,6.6604335e+18,,,1.0
1979-03-17,63.32795,3.261601e+18,,,1.0
1979-03-18,63.622906,3.8424894e+18,,,1.0
1979-03-19,63.44897,3.2565286e+18,,,1.0
1979-03-20,63.39041,2.9939267e+18,,,1.0
1979-03-21,63.2408,2.5778168e+18,,,1.0
1979-03-22,63.561546,3.0876213e+18,,,1.0
1979-03-23,63.71034,3.3006773e+18,,,1.0
1979-03-24,64.32116,5.091093e+18,,,0.0
1979-03-25,62.63516,1.5844919e+18,,,0.0
1979-03-26,62.956787,1.9196504e+18,,,0.0
1979-03-27,64.56276,5.7310394e+18,,,0.0
1979-03-28,64.63574,5.934656e+18,,,0.0
1979-03-29,65.45571,1.04027e+19,,,0.0
1979-03-30,64.87555,6.887815e+18,,,0.0
1979-03-31,64.32085,4.607708e+18,,,0.0
1979-04-01,64.30254,4.4538984e+18,,,2.0
1979-04-02,64.62704,5.509994e+18,,,2.0
1979-04-03,64.7837,6.1151054e+18,,,2.0
1979-04-04,64.999176,7.1331554e+18,,,2.0
1979-04-05,64.83776,6.4030774e+18,,,2.0
1979-04-06,64.45192,4.8902885e+18,,,2.0
1979-04-07,64.12628,3.8805528e+18,,,2.0
1979-04-08,64.21412,4.0734765e+18,,,2.0
1979-04-09,64.40947,4.7789916e+18,,,2.0
1979-04-10,64.615524,5.6975137e+18,,,2.0
1979-04-11,63.6045,2.7961345e+18,,,2.0
1979-04-12,63.719917,3.0215206e+18,,,2.0
1979-04-13,63.66311,2.8792312e+18,,,2.0
1979-04-14,65.02061,7.849465e+18,,,2.0
1979-04-15,64.30489,4.80902e+18,,,3.0
1979-04-16,63.383934,2.5267234e+18,,,3.0
1979-04-17,63.672962,3.0816788e+18,,,3.0
1979-04-18,63.957066,3.7509735e+18,,,3.0
1979-04-19,63.955463,3.713515e+18,,,3.0
1979-04-20,63.650246,2.9681473e+18,,,3.0
1979-04-21,63.71372,3.0411903e+18,,,3.0
1979-04-22,63.67933,2.9217515e+18,,,3.0
1979-04-23,63.77962,3.0872915e+18,,,3.0
1979-04-24,63.915154,3.3079376e+18,,,3.0
1979-04-25,63.88617,3.2121127e+18,,,3.0
1979-04-26,63.973648,3.4558222e+18,,,3.0
1979-04-27,63.597797,2.720537e+18,,,3.0
1979-04-28,63.344147,2.2324641e+18,,,3.0
1979-04-29,63.81176,3.0562278e+18,,,3.0
1979-04-30,64.02287,3.5382336e+18,,,3.0
1979-05-01,63.910774,3.2573736e+18,,,3.0
1979-05-02,64.43878,4.676896e+18,,,3.0
1979-05-03,64.035225,3.482488e+18,,,3.0
1979-05-04,64.04331,3.4707643e+18,,,3.0
1979-05-05,64.01404,3.3722288e+18,,,3.0
1979-05-06,64.030174,3.3180988e+18,,,3.0
1979-05-07,64.14776,3.5511064e+18,,,3.0
1979-05-08,64.34085,3.9940634e+18,,,3.0
1979-05-09,64.38331,3.9953435e+18,,,3.0
1979-05-10,64.42544,4.042316e+18,,,3.0
1979-05-11,64.58234,4.381269e+18,,,3.0
1979-05-12,64.74247,4.7908196e+18,,,3.0
1979-05-13,64.84683,5.09053e+18,,,3.0
1979-05-14,65.005516,5.673137e+18,,,3.0
1979-05-15,65.06806,5.9102334e+18,,,3.0
1979-05-16,65.12791,5.9870684e+18,,,3.0
1979-05-17,65.16339,6.0761107e+18,,,3.0
1979-05-18,65.12358,6.099613e+18,,,3.0
1979-05-19,65.71608,9.542887e+18,,,3.0
1979-05-20,65.59304,9.0379196e+18,,,3.0
1979-05-21,64.83604,5.325293e+18,,,3.0
1979-05-22,64.69829,4.7999114e+18,,,3.0
1979-05-23,65.61971,9.570228e+18,,,3.0
1979-05-24,65.43273,9.465013e+18,,,3.0
1979-05-25,65.280655,9.732589e+18,,,3.0
1979-05-26,62.571846,1.4844211e+18,,,3.0
1979-05-27,63.71054,3.416121e+18,,,3.0
1979-05-28,62.71534,1.7641525e+18,,,3.0
1979-05-29,62.173637,1.2233407e+18,,,3.0
1979-05-30,63.076103,2.3573944e+18,,,3.0
1979-05-31,62.594784,1.7023127e+18,,,3.0
1979-06-01,62.216393,1.3158418e+18,,,3.0
1979-06-02,61.683884,9.015636e+17,,,3.0
1979-06-03,61.314087,7.177151e+17,,,3.0
1979-06-04,62.222885,1.4000813e+18,,,3.0
1979-06-05,61.968765,1.1685406e+18,,,3.0
1979-06-06,61.202183,6.737373e+17,,,3.0
1979-06-07,60.95269,5.6077244e+17,,,3.0
1979-06-08,61.20109,6.513243e+17,,,3.0
1979-06-09,61.04772,5.677507e+17,,,3.0
1979-06-10,61.390835,6.9711566e+17,,,3.0
1979-06-11,61.14302,6.054936e+17,,,3.0
1979-06-12,62.075638,1.1517238e+18,,,3.0
1979-06-13,61.76303,9.0387765e+17,,,3.0
1979-06-14,61.695087,8.347775e+17,,,3.0
1979-06-15,61.943913,9.61373e+17,,,3.0
1979-06-16,62.17447,1.0934668e+18,,,1.0
1979-06-17,62.43038,1.274526e+18,,,2.0
1979-06-18,62.75013,1.5547108e+18,,,2.0
1979-06-19,62.8751,1.6500199e+18,,,2.0
1979-06-20,63.056847,1.8160746e+18,,,2.0
1979-06-21,63.241722,1.9977508e+18,,,2.0
1979-06-22,63.331932,2.1008011e+18,,,2.0
1979-06-23,63.50704,2.364347e+18,,,2.0
1979-06-24,63.651604,2.513457e+18,,,2.0
1979-06-25,63.79339,2.681426e+18,,,2.0
1979-06-26,63.931763,2.8559314e+18,,,1.0
1979-06-27,64.09276,3.0755836e+18,,,1.0
1979-06-28,64.25706,3.3106644e+18,,,2.0
1979-06-29,64.41149,3.6218226e+18,,,2.0
1979-06-30,64.542786,3.7800322e+18,,,2.0
1979-07-01,64.64052,4.0839944e+18,,,2.0
1979-07-02,64.777374,4.331118e+18,,,2.0
1979-07-03,64.85735,4.3948948e+18,,,2.0
1979-07-04,64.97893,4.637226e+18,,,2.0
1979-07-05,65.11884,4.94169e+18,,,2.0
1979-07-06,65.29184,5.102837e+18,,,2.0
1979-07-07,65.473724,5.344607e+18,,,2.0
1979-07-08,65.671425,5.6526366e+18,,,2.0
1979-07-09,65.87337,5.9328224e+18,,,2.0
1979-07-10,66.07143,6.2141775e+18,,,2.0
1979-07-11,66.30673,6.5984497e+18,,,2.0
1979-07-12,66.50871,6.719384e+18,,,2.0
1979-07-13,66.67688,6.4199044e+18,,,2.0
1979-07-14,66.81538,6.759954e+18,,,2.0
1979-07-15,66.93347,6.421276e+18,,,2.0
1979-07-16,66.837296,6.371718e+18,,,2.0
1979-07-17,66.720474,6.3391106e+18,,,2.0
1979-07-18,66.63419,6.088106e+18,,,2.0
1979-07-19,66.67678,5.974999e+18,,,2.0
1979-07-20,66.66823,5.119741e+18,,,2.0
1979-07-21,66.69409,4.82416e+18,,,2.0
1979-07-22,66.78979,4.2679732e+18,,,2.0
1979-07-23,67.012695,4.1817206e+18,,,2.0
1979-07-24,67.29202,5.3059287e+18,,,3.0
1979-07-25,67.35013,5.0130424e+18,,,3.0
1979-07-26,67.3506,4.9006905e+18,,,3.0
1979-07-27,67.417625,4.735438e+18,,,3.0
1979-07-28,67.51161,4.243929e+18,,,3.0
1979-07-29,67.68521,3.9318863e+18,,,3.0
1979-07-30,67.934906,4.75147e+18,,,3.0
1979-07-31,67.90671,4.8575286e+18,,,3.0
1979-08-01,67.94205,4.745493e+18,,,3.0
1979-08-02,68.00127,4.927234e+18,,,3.0
1979-08-03,68.19777,5.8280224e+18,,,3.0
1979-08-04,68.86521,1.3073818e+19,,,3.0
1979-08-05,68.46751,1.0674406e+19,,,3.0
1979-08-06,68.14841,8.874478e+18,,,3.0
1979-08-07,67.809425,7.074541e+18,,,3.0
1979-08-08,67.6031,5.7082174e+18,,,3.0
1979-08-09,67.49646,4.760687e+18,,,3.0
1979-08-10,67.486244,4.219312e+18,,,3.0
1979-08-11,67.60272,4.307983e+18,,,3.0
1979-08-12,68.27606,8.497695e+18,,,3.0
1979-08-13,68.18807,1.0023661e+19,,,3.0
1979-08-14,67.763176,8.093631e+18,,,3.0
1979-08-15,67.51998,7.039867e+18,,,3.0
1979-08-16,67.24661,5.694233e+18,,,3.0
1979-08-17,67.07975,4.662876e+18,,,3.0
1979-08-18,67.05427,4.3180356e+18,,,3.0
1979-08-19,67.09094,4.0380623e+18,,,3.0
1979-08-20,67.167496,3.5073926e+18,,,3.0
1979-08-21,67.33179,3.3065248e+18,,,3.0
1979-08-22,67.539276,3.242917e+18,,,3.0
1979-08-23,67.851776,3.4491977e+18,,,3.0
1979-08-24,68.165405,3.904936e+18,,,3.0
1979-08-25,68.343155,3.8699684e+18,,,3.0
1979-08-26,68.54086,3.8581613e+18,,,3.0
1979-08-27,68.71228,3.7604147e+18,,,3.0
1979-08-28,69.07761,4.1770334e+18,,,3.0
1979-08-29,69.41644,4.6498737e+18,,,3.0
1979-08-30,69.66218,4.7827304e+18,,,3.0
1979-08-31,69.73917,4.4087646e+18,,,3.0
1979-09-01,69.829666,4.2190062e+18,,,3.0
1979-09-02,69.85923,4.2084297e+18,,,3.0
1979-09-03,69.92697,4.179201e+18,,,3.0
1979-09-04,70.132576,4.495171e+18,,,3.0
1979-09-05,70.489975,5.655246e+18,,,3.0
1979-09-06,69.0668,1.6617255e+19,,,3.0
1979-09-07,68.99771,2.982609e+19,,,3.0
1979-09-08,68.96077,3.5100847e+19,,,3.0
1979-09-09,68.94073,3.5306312e+19,,,3.0
1979-09-10,68.934586,3.3894478e+19,,,3.0
1979-09-11,68.72893,2.9751544e+19,,,3.0
1979-09-12,68.146866,2.1549326e+19,,,3.0
1979-09-13,67.37049,1.4305637e+19,,,3.0
1979-09-14,66.88644,1.2006228e+19,,,3.0
1979-09-15,66.273605,8.7084086e+18,,,3.0
1979-09-16,65.75426,6.2306504e+18,,,3.0
1979-09-17,65.47456,5.1023695e+18,,,3.0
1979-09-18,65.35363,4.382506e+18,,,3.0
1979-09-19,65.374344,3.9915656e+18,,,3.0
1979-09-20,65.47408,3.5647467e+18,,,3.0
1979-09-21,65.66931,3.5417177e+18,,,3.0
1979-09-22,65.99065,8.0894946e+18,,,3.0
1979-09-23,65.87314,7.739158e+18,,,3.0
1979-09-24,65.63928,6.8055443e+18,,,2.0
1979-09-25,65.242065,5.3930424e+18,,,2.0
1979-09-26,64.937195,4.5282845e+18,,,2.0
1979-09-27,64.691315,3.9027916e+18,,,2.0
1979-09-28,64.527596,3.483259e+18,,,2.0
1979-09-29,64.55324,3.5634006e+18,,,2.0
1979-09-30,64.59412,3.9186047e+18,,,2.0
1979-10-01,64.19977,3.1042262e+18,,,2.0
1979-10-02,64.00411,2.772481e+18,,,2.0
1979-10-03,63.81341,2.4886893e+18,,,2.0
1979-10-04,63.744797,2.408479e+18,,,2.0
1979-10-05,62.84139,1.3824719e+18,,,2.0
1979-10-06,62.729286,1.3002985e+18,,,2.0
1979-10-07,62.786247,1.3647196e+18,,,2.0
1979-10-08,62.553722,1.2096743e+18,,,2.0
1979-10-09,62.015934,8.601008e+17,,,2.0
1979-10-10,59.93535,2.3600115e+17,,,2.0
1979-10-11,60.219986,2.8499661e+17,,,1.0
1979-10-12,60.31392,3.0501e+17,,,1.0
1979-10-13,60.237984,2.9390207e+17,,,1.0
1979-10-14,60.38347,3.2590995e+17,,,1.0
1979-10-15,60.53002,3.612686e+17,,,1.0
1979-10-16,60.700302,4.045075e+17,,,1.0
1979-10-17,60.930912,4.6816236e+17,,,1.0
1979-10-18,61.218323,5.5789196e+17,,,1.0
1979-10-19,61.507538,6.629884e+17,,,1.0
1979-10-20,61.78929,7.798633e+17,,,1.0
1979-10-21,62.082092,9.179786e+17,,,1.0
1979-10-22,62.380646,1.0797797e+18,,,1.0
1979-10-23,62.671505,1.2603358e+18,,,1.0
1979-10-24,62.929565,1.4786621e+18,,,1.0
1979-10-25,63.11464,1.6135075e+18,,,1.0
1979-10-26,63.343544,1.7992631e+18,,,1.0
1979-10-27,63.58084,2.0086017e+18,,,1.0
1979-10-28,63.830734,2.282391e+18,,,1.0
1979-10-29,64.04692,2.5430266e+18,,,1.0
1979-10-30,64.24979,2.8044773e+18,,,1.0
1979-10-31,64.419556,2.9998143e+18,,,1.0
1979-11-01,64.597404,3.1341752e+18,,,1.0
1979-11-02,64.88926,3.484242e+18,,,1.0
1979-11-03,65.544785,6.508577e+18,,,1.0
1979-11-04,65.25473,5.3579367e+18,,,1.0
1979-11-05,65.042564,4.6216855e+18,,,1.0
1979-11-06,64.92042,4.2288836e+18,,,1.0
1979-11-07,64.872475,4.0709753e+18,,,1.0
1979-11-08,64.82275,3.885189e+18,,,1.0
1979-11-09,64.822,3.8135615e+18,,,1.0
1979-11-10,65.06842,4.616681e+18,,,1.0
1979-11-11,65.06867,4.68797e+18,,,1.0
1979-11-12,65.04137,4.8750713e+18,,,1.0
1979-11-13,64.78068,4.0872206e+18,,,1.0
1979-11-14,64.567406,3.5651818e+18,,,1.0
1979-11-15,64.37322,3.158323e+18,,,1.0
1979-11-16,64.236565,2.8928277e+18,,,1.0
1979-11-17,64.16528,2.7428893e+18,,,1.0
1979-11-18,64.15508,2.6753977e+18,,,1.0
1979-11-19,64.22015,2.7175189e+18,,,1.0
1979-11-20,64.323166,2.806832e+18,,,1.0
1979-11-21,64.4351,2.890787e+18,,,1.0
1979-11-22,64.61652,2.9863074e+18,,,1.0
1979-11-23,64.77011,2.936893e+18,,,1.0
1979-11-24,64.90892,2.7489646e+18,,,1.0
1979-11-25,65.04919,2.4065965e+18,,,1.0
1979-11-26,66.08838,7.9654763e+18,,,1.0
1979-11-27,66.01033,7.903639e+18,,,1.0
1979-11-28,65.70777,6.5115574e+18,,,1.0
1979-11-29,65.595215,6.159518e+18,,,1.0
1979-11-30,65.345764,5.2734815e+18,,,1.0
1979-12-01,65.170654,4.7333794e+18,,,1.0
1979-12-02,65.00303,4.2498098e+18,,,1.0
1979-12-03,64.83547,3.7958981e+18,,,1.0
1979-12-04,64.73241,3.5221948e+18,,,1.0
1979-12-05,64.65202,3.2823578e+18,,,1.0
1979-12-06,64.64455,3.177465e+18,,,1.0
1979-12-07,64.80251,3.5841635e+18,,,1.0
1979-12-08,64.66792,3.0264577e+18,,,1.0
1979-12-09,64.6899,2.6752344e+18,,,1.0
1979-12-10,64.78521,2.3819276e+18,,,1.0
1979-12-11,64.946724,2.1120667e+18,,,1.0
1979-12-12,65.14267,1.8397404e+18,,,1.0
1979-12-13,65.50364,2.03919e+18,,,1.0
1979-12-14,65.840034,2.4821662e+18,,,1.0
1979-12-15,65.781204,1.931506e+18,,,1.0
1979-12-16,65.802734,1.5728452e+18,,,1.0
1979-12-17,65.962204,1.5400249e+18,,,1.0
1979-12-18,65.985435,1.368165e+18,,,1.0
1979-12-19,66.08241,1.316158e+18,,,1.0
1979-12-20,66.175804,1.2833663e+18,,,1.0
1979-12-21,66.24278,1.2450016e+18,,,1.0
1979-12-22,66.3414,1.2780509e+18,,,1.0
1979-12-23,66.42908,1.348388e+18,,,1.0
1979-12-24,66.506325,1.4379546e+18,,,1.0
1979-12-25,67.049515,3.1388534e+18,,,1.0
1979-12-26,66.805695,2.5507798e+18,,,1.0
1979-12-27,66.743225,2.4297222e+18,,,1.0
1979-12-28,66.68358,2.3260578e+18,,,1.0
1979-12-29,66.62196,2.1512683e+18,,,1.0
1979-12-30,66.519485,1.9336292e+18,,,1.0
1979-12-31,66.40476,1.7067863e+18,,,1.0
1980-01-01,73.46968,3.56954e+20,,,1.0
1980-01-02,72.54834,3.118008e+20,,,1.0
1980-01-03,71.92192,2.8616706e+20,,,1.0
1980-01-04,71.36358,2.4275568e+20,,,1.0
1980-01-05,70.89898,2.052459e+20,,,1.0
1980-01-06,70.505005,1.7313925e+20,,,1.0
1980-01-07,70.224236,1.5407903e+20,,,2.0
1980-01-08,69.9391,1.3405628e+20,,,2.0
1980-01-09,69.61281,1.1125703e+20,,,2.0
1980-01-10,69.27716,8.9652305e+19,,,2.0
1980-01-11,69.273445,9.510802e+19,,,2.0
1980-01-12,68.692535,8.2270834e+19,,,2.0
1980-01-13,69.18606,1.1101538e+20,,,2.0
1980-01-14,69.02753,9.723131e+19,,,2.0
1980-01-15,69.15566,1.0592596e+20,,,2.0
1980-01-16,68.72567,7.865205e+19,,,2.0
1980-01-17,68.28816,5.771278e+19,,,2.0
1980-01-18,68.8995,8.853214e+19,,,2.0
1980-01-19,68.349594,6.560304e+19,,,2.0
1980-01-20,68.425575,6.6735346e+19,,,2.0
1980-01-21,68.00385,4.9058366e+19,,,2.0
1980-01-22,68.45999,6.5922134e+19,,,2.0
1980-01-23,68.678085,7.669011e+19,,,2.0
1980-01-24,68.47035,6.5338303e+19,,,1.0
1980-01-25,68.26229,5.539608e+19,,,1.0
1980-01-26,68.178085,5.1554917e+19,,,1.0
1980-01-27,68.13782,4.9108543e+19,,,1.0
1980-01-28,68.197845,5.064848e+19,,,2.0
1980-01-29,68.09697,4.6609397e+19,,,2.0
1980-01-30,68.171234,4.813666e+19,,,2.0
1980-01-31,68.008705,4.2466842e+19,,,2.0
1980-02-01,67.98491,4.0747215e+19,,,2.0
1980-02-02,67.92742,3.8642613e+19,,,2.0
1980-02-03,67.92185,3.6773305e+19,,,2.0
1980-02-04,68.01642,3.7164505e+19,,,2.0
1980-02-05,68.0277,3.6463062e+19,,,2.0
1980-02-06,68.0733,3.5779634e+19,,,2.0
1980-02-07,68.04657,3.4733489e+19,,,2.0
1980-02-08,68.15123,3.5149485e+19,,,2.0
1980-02-09,68.244354,3.6026708e+19,,,2.0
1980-02-10,68.221115,3.49624e+19,,,2.0
1980-02-11,68.309616,3.549104e+19,,,2.0
1980-02-12,68.31842,3.4965068e+19,,,2.0
1980-02-13,68.322296,3.4279105e+19,,,2.0
1980-02-14,68.39528,3.4351888e+19,,,2.0
1980-02-15,68.44309,3.4213523e+19,,,2.0
1980-02-16,68.679955,4.4323077e+19,,,2.0
1980-02-17,68.62146,4.1753945e+19,,,2.0
1980-02-18,68.57675,3.8886903e+19,,,2.0
1980-02-19,68.55669,3.724228e+19,,,2.0
1980-02-20,68.46616,3.4625539e+19,,,2.0
1980-02-21,68.42918,3.3204176e+19,,,2.0
1980-02-22,68.6514,4.0961976e+19,,,3.0
1980-02-23,68.87698,5.523086e+19,,,3.0
1980-02-24,68.50787,4.456875e+19,,,3.0
1980-02-25,68.396614,3.99466e+19,,,3.0
1980-02-26,68.18701,3.5400985e+19,,,3.0
1980-02-27,68.07352,3.1695976e+19,,,3.0
1980-02-28,68.02025,2.9940082e+19,,,3.0
1980-02-29,67.93455,2.7906907e+19,,,3.0
1980-03-01,67.96411,2.6256445e+19,,,3.0
1980-03-02,68.0135,2.58695e+19,,,3.0
1980-03-03,68.07024,2.578379e+19,,,3.0
1980-03-04,68.09645,2.541583e+19,,,3.0
1980-03-05,68.16931,2.7525128e+19,,,3.0
1980-03-06,68.07474,2.4849148e+19,,,3.0
1980-03-07,68.06244,2.3166901e+19,,,3.0
1980-03-08,67.83989,1.8959917e+19,,,3.0
1980-03-09,67.82762,1.8728164e+19,,,3.0
1980-03-10,68.06051,2.4514063e+19,,,3.0
1980-03-11,68.20546,3.0954654e+19,,,3.0
1980-03-12,67.98089,2.593244e+19,,,3.0
1980-03-13,68.04629,3.0511621e+19,,,3.0
1980-03-14,68.9339,7.580677e+19,,,3.0
1980-03-15,68.18408,4.6881874e+19,,,3.0
1980-03-16,67.329605,2.6568786e+19,,,3.0
1980-03-17,66.52606,1.5838704e+19,,,3.0
1980-03-18,64.303,3.7584644e+18,,,3.0
1980-03-19,64.31463,3.8424603e+18,,,3.0
1980-03-20,65.70586,1.0748856e+19,,,3.0
1980-03-21,64.33572,4.594544e+18,,,3.0
1980-03-22,62.972603,1.8266772e+18,,,3.0
1980-03-23,63.037476,1.9346473e+18,,,2.0
1980-03-24,66.488144,2.358988e+19,,,2.0
1980-03-25,64.73531,7.7654773e+18,,,2.0
1980-03-26,63.74707,3.8387096e+18,,,2.0
1980-03-27,63.317097,2.8148523e+18,,,2.0
1980-03-28,62.69619,1.7992562e+18,,,1.0
1980-03-29,63.833843,4.1784996e+18,,,2.0
1980-03-30,63.43564,3.2733423e+18,,,2.0
1980-03-31,64.6393,8.2423773e+18,,,1.0
1980-04-01,67.53585,6.739539e+19,,,2.0
1980-04-02,64.368065,7.202277e+18,,,2.0
1980-04-03,64.267,6.71344e+18,,,2.0
1980-04-04,65.47029,1.592449e+19,,,2.0
1980-04-05,64.04294,5.8355865e+18,,,2.0
1980-04-06,62.499664,1.9622521e+18,,,2.0
1980-04-07,61.80084,1.1865803e+18,,,2.0
1980-04-08,61.80421,1.1616384e+18,,,2.0
1980-04-09,62.270214,1.6475041e+18,,,2.0
1980-04-10,63.265163,3.3961633e+18,,,2.0
1980-04-11,61.81644,1.2215174e+18,,,2.0
1980-04-12,64.91749,1.0599583e+19,,,2.0
1980-04-13,64.24907,6.6143013e+18,,,2.0
1980-04-14,64.59783,8.38848e+18,,,2.0
1980-04-15,62.436954,1.8514274e+18,,,3.0
1980-04-16,61.0467,6.843184e+17,,,3.0
1980-04-17,63.36115,3.3906228e+18,,,3.0
1980-04-18,61.808933,1.1202306e+18,,,3.0
1980-04-19,62.703712,2.0283208e+18,,,3.0
1980-04-20,61.950752,1.1581031e+18,,,3.0
1980-04-21,61.875637,1.0498773e+18,,,3.0
1980-04-22,62.115852,1.1865983e+18,,,3.0
1980-04-23,62.37164,1.3616463e+18,,,3.0
1980-04-24,62.610046,1.5454745e+18,,,3.0
1980-04-25,62.81311,1.7235885e+18,,,3.0
1980-04-26,63.06163,1.9781403e+18,,,3.0
1980-04-27,63.350777,2.370741e+18,,,3.0
1980-04-28,62.723835,1.6415256e+18,,,3.0
1980-04-29,61.446056,7.2871164e+17,,,3.0
1980-04-30,61.382595,7.0500754e+17,,,3.0
1980-05-01,62.108536,1.2279366e+18,,,3.0
1980-05-02,61.645935,8.754135e+17,,,3.0
1980-05-03,62.21717,1.3069124e+18,,,3.0
1980-05-04,61.69483,8.895385e+17,,,3.0
1980-05-05,61.615326,8.154679e+17,,,3.0
1980-05-06,61.944057,9.882569e+17,,,3.0
1980-05-07,62.19857,1.142469e+18,,,3.0
1980-05-08,62.27703,1.1986134e+18,,,3.0
1980-05-09,62.61363,1.4642756e+18,,,3.0
1980-05-10,62.826443,1.6491829e+18,,,3.0
1980-05-11,63.02256,1.8423951e+18,,,3.0
1980-05-12,63.178127,2.0210684e+18,,,3.0
1980-05-13,62.456223,1.3316725e+18,,,3.0
1980-05-14,62.502052,1.3541613e+18,,,3.0
1980-05-15,62.615265,1.4404912e+18,,,3.0
1980-05-16,62.813522,1.6205518e+18,,,3.0
1980-05-17,63.060066,1.8807553e+18,,,3.0
1980-05-18,63.1101,1.9584533e+18,,,3.0
1980-05-19,63.10576,1.9426714e+18,,,3.0
1980-05-20,63.150326,1.9731962e+18,,,3.0
1980-05-21,63.144264,1.9788723e+18,,,3.0
1980-05-22,63.106857,1.9210277e+18,,,3.0
1980-05-23,63.25469,2.076936e+18,,,3.0
1980-05-24,63.416794,2.262764e+18,,,3.0
1980-05-25,63.57266,2.4559074e+18,,,3.0
1980-05-26,63.745403,2.6882367e+18,,,3.0
1980-05-27,63.907352,2.912093e+18,,,3.0
1980-05-28,64.10962,3.2176435e+18,,,3.0
1980-05-29,64.312965,3.5656442e+18,,,3.0
1980-05-30,64.50266,3.929742e+18,,,3.0
1980-05-31,64.639366,4.227045e+18,,,3.0
1980-06-01,64.75073,4.436162e+18,,,3.0
1980-06-02,64.900696,4.789541e+18,,,3.0
1980-06-03,65.00598,5.084591e+18,,,3.0
1980-06-04,65.093994,5.272536e+18,,,3.0
