dist_0_0,dist_0_1,dist_0_2,dist_0_3,z_0_0,z_0_1,z_0_2,z_0_3,z_0_4,dist_1_0,dist_1_1,dist_1_2,dist_1_3,z_1_0,z_1_1,z_1_2,z_1_3,z_1_4,dist_2_0,dist_2_1,dist_2_2,dist_2_3,z_2_0,z_2_1,z_2_2,z_2_3,z_2_4,dist_3_0,dist_3_1,dist_3_2,dist_3_3,z_3_0,z_3_1,z_3_2,z_3_3,z_3_4,-Jrel,Jadd,Jtubr
0.6107224608872399,0.2435985290338152,0.01657856247042438,0.24182201972932035,0.09752313967646611,0.0016207653374408868,0.0018388184664740194,1.0,0.33781830429533904,0.8788767514346503,0.19192148443227505,0.040225404062649496,0.32318579817852844,0.012626163346382162,0.0006409553854605527,0.00014515001888868533,0.9702463702819529,0.13520811811125427,0.9935556828290811,0.07005250907573321,0.9142901549419942,0.01,0.00016297172306837385,0.0,0.0011986271844538574,0.11799449613838384,0.14687930178319247,0.01,0.5146150845920509,1.0,0.39365574438291917,1.0,0.01719619211663532,0.0017605726925283172,0.004659752896571209,0.002673547973457281,-0.35,0.7298,0.3193
0.6091677656180754,0.18993616636147184,0.01,0.23705729175933477,0.05224922880378705,0.00036231892015488266,0.0,0.988033047950649,0.4611774256823139,0.9539489524886827,0.307239331171168,0.053952890694838294,0.3060633275988443,0.0,0.0006278966294581708,0.0,0.9959593170104123,0.10816607641305001,1.0,0.09331630572861296,0.807065233250369,0.01,3.062113058819623e-05,0.0,0.0,0.033838056655860704,0.2716432403172806,0.01,0.6522652611304601,1.0,0.3384166351718285,1.0,0.014192893253020167,0.00533049144101912,0.0,0.0,-0.4329,0.7464,0.2993
0.8114227194469735,0.010236687568366671,0.010083577334156211,0.26069668624803927,0.0014666907981528807,0.000718005850818784,0.688191095994438,0.9986644862365419,0.49592150943573365,0.05292461392968893,0.01,0.028295318686276577,0.9387653717239663,0.495068559990259,0.004958622146586938,0.590914508269679,0.962951561624182,0.0021643702675465826,0.9083784599194918,0.06653054937045114,0.9570878979053301,0.2101029315464903,0.009919514135706062,1.0,0.1494058779915544,0.18590174647145613,0.008614780227385023,1.0,0.4072770353503571,0.24180364435485008,0.6621448421874466,0.0,0.004491049070497595,0.9752054512489954,0.008187957494677078,0.08501505552181586,-0.4714,0.5499,0.8799
1.0,0.10725192837624624,0.01056065140567625,0.37471969443638975,0.021070481933854794,0.00020563066738048068,0.008199067554216967,1.0,1.0,0.8938118609722774,0.01,0.04347491137748496,0.09876911399691929,0.0,0.0037160146848756845,0.0037680759451623994,0.6130020114752188,0.000723536268837747,0.9921147747563879,0.0857373382548635,0.6925532418094771,1.0,0.0,1.0,0.0,0.0,0.007498045760162371,1.0,0.7433947054346731,0.8915570480696193,0.593345364406579,0.0,0.0,0.1930435784946738,0.0018579822159227825,0.02488049943625273,-0.4719,0.6333,0.6468
0.6097547037544606,0.9651530970422472,0.01332046488731607,0.23949794013240291,0.06642561451326942,1.889609073142069e-05,0.0,0.9921327400786872,0.4999622495598773,0.9459385182982938,0.2847168189559349,0.010475395721548314,0.29119758362223147,0.0,0.0,0.0,1.0,0.106728920766194,0.9945997241013301,0.09770849904724078,0.7994063896772678,0.0656870476802914,0.0,0.0010770232827832594,0.00023335790995066002,0.001367153083473929,0.21973067764093968,0.011686864896755387,0.6603179604520283,1.0,0.3681035877495225,0.9984221935967139,0.012200506524348302,0.0,0.0006872027801392965,0.0,-0.25,0.784,0.1998
0.6028774919542761,0.23673551866499024,1.0,0.2563275346717481,0.06906932735429769,0.0,0.0,0.0,0.5202729250569864,1.0,0.23876421202527665,0.01,0.035821194717283344,0.03020557006989286,0.0,0.0,0.7633370228026382,0.009293114991237871,0.9987576631497374,0.13578993718939908,0.7749406612858609,0.01,0.0,0.0,0.01194097078561526,0.0,0.32819314187812876,0.012002233926086714,0.15922895783977598,0.14993776174869072,0.6490354554406446,1.0,0.021005907468654567,0.0,0.0,0.0,-0.2375,0.9196,0.0394
0.6048326623845327,0.3360545401477004,0.011000357299027902,0.2931897330579532,0.019149583120895083,0.0012480239882447161,0.0006571386329659642,0.9998847786108053,0.9172181890023227,0.7424676895620872,0.29594480432430187,0.04277534971425961,0.2946528582075613,0.06661452143586415,0.0029429165358941284,6.749081944745257e-05,0.6940396170309089,0.001456466493755533,0.9811605539722624,0.031050190801507227,1.0,0.01,0.0010130962876541457,0.0,0.0,0.2267576195139946,0.02239344912486689,1.0,0.6428113158973592,0.9993937725489731,0.2385138116844343,0.7744022475537915,0.03955239383586445,0.002358601754266194,0.003015679639700246,0.015720884915342993,-0.4481,0.6975,0.4284
0.3274308201110539,0.44861079221078426,0.01,0.21997903790020581,0.08148744478845751,0.0004378427527260445,0.00018806672672984056,1.0,0.656583566726336,0.6711372918863977,0.4911408481902752,0.01,0.31603478669893703,0.11801288103055664,0.00346211376464983,0.0,0.16271366901620601,0.045698008611723615,0.9920367189545396,0.11858330911458383,0.8564023771683124,0.01,0.0008022479160976248,0.0,0.0,0.6825853829653464,0.3786190899259058,0.9570560631109081,0.12261487314556865,1.0,0.5013037767862542,0.9977771640029538,0.0067813855286471035,0.1737825050138593,0.0033598243487289116,0.0016481602165062791,-0.4569,0.7067,0.4294
0.7801601747593722,0.5318209050615116,0.010066269422416634,0.21804677807781633,0.08310737761944455,0.0006008030209846741,8.149129170854576e-05,0.725944237792674,0.592957470958575,0.898223430412526,0.11946193918983261,0.045403552016940664,0.12491415593959028,0.010926553552313305,4.3322966605449805e-05,3.0253040770755275e-05,0.9807397757286302,0.11932249865749055,1.0,0.06547368818941382,0.30679697238812664,0.01,0.0,0.0,0.16127441446992907,0.026642517796554584,0.38185336723703217,0.029928512054372847,0.8895705272476961,0.9998893697734389,0.9096854594510335,0.9906680185178008,0.007067508812768356,0.0008476154824362894,0.0,0.0,-0.2357,0.8089,0.1484
1.0,0.0646489410747113,0.01,0.36129509224549694,0.038270536216065305,0.0,0.0030357316913770145,0.988215595627646,1.0,0.894675947111345,0.01,0.03510094956544869,0.12376054619372653,0.0,0.0042011109637176015,0.0,0.4596453853026085,0.0,1.0,0.09874299857745503,0.791516960256418,1.0,0.0,1.0,0.002566450927933314,0.0,0.0,1.0,0.8295997430280064,0.9500529682656844,0.6348927220311718,0.0,0.0,0.14108744362515493,0.004566654696833161,0.0,-0.475,0.6418,0.6124
0.6492311495101069,0.3442960230281589,0.011070054994668696,0.2865283028769371,0.057428500787715275,0.004073327745799254,0.0,0.9998312508334184,0.7089364964262515,0.7747104030627823,0.25680225707824433,0.025851194244270615,0.26667458178712394,0.151722460350233,8.58732717460217e-05,0.0,0.7539432728898852,0.03319376572657519,0.9597153463942517,0.03998020281363058,0.9703743840255022,0.01,4.157870337949568e-05,0.0,0.0,0.1482824097756705,0.1388449922103877,0.8343342447287133,0.7189647266597949,0.9961754036914804,0.3853048073098044,0.790235918975642,0.003042366860762103,0.0002023165135936338,0.001392633006078794,0.000741858029479949,-0.4444,0.7358,0.3331
0.5279470645898833,0.3126060413190213,0.014586459757776737,0.2367708561159239,0.10795997275855314,0.0018027777143972286,0.0,0.9650892157981064,1.0,1.0,0.38803053030102314,0.018485827889523992,0.33614829945173075,0.08285558105439865,0.0012554412568961902,0.0,0.9966334486185846,0.0,0.9999918049921315,0.998221283996995,1.0,0.01,0.0017537007354704254,0.0,0.0,0.012027063190863338,0.2652634148947967,0.01,0.615411292066371,1.0,0.41391156983671773,0.8344616520602938,0.041330252987930756,0.0,0.002565230180080349,0.0,-0.3353,0.7592,0.2684
0.8912203394568677,0.2549986827607401,0.012738244500275817,0.37954004913965483,0.06325480106232832,0.0,0.005627877956321447,0.9493675221738467,0.9030038630024152,0.5107995087631977,0.01,0.039989571124608714,0.07795261626199382,0.8159041577975673,0.0,0.003603469870138868,0.3477328932620855,0.0,0.9822119252873766,0.06370725552839879,0.7920150181562675,1.0,0.0,0.9204437977842218,0.011623134034113138,0.0,0.02764094681661999,0.8699142576076154,0.7475525207676187,1.0,0.46290633340630805,0.0009978425823290987,0.0,0.0,0.0,0.015401619072124548,-0.4719,0.622,0.6652
0.4040554314624335,0.3423869741863038,0.01,0.2103707368357789,0.019798912603289046,8.174582705138651e-05,0.00010654446864674259,1.0,0.7205276882009787,0.8409963637947298,0.5679925461907009,0.04666511091358285,0.3147858830260832,0.033940921599114895,0.00025592961947207635,0.0,0.18305495698935176,0.04301270380738216,1.0,0.6137977050502056,1.0,0.13892191346167296,0.00011316536646521555,0.0009647953313900101,0.0,0.6439792298837952,0.4786916663875376,1.0,0.10335564837512387,1.0,0.5249377987929352,0.8862754715853163,0.0033852363538677223,0.19906658616038608,0.0003466951281836258,0.000890755900299746,-0.4573,0.7194,0.4071
0.7545424785655801,0.18235102686429047,0.015286415888868326,0.26630749269619003,0.05278574643759445,2.907004883670144e-06,0.00011226475956765711,1.0,0.5141214826684959,0.8475079412816351,0.46526568195921314,0.02066889544059161,0.010026109552517773,0.0,5.0141376082932666e-06,0.0,0.167986729739184,0.0,0.9975015719086966,0.10775165510633374,0.4217014130208431,0.01,0.0025256942038318127,0.0,0.11330987627480976,0.15591066944723578,0.0,0.8029346731227779,0.272000763190061,0.9849465066031834,0.4520671199977129,0.9056226282185232,0.008396183535141466,0.1889021783198373,0.0034617032783267098,0.012904577171200254,-0.4538,0.755,0.3636
0.7442542992644429,0.29586740599923045,0.01305561004122295,0.30367833781201337,0.07606086479557468,0.00013436726109324602,0.0,1.0,0.40235980980787617,0.759803270985116,0.04498277936845882,0.024181163968484413,0.26255077065323656,0.0,0.00015919108138622587,0.0,0.9966113669324261,0.1660411174878709,0.9924712217841763,0.14471800100321602,0.9016779227693005,0.01,2.0983357055267228e-05,0.0,0.009855380553230191,0.5807460772862877,0.12890248687311565,0.01611171072058743,0.7970113707755866,1.0,0.4450603484536692,1.0,0.004286871491737706,0.0,0.002802728879442842,0.0,-0.3609,0.7186,0.3374
0.8708795611813152,0.21013676575902626,0.01,0.3659191436881778,0.019447188906501132,0.0,0.0,1.0,1.0,0.846331187556555,0.01,0.07090515407004813,0.10258566523314708,0.0,0.0,0.0,0.4781132975439907,0.0,1.0,0.07631630882839899,0.8020150932399381,1.0,0.0,1.0,0.015511288684956704,0.0,0.0,1.0,0.9606428418012531,1.0,0.4271296146904661,0.0,0.0,0.0,0.00954012094405409,0.023136248459657376,-0.4716,0.6679,0.5651
0.9420526077943766,0.12949259661328988,0.010210249629053366,0.3485858227066896,0.03626544520137239,7.845233724985397e-05,0.0060729123504726,0.9882809038638496,0.9803048134472352,0.8385065877208164,0.01,0.05778512179072944,0.12289316036214706,0.0,0.0,0.8931547785049633,0.5723924441181097,0.0,0.9962295271560416,0.08866241398059546,0.9864853141870638,1.0,8.322882252431118e-06,1.0,0.0007196349561716432,0.0,0.012872927645320675,0.9443445973644163,0.6708370607650791,0.9362488014322055,0.5258683984471768,0.0,0.00044836533829505467,0.0,0.004179243054057199,0.018096001410105554,-0.4675,0.6596,0.5573
0.7152459469266979,0.3042246562945764,0.01,0.29213521547267757,0.07282038981414893,0.0005361927915497151,0.0,0.9379682623961938,0.038170077646401096,0.8548977657995983,0.7751108598773045,0.01,0.01,0.0,0.0,0.0,1.0,0.0035433156800438598,0.9846439386421547,0.04763461120798504,0.032587948207131706,0.17513942672588817,0.0,0.0,0.0,1.0,0.08081663959073693,0.01,0.2625470036661873,1.0,0.2557220698229574,0.8463289437807184,0.0,0.0,0.0,0.0,-0.3185,0.8775,0.0937
0.7465748876804046,0.3849279132085391,0.010743007269338975,0.32993530554087563,0.06623250230101109,0.0003020980632997298,0.0005037226905867346,0.9947468671082289,0.7147263006252246,0.8397123599676702,0.24359106322470772,0.01007405278479977,0.024065171631310438,0.01898183355103671,0.000846478084935603,0.0,0.5545106225130043,0.0015554124625207968,0.998651404452159,0.10581309878735243,0.5170002063082272,0.01,2.7808733422111396e-05,0.0,0.06996173815179031,0.24575555120728806,0.10998214327997861,0.8270624089826998,0.8050241762957648,1.0,0.422230962588716,0.8785111432524773,0.0011498271828888104,0.0028120027318950516,0.000290170180746171,0.0012573075880816483,-0.4379,0.7945,0.2685
0.5619013088831404,0.34516996420170526,0.010407839990211557,0.29182913749992534,0.0,0.0016409930501361377,0.0008726063998066016,1.0,0.9866557784457213,0.6624287722452042,0.2793117204617837,0.1358322911222909,0.33395006906563224,0.08664536957426394,7.07152039910368e-05,0.0013868227713870669,0.7171336057515679,0.127712570702783,0.9794718124113988,0.01,1.0,0.01,0.0013785061251442776,0.0,0.0,0.2183885775374387,0.15447235522937508,1.0,0.8009624796201359,0.9927814543013808,0.1903537421374796,0.9066869667508396,0.04466824486851596,0.0030246206658641715,0.013399644990777514,0.0,-0.4426,0.6698,0.5166
0.7887073324958341,0.18082147998933165,0.011498335062127997,0.27309876510000275,0.0835371343152541,0.0,0.00041089478304589123,1.0,0.5294947741560799,0.8978820079558166,0.49214576259192516,0.012341039845971983,0.1496269102367944,0.04139937950330772,0.0,0.0,0.527725478336135,0.15590488731067328,0.9987328630758513,0.11226394351292467,0.9511477977229341,0.23441275025486727,0.0008707597309068611,0.009108280097355152,0.0069801483794859065,0.14253569873678149,0.023240452408694663,0.9042194718808942,0.2231523975318187,1.0,0.5126605816635577,0.046477179498972794,0.001893941133250596,0.1913586319808003,0.002188473133235294,0.0,-0.4395,0.8487,0.2486
0.8857770876576722,0.2337912300272009,0.01,0.3934105274941178,0.07801064079670773,0.001897330607746695,0.0,0.9995048751523201,1.0,0.7398108275045912,0.03368214655589372,0.01,0.11128218701572064,0.9883725196922523,0.0,0.0,0.28830348600215305,0.0,0.984043462523573,0.07487449236749952,0.5328486128791707,1.0,0.0017819720194677772,1.0,0.015661528453075398,0.4937748940414225,0.0,0.9748145302780329,0.9628882888199036,1.0,0.5866339078541652,0.0,0.0,0.0,0.0007902530274366442,0.03140613593358479,-0.4719,0.5687,0.7168
0.46591822815780487,1.0,0.01,0.01,0.10179961436824445,9.362434923745724e-05,0.0,1.0,0.0,0.9895556019381385,0.5468255989789876,0.01,0.20306478521508695,0.0,0.0,0.0,0.40802229299683906,0.27982592351042684,0.972820606509161,0.29823511203193304,0.9232116283345124,0.01,0.0,0.0,0.0,0.15390128812605253,0.9578498561029181,0.01,1.0,0.9947078614751647,0.40945577800933625,0.4760312030142947,0.0,0.0,0.0,0.0,-0.2413,0.8295,0.1254
1.0,0.1854378539818234,0.010968752631090348,0.4142107372489583,0.008269551913905238,0.0002241580106710295,0.00017415308245248963,1.0,0.9510389433525279,0.7717964800861842,0.01,0.03538101605481049,0.11904871541354976,0.0,0.0003057669510463371,0.003944763914737879,0.6954096402976909,0.0,0.9999947415757986,0.05303176281716251,0.7810527289545055,1.0,9.205999612516942e-05,1.0,0.0,0.0,0.0,1.0,0.8665169161963677,0.8062271510076422,0.5105280567023851,0.0,0.0011912437685623,0.00702236222176806,0.005497181997974275,0.00014579518277357595,-0.4629,0.6492,0.5958
0.6048326623845327,0.3360545401477004,0.011000357299027902,0.2931897330579532,0.019149583120895083,0.0012480239882447161,0.0006571386329659642,0.9998847786108053,0.9172181890023227,0.5127747939323948,0.29594480432430187,0.04277534971425961,0.2946528582075613,0.06661452143586415,0.0029429165358941284,6.749081944745257e-05,0.6940396170309089,0.001456466493755533,0.9811605539722624,0.031050190801507227,1.0,0.01,0.0010130962876541457,0.0,0.0,0.2267576195139946,0.02239344912486689,1.0,0.6428113158973592,0.9993937725489731,0.2385138116844343,0.7744022475537915,0.03955239383586445,0.002358601754266194,0.003015679639700246,0.015720884915342993,-0.4473,0.6876,0.448
0.6050490473146384,0.323734463179877,0.015755856695973344,0.2701545566553568,0.12616663333910272,0.0,0.0,1.0,0.5876611560950347,1.0,0.2416361834469048,0.010080482311679913,0.24886553107397436,0.042640725377151446,0.000723595596027005,0.0004999335252403706,1.0,5.445243956545855e-06,0.9962956122291268,0.1167749045600548,0.9896613898020538,0.01,0.0,0.0,0.00030116219838946116,9.696383901374174e-05,0.3019980727017656,0.01,0.5784520265805656,1.0,0.5385127566561136,0.853283931059692,0.013226161824229655,0.01602177616763167,0.0,0.00023361326115698216,-0.3523,0.7758,0.254
0.5925498673404125,0.3323107604127984,0.015382069005669356,0.2559508258671645,0.019429757255681836,0.0,8.704306166173423e-05,0.9296383252036671,1.0,0.8534964046993565,0.586498458276484,0.0173129817712621,0.18631680941429732,0.13603417494319575,0.003161873684314191,0.0008078099440518776,0.8588324884516597,0.0,0.9488042609973549,0.13141740880706754,0.20933287860583008,0.3064622930219542,7.569638888522109e-05,0.003643722216287837,0.36531575045924214,0.004196090492094125,0.0010248888089346854,0.3184509060598097,0.738285727115747,1.0,0.6780287036356356,0.0,0.0,0.001309026690357828,0.0006229343909533898,0.0,-0.3611,0.8443,0.1715
0.5825819629991867,0.2423607010432281,1.0,0.24941021543281502,0.08493434232891116,0.0,0.00020144680985412133,0.0,0.3783361343715301,0.9299532543488906,0.23491163060220305,0.01,0.047938580743532834,0.036730397727225174,0.0,0.0,0.8285303364575535,0.0009214975006917583,1.0,0.1480881967661058,0.741985739450334,0.01,0.0,0.0,0.03185569486118467,0.0064597769361137885,0.30193701268028583,0.051989182835405864,0.1535772267859597,0.13140972235544612,0.646910613500599,1.0,0.023466607525485902,0.0,0.0,0.0,-0.2372,0.8674,0.0677
0.6329112431713224,0.427103176170156,0.012330944005992083,0.31044685612257306,0.0676122362890021,0.0012416040512781255,9.813418632440143e-05,1.0,0.3886135702789255,0.7664400070673276,0.022515037082169957,0.01,0.2687622062378958,0.07321505762404691,0.002255426639948276,0.0,1.0,0.1797778618823662,0.9741018235814833,0.5422788927965515,0.8764525995395268,0.01,0.0014318169382141074,0.0,0.0,0.48260471690294654,0.2947787161046854,0.037428294161201525,0.7890113986619579,1.0,0.4992314614091346,1.0,0.008218204138979134,0.0,0.007848292889769761,0.0,-0.4329,0.7174,0.3418
0.7696371917018421,0.1936739488289463,0.011587310091486076,0.2737539886758245,0.08246056036074785,1.8078670647843485e-05,0.00041636747950645863,1.0,0.5376333921331641,0.8943873501492227,0.5037039736346463,0.07035108450769276,0.16001388820701978,0.04056373437660488,2.7543319309551175e-05,1.9575883884956947e-05,0.4866866454065703,0.15240614392620438,1.0,0.1368352049665681,0.9893958100402861,0.2442227008076419,0.0008626358749018748,0.016147002617013816,0.0,0.1435511858658983,0.027353120364539057,0.9455211353130626,0.19116241216998903,1.0,0.5176372083600662,0.05269600316164885,0.001848769155253934,0.19814241242107172,0.002361507808510209,3.6545937044759586e-05,-0.4427,0.8297,0.2788
1.0,0.33708360258653725,0.01,0.42995565836963207,0.06454477619267557,3.52361618152904e-05,0.0,1.0,1.0,0.7767581831635157,0.01,0.01943653459866277,0.11586241722129689,0.0,0.0013392336585594182,0.0,0.6304855600970711,0.0015382420077593977,0.9912075327148899,0.033532757010805415,0.8591060115487654,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7978084232966377,0.9685755196535654,0.5101201801364496,0.0,0.008092916227808573,0.0,0.008290702580814137,0.0,-0.4716,0.7002,0.5167
0.8110559966889322,0.7123455213148835,0.01,0.18190910803297103,0.07098572599094245,0.0,0.0,0.6625485924535908,0.6852018497093837,0.7782647722808518,0.05408661392320104,0.04384687777373523,0.013564752881151162,1.201026538297928e-05,0.0007692935895548265,1.4129871509400216e-05,0.8858797387949379,0.15335089779494832,1.0,0.06840169732118578,0.19757036050672025,0.01,0.00023461074888917737,0.0,0.17215367742861443,0.22093661777218376,0.5197876264593061,0.18005332823027656,1.0,1.0,0.9727219712062173,1.0,0.008721940316963783,0.0016860145698991162,0.0,0.004092431448104556,-0.2372,0.8584,0.0775
0.7169874187609925,0.18839620814035493,0.011656816060677908,0.23676873416481742,0.08378645974924624,0.0,0.00014420549712739508,0.5955643436382133,0.6881554274275735,0.7996732513977903,0.07379795829679515,0.08323701409454118,0.12568397292257646,0.00378793142405329,0.0,0.0030104002604731464,1.0,0.06759083273400092,0.9222287006710271,0.13342050977304695,0.34888481904317514,0.015225728168812678,0.0,0.008819655487956638,0.22483184037263218,0.5921603682393691,0.3991758425188718,0.01,0.7617547078462497,0.9735135772060323,0.3528320021953483,0.9842311317833433,0.0159116206596592,0.0,0.0,0.0007486854568489054,-0.3362,0.7799,0.2293
0.5023827871515609,0.5080106481473999,0.01,0.04859700525202166,0.09996135053939585,3.9790517090371456e-06,0.0005059248523732325,1.0,0.1073237884570782,0.9941146406391925,0.5703701455120013,0.01,0.1412963704545148,0.0014979539923596437,5.468968432636213e-06,0.0,0.4101759644390836,0.1725861446309583,0.9886088224062587,0.21270647623809055,0.9896771282383895,0.2073935562600566,5.6416134020119286e-08,0.0,8.36020304354557e-05,0.0023716416210813026,0.08429137711636896,0.05125399167331837,0.9990879254129033,0.9994919531776048,0.4072137294635998,0.005464403592288803,0.000195842737129572,0.000429181684717143,9.310291056725559e-05,0.0,-0.2426,0.8558,0.0892
