model_id,nrmse,r,r2,rmse
TempLSTM1_none,1.9013452600109995,-0.28448407977213347,-0.03901943782347672,7.985650092046196
TempLSTM1_lag1,1.0992281038528218,-0.13887323228605988,-0.7464974375150606,4.61675803618185
TempLSTM1_Qc,1.7625411579203865,0.043920774394447575,-0.03137694816632086,7.402672863265622
TempLSTM1_lag1_Qc,1.2528998407906151,-0.2662345150680984,-0.6704585559218361,5.262179331320582
