model_id,nrmse,r,r2,rmse
TempLSTM1,0.060459348561218096,0.9304631521518345,0.862872434094082,1.463116235181478
TempLSTM2,0.012391273587168038,0.9319992447664862,0.8677395658175561,4.167066348698736
