,epoch,loss,val_loss,time,val_time
0,0,2.328129291534424,10.725144386291504,0.09892988204956055,0.03162050247192383
1,1,8.845979690551758,3.512014865875244,0.08032464981079102,0.03166484832763672
2,2,2.935283660888672,2.8536698818206787,0.09589838981628418,0.032082557678222656
3,3,2.6467885971069336,2.8676395416259766,0.09542131423950195,0.03225517272949219
4,4,2.793747901916504,2.8925485610961914,0.09566354751586914,0.03201746940612793
5,5,2.8297340869903564,2.7830142974853516,0.07944250106811523,0.04825925827026367
6,6,2.698136806488037,2.779982805252075,0.07945823669433594,0.03191351890563965
7,7,2.6565513610839844,2.752967119216919,0.09460330009460449,0.04778027534484863
8,8,2.898216485977173,2.6595370769500732,0.09611630439758301,0.0336606502532959
9,9,2.4978930950164795,2.6059088706970215,0.09343743324279785,0.03136634826660156
10,10,2.44731068611145,2.6438231468200684,0.09590840339660645,0.03018641471862793
11,11,2.4099717140197754,2.793346643447876,0.16024255752563477,0.03186440467834473
12,12,2.4318299293518066,2.9133307933807373,0.166062593460083,0.07131552696228027
13,13,2.4069535732269287,2.855855703353882,0.19304585456848145,0.0898292064666748
14,14,2.4051153659820557,2.607794761657715,0.15955686569213867,0.06742167472839355
15,15,2.314948558807373,2.505349636077881,0.15380191802978516,0.031928062438964844
16,16,2.319092035293579,2.497481346130371,0.12785673141479492,0.047660112380981445
17,17,2.353736639022827,2.4805614948272705,0.16924548149108887,0.021582841873168945
18,18,2.325613021850586,2.5126090049743652,0.1587069034576416,0.01620340347290039
19,19,2.3115134239196777,2.552605152130127,0.20758485794067383,0.03170895576477051
20,20,2.298414468765259,2.5215697288513184,0.19140243530273438,0.05924582481384277
21,21,2.2462053298950195,2.537663221359253,0.19465041160583496,0.015894412994384766
22,22,2.2772414684295654,2.5112154483795166,0.1902148723602295,0.03168940544128418
23,23,2.2370636463165283,2.5008509159088135,0.16283869743347168,0.05714297294616699
24,24,2.260463237762451,2.3960511684417725,0.19068503379821777,0.03204083442687988
25,25,2.2059075832366943,2.359313488006592,0.19109773635864258,0.047890424728393555
26,26,2.1971116065979004,2.3395206928253174,0.12682271003723145,0.048233747482299805
