,Q_C,Q_i,cannonsville_storage_pct,T_C_mu,T_C_sd,T_i_mu,T_i_sd,Tavg_L_mu,Tavg_L_sd,T_L_mu,T_L_sd,thermal_releases,remained_bank_amounts
1979-01-01,38.7789474072,280.68753049535803,55.71907864317098,3.0560808,1.0729812,-0.010445237,0.8281065,0.36178991378138003,0.7391512494086998,0.8041410641219504,1.2055364841765153,0.0,4860.0
1979-01-02,38.7789474072,2160.444930495358,63.861141662228505,3.163548,1.0394505,2.283328,0.7907823,2.2988489875886366,0.7770545795932922,2.833784940152001,1.2434203582246335,0.0,4860.0
1979-01-03,38.7789474072,4513.705930495358,69.64293330487337,2.112678,0.90546095,0.22038674,0.33702242,0.23650564719019151,0.33424060711869125,0.672868637850544,0.800627247980813,0.0,4860.0
1979-01-04,255.5128974072,3020.7745304953582,71.49620915871746,1.8151683,0.9175107,-0.12788665,0.26964867,0.02364937737566395,0.2587115183284211,0.4498385659516403,0.7251005892727843,0.0,4860.0
1979-01-05,228.1173274072,1753.2453304953578,72.41072502991275,1.7512065,0.9051198,-0.28225338,0.28778052,-0.048138021438216994,0.2751451061560266,0.3746199748674025,0.7415350083456995,0.0,4860.0
1979-01-06,92.94317740720001,1371.9342304953582,73.0672511338908,1.9365244,0.8938145,-0.021355152,0.28846005,0.10286790213611588,0.27604597388998753,0.5328434654006619,0.7424341343807143,0.0,4860.0
1979-01-07,104.46643240719999,2162.897930495358,73.64082447635046,2.2658617,0.97024554,-0.042040348,0.28470752,0.06429381792261382,0.27524433373743806,0.4924256718206649,0.741632936661456,0.0,4860.0
1979-01-08,308.4431474072,5758.203430495358,75.74902868761407,2.4251275,0.8583464,-0.0993191,0.32520232,0.029029938386948177,0.3117379731691666,0.4554762993867362,0.7781269820479515,0.0,4860.0
1979-01-09,722.2798474072,2692.3577304953583,76.59987584558615,2.0686722,0.76478374,-0.5347707,0.2382432,0.01592149213121132,0.24790508719317325,0.441741314208957,0.7142942473377628,0.0,4860.0
1979-01-10,431.5173774072,1181.419030495358,77.0689978206951,1.9969438,0.75991994,-0.937533,0.25674,-0.15245696390548322,0.27694224559490743,0.2653149435466665,0.7433333662235673,0.0,4860.0
1979-01-11,331.91334740720004,1028.782030495358,77.36016048835694,1.9047091,0.7739153,-0.8195075,0.25110984,-0.15499148369688787,0.26773812600493324,0.2626592823730552,0.7341292763914529,0.0,4860.0
1979-01-12,277.4978074072,841.959530495358,77.55879907033435,1.9572616,0.7488602,-0.75899136,0.25033665,-0.08567027465369498,0.2644035154218609,0.335293808245814,0.7307938545530184,0.0,4860.0
1979-01-13,123.4690974072,817.0032304953581,77.84607416979023,2.1516387,0.7382786,-0.2702626,0.26822463,0.04769462764446776,0.2523656810251167,0.4750330969887168,0.7187544748604782,0.0,4860.0
1979-01-14,38.7789474072,590.035030495358,78.31800738685803,2.3759394,0.6893082,-0.08930349,0.33709618,0.06272799224671341,0.31915119639867484,0.49078500502996375,0.7855398173181793,0.0,4860.0
1979-01-15,54.9368420988,651.0227304953581,78.68058417558886,2.0923436,0.7392447,-0.03756106,0.30570763,0.12818530774209935,0.2877273781594089,0.5593709564513898,0.7541152491917398,0.0,4860.0
1979-01-16,79.5365070988,606.384430495358,78.94273553302597,2.1766932,0.7068992,-0.17041397,0.28954372,0.10174670533005957,0.26877366724649737,0.5316686792198957,0.7351618405730127,0.0,4860.0
1979-01-17,87.7272740988,608.600670495358,79.38502344306501,2.285986,0.68801844,-0.19489431,0.29599065,0.11766080379570582,0.27283553539924055,0.5483434171925756,0.7392235266710911,0.0,4860.0
1979-01-18,100.8873720988,573.1321604953579,79.76233514620749,2.1581488,0.7097158,-0.21359193,0.29081294,0.14141066657367982,0.26913616501769766,0.5732284422264923,0.7355238851335606,0.0,4860.0
