,Q_C,Q_i,cannonsville_storage_pct,T_C_mu,T_C_sd,T_i_mu,T_i_sd,Tavg_L_mu,Tavg_L_sd,T_L_mu,T_L_sd,thermal_releases,remained_bank_amounts
1979-01-01,38.7789474072,280.68753049535803,55.71907864317098,3.0559385,1.0730425,-0.010445237,0.8281065,0.3617726361123878,0.7391525599881744,0.8041229606394411,1.2055377949486639,0.0,4860.0
1979-01-02,38.7789474072,2160.444930495358,63.861141662228505,3.1633577,1.0395312,2.283328,0.7907823,2.298845632766027,0.7770546131497272,2.833781424980339,1.2434203918110494,0.0,4860.0
1979-01-03,38.7789474072,4513.705930495358,69.64293330487337,2.1124365,0.9055152,0.22038674,0.33702242,0.2365035898929415,0.33424061778079994,0.6728664822215179,0.8006272586661586,0.0,4860.0
1979-01-04,255.5128974072,3020.7745304953582,71.49620915871746,1.8149862,0.9175765,-0.12788665,0.26964867,0.02363518091876687,0.25871293782469224,0.4498236909526317,0.7251020089328575,0.0,4860.0
1979-01-05,228.1173274072,1753.2453304953578,72.41072502991275,1.7510391,0.9052111,-0.28225338,0.28778052,-0.04815729098537136,0.27514908744448974,0.3745997843017638,0.7415389898580809,0.0,4860.0
1979-01-06,92.94317740720001,1371.9342304953582,73.0672511338908,1.9363753,0.8939411,-0.021355152,0.28846005,0.10285844012086498,0.2760476241047148,0.5328335511334263,0.7424357847037595,0.0,4860.0
1979-01-07,104.46643240719999,2162.897930495358,73.64082447635046,2.2657592,0.97037804,-0.042040348,0.28470752,0.06428909442176062,0.27524532530423096,0.4924207225526174,0.7416339282825302,0.0,4860.0
1979-01-08,308.4431474072,5758.203430495358,75.74902868761407,2.4249916,0.8584912,-0.0993191,0.32520232,0.029023028970301505,0.31173900367059953,0.45546905972359253,0.7781280126290644,0.0,4860.0
1979-01-09,722.2798474072,2692.3577304953583,76.59987584558615,2.0683007,0.7649744,-0.5347707,0.2382432,0.01584292001850423,0.2479314097058135,0.44165898661784786,0.7143205707576836,0.0,4860.0
1979-01-10,431.5173774072,1181.419030495358,77.0689978206951,1.9965458,0.7601329,-0.937533,0.25674,-0.15256345359561826,0.2769840815749842,0.2652033640133598,0.7433752034537944,0.0,4860.0
1979-01-11,331.91334740720004,1028.782030495358,77.36016048835694,1.9041679,0.7741258,-0.8195075,0.25110984,-0.155123500666745,0.26777433256077154,0.26252095544331633,0.734165484497507,0.0,4860.0
1979-01-12,277.4978074072,841.959530495358,77.55879907033435,1.9567845,0.7491065,-0.75899136,0.25033665,-0.08578853501256907,0.26444639124720415,0.3351698954460386,0.7308367317576658,0.0,4860.0
1979-01-13,123.4690974072,817.0032304953581,77.84607416979023,2.1510184,0.7385108,-0.2702626,0.26822463,0.047613183542419606,0.2523773882273559,0.47494776013699347,0.7187661830002026,0.0,4860.0
1979-01-14,38.7789474072,590.035030495358,78.31800738685803,2.3754096,0.6895545,-0.08930349,0.33709618,0.06269532158132818,0.3191532198103332,0.49075077281845214,0.7855418411053401,0.0,4860.0
1979-01-15,54.9368420988,651.0227304953581,78.68058417558886,2.0917113,0.7394831,-0.03756106,0.30570763,0.12813610407458784,0.2877310882848113,0.5593194010167655,0.7541189598789857,0.0,4860.0
1979-01-16,79.5365070988,606.384430495358,78.94273553302597,2.1760511,0.7071288,-0.17041397,0.28954372,0.10167225460978142,0.26878178805212216,0.5315906700096853,0.7351699622310218,0.0,4860.0
1979-01-17,87.7272740988,608.600670495358,79.38502344306501,2.2853465,0.68823755,-0.19489431,0.29599065,0.11758024375452934,0.27284430638678153,0.5482590066568116,0.7392322985794966,0.0,4860.0
1979-01-18,100.8873720988,573.1321604953579,79.76233514620749,2.1574955,0.709947,-0.21359193,0.29081294,0.14131288545857432,0.269149826906853,0.5731259875083328,0.7355375481377766,0.0,4860.0
1979-01-19,99.8452720988,531.1348504953579,80.09238718372825,1.9830017,0.7520153,-0.20113277,0.26858616,0.14448112691000745,0.2554899445458171,0.5764456600710528,0.7218776296528209,0.0,4860.0
1979-01-20,55.1918067488,588.571530495358,80.470123390528,2.1764283,0.7392267,-0.114691734,0.2643854,0.08173301970858558,0.24988903986436098,0.510698407839077,0.7162774425552066,0.0,4860.0
1979-01-21,249.02957209879997,1331.3055304953582,81.38594536535284,2.6008568,0.78832906,-0.10173559,0.2850337,0.3241395412238832,0.2703489196115984,0.7646911324575654,0.736734575052002,0.0,4860.0
1979-01-22,54.9368420988,6112.483215495358,84.05134090339607,2.7153578,0.6040452,0.22112358,0.35433477,0.24334118893571682,0.35121972111978933,0.6800308951253748,0.8176062848021727,0.0,4860.0
1979-01-23,318.0325120988,2922.793830495358,85.28409610706102,2.5604782,0.62066555,-0.09013343,0.2761705,0.16997945284723734,0.2564081518172386,0.6031627188264155,0.7227955466131721,0.0,4860.0
1979-01-24,976.1663737035999,3101.999930495358,86.20533936547538,2.7803264,0.6784501,-0.65242565,0.29033765,0.16925175296151593,0.27412315309449403,0.6024002373736741,0.7405105561653462,0.0,4860.0
1979-01-25,1419.9199737036,8662.623930495358,89.45414448386887,3.226406,0.61169773,0.34032178,0.5047135,0.746767692910141,0.4421088164142249,1.2075194651123622,0.9084898427904922,0.0,4860.0
1979-01-26,1603.7478737036,5334.378930495359,90.84584092932607,3.3810825,0.53214335,0.5264754,0.42472476,1.1863178055118757,0.34894824335433705,1.6680785705695662,0.8153246719789351,0.0,4860.0
1979-01-27,3213.0658548431707,5205.025615029759,89.81098821998754,3.4269562,0.51643753,1.8861628,0.501965,2.4742617042085615,0.3676763448155179,3.0175817850079834,0.8340405734339941,0.0,4860.0
