weight_0,center_0_0,basis_0_0,center_1_0,basis_1_0,center_2_0,basis_2_0,weight_1,center_0_1,basis_0_1,center_1_1,basis_1_1,center_2_1,basis_2_1,-Jrel,Jadd,Jtubr
0.007868997571930006,0.6276841409005146,0.7780333119433016,0.4376741819214456,0.7205302259354432,0.7699387692310705,0.022509204106644226,0.9998127003342979,0.7692633638707149,1.289056341559056,0.5052034691074901,1.9469715861254022,0.6327404340980931,0.1868377502748434,-0.3026,0.8987,0.7367
0.011127839508477576,0.6873513970324501,1.1746714117781263,0.4531300366292127,0.7142635118874845,0.19447598790873866,0.022503729955626876,0.692187275771724,0.7944816115487484,0.0038886666929442973,0.09005408340966504,0.6988440790257396,0.7500837459025008,1.5281745623551324,-0.2327,0.9679,0.1954
0.2099203206640597,0.7815005292395919,1.7100730028403408,0.20767464568630406,0.07297237493821368,0.17935635288699348,0.04301056231757705,0.806026366716804,0.7862441604778594,0.0005442485756972323,0.24892181979936195,1.5650742443057657,0.659657743804898,1.6060192345495987,-0.2018,0.9699,0.1339
0.010010493978510091,0.7246719817169817,0.16823586728955298,0.23180012829278884,0.9855410571935471,0.3371212697170992,0.0087628836256766,0.69310187100869,0.7948791266439642,0.004805892889532655,0.16057890707098285,1.9945251312460104,0.5922282871033522,0.9634921724580128,-0.2321,0.9499,0.2848
0.02904453659851211,0.4541127348806395,0.15803052634579476,0.2440373592549473,0.9866232276990075,0.8189377721323595,0.22304991357871587,0.6918510750646105,0.7981854739974632,0.7863934857276829,0.1736964079385738,1.9030064119053929,0.6876256122867458,0.15281546691370262,-0.3307,0.9095,0.6287
0.007450073207386797,0.5986895862708435,0.8831781107719541,0.2506238118824624,0.13616056575340268,0.13486044130643887,0.10284144397587716,0.5655124247347889,0.79487998478731,0.004663714055918955,0.16057890707098285,0.6754098459047282,0.7640152016795247,1.1062738244292785,-0.2321,0.9599,0.2354
0.14498417152673568,0.38686523112585125,1.0854295341092002,0.23683023730253977,1.143175191807512,0.8352470091221791,0.08534043539755738,0.5766228415483197,0.9854414680247475,0.548860927766578,0.06534402146476213,1.9120722436382898,0.5478977053251373,0.2358523686798698,-0.3077,0.889,0.8584
0.0188573185593658,0.39426778033242277,0.255310984303188,0.5494515754197159,0.07805174524627306,0.8196247417822641,0.7174229200538496,0.7534971082519617,0.6053906510596607,0.7818812911103474,0.15979717303062724,0.6958059224508056,0.7445979689629053,0.12534550475227257,-0.3377,0.9288,0.522
0.1749251749186766,0.7848582376690717,1.6775928560670625,0.23700966667386483,0.7623407366113958,0.8682266678609758,0.06613111677051109,0.670419780366925,0.7815712424368753,0.004904710711513411,0.17278403063444597,1.7099584487483064,0.8000486495415989,0.8939266667631249,-0.3226,0.94,0.3854
0.007666759761631633,0.5658782083860252,0.12389955668668767,0.40851957174216386,0.4917497749990001,0.16423379563279328,0.023423703879133118,0.8956051292871693,0.794472835999882,0.0017212696434445495,0.47846248799764785,0.5571143161175377,0.7874456771174393,1.5626942498307002,-0.217,0.9775,0.1164
0.00019839515152450526,0.31231511725637784,0.7815617814231008,0.23733478774634914,0.042354447480749347,0.8116062687242553,0.1083426275799392,0.6613627354757308,0.7929997760811813,0.005045991529399026,0.36885895293733284,1.9062310096099813,0.8962966079057513,1.6135938188913337,-0.2192,0.9296,0.4016
0.003015124749934533,0.41714074227434333,0.13603244772436773,0.9217635638934707,0.043317165689032565,0.8805105378805412,0.06559857005031379,0.7314152106606274,0.7804870942478999,0.006378366905624209,0.20654009418538172,1.9740435401146978,0.7871219720607063,1.282618423724644,-0.3222,0.9191,0.5387
0.00016635944881776402,0.27536654739708066,0.28137128089381047,0.279944054771615,0.00033714872395129714,0.7501891668226219,0.1116327919557144,0.8791373239533771,0.7929997760811813,0.005045991529399026,0.2645022911645133,0.718762868052307,0.7678596553783537,1.4543563614887514,-0.2235,0.9296,0.4111
0.12726591066860599,0.03312688674146891,0.37028109470428466,0.016017022863100305,1.3342302247147917,0.974975877673978,0.11914803162654607,0.716468570318968,0.999730209210123,1.8981508802334839,0.1534843970024981,1.631460077843003,0.6581369636670426,0.17449223646755296,-0.3429,0.9075,0.6909
0.04506995956753365,0.7207867529616503,1.6626583805180701,0.8338053279635044,0.8012200881125867,0.8682266678609758,0.03147470010428563,0.6969787383415639,0.7815712424368753,0.004934954572419925,0.17113616617598224,1.8588953838916158,0.8038512850543083,0.8702495298758192,-0.3013,0.94,0.3673
0.1768868014526373,0.4542186726942236,0.08829060536295252,0.15991221313045445,0.41594003610324815,0.7218463161164115,0.24064050997567005,0.6744085689248537,0.5219383433030262,1.1767891328983136,0.2782532289471893,1.5375355655962701,0.6196057666827511,0.20567224146602506,-0.3354,0.8997,0.779
0.18640793239790399,0.8906650035387522,1.1643547028535657,0.22140499447843853,0.6843253748680291,0.7686828066445633,0.10766470927648822,0.33732393245999065,0.884385257464542,0.6440541050258726,0.08126613804206789,1.8059704640138508,0.6352443104590798,0.18603490568343053,-0.2087,0.8995,0.6971
