model_id,nrmse,r,r2,rmse
TempLSTM1,0.05718143127205715,0.9418575326453443,0.8781208162405273,1.3837906367837831
TempLSTM2,0.01133762409288228,0.9130576767544282,0.8333480373365937,4.816515295496166
