date,mu_ft,sd_ft,obs
1979-01-02,69.98167419433594,3.2354462079479804e+21,67.44
1979-01-03,67.35906219482422,5.218156225372818e+20,
1979-01-04,76.14215850830078,2.38403342508019e+23,
1979-01-05,73.25843811035156,3.191295056411063e+22,
1979-01-06,70.94398498535156,6.334285291348885e+21,
1979-01-07,69.24371337890625,1.9415112287711406e+21,
1979-01-08,69.15618896484375,1.8372604972218848e+21,
1979-01-09,71.39212799072266,8.782516921131292e+21,
1979-01-10,68.1541748046875,9.112532820525654e+20,
1979-01-11,67.18974304199219,4.625411441979241e+20,
1979-01-12,66.70991516113281,3.322446534443291e+20,
1979-01-13,66.27175903320312,2.4479500492525797e+20,
1979-01-14,66.37477111816406,2.63393235312996e+20,
1979-01-15,65.97465515136719,1.9881963869333933e+20,
1979-01-16,65.60801696777344,1.5402321280918723e+20,
1979-01-17,65.70785522460938,1.6438647054078994e+20,
1979-01-18,65.64237213134766,1.572630777520571e+20,
1979-01-19,65.80780029296875,1.760194970767065e+20,
1979-01-20,65.7552490234375,1.6954384857812907e+20,
1979-01-21,68.7860107421875,1.416992461295018e+21,
1979-01-22,71.34602355957031,8.579626943168484e+21,
1979-01-23,70.10771179199219,3.5901626624486094e+21,
1979-01-24,52.58920669555664,1.701875959201792e+16,
1979-01-25,44.11913299560547,45680387162112.0,
1979-01-26,42.50862503051758,14819901046784.0,
1979-01-27,41.50740432739258,7366009946112.0,
1979-01-28,41.0400276184082,5321845112832.0,
1979-01-29,39.855159759521484,2328128126976.0,
1979-01-30,40.96269989013672,5055930957824.0,
1979-01-31,38.81177520751953,1126075465728.0,
1979-02-01,37.64197540283203,497025744896.0,
1979-02-02,37.13862609863281,349421273088.0,
1979-02-03,37.00392150878906,317732028416.0,
1979-02-04,54.929542541503906,9.100980724642611e+16,
1979-02-05,62.417762756347656,1.6622833503624495e+19,
1979-02-06,62.36050033569336,1.587269609362083e+19,
1979-02-07,62.43959045410156,1.6758833196375736e+19,
1979-02-08,64.92707061767578,9.512543594959864e+19,
1979-02-09,63.90145492553711,4.6323841049179455e+19,
1979-02-10,63.5469970703125,3.6119731028627554e+19,
1979-02-11,63.41151428222656,3.2837622849018528e+19,
1979-02-12,64.45555114746094,6.8319491998001136e+19,
1979-02-13,63.38362121582031,3.2207275031837802e+19,
1979-02-14,63.09925079345703,2.6421930719503712e+19,
1979-02-15,62.12108612060547,1.3314294163995361e+19,
1979-02-16,63.67583465576172,3.962953047416295e+19,
1979-02-17,62.59082794189453,1.8498821342447534e+19,
1979-02-18,62.50457763671875,1.741499864608827e+19,
1979-02-19,62.576141357421875,1.8314227633795105e+19,
1979-02-20,62.35557174682617,1.570831360771018e+19,
1979-02-21,62.04022979736328,1.2614282389590376e+19,
1979-02-22,62.56060791015625,1.8248117298151817e+19,
1979-02-23,61.39022445678711,8.04266312463496e+18,
1979-02-24,64.05780792236328,5.189468823512049e+19,
1979-02-25,67.86778259277344,7.43618396766488e+20,
1979-02-26,63.987274169921875,5.0502622951472366e+19,
1979-02-27,63.25407409667969,2.9864000248768102e+19,
1979-02-28,63.47975540161133,3.4549936287419204e+19,
1979-03-01,63.38429260253906,3.2303743983035613e+19,
1979-03-02,62.053375244140625,1.2714866812810953e+19,
1979-03-03,60.26015090942383,3.6247250737949573e+18,
1979-03-04,58.69148254394531,1.2136956354426307e+18,
1979-03-05,58.4495735168457,1.0164431119806628e+18,
1979-03-06,59.122039794921875,1.6203230729407037e+18,
1979-03-07,60.9505729675293,5.81940278451608e+18,
1979-03-08,61.92550277709961,1.161280101952363e+19,
1979-03-09,45.19364547729492,97013530099712.0,
1979-03-10,42.08412170410156,11046180880384.0,
1979-03-11,40.85566711425781,4675338240000.0,
1979-03-12,39.938838958740234,2468014981120.0,
