,Q_C,Q_i,cannonsville_storage_pct,T_C_mu,T_C_sd,T_i_mu,T_i_sd,Tavg_L_mu,Tavg_L_sd,T_L_mu,T_L_sd,thermal_releases,remained_bank_amounts
1979-01-01,38.7789474072,268.3482304953579,61.50192535043857,2.1610084,1.1064278,-0.083664894,5.6953015,0.19975537037474922,4.978153446810843,0.6343618234278602,5.444540503534105,0.0,1620.0
1979-01-02,38.7789474072,2487.517930495359,69.64398836949609,2.5229836,0.86968946,5.251869,0.9836532,5.209980493309264,0.9686459906980179,5.884058580640847,1.4349905992451157,,
1979-01-03,38.7789474072,4570.043330495357,75.42578001214096,2.3170204,0.7092728,1.8923852,0.6982557,1.8959581538906511,0.6924062650443329,2.4116373018166697,1.158775736986758,,
1979-01-04,260.0444474072,3116.6313304953583,77.27905586598507,2.1142154,0.7315589,0.14248753,0.41796836,0.2943341681434205,0.38987191131161625,0.7334611644284275,0.8562579009207958,,
1979-01-05,228.3976474072,1757.248430495358,78.19357173718035,2.139006,0.7350082,-0.15195274,0.2901877,0.11156328290676033,0.2703674158924001,0.541954455648471,0.7367554768846662,,
1979-01-06,92.60034740720003,1400.698930495358,78.8500978411584,2.2844934,0.74565935,-0.18451476,0.27566698,-0.031410141466869004,0.2626744617107232,0.39214739031998386,0.7290641696773141,,
1979-01-07,108.27164740720002,2425.798030495358,79.42367118361805,2.2273383,0.82647216,-0.16076052,0.2587156,-0.05872568149199686,0.2501663904301856,0.3635262608551573,0.7165564157157693,,
1979-01-08,322.3758420988003,5875.316930495358,81.51499149238262,2.6080897,0.7111766,0.05845809,0.3431071,0.191078350760359,0.32735704575516783,0.6252700719368098,0.7937442008917469,,
1979-01-09,740.1118420987999,2725.4877304953584,82.34895474785563,2.336863,0.6591598,-0.24641716,0.27684796,0.30526696132588726,0.2592683614521706,0.7449165077531322,0.7256542283682426,,
1979-01-10,446.2474420988,1231.9954304953578,82.80119282046553,2.152502,0.7123848,-0.8212788,0.35989836,-0.030545759602544575,0.3250901644791664,0.3930530866826814,0.7914798624183365,,
1979-01-11,347.1595920987999,1061.287630495358,83.0754715856283,2.0629194,0.72999406,-0.6357075,0.26449394,0.02946063254511795,0.26850720305415565,0.4559275792534122,0.7348962069662497,,
1979-01-12,292.8926420988001,849.8755004953583,83.25722626510665,1.9150656,0.7737815,-0.76651645,0.28304568,-0.0792242177698925,0.28920890674717487,0.3420479646139191,0.7555991707203318,,
1979-01-13,139.10536209879996,843.5846304953583,83.52761746206347,2.2787251,0.7454754,-0.6372739,0.31722042,-0.22449764305123934,0.2920476576266748,0.18983096619648543,0.7584396269492281,,
1979-01-14,54.9368420988,628.026430495358,83.98266677663223,2.6373136,0.68260443,-0.4298141,0.40896714,-0.18309759709899726,0.3800575254147337,0.2332097928262673,0.8464490062881425,,
1979-01-15,54.9368420988,670.2374704953578,84.34524356536306,2.397344,0.6721157,-0.29986298,0.26774958,-0.09553136344296609,0.2526496877433376,0.3249613931208615,0.7190401419420949,,
1979-01-16,79.59410209879995,621.4934704953581,84.60739492280015,2.388984,0.69536173,-0.4226271,0.2844541,-0.10342637208620219,0.264228918058164,0.3166890300522156,0.730619464462759,,
1979-01-17,87.8430220988,614.2824504953578,85.0496828328392,2.429606,0.7022971,-0.52675176,0.3077247,-0.1568814037922131,0.2832002744891174,0.26067903055754205,0.749591447070016,,
