,Q_C,Q_i,cannonsville_storage_pct,T_C_mu,T_C_sd,T_i_mu,T_i_sd,Tavg_L_mu,Tavg_L_sd,T_L_mu,T_L_sd,thermal_releases,remained_bank_amounts
2017-03-02,38.7789474072,1543.406430495358,94.63726694454739,3.2257476,0.764892,4.902184,0.63902384,4.861094993792107,0.6236433879735389,5.5184975468521875,1.0899900224950223,,
2017-03-03,38.7789474072,1136.471030495358,95.38315426657007,3.08434,0.7405214,3.003808,0.6787951,3.0064652852084377,0.6568519857032412,3.575222877932723,1.1232117268967805,,
2017-03-04,38.7789474072,947.063100495358,95.8997802510797,2.7645564,0.70332325,0.81485164,0.4443267,0.8915449605814098,0.42774435287641194,1.359216591281986,0.8941238404648839,,
2017-03-05,141.83145715508343,472.0568474161868,96.08767947514222,2.77385,0.6394894,-0.37458253,0.4327868,0.35282466364310566,0.36411889865013436,0.794747305673241,0.8305042334408537,,
2017-03-06,38.7789474072,536.347430495358,96.36282684941152,3.0526938,0.5502444,0.34721506,0.5452521,0.5296369094934034,0.5098391917812369,0.9800105724727568,0.9762225708912318,,
2017-03-07,38.7789474072,877.644230495358,96.7098571808386,3.3462186,0.4928466,1.9851103,0.7532133,2.042706324304346,0.7216420592991614,2.5653995331426134,1.1880101645058232,,
2017-03-08,38.7789474072,1215.551230495358,97.29101336388533,3.3844576,0.528788,3.2641764,0.7772069,3.267894990146998,0.7533561310863641,3.8491480291146063,1.2197137865940773,,
2017-03-09,38.7789474072,899.029230495358,97.669958470652,3.1997328,0.6316829,4.062192,0.72055656,4.026528743279012,0.6912547849095828,4.644041882386577,1.1576068305248848,,
2017-03-10,38.7789474072,783.1861304953579,97.8983261479516,2.8496137,0.69469815,3.211295,0.6768874,3.194231369966487,0.6457851996509958,3.7719635396959554,1.1121434349382704,,
2017-03-11,38.7789474072,554.899630495358,97.99041754520938,2.842271,0.63628787,0.33449304,0.42844003,0.49830052318800044,0.4026054711918364,0.9471764140200334,0.8689891943004224,,
2017-03-12,65.95474551383684,391.5386206499637,97.96976599773716,2.767443,0.61534464,-0.37736118,0.36676905,0.07601098122223189,0.32618847588663125,0.5047028754728857,0.7925769442383661,,
2017-03-13,178.8815364948645,240.73733393012043,97.74185524338822,2.9245048,0.59682685,-1.5025276,0.3714889,0.38469532356803005,0.3318946361847649,0.828141274198176,0.7982796158203745,,
