weight_0,center_0_0,basis_0_0,center_1_0,basis_1_0,center_2_0,basis_2_0,center_3_0,basis_3_0,weight_1,center_0_1,basis_0_1,center_1_1,basis_1_1,center_2_1,basis_2_1,center_3_1,basis_3_1,-Jrel,Jadd,Jtubr
0.47573257348807574,0.7900913548928382,0.02273436084978603,0.05168532133480619,1.9111026671275984,0.1318663531887543,0.8626156902147936,0.6618735568977758,0.06452711014329426,0.2601145779741907,0.39434844363735055,1.9994375589544564,0.5501432094003375,0.9777870570126853,0.41064822045882887,1.857307159917248,0.8787151804412433,0.09585993915735794,-0.3767,0.7292,0.4458
0.09538828964159796,0.7902018526239892,0.06160725628014219,0.4646501330399929,0.5906285535813038,0.43782373292397714,0.23104708394993742,0.99490531798773,0.004932718099714045,0.2706837823963683,0.49091134800603303,1.188991109208502,0.557445630193304,0.7041068964031196,0.2583255783339437,0.3167198400192548,0.7197726848847011,0.010414096034164067,-0.2426,0.9911,0.0173
0.6167821598592252,0.8047686349471681,0.019001386288749714,0.8483828919897702,0.5294773347648358,0.33048102563743254,0.07374955452085666,0.9781662041351862,1.3681251088531476,0.04444956951775053,0.3903181612219869,1.8422686280283438,0.5515637349472257,1.6321833952699163,0.43640844217301644,1.5835318765230684,0.1011208479610073,0.15821566288718736,-0.5436,0.8872,0.4409
0.35387607004500415,0.2767912534248789,0.6058064310661792,0.44561838982897695,1.9402992576702338,0.2662884738840453,1.675560750186972,0.7660975582772707,0.038416866348826004,0.5161504294461354,0.9997262965982104,1.7974217414928453,0.5561408230932698,1.206138539005446,0.1706101945579051,0.14884106886731918,0.9985194178624697,0.0007893288120130459,-0.2375,0.9519,0.0166
0.7912776927751025,0.7896122672572945,0.012473210823515041,0.507410525141444,1.3449956444429032,0.09855947391090415,1.8205894939313447,0.865331925342653,0.13495731490612228,0.043374598422778035,0.3142954801210216,1.0756456144667204,0.9472917814306632,1.031088261489665,0.2412083954758402,0.05995939202590095,0.89587184381722,0.02101186384668557,-0.4539,0.9196,0.3197
0.03965592494213462,0.8058164650574697,0.022151451697176163,0.7963233039279188,1.9064242124090078,0.4567403189294478,1.8514929055225782,0.9870322997136716,1.467040271664584,0.014434464666545702,0.4947104961251741,1.967564902019899,0.46299776292641315,1.4920085536271042,0.25562083721091994,0.1291316902872761,0.7255694795070314,0.21727646906168155,-0.5308,0.6592,0.6978
0.7893999359356222,0.7778468928893693,0.019053746389092623,0.45382464445097964,0.9845354235012234,0.1010718764596018,1.697382410884113,0.987715567433788,0.007339492878731618,0.970027082429495,0.1077503604653472,0.14279186561540103,0.9380271929916555,0.6667252235132681,0.3130487428587684,0.10013399290419228,0.8415921837028759,1.813232313705437,-0.2522,0.9414,0.0371
0.9614973716918486,0.6971035052706845,0.596846363567521,0.7227795356624844,0.9013432780157515,0.4154369468323993,0.9120328123712859,0.9472194396658669,0.02529027691807453,0.07131160208595785,0.06228921928881684,0.1560942147864658,0.5219909880617314,1.4771679758046732,0.3650507256356942,1.372714099039311,0.9864563585397552,0.4058331159513336,-0.2357,0.8192,0.1198
0.9002105099589855,0.803457534863175,0.007226162582913809,0.7425442108037459,1.136134079398959,0.3411616823344374,0.07738394713675353,0.9911484528596257,1.3948345837888443,0.11202465985841023,0.14890334367804758,1.7585233497802364,0.5597401587545358,0.10915181659685778,0.3036773429907184,0.2096139892129087,0.8916575267107002,0.9826155415273176,-0.4411,0.855,0.3515
0.053992787674362996,0.7900256771234831,0.015950632753594613,0.2344980678092616,1.9345379428012404,0.46258838416184966,1.6271423383932346,0.9814451814748086,0.03983417881241329,0.08496399695473655,0.8952243592614555,1.1487361955489792,0.5600658691121783,0.725300796259794,0.28747094122351696,1.0031509924956106,0.9245078963382207,0.03072227528127243,-0.3125,0.807,0.1515
0.8915315493205677,0.8053031103870293,0.030630934141459853,0.7950459558582212,1.1375491951114876,0.4783362350612855,1.8920902988391226,0.6710529791819787,1.5137035088192865,0.5109936996286156,0.30884775184045654,1.8079407076081901,0.452590842601543,1.0570668677738675,0.3351168399806851,0.15666505238393352,0.6335782206288425,0.2511404573390593,-0.5378,0.5991,0.8736
0.4883332798167101,0.791785741112646,0.006998003694362249,0.7270197534242466,1.8401121207706386,0.3518017236172818,0.9901450127773058,0.9811395349423953,0.02925507899668292,0.07288425686303253,0.8522483518870996,1.156319167726651,0.5984939624100176,0.7178277765937,0.37529004653698605,0.9222089985006346,0.723449489390319,0.03417948947328527,-0.3354,0.8788,0.078
0.0008584367298108408,0.7921071177122813,0.6694157806468557,0.8226924844263644,1.7924210734935662,0.35896358169477127,0.6129637065115796,0.5852724726824405,0.6865875947179335,0.7301053368477937,0.8685593618256043,0.13833417145760818,0.6116370658746537,1.670552144656457,0.37036921536362855,0.17432333810036696,0.9801785599011902,1.9354627954514534,-0.6532,0.5796,1.0
0.7885767259447899,0.7915832219154351,0.6540171285379193,0.4586452383923024,0.5210153439946468,0.15494613023775197,1.7082743546135475,0.9878746225414233,0.007339492878731618,0.3870673205508159,0.04416889358092573,0.14267178167317424,0.9096189886839523,0.6706985697520768,0.019853997422884045,1.7975394615440854,0.8771030325834379,0.015178365225990018,-0.2426,0.8949,0.0375
0.3910766873487916,0.7921116213903738,0.006867602237874398,0.21945735886511933,1.861004973663191,0.35711310595163487,0.5724821636518617,0.98036495277985,0.04052993861858445,0.06845143142795401,0.40516752192826955,1.1081394784051015,0.6017520313104704,0.7397800795242848,0.35614257863817855,1.8442688804910607,0.9290611057813191,0.026377781826998736,-0.3354,0.8268,0.128
0.9544246013668469,0.8162821234446366,0.055901778133323005,0.7576658887056448,0.28071638299525137,0.3539049836616123,0.08834377819100062,0.7996459389553573,1.1342392023971566,0.044691922934423325,0.47438891175584846,1.9559492278254655,0.5467320634028153,0.6349938814188554,0.13378222569742063,1.7102548775975737,0.9123002529969659,0.036600732008481726,-0.7402,0.6784,0.9691
0.0563928221679143,0.7896142436974516,0.016190508134420717,0.7670302924320392,1.1336079729169986,0.46258838416184966,1.596713433935262,0.9590700858034193,0.03983417881241329,0.08563670340083737,0.5412379195393661,1.0804402555397896,0.55753941898124,0.715175993232709,0.29042015127994514,1.0221248841665673,0.9241589266301834,0.03072227528127243,-0.3403,0.8264,0.1513
0.626001408765607,0.7955373123911561,0.00901688876453843,0.8197714937748191,0.29505782747543124,0.1195974049902515,1.500830764315277,0.6706212272117695,1.795022278750245,0.4899529951325551,0.16042726847158742,1.880531854064367,0.5063761862323193,1.4951576427582405,0.28821022711895455,1.3531116046477123,0.9015882439690246,0.042409619935908624,-0.4515,0.7728,0.378
0.4758901626288581,0.7900804811434796,0.024824151511807904,0.4804037891396754,1.9297756936337926,0.1402334035202794,0.878340213741034,0.661735310345739,0.031441837872923616,0.19687704703634978,0.15161911651767918,1.9739739585826073,0.5501315879101729,1.9569121195207064,0.41064822045882887,1.864355465595125,0.8787151804412433,0.12354018104243525,-0.3689,0.7399,0.4059
0.6771820481269171,0.7942604986719146,0.008594816895689781,0.7695169656775283,1.8445261559093833,0.3345560204421061,1.9816401281036489,0.9966128601499995,1.1464046636607557,0.3332006778526204,0.42261740822071653,1.9056179368422854,0.49628269884723364,0.9556167090993478,0.3068168180379577,0.20664151198356207,0.869167933039966,0.06717201175952794,-0.454,0.7272,0.4612
0.8829221433836,0.8092326113392766,0.022517337878972275,0.7449228411653492,1.8781659038042446,0.4132449878696755,0.8319234119082026,0.935187803575769,1.6375550847772458,0.32990661308390634,0.3844504317601049,1.8966719026353178,0.5508728654111377,0.6994431033961561,0.358858558646352,1.6925511725490154,0.7359050518856334,0.20399989518128062,-0.5364,0.6457,0.7078
0.7894561038796771,0.7896122672572945,0.012473210823515041,0.739346258317928,1.3449956444429032,0.09855947391090415,1.8205894939313447,0.865331925342653,0.13495731490612228,0.043374598422778035,0.3142954801210216,0.7487484338467871,0.9472917814306632,1.035682746955359,0.17732351638945185,0.05995939202590095,0.89587184381722,0.8583509989287751,-0.4605,0.9159,0.3238
0.4592565768700508,0.7901974592098502,0.02471418657558394,0.9402836665837755,1.3360361468950905,0.13629106639551952,0.29165863265376424,0.6722142956073629,0.09904860480910613,0.2553569218805295,0.14995951073958613,1.9671940180197702,0.5489191466186173,0.9860662360622994,0.39472835674872264,1.391421580217932,0.8764539390752618,0.0964138574323722,-0.4395,0.7299,0.4573
0.4558469583285768,0.8164838921231388,0.0547505323243307,0.7562932283217556,1.3105518350680372,0.36712216573489026,0.07352707170348471,0.662909620206135,1.420827589271362,0.08134608884266131,0.35537395891028906,0.7337072427884439,0.5238975250256096,0.10718009056948272,0.308272309931382,0.2801102199004163,0.9157064537700802,0.3296063291837652,-0.6521,0.6933,0.8271
0.4688505959725174,0.7900630927754089,0.0227408890421662,0.4804178056669496,1.8704493963661275,0.1317723579629504,0.8487067436377239,0.6567491028979462,0.03712538812104346,0.1973512718940194,0.9215427400904224,0.8876952766827018,0.5499563014841389,0.9690876737107249,0.35908479615402444,1.8853156537707412,0.8782537904240307,0.12354018104243525,-0.3727,0.7369,0.418
0.9228945632747473,0.806478913506154,0.024696892314730566,0.46975262489012887,1.9408199830217945,0.3390248295508724,0.08833989048332769,0.6676075359329089,0.13021378757386146,0.32109691300820153,0.38338919296412066,1.3603071025643794,0.5503810395563671,0.702966500780692,0.650799165818408,1.7554052259255508,0.8812768809807449,0.12324280652722451,-0.4405,0.7086,0.4992
0.6324396078796929,0.8047736018427107,0.03041722914568223,0.777897562084262,1.1365730451173872,0.42553719714358684,1.2365677258650352,0.6710529791819787,1.8343109165134734,0.5565651264142479,0.8080207849464051,1.8079407076081901,0.452590842601543,1.0566755242034584,0.3351168399806851,0.157198128332106,0.6335782206288425,0.2511404573390593,-0.5333,0.5892,0.9366
0.8828819561384542,0.8131234528987262,0.025267162487844545,0.7498818657983186,1.4233056651115368,0.35578325366730634,0.2607429373771997,0.7033202767394913,0.1736269578830493,0.32903484332723065,0.1422669403753264,1.8573118242543276,0.5492091520223338,1.5136430823175204,0.3544178405831939,1.883575752829888,0.8811484588131715,0.09574334125433283,-0.4524,0.7196,0.4988
0.8533436702990965,0.8020196165487057,0.031045059777172025,0.820499503790096,0.2748230802695866,0.30387424373325617,1.0778332202269005,0.6048123337274827,1.8534260666278848,0.3213739605653838,0.8525566369089577,1.0875143492604589,0.6030688436038828,0.7192233543278348,0.35600495280395056,0.247183401017465,0.646544652944294,0.2802901167858539,-0.5561,0.5954,0.9137
0.4613706801229554,0.8164970389352222,0.05436249634368995,0.7505275803474454,1.9643781921049608,0.3714090144818145,0.07845462056793964,0.7539282084335406,1.5260806918491867,0.04811058629526694,0.6772857626722122,0.723808549424912,0.5598765176215744,0.1145119970667205,0.3618652336854684,1.9734170625572305,0.8648255148381835,0.21138125804969138,-0.6455,0.6874,0.861
0.9664149284034116,0.8167432365222723,0.0376906353530249,0.7431112011420864,1.7401790287582541,0.36735271213661425,0.07091553070199132,0.6793547008799077,1.4568203730838665,0.07972435966841497,0.6023404864284039,0.7387221336578637,0.5612689314040515,0.3145711858383783,0.35708882419341215,1.9599214525845383,0.7447497117608818,0.27985278691420123,-0.6514,0.7395,0.7067
0.47046935328441086,0.791546627913049,0.006901811764290726,0.8361319771120632,0.6068881150074775,0.36502656278674384,0.23104250500835374,0.9790320909887076,0.03956800321993996,0.11122240243414452,0.35984885305513303,1.8465762746803653,0.6046936556424515,0.6732241424599039,0.3623623041960209,1.8746180920915085,0.9391966962025712,0.018930469732813093,-0.3354,0.8471,0.1057
0.6110808792472852,0.7921069448340284,0.006868330729092364,0.21966054917976208,1.0690336037206336,0.4935138619830521,0.8078506162693811,0.9973642290287735,0.05432580560806677,0.08680310266356918,0.2496901469063013,1.108202445993033,0.601264880434931,0.7399515577750776,0.7268205731471117,1.8497157556545123,0.9301618957908154,0.018555516324489554,-0.3432,0.8548,0.1106
0.4522791847486852,0.8164970389352222,0.05561601670460391,0.764960735898927,1.9643781921049608,0.36712216573489026,0.08706906249595342,0.6127093427899204,1.415148787876486,0.04803058975493417,0.6772857626722122,1.8331142667814848,0.5594065788399946,0.1159899309689344,0.40831798440970435,0.36496743591184244,0.91585756420549,0.21086041866290295,-0.6353,0.6698,0.9397
0.635416234920931,0.804799981143744,0.022543833685226247,0.8483828919897702,1.992284103264419,0.33048102563743254,0.05776798682174467,0.987645353965948,0.10902276632222407,0.04363493403293171,0.2759044751772438,1.8590504014487885,0.5576106355630989,1.6178013052755282,0.436662675527395,1.711702194678164,0.09921945621987532,0.16032774751575601,-0.4096,0.8782,0.188
0.8851108603143937,0.8058179008581308,0.02506541462683749,0.8135733319151255,1.8952028597149257,0.3505393697549373,0.8079749971399525,0.6235098607427231,1.4167172888699286,0.3469776008623855,0.9456589976199109,1.9188854465129457,0.5596901971261822,0.7863326732103519,0.30444751810371806,0.24301784548448938,0.71659601825284,0.20517652736513076,-0.546,0.6298,0.7683
0.4722629338925422,0.7945027160022837,0.009074017311689556,0.47513948415123947,1.3658415933400925,0.19387170817947852,1.6165040466080536,0.7391238060911187,0.03168741317371948,0.30436790556531773,0.3970070529571532,1.0516160190319002,0.4880047582498393,0.4673906581312902,0.35713057186164504,0.9725437667232549,0.8786983337298281,0.09693487109296808,-0.3561,0.7558,0.3271
0.041527672638793395,0.7918153759111343,0.0073643753189217365,0.2418435434069135,1.8383761811543429,0.46024802494693984,1.7163528001240966,0.9811395349423953,0.03983417881241329,0.09754791138854559,0.8310647206169562,1.8853894514527318,0.5984939624100176,0.7436447878789432,0.3059071648657146,1.7321642170343157,0.9231655266564787,0.033039700113497536,-0.3316,0.8118,0.1594
0.6410634048661381,0.8055162077204894,0.02262786581303158,0.7451176967401801,1.6980183485260232,0.34457536975450753,0.07100385465423055,0.9723891037389145,1.4957417250744731,0.0811740675909359,0.36681675050707063,1.7840069515153025,0.5239401283219605,1.4896428255629366,0.30841048051412745,0.1074811756843731,0.7805754602752851,0.8532659939719238,-0.6195,0.6678,0.8127
0.7885665849867276,0.7895987466202802,0.011948495293062411,0.4381162886163483,1.4223826905296233,0.3537891131358118,1.8205894939313447,0.9898081573254893,0.005590943659176076,0.03024473786244915,0.3694450433839544,1.9882252441795703,0.5349056060034275,0.658354941238555,0.3485316349836808,0.22682743464628569,0.3298209935421268,0.20014177494162555,-0.3271,0.8954,0.0501
0.88373058557714,0.7922145142812508,0.008379944987970563,0.7629082524392566,1.8755114642585953,0.3514912960830728,1.3158542357948786,0.9982376143196532,0.03163576653531608,0.33019721772304095,0.2631211953964537,1.0984119860965456,0.5498054165273658,1.492550188483655,0.32859326320689103,1.9573598511773338,0.9031130515020643,0.03753701107530201,-0.3378,0.7965,0.179
0.4480024213390833,0.7905979739767139,0.02587079822962463,0.7618093703001614,1.8908572238803933,0.33914900877726173,1.5824192082110589,0.7408921167866678,0.0319028667060303,0.2553569218805295,0.3909096432996419,1.9675735275869242,0.5577172654171663,1.5012173834054627,0.39455644890584474,1.8543787571042258,0.8788904983363103,0.09560944589160594,-0.2447,0.7493,0.3343
0.35087314465802005,0.8047686349471681,0.01897207840316923,0.7797393162172458,0.5360590400042571,0.33048102563743254,0.07374955452085666,0.9781662041351862,1.3681251088531476,0.03833066114378109,0.8697236412832802,1.8422686280283438,0.8614666143481752,1.6321833952699163,0.43640844217301644,1.5835318765230684,0.1011208479610073,0.15821566288718736,-0.54,0.8886,0.4368
0.9677585018482588,0.8067269281407338,0.024844204913300413,0.7573574963688712,1.8574424050209617,0.3420574843455515,0.06962589871526656,0.6762908052680444,0.09254512340701981,0.33304270017411863,0.3656885993869188,1.9599098449298802,0.5477411305375582,0.3317392594788825,0.1353429872642693,1.8956736625860884,0.8840903194404528,0.1293387245857996,-0.35,0.7176,0.4595
0.6543182556989445,0.8161455839212921,0.055646749870305205,0.8476837111082224,1.912731130730108,0.3672463112703636,0.073527063663959,0.9821508918476183,1.4206188447365358,0.05380566597003544,0.56352746209972,1.869424923940609,0.5597716663987107,0.08261119486325458,0.3330910908629228,0.30829433517117916,0.8908817252364738,0.08585487398906858,-0.6602,0.7134,0.828
0.8817187465512837,0.809344156943506,0.024014931085359972,0.7449228411653492,1.8781659038042446,0.4132449878696755,0.5772293149390112,0.935187803575769,1.6375550847772458,0.32990661308390634,0.3844504317601049,1.9006275467006994,0.5508728654111377,0.6994431033961561,0.3588179475024699,1.6925511725490154,0.737084828269777,0.20399989518128062,-0.5364,0.6399,0.7182
0.4883332798167101,0.7919758742689205,0.006240906052099007,0.42301772763422013,1.8401121207706386,0.3518017236172818,0.9901450127773058,0.9897597431730178,0.02925507899668292,0.031118979294763982,0.8522483518870996,1.999618465883962,0.44331059312312004,0.7255338099380375,0.2055720725518207,0.972835403702933,0.723449489390319,0.03417948947328527,-0.3373,0.9156,0.0689
0.6650090505722344,0.8120367206309185,0.02862562573504084,0.6166813233853937,1.1895552395954283,0.33291358368731233,0.7522137101870355,0.6768379747866013,1.515941172864287,0.3098732378161546,0.2905923535324921,1.7055131053817614,0.5583992236983473,1.4747419769465129,0.368661382344866,1.5774357996869282,0.9393781004725893,0.218478167868245,-0.5407,0.659,0.7052
0.026132149538662663,0.803918019408364,1.1959630678996886,0.6040746116077602,1.1974524785384233,0.4530583985947852,1.9774718939424558,0.2881952652913042,1.405293573486552,0.31817038131161823,0.8465746533736029,0.09376129783020365,0.904130130998825,1.416751369854064,0.36471988258738874,0.4958368518626879,0.7168827678187754,1.8907562570928511,-0.6233,0.5458,1.0
