dist_0_0,dist_0_1,dist_0_2,dist_0_3,z_0_0,z_0_1,z_0_2,z_0_3,z_0_4,dist_1_0,dist_1_1,dist_1_2,dist_1_3,z_1_0,z_1_1,z_1_2,z_1_3,z_1_4,dist_2_0,dist_2_1,dist_2_2,dist_2_3,z_2_0,z_2_1,z_2_2,z_2_3,z_2_4,dist_3_0,dist_3_1,dist_3_2,dist_3_3,z_3_0,z_3_1,z_3_2,z_3_3,z_3_4,dist_4_0,dist_4_1,dist_4_2,dist_4_3,z_4_0,z_4_1,z_4_2,z_4_3,z_4_4,-Jrel,Jadd,Jtubr
0.24695626166613205,1.0,0.34418739332802245,1.0,0.06270661575212094,0.0,1.0,0.1540817733212244,0.41808081048358303,0.7358576081807776,0.9879018982646522,0.7999533532629409,0.027699157475654504,0.006652562766311055,0.6837911289007105,0.41083133272821387,0.09321083450984702,0.8521566929831259,0.6050392753182552,0.8691729107562529,0.746924787913631,0.6493224271778134,0.4530793753224403,0.017634813551037614,0.6465517368639645,0.797220721021306,1.0,0.7462319256015625,0.9473535945794541,0.072379957001095,0.26656174680224287,0.7965415518884545,0.0,0.9840151830255219,1.0,0.0005707810185912961,0.9005783959903513,0.021915336738968883,0.9888296195837402,0.8817199423761696,1.0,0.14775405236631883,0.562448219307893,0.0,1.0,-0.4616,203.7746,1.0
0.08864210717226731,0.06042580370454695,0.7009887012196796,0.01,0.03846876048906082,0.0,0.0,0.0013351697438921146,0.034355302425293305,0.9883826433620349,0.11994174736102868,1.0,0.0694389378204909,0.0,0.010522010154935155,1.0,0.07485749503157037,0.5413619400998987,0.15003199915690285,0.01,0.010436016598046757,0.09167378967448372,0.0011171222763712819,0.010161670888180433,0.9402620559446242,0.8788915612523334,0.9412507879840832,0.9478640691748224,0.07572143077519959,0.02018846693014687,0.4238885769762279,1.0,0.0044380258007608335,1.0,0.0,0.0001878827977917335,0.09337407907267158,0.01,0.7092681884940145,0.786089150675701,0.28856216298281934,0.8231328571348766,0.07992357615181425,0.0,0.0,-0.2362,245.8464,0.0642
0.2830348406358373,0.01,0.5850191412587872,0.9899062676575616,0.8740127454484264,0.9228310188200013,0.14398574797154767,0.006565701567758228,0.005061570022111448,0.906518769813442,0.9592836340491129,0.2552437916148206,0.01,0.008656086213975941,0.2228086396013564,0.9187790888795923,0.049269013864771644,0.624386902366186,0.9264160932537874,0.3458303908268452,0.3715610933173263,0.6838735018886342,0.004239429397097776,0.006277827981683809,0.9213300044083992,0.038789671656464915,1.0,0.967929645850972,0.35758047624472994,0.139730603867227,0.21687727876347979,0.9059635306385907,0.0,1.0,0.08342314534150716,0.005541326952298207,0.1044694982310124,0.17840748221173497,0.9126333247497128,0.7061086330295041,0.6094034901128946,1.0,0.31066891762353094,0.00020364417503659574,0.9843642761760516,-0.4609,219.0026,0.6488
0.25218447163139546,0.8712222102138686,0.01,1.0,1.0,0.7346440817443466,0.7972414659907665,0.042751449290404406,0.0021631831589560037,0.6784231523356803,0.7215479753040147,0.9621588671063706,0.01,0.0,0.1385215467221882,0.8264907638708383,0.0,0.8815208416634672,0.7932764014153203,0.225929350275491,0.8583882793743773,0.19569952408586544,0.0,0.08181316471430433,0.5271732321651796,0.2962669465449329,0.9778845783931779,0.9258676762549319,0.10238392932882984,0.020909232181749487,0.18439543801101577,0.799130556744355,0.004486807243531627,1.0,0.0,0.0015214761654493152,0.13962713232783155,0.09720394394644769,1.0,0.6050970045128865,0.33709349435068486,1.0,0.20290088617050306,0.0025582145440001917,0.9198876052129494,-0.4514,215.2495,0.7488
0.2543877326074452,0.02228085531303117,0.737637067488894,1.0,0.9950896417077519,0.9823734085117839,0.026383671257317384,0.004469430995761089,0.00643084679986795,0.8319370585772403,0.01,0.3578339450390634,0.0966727296668133,0.0008734838768399779,0.09150122179077391,0.93865575922154,0.0,0.29748079789741494,0.8412763893501376,0.11885904701001439,0.21296608013588078,0.6605915662481652,0.0013227570345343523,0.016439222224725568,0.9746471102832807,0.7148698215576181,0.9323102395130767,0.9948334472759172,0.07025484728676565,0.036243977863439185,0.42865212507162526,0.21014644699407425,0.04629251718424495,0.9534323045758192,0.020089334787300205,0.006227254081862412,0.29262190839546887,0.10166961674094029,0.939972813477529,0.5218836640765876,0.5921684582754985,0.7198001874879363,0.1266370548379877,0.0013850325275216937,0.0873184532082335,-0.3247,234.0311,0.2489
0.0960276376022435,0.13344764633212003,0.7347763739143792,0.01,0.0,0.0,0.0,0.00026953908648319556,0.022249018734451925,0.99373195762883,0.028850898625359455,0.9974963076297421,0.024722516302997117,0.0,0.0075150520242083,0.9912079464439195,0.08096882183648636,0.5628413811851779,0.22647122217195365,0.01,0.01,0.0870854097614591,0.00014029994816519505,0.014846097113456197,0.9537365151641379,0.9552845205596988,0.9481578612948316,1.0,0.011658209244820215,0.011879388050191831,0.4787732833646866,0.991590460951229,0.0,1.0,0.0,0.0,0.20998987972508307,0.010599189959348214,0.6143234630010543,0.7844778398763584,0.392884455134204,0.9891688684099583,0.03232004182416766,1.993175147980343e-05,0.004620221640837701,-0.2375,247.5123,0.0381
0.23150776947248794,1.0,0.01,0.01,1.0,0.0,0.02364208331288972,0.0001460285708818701,0.0,0.5306642335005145,1.0,0.011836358656592837,0.010755542192865303,0.0,0.11062215377789353,0.0,0.3967541709690875,0.8394103171900748,0.9944472891770781,0.01,0.01,0.01,0.0004981950884521025,0.0,0.9428667501872692,0.8900382052964467,0.6319674363291924,0.6680148156651664,0.1946287751481062,0.11569027318015394,0.17881753871415762,0.8425035795180081,0.0,1.0,0.020974803334853964,0.0,0.14141935767698716,0.027732290400259506,1.0,0.5365431507279602,0.8670130173098526,1.0,0.004827340788586895,0.0,0.8873423443120902,-0.3603,236.9404,0.3853
0.25928633179316496,0.17325095154622072,0.05587160359697722,0.9873793096451768,0.9937197933509962,0.021177844610268157,0.012620879359015624,0.014573455946026116,0.017527271136234285,0.6756056975053056,0.962005186576852,0.045874426282373405,0.9250192768006602,0.00013633901368829217,0.12822109545382865,0.4422526061946304,0.026331933904851255,0.2890651311157021,0.8443996474884342,0.2791817965601684,0.04147399125974506,0.17110118643280842,0.005353907074488659,0.06550829760935992,0.8712579304560775,0.41470545858136865,0.12650807218333643,0.9420284755903241,0.17042210912956163,0.13349392551012368,0.2541768425852643,0.8598169119065224,0.00790927194782174,0.9991111538967957,0.0,0.004408847120540632,0.02774217520348153,0.024664677650885525,0.4314516779414806,0.23431241092805988,0.4587930303296636,0.8775651624928241,0.21714296009477638,0.0015355509839106432,0.9807311135259247,-0.3603,236.1118,0.3958
0.24700811661808608,1.0,0.7594083330749745,0.8268225069897135,0.9936886549594085,0.0,0.0,0.0,0.006374960561168106,0.9677856472231796,1.0,0.2505169756813924,0.015462393445004411,0.0025946916012426612,0.11478049357450029,1.0,0.10741819324262157,0.845282691466047,0.3865478617731711,0.01,0.7322577387508928,0.8211520122577758,0.0001076409286038251,5.542387658190426e-05,1.0,0.8088408474134694,0.9294924011214352,1.0,0.1794702479304467,0.01,0.4682789508415454,1.0,0.0,1.0,0.0,0.0,0.0467074815477517,0.01,0.6793747715189227,0.782817854498207,0.22842449476405183,0.6621596883272086,0.13019495963064612,8.300544032786565e-05,0.0,-0.3295,243.503,0.1475
0.23153436860026888,0.01,0.4897188436830916,1.0,1.0,1.0,0.0790657313848169,0.025605788612972132,0.0,0.6987060288343789,0.032803673689303495,0.1793904753072974,0.2416776751079381,0.0024463341445690456,0.05512546224638077,0.8901171375161795,0.13658689243834587,0.7928978157569879,0.999380149350001,0.11230024983949231,0.2317673765261471,0.5287285101749543,0.0,0.049045861644392987,0.9285598512736296,0.4866513608813528,0.8712089677998984,0.7726856443499952,0.16839305065333565,0.11505991514755556,0.22276762561885438,0.893250115179376,0.08412960493928304,1.0,0.0,0.0015315126641934319,0.3298050357891474,0.0555644122565557,1.0,0.6309810806658113,0.5873732759883293,1.0,0.04350433363621887,4.521988092265923e-05,0.9522283524229209,-0.3604,224.041,0.4291
0.28665480617648537,0.0819174247189051,0.5343678056739279,1.0,1.0,0.9891743892109879,0.0,0.0010490308287385976,0.006598450964253897,0.763235931168471,0.32114698919351975,0.13815375529644697,0.11401939244333113,0.009688976134599373,0.19543852255557703,0.1253952563201585,0.04299588275515706,0.40972441676739013,0.972276160794887,0.33128779119619933,0.3628157675492663,0.6019164980418165,0.004670574226947778,0.0016420893317348377,0.9281054887262012,0.5200771405037871,0.7407828492825876,0.9870281505643627,0.20889184140384462,0.01742768038684788,0.40408484270364114,0.9017276570894831,0.004796688065536387,0.8867173865336093,0.0,0.0006792975897436616,0.01,0.13114048254989474,0.9764771869529058,0.5743445568569536,0.749513084128263,0.9263563946537109,0.12312145570133834,0.0,0.9360009378228917,-0.3226,221.8229,0.4129
0.2527758999969423,0.01,0.7086304386152165,0.9774949204485383,1.0,1.0,0.004480355084159138,0.002555134992072064,0.008480276353257942,0.8318506830340524,0.01,0.30391875197484886,0.12427669144038307,0.0012391188391248065,0.08711904475102673,0.9735730398298614,0.0022565325360958976,0.27527518536742435,0.884453734861977,0.14073947571879347,0.16308676850748893,0.6744375104121585,0.0012001831268000167,0.015986187848432278,0.9948747790736879,0.7183850202739627,0.9034634514373642,1.0,0.02570087194082124,0.03004403845676793,0.4356847864849928,0.1684620582039007,0.03231616928458583,0.9578325796032451,0.021430007446633995,0.006178678493816701,0.2627169297531749,0.11215899908366593,0.937787933939683,0.4943188043068735,0.6161467021672759,0.6977627327944488,0.12613829573425347,0.0008729321988059432,0.059107883061149495,-0.2447,234.4073,0.2271
0.14473559233994793,0.01,0.01,0.7378268271442677,1.0,1.0,0.11744912736402524,0.0004969017939541021,0.06625372394108535,0.944934798800482,0.05846652571676075,0.03275885547590929,0.7898228977871885,0.0002664392656080811,0.13054581878353755,0.9746872723524286,0.7997074909574707,0.03899175793986254,0.9509673087702801,0.01,1.0,0.6767155137795193,0.0,0.11775299017532094,0.009726800763344872,0.881979048010794,1.0,0.7149040432546175,0.49692850192364024,0.01,0.19965857767410558,0.8328149152137183,0.0014857334131512085,0.9932678721067147,0.02515840723312247,0.0,0.7064297556173921,0.010011723674844557,1.0,1.0,0.491550303172214,0.981766662468239,0.37509902424459474,0.005374022370654905,1.0,-0.4506,216.5337,0.7059
