dist_0_0,dist_0_1,dist_0_2,dist_0_3,z_0_0,z_0_1,z_0_2,z_0_3,z_0_4,dist_1_0,dist_1_1,dist_1_2,dist_1_3,z_1_0,z_1_1,z_1_2,z_1_3,z_1_4,dist_2_0,dist_2_1,dist_2_2,dist_2_3,z_2_0,z_2_1,z_2_2,z_2_3,z_2_4,dist_3_0,dist_3_1,dist_3_2,dist_3_3,z_3_0,z_3_1,z_3_2,z_3_3,z_3_4,dist_4_0,dist_4_1,dist_4_2,dist_4_3,z_4_0,z_4_1,z_4_2,z_4_3,z_4_4,-Jrel,Jadd,Jtubr
0.01116577304146323,0.4899610140260049,0.5032622387308726,1.0,0.8545650214893479,0.0,0.0,0.0011031932471530508,0.0,1.0,0.5765680242028945,0.01,1.0,0.0015616544584223543,0.0,0.0,1.0,0.9655412781436369,0.48893262976804575,0.2736540976147109,0.20316318009652176,0.29689957301991515,0.0,0.0,0.7835143334397905,0.03525580660559613,0.2259283959817018,0.01,0.36382261540370864,0.27303897193677507,0.4739118421794123,0.48278954973820426,0.8629199878711278,0.5393162882918082,0.0,0.0030667032501519543,0.9236287344057986,0.8690250414942337,0.9727411565196732,0.7483767067575746,0.8160355854376173,0.025339684306991392,0.0,0.0,1.0,-0.2375,247.5572,0.038
0.09162785708461124,0.09472273602176019,0.5761942698308995,0.09655673206880043,0.9944545068986854,0.9867275006014623,0.010126822112428163,0.009562915402056671,0.005207902288262006,0.9915436255763586,0.6502567166185063,0.6837065475516155,0.8547447998426883,0.0012570450014459484,0.09267882255124754,0.09578792719821794,1.0,0.9907280825154572,0.44972647894026285,0.9869860081704239,0.01,0.6124132605846123,0.0014328452667027708,0.008941602621390305,0.5284402062962444,0.13393041577505677,0.04384762609952132,0.8573222098786374,0.3702457588689077,0.017545949180361627,0.27237901174229084,0.673602887747535,0.0,0.8643277867040046,0.022618264630723237,0.011313521872463124,0.9943066786470292,0.03755303292797139,0.43234677026797413,0.7272938917213359,0.44328218569124167,0.07102798718007239,0.0034128976069972344,0.01056875126180101,0.8934857322292604,-0.3571,221.8586,0.4691
0.569334466769175,0.4585517828146527,0.18389481294609936,0.9598146238247433,1.0,0.12839867295421678,0.893785748240663,0.0034353817971794756,7.830298409587297e-05,0.9935363219593801,0.5381480135649758,0.04524019714178115,0.062367123446542994,0.0007967849874275612,0.13881900768699537,0.0,0.05127166710993497,0.7591214572549493,0.286606335928737,1.0,0.10817990291954217,0.6982185312837246,0.006150333028195889,0.0,0.3717395236338255,0.0,0.4642028795626956,0.3845922539958707,0.6491262502109627,0.03561521826255013,0.17851497016761048,0.879116575215013,0.9445596411491473,0.9564240407736513,0.0,0.0,0.5040812588184713,0.3750348987859392,0.9884591337708392,0.8615525817784844,0.4534157820069621,0.6387510563563188,0.037879165995611884,0.05446621338185216,0.9573260908879289,-0.4551,214.6769,0.7697
0.7512343409950565,0.32408619277436546,0.3177571428066723,0.9124704124115178,0.9837000905236567,0.09539707217112367,0.8521833103715498,0.0023110310814895164,0.0,0.9473195496999972,0.1510025591042536,0.64392850392255,0.9894423291181926,0.0007295000885822484,0.0,0.011168784875415321,0.18682150699107208,0.5847863733214979,0.8793793540238065,0.9502182526079257,0.26558937895312396,0.3225242147165373,0.0009830654876313977,0.024903891711869106,0.39092606734273166,0.05538998889287242,0.04428426622046677,0.8004902008778805,0.15713262450854878,0.12950961353923854,0.0877616438071664,0.5636598664178445,0.36259875846881934,0.499151289863015,0.16335055244558827,0.0022983396936999173,0.76003163820211,0.09226979844655231,0.9316592554019448,0.9546282349872349,0.6208169112333632,0.35723330685651455,0.005059285660871491,0.006646398854221639,0.9486644299549943,-0.4347,215.8134,0.7445
0.20621019375709865,0.01,0.12242165058464068,0.9385751618679435,1.0,1.0,0.03740749307977397,0.0012085013530078491,0.0013651628634305931,1.0,0.34794198935760773,0.477727628344138,0.7519630816491435,0.0007432362022334743,0.5704718074513853,0.13205157051328986,0.961688638669283,0.7826003194284542,0.5215083520688524,0.4418006447730122,0.5403381068409686,0.6979368476984725,0.0,0.0913532336857188,0.4543719868501249,0.013679689165765346,0.01793614768157603,0.8156119442368112,0.7812369675393225,0.010524488895381282,0.2573251831323794,0.6149300490586506,0.1474425319445725,1.0,6.836495176341129e-05,0.0,0.8904191907819048,0.04470367460366215,0.8811144860494761,0.9704259461641942,0.654002819714532,0.1633744354336923,0.0,0.004608851740524302,1.0,-0.4556,216.5411,0.698
0.10027598601246847,0.01,0.5903424655962667,0.01,1.0,0.9720175497069946,0.0,0.00014183914420375681,0.006493360534117463,0.9426443802968214,0.9367281789733382,0.6809035424600267,0.8672548155245585,0.0014257880881318199,0.0,0.03494535066598935,0.6333313970185946,0.8266604662939602,0.515217100428785,0.9994550931238845,0.9127843790045574,0.9537139823947554,0.0,0.0068985059742495605,0.495153297668512,0.004726267206906848,0.0,0.7355238106158151,0.20385280415379028,0.23665017445031708,0.1476210493963529,0.5175634028012953,0.20582637335309442,0.6010838917056316,0.002797564576639808,0.004809938899950752,0.7459837574937473,0.01,1.0,0.9768404270556056,0.8576298268801535,0.0,0.0,0.0,1.0,-0.3357,221.5275,0.4691
0.8899597633715283,0.37477334244299126,0.15605733360138455,0.9956608549783149,0.9955658839677622,0.019174116098207006,0.9728903285795961,0.0003520204989487151,3.1806965091648606e-05,0.9946782938421127,0.06911253026707911,0.4262441377594156,0.917844463328952,0.0008650281089005363,0.3659637085038938,0.0,0.25312641940987285,0.5350589537257414,0.8700052924228787,1.0,0.09617093016709637,0.634948436432636,0.001314195809164348,0.0014164961356197758,0.5689919799233933,0.030196016087716618,0.1738185103832495,0.7952430015918238,0.31244415381446833,0.015174361012604855,0.23210903030250246,0.22268988034284903,0.26803978605806045,0.39638446884725154,0.12297816618512608,0.01613755444642857,0.7471485824847781,0.022866146122740502,0.9640077193053184,0.9941291421570891,0.6706077603724742,0.02406065187630585,0.002835611497409746,0.007072351604403813,0.980058783970379,-0.3634,216.8597,0.6688
0.09911200069418691,0.01,0.5309096001163168,0.1269794896349096,1.0,1.0,0.011827222505116069,0.004077662361688565,0.0,1.0,0.19336892476383807,0.6352371646675099,0.7377811123645929,0.0013514512976088944,0.0,0.030191523315031273,1.0,0.8767999376768317,0.43120289180373395,1.0,0.01730510278253177,0.7619649441740051,0.0,0.0,0.35727791046366975,0.07180172889478889,0.01598367888144479,0.7871182082628981,0.1499621630658154,0.025444023725787565,0.3646691790415604,0.6367602783383142,0.0,0.6671044764107051,0.01523375006308119,0.0,0.9337990010530167,0.01,0.5849656319677002,0.7637548535420147,0.972056404176004,0.0,0.0,0.005991152199280633,0.9216324807606797,-0.3348,225.659,0.3175
0.05309933103926971,0.021603545378382535,0.5847711284393219,0.9672130782399946,0.652726045626028,0.9833500477938909,0.0,0.00032752582000544056,0.003966328533047732,1.0,0.3320261731771813,0.6080128426627556,0.9078553556240694,0.0,0.056573637003929714,0.0215999233940658,0.005392231881115987,0.7303632500435953,0.5602810497250442,0.9118342704549889,0.6191979014696762,0.6151389742185329,0.0003879031398037923,0.023988634412255162,0.5318660894301064,0.21034269394428412,0.10394051211322071,0.715361766112436,0.13523490717567013,0.02120578636932379,0.3112660434615277,0.3168209578753073,0.14433271694343192,0.7703286687360139,0.0,0.0,0.7215514197790427,0.08437154862947398,0.5394676507825814,0.39340920474444174,0.9022722386041944,0.9587769641063704,0.0,0.0,0.6971216625472785,-0.2561,244.4175,0.1394
0.1114658836447831,0.01,0.5097097254547601,0.16686696186207134,0.9953936355463692,1.0,0.0,0.004178501621893066,0.0,0.9869556710711835,0.8268298779814411,0.5882470811209307,0.8361641846901285,0.002980515447404962,0.0,0.056558470189195485,0.9931273723224475,1.0,0.48651234729734555,1.0,0.01,0.6833255844620896,0.0,0.020556462615918317,0.34043894974926925,0.07621775695656692,0.0,0.7196827442622961,0.10323551251084291,0.013161978163531533,0.32058984373152744,0.6444490317705279,0.044518986099814445,0.863011240461611,0.0,0.0,0.9199000565947294,0.011039391002899083,0.46999904525331515,0.7800366156950592,0.9693861761261994,0.04354980188443804,0.0,0.007498967089393757,0.8229539104504532,-0.3328,224.5051,0.3563
