date,mu_ft,sd_ft,obs
1979-01-01,77.19813537597656,1.996673957242456e+23,67.04
1979-01-02,76.0131607055664,1.0208094003298515e+23,67.44
1979-01-03,76.23664093017578,1.307449285237161e+23,
1979-01-04,75.4404525756836,8.183556635449488e+22,
1979-01-05,73.93445587158203,2.77372445148101e+22,
1979-01-06,74.07576751708984,3.062267377446861e+22,
1979-01-07,74.56392669677734,4.2624498817233154e+22,
1979-01-08,74.16023254394531,7.028127976930084e+22,
1979-01-09,71.37194061279297,7.328640119625598e+21,
1979-01-10,72.20611572265625,2.1680130447777963e+22,
1979-01-11,70.52364349365234,7.725571628183337e+21,
1979-01-12,70.18950653076172,6.579683620294536e+21,
1979-01-13,69.97333526611328,5.811780477331127e+21,
1979-01-14,70.06669616699219,6.024674075966232e+21,
1979-01-15,68.0010757446289,1.5474413355641298e+21,
1979-01-16,68.723876953125,2.3012521523435432e+21,
1979-01-17,68.77413177490234,2.0841376956951738e+21,
1979-01-18,67.93148040771484,1.1534490590819469e+21,
1979-01-19,66.81261444091797,4.3980859176007395e+20,
1979-01-20,66.77577209472656,4.3015174825908476e+20,
1979-01-21,67.47396850585938,1.1684354201607198e+21,
1979-01-22,64.57997131347656,2.0917909651275645e+20,
1979-01-23,63.368507385253906,1.0006168900445248e+20,
1979-01-24,63.14479064941406,5.624783948743914e+19,
1979-01-25,64.18331146240234,1.4457057940380162e+20,
1979-01-26,62.200355529785156,4.086427323606237e+19,
1979-01-27,61.04096984863281,1.9209114650083852e+19,
1979-01-28,62.42144775390625,3.6231096163358474e+19,
1979-01-29,63.85088348388672,8.686018714128089e+19,
1979-01-30,63.97026824951172,1.2356723330100127e+20,
1979-01-31,62.97032165527344,6.495509197012284e+19,
1979-02-01,62.79374313354492,5.894632689502467e+19,
1979-02-02,61.4149169921875,2.782165959919744e+19,
1979-02-03,61.18535614013672,1.8678435362937766e+19,
1979-02-04,63.05780792236328,5.300307072270939e+19,
1979-02-05,63.321590423583984,7.992965748815299e+19,
1979-02-06,62.0185432434082,3.518584103636671e+19,
1979-02-07,61.7484130859375,2.8817929284148527e+19,
1979-02-08,61.643348693847656,2.508314776933761e+19,
1979-02-09,61.61846160888672,2.216123080289498e+19,
1979-02-10,61.507110595703125,1.7773727508789723e+19,
1979-02-11,61.50514221191406,1.4372644474473939e+19,
1979-02-12,62.86516189575195,3.6325201164556567e+19,
1979-02-13,62.680328369140625,2.509827045226604e+19,
1979-02-14,62.385711669921875,1.5955439841169113e+19,
1979-02-15,63.052207946777344,2.0178800342898573e+19,
1979-02-16,63.71923065185547,2.7617999259407745e+19,
1979-02-17,64.36119079589844,4.306292705570744e+19,
1979-02-18,64.13273620605469,3.5787687313132225e+19,
1979-02-19,65.02188110351562,6.622737645704105e+19,
1979-02-20,65.45248413085938,9.12438960207587e+19,
1979-02-21,65.7702407836914,1.1278555422042515e+20,
1979-02-22,66.60262298583984,1.9884162892589485e+20,
1979-02-23,67.6697998046875,4.177834563074418e+20,
1979-02-24,67.23733520507812,5.2191913495996714e+20,
1979-02-25,65.4107437133789,3.227666169222954e+20,
1979-02-26,68.74144744873047,2.760749355774574e+21,
1979-02-27,64.15724182128906,1.9360816468391363e+20,
1979-02-28,61.54026412963867,2.814080824232221e+19,
1979-03-01,60.6992073059082,1.4747703283871121e+19,
1979-03-02,60.12214660644531,1.0044445539036037e+19,
1979-03-03,60.17578887939453,1.1229051670220505e+19,
1979-03-04,59.439781188964844,1.0627438489920078e+19,
1979-03-05,58.790916442871094,8.115210001347248e+18,
1979-03-06,58.43702697753906,6.544178859313463e+18,
1979-03-07,58.32318878173828,6.052283745325548e+18,
1979-03-08,57.691490173339844,5.074263204616471e+18,
1979-03-09,58.04351043701172,4.700451241405186e+18,
1979-03-10,58.21697998046875,5.913345607749075e+18,
1979-03-11,58.164730072021484,5.464612922221134e+18,
1979-03-12,58.119712829589844,5.327894148865327e+18,
1979-03-13,57.398719787597656,4.115020673242366e+18,
1979-03-14,57.15855026245117,1.7199366273939538e+18,
1979-03-15,59.42108917236328,8.248321826808136e+18,
1979-03-16,60.34900665283203,1.9525090102650864e+19,
1979-03-17,59.09907150268555,8.570847070141809e+18,
1979-03-18,58.76600646972656,6.509595370329211e+18,
1979-03-19,58.92076873779297,6.687241265005724e+18,
1979-03-20,59.06797790527344,6.778391328704168e+18,
1979-03-21,59.295494079589844,6.604720168562065e+18,40.25
1979-03-22,60.214820861816406,1.0070303853498073e+19,44.09
1979-03-23,60.76457214355469,1.2267433750027043e+19,47.59
1979-03-24,60.25531768798828,7.236453920149602e+18,
1979-03-25,61.45210266113281,1.6851209765294965e+19,
1979-03-26,61.538265228271484,2.386958599943566e+19,
1979-03-27,61.519004821777344,1.8578806415321727e+19,
1979-03-28,61.79958724975586,2.244068707625704e+19,
1979-03-29,62.04175567626953,2.678115216341441e+19,
1979-03-30,62.11267852783203,2.846763587465537e+19,
1979-03-31,61.540252685546875,1.8856052670311956e+19,
1979-04-01,61.433624267578125,1.5598858324676706e+19,
1979-04-02,61.06292724609375,1.099410802559733e+19,
1979-04-03,61.93363952636719,1.6031030166067085e+19,
1979-04-04,62.664512634277344,2.3890903330874982e+19,
1979-04-05,63.051307678222656,3.0538983839990022e+19,
1979-04-06,61.67359924316406,1.5598739577420906e+19,
1979-04-07,63.08189010620117,3.3566880533210726e+19,
1979-04-08,63.20975875854492,3.704066437586669e+19,
1979-04-09,63.00560760498047,3.304874447471431e+19,
1979-04-10,63.0677375793457,3.9476988628971815e+19,
1979-04-11,63.272315979003906,4.999237918744012e+19,
1979-04-12,63.15987777709961,4.915802578381858e+19,
1979-04-13,63.095481872558594,4.969481175854534e+19,
1979-04-14,63.34526443481445,7.185870118055628e+19,
1979-04-15,62.80752182006836,6.157242245703742e+19,
