date,mu_ft,sd_ft,obs
1979-01-02,70.3902816772461,7.108858152770439e+22,67.44
1979-01-03,68.18163299560547,1.3974215906068192e+22,
1979-01-04,72.52386474609375,3.5932488441652575e+23,
1979-01-05,69.76207733154297,4.664735719878036e+22,
1979-01-06,67.79147338867188,1.0856343484742112e+22,
1979-01-07,69.53038024902344,4.172535064802901e+22,
1979-01-08,68.44476318359375,2.0016453457631215e+22,
1979-01-09,70.25177001953125,7.897054740834761e+22,
1979-01-10,67.49036407470703,9.968727908283754e+21,
1979-01-11,65.8193588256836,2.634757497024187e+21,
1979-01-12,68.4752426147461,1.9517450115318937e+22,
1979-01-13,68.32669067382812,1.7548801743305633e+22,
1979-01-14,66.00211334228516,3.3720668432939384e+21,
1979-01-15,65.09501647949219,1.6880372420061723e+21,
1979-01-16,64.72185516357422,1.176396236189539e+21,
1979-01-17,65.19530487060547,1.6281138934767524e+21,
1979-01-18,65.52022552490234,2.1389318664614838e+21,
1979-01-19,65.2039794921875,1.6181513681510555e+21,
1979-01-20,66.25402069091797,3.4814972773646236e+21,
1979-01-21,68.34071350097656,1.6902482279482345e+22,
1979-01-22,70.84540557861328,1.1757424148546364e+23,
1979-01-23,68.35301208496094,1.7008233554132446e+22,
1979-01-24,52.11626434326172,1.2402607125430272e+17,
1979-01-25,47.00217056274414,3206684054913024.0,
1979-01-26,44.508766174316406,514363303657472.0,
1979-01-27,42.644561767578125,130027601526784.0,
1979-01-28,39.342777252197266,11102620483584.0,
1979-01-29,36.68149948120117,1482874290176.0,
1979-01-30,33.807334899902344,165944770560.0,
1979-01-31,33.04438781738281,93108068352.0,
1979-02-01,32.50654983520508,61828694016.0,
1979-02-02,32.23181915283203,50166665216.0,
1979-02-03,32.245208740234375,50663415808.0,
1979-02-04,51.674015045166016,9.027814238768333e+16,
1979-02-05,56.18427276611328,2.1833044998823608e+18,
1979-02-06,58.347965240478516,1.1420120402848907e+19,
1979-02-07,57.63859176635742,6.541882529278853e+18,
1979-02-08,58.89919662475586,1.61151527011966e+19,
1979-02-09,61.91678237915039,1.490005029560181e+20,
1979-02-10,63.40114212036133,4.313529075378254e+20,
1979-02-11,64.31133270263672,8.274897770519388e+20,
1979-02-12,64.33402252197266,8.111039927577047e+20,
1979-02-13,65.6705093383789,2.2156519527511354e+21,
1979-02-14,65.2069320678711,1.5699822739115842e+21,
1979-02-15,64.7574234008789,1.125354900918968e+21,
1979-02-16,64.74724578857422,1.098535683663e+21,
1979-02-17,65.90889739990234,2.6312824069617174e+21,
1979-02-18,65.82584381103516,2.474502815258719e+21,
1979-02-19,65.82659149169922,2.4778653153305045e+21,
1979-02-20,65.75211334228516,2.3486373387728752e+21,
1979-02-21,66.19572448730469,3.2859208637216887e+21,
1979-02-22,64.74874114990234,1.1038664678781789e+21,
1979-02-23,67.09847259521484,6.535980689510533e+21,
1979-02-24,67.44398498535156,8.882382554018372e+21,
1979-02-25,66.28104400634766,4.2378205397861563e+21,
1979-02-26,62.081695556640625,1.9186273835333085e+20,
1979-02-27,60.04926300048828,4.343711285287217e+19,
1979-02-28,54.63613510131836,8.550823589010473e+17,
1979-03-01,52.003028869628906,1.2687817864694989e+17,
1979-03-02,50.64026641845703,4.715640444787098e+16,
1979-03-03,50.55131912231445,4.41306772972503e+16,
1979-03-04,55.35159683227539,1.3747097674815898e+18,
1979-03-05,57.01262664794922,4.688166947743859e+18,
1979-03-06,57.92282485961914,9.099983192718311e+18,
1979-03-07,57.13848114013672,5.021731837576217e+18,
1979-03-08,59.400047302246094,2.6694657981703782e+19,
1979-03-09,44.295860290527344,406029665828864.0,
1979-03-10,39.96281433105469,17186041102336.0,
1979-03-11,37.715171813964844,3234684731392.0,
1979-03-12,36.25809860229492,1069805273088.0,
1979-03-13,37.13359069824219,2075060600832.0,
1979-03-14,35.61914825439453,656582246400.0,
1979-03-15,54.01549530029297,5.330981783674552e+17,
1979-03-16,41.531925201416016,54056751988736.0,
1979-03-17,38.54314041137695,5965779304448.0,
1979-03-18,56.229286193847656,2.6381629770055025e+18,
1979-03-19,42.28913116455078,89646897823744.0,
1979-03-20,39.081966400146484,8774925418496.0,
1979-03-21,57.224891662597656,5.33645769517826e+18,40.25
1979-03-22,47.517189025878906,3191673412648960.0,44.09
1979-03-23,49.70625305175781,1.6542723670540288e+16,47.59
1979-03-24,51.65738296508789,6.912207838039245e+16,
1979-03-25,56.6916389465332,3.1134999956349256e+18,
1979-03-26,57.075096130371094,4.0647993801320694e+18,
1979-03-27,58.55164337158203,1.2183674053734695e+19,
1979-03-28,58.719337463378906,1.3686720742555648e+19,
1979-03-29,57.87251281738281,7.249716229403836e+18,
1979-03-30,57.92281723022461,7.410153117838213e+18,
1979-03-31,57.88105773925781,7.214376276419674e+18,
1979-04-01,57.8111457824707,6.862689235938312e+18,
1979-04-02,57.23629379272461,4.4786365902513766e+18,
1979-04-03,58.06382751464844,8.306610786487239e+18,
1979-04-04,58.41032409667969,1.0692378945191412e+19,
1979-04-05,57.74971389770508,6.533627395977511e+18,
1979-04-06,57.9730339050293,7.591350984828256e+18,
1979-04-07,58.611087799072266,1.2330630379856724e+19,
1979-04-08,58.57157897949219,1.1982710815967937e+19,
1979-04-09,57.73248291015625,6.441786838976823e+18,
1979-04-10,63.081947326660156,3.4315233655744836e+20,
1979-04-11,64.0796890258789,7.053959948852737e+20,
1979-04-12,60.049312591552734,3.5229625788408005e+19,
1979-04-13,59.473052978515625,2.2426395624119206e+19,
1979-04-14,60.69588088989258,5.869367671514779e+19,
1979-04-15,59.03409194946289,1.744345510652674e+19,
1979-04-16,59.28445053100586,2.1664471449465782e+19,
1979-04-17,57.71131134033203,6.281530820205216e+18,
1979-04-18,59.769962310791016,3.098407054496026e+19,
1979-04-19,58.787261962890625,1.4998070877608739e+19,
1979-04-20,58.49991226196289,1.2272394746491568e+19,
1979-04-21,56.972251892089844,3.848841552541516e+18,
1979-04-22,57.28893280029297,4.82248548721623e+18,
1979-04-23,57.82740783691406,7.082939007167889e+18,
1979-04-24,56.750911712646484,3.0654752518790185e+18,61.6
1979-04-25,58.802608489990234,1.3400661901868794e+19,62.05
1979-04-26,64.56397247314453,9.534672805785135e+20,62.31
1979-04-27,62.46771240234375,2.007416377952499e+20,62.52
1979-04-28,66.1821517944336,3.1585928432568563e+21,62.52
1979-04-29,63.11081314086914,3.231744037948049e+20,62.4
1979-04-30,62.17742156982422,1.6207079349957742e+20,62.28
1979-05-01,62.59902572631836,2.238367300031034e+20,61.95
1979-05-02,66.64936065673828,4.4831732697855804e+21,61.52
1979-05-03,62.294010162353516,1.7672999269448234e+20,61.04
1979-05-04,61.09424591064453,7.254395640940488e+19,60.54
1979-05-05,66.64237213134766,4.449133374952054e+21,60.43
1979-05-06,61.20835876464844,7.870817923453105e+19,60.76
1979-05-07,60.181854248046875,3.677555013217734e+19,61.08
1979-05-08,60.0545654296875,3.344609478285302e+19,61.58
1979-05-09,60.7520637512207,5.618993480707395e+19,62.16
1979-05-10,65.5881576538086,2.0211948243530904e+21,62.59
1979-05-11,62.805992126464844,2.5578368246292572e+20,63.06
1979-05-12,62.280372619628906,1.731168039715639e+20,63.45
1979-05-13,62.72733688354492,2.4105589133463362e+20,63.53
1979-05-14,63.05421447753906,3.073956554722194e+20,63.58
1979-05-15,63.313621520996094,3.73175266813965e+20,63.72
1979-05-16,63.9376220703125,5.975278876728209e+20,63.86
1979-05-17,63.63764190673828,4.741046288224071e+20,64.12
1979-05-18,63.95184326171875,5.990204087368291e+20,64.53
1979-05-19,64.53543090820312,9.267233578788156e+20,64.92
1979-05-20,65.13313293457031,1.4538639943942537e+21,65.26
1979-05-21,65.12979888916016,1.439257554165296e+21,65.71
1979-05-22,65.53080749511719,1.9478241495488072e+21,66.07
1979-05-23,66.12946319580078,3.048175276442847e+21,66.44
1979-05-24,66.78974151611328,5.015555885161045e+21,66.69
1979-05-25,67.87155151367188,1.1351773220750072e+22,66.43
1979-05-26,66.77057647705078,5.040913402862955e+21,65.68
1979-05-27,66.03960418701172,2.949280732225418e+21,64.65
1979-05-28,66.28582000732422,3.6043653268234756e+21,
1979-05-29,64.81434631347656,1.349187531942723e+21,
1979-05-30,60.7084846496582,6.665138772313008e+19,
1979-05-31,62.04493713378906,1.7344069370882766e+20,
1979-06-01,57.100830078125,4.509942160195322e+18,
1979-06-02,53.066837310791016,2.3744237069664256e+17,
1979-06-03,47.72956085205078,4027564242763776.0,
1979-06-04,48.2679443359375,7223452628942848.0,
1979-06-05,47.918601989746094,5677024957956096.0,
1979-06-06,58.870601654052734,1.7910669483005968e+19,
1979-06-07,50.845375061035156,4.590019952823501e+16,52.74
1979-06-08,53.123722076416016,2.2781100961457766e+17,
