date,flow_01425000,flow_01417000,inflow_delLordville,consumption_delLordville,flow_lordville,flow_delTrenton,flow_outletSchuylkill,cannonsville_storage,pepacton_storage,cannonsville_storage_pct,pepacton_storage_pct
1983-06-20,680.6464337036,193.89,432.3999299999999,0.17206950464194462,1306.764294198958,7293.129287809959,1994.7230030417004,95404.78675722741,139631.5211375405,99.69152221235885,99.59452292263944
1983-06-21,654.3979737036,193.89,477.57339999999994,0.17206950464194462,1325.6893041989579,25164.9691654706,3326.746249667207,95286.10446390143,139460.54158431877,99.56750727680401,99.47256889038428
1983-06-22,606.6372337036,193.89,469.65169999999995,0.17206950464194462,1270.0068641989578,19143.29526095638,2044.4648987340754,95121.55042887692,138985.55773714854,99.39555948680973,99.13377869982064
1983-06-23,564.8895237035999,77.556,414.5253599999999,0.17206950464194462,1056.798814198958,12703.272972990731,1222.2687244932542,94915.19973699936,138559.67301499736,99.17993702925743,98.83000928316503
1983-06-24,536.4294437036,77.556,377.10421999999994,0.17206950464194462,990.9175941989581,9809.96505976873,1092.8421341101598,94663.26363722331,138222.23257714082,98.91668091663878,98.5893242347652
1983-06-25,277.10065199461656,77.5562923941465,355.0082699999999,0.17206950464194462,709.4931448841211,7628.824072606532,944.808811274784,94313.45242147909,138010.81031359007,98.55115195556854,98.43852376147652
1983-06-26,333.3662471654135,111.06692954208853,293.34734999999995,0.17206950464194462,737.6084572028601,6174.191066144638,883.1715952264393,94076.70517059011,137716.16991658453,98.30376715840137,98.22836655961808
1983-06-27,320.2156258694934,148.61999099915062,276.17549999999994,0.17206950464194462,744.839047364002,5514.759409694334,882.701467463867,93854.40271287171,137402.33986736106,98.07147618899864,98.00452201666268
1983-06-28,267.63541721091593,77.56012036137385,546.07025,0.17206950464194462,891.0937180676478,3821.2399626622814,1106.8249557719944,93949.51783988977,137506.4385981823,98.17086503645744,98.0787721812998
1983-06-29,427.67749469160003,77.556,1571.4761,0.17206950464194462,2076.537525186958,11863.931873990812,3267.5204971408034,94174.45069369538,137839.0164999113,98.40590459111326,98.3159889443019
1983-06-30,589.1224237036,77.556,638.7089,0.17206950464194462,1305.215254198958,7725.768184049462,1654.2920471990178,94108.2794173608,137390.5757134307,98.33676010173542,97.9961310366838
1983-07-01,560.4556237035999,77.556,492.51107999999994,0.17206950464194462,1130.350634198958,4556.197434492011,1011.7130724227027,93868.6708759008,137028.6600174635,98.08638545026207,97.73798860018795
1983-07-02,274.08257469160003,77.556,485.73279999999994,0.17206950464194462,837.1993051869581,4938.817916569316,925.1703998154499,93572.41950316496,136904.36818591153,97.7768228873197,97.64933536798254
1983-07-03,247.0220196916,77.556,443.60241999999994,0.17206950464194462,768.0083701869581,5492.087813362926,1126.2651610575765,93386.67013912644,136669.27285729747,97.58272741810495,97.48164968423501
1983-07-04,247.63272983115803,83.34795932878667,377.91277999999994,0.17206950464194462,708.7213996553028,4444.618946245076,881.6052740277242,93181.6942937215,136390.9066049269,97.36854158173615,97.28310028882089
1983-07-05,343.73212951274274,205.5927475334891,330.32732999999996,0.17206950464194462,879.4801375415898,4019.438957435593,1000.0509655885855,92864.69520716903,135943.20084682037,97.03729906705229,96.96376665251097
1983-07-06,389.4071821386211,290.5633939656305,318.91231999999997,0.17206950464194462,998.7108265996096,4247.4485399080595,998.7723740174611,92475.1341027335,135373.33118176684,96.63023417213532,96.5572975618879
1983-07-07,445.564418748791,384.45229469441045,291.80407999999994,0.17206950464194462,1121.6487239385594,3573.7562473910607,942.9574435649638,92014.60300425711,134688.69436284085,96.14901045376918,96.0689688750648
1983-07-08,430.30108265040826,350.3206318671994,244.53976,0.17206950464194462,1024.9894050129656,3134.6366914478044,896.77413345258,91582.70796677086,134042.1269459424,95.69770947415974,95.60779382734836
1983-07-09,418.30783868342064,331.5486418372779,232.43416,0.17206950464194462,982.1185710160566,3417.8249909163437,573.2678064800933,91172.75807986324,133441.55250347173,95.26933968637748,95.17942403956614
