date,T_C,T_i,Tavg,T_L
2015-09-19,9.818534851074219,21.386972427368164,16.90299657082753,18.135960856088616
2015-09-20,9.800456047058105,20.204349517822266,16.28808213797411,17.49165561532464
2015-09-21,9.89706802368164,19.699825286865234,15.94797356571038,17.135291015909694
2015-09-22,10.008174896240234,18.411767959594727,15.153139475002424,16.302466572670316
2015-09-23,10.1694974899292,18.069765090942383,14.989489551192811,16.13099474191188
2015-09-24,10.554763793945312,18.385032653808594,15.321193405353217,16.478552906428256
2015-09-25,10.946675300598145,17.89226722717285,15.159729985304184,16.309372086835968
2015-09-26,11.688928604125977,17.53040885925293,15.225295766427234,16.37807168817129
2015-09-27,12.223908424377441,16.94968605041504,15.074070127537261,16.21961798068136
2015-09-28,12.445857048034668,15.957440376281738,14.558436765855207,15.679339106915373
2015-09-29,13.337651252746582,18.19217300415039,16.409939845264276,17.61933770447354
2015-09-30,12.804913520812988,14.495675086975098,14.372975166878025,15.485013077475841
2015-10-01,12.888075828552246,14.510197639465332,13.729838265611138,14.811136430781913
2015-10-02,13.162148475646973,14.36355972290039,13.6216752515502,14.69780359438563
2015-10-03,12.743632316589355,12.1450777053833,12.20674162142066,13.215240973444548
2015-10-04,12.831875801086426,12.295354843139648,12.385666635417923,13.402717991486318
2015-10-05,12.950115203857422,13.062893867492676,13.02609226174294,14.073753773564185
2015-10-06,13.108417510986328,13.941244125366211,13.649638078595496,14.72710294897755
2015-10-07,13.163457870483398,15.162385940551758,14.445149312210528,15.560636900240265
2015-10-08,13.19946002960205,14.387702941894531,13.959520055946317,15.051796225567191
2015-10-09,13.38137435913086,15.038386344909668,14.473561445216163,15.590407036081551
2015-10-10,13.355976104736328,14.246071815490723,13.878717027871982,14.967131088962237
2015-10-11,13.407748222351074,13.030684471130371,13.179434200788254,14.23442493312267
2015-10-12,13.67074966430664,14.134308815002441,13.955351225903764,15.047428139699036
2015-10-13,13.810991287231445,14.564854621887207,14.275447377236443,15.382823792871463
2015-10-14,13.922666549682617,14.257546424865723,14.128587066460996,15.228944061257808
2015-10-15,13.967646598815918,12.609064102172852,13.132477079800081,14.18522342226615
2015-10-16,13.970723152160645,13.070292472839355,13.41060669771616,14.47664668518008
2015-10-17,13.406160354614258,11.190385818481445,12.030535807383012,13.030613123825344
2015-10-18,12.892945289611816,7.120028495788574,9.28994746187717,10.15903402363692
2015-10-19,13.773438453674316,6.345011234283447,9.147892076099714,10.010188876011346
2015-10-20,14.503742218017578,9.376836776733398,11.302175521332266,12.267439705876455
2015-10-21,14.654458999633789,12.109148025512695,13.091537902136665,14.142327491854
2015-10-22,14.447410583496094,13.438246726989746,13.825538280666711,14.911410579423007
2015-10-23,13.757234573364258,11.57000732421875,12.408891874540194,13.427053317647125
2015-10-24,13.741704940795898,8.225704193115234,10.311524125802285,11.229438560012527
2015-10-25,13.408677101135254,8.189459800720215,9.948613611525879,10.849182163701242
2015-10-26,13.491291999816895,8.397357940673828,10.378871271346899,11.300004668899474
2015-10-27,13.341460227966309,9.45510482788086,10.80757801597531,11.749202130460429
2015-10-28,13.733356475830078,11.600919723510742,12.450496062165712,13.470646043224342
2015-10-29,14.452402114868164,10.753252029418945,11.568990541011035,12.547007571434351
2015-10-30,12.489116668701172,9.064249038696289,9.268590580932774,10.136656356788228
2015-10-31,11.8618745803833,7.992552757263184,8.331403490704774,9.154674927261132
2015-11-01,12.319708824157715,7.3839430809021,9.802339341674704,10.695916483764758
2015-11-02,12.388057708740234,8.406803131103516,10.182649709906176,11.094404387571737
2015-11-03,12.585393905639648,9.108460426330566,10.31019363164311,11.22804447278061
2015-11-04,12.817069053649902,10.542308807373047,11.347384557921869,12.31480957987568
2015-11-05,12.669283866882324,11.143352508544922,11.647363361432607,12.629126344767991
2015-11-06,12.239295959472656,11.50810718536377,11.743423306463528,12.729777626806895
2015-11-07,11.826704025268555,10.13405990600586,10.682413894128157,11.618055591441129
2015-11-08,11.707354545593262,7.949838638305664,9.189873704268331,10.054177082499407
2015-11-09,11.261333465576172,7.683963775634766,8.839672881346619,9.687237857343662
2015-11-10,12.045062065124512,8.419466972351074,9.144259277025384,10.006382441559365
2015-11-11,11.291890144348145,10.823651313781738,10.828090291131772,11.770694822251665
2015-11-12,11.009706497192383,10.724035263061523,10.727703601838408,11.66550999236481
2015-11-13,10.589637756347656,9.888930320739746,9.914454304832503,10.813390158915672
2015-11-14,9.9240140914917,7.840956211090088,7.881533675763925,8.683302872969142
2015-11-15,9.985666275024414,6.981163024902344,7.065516262469964,7.828282616735711
2015-11-16,10.034039497375488,7.383291721343994,7.47598768154849,8.258373166519839
2015-11-17,9.62072467803955,6.888507843017578,7.0076523683472685,7.767653026271779
2015-11-18,9.840985298156738,6.828061103820801,6.973770241750707,7.732151449844157
2015-11-19,10.17809009552002,7.878241062164307,8.322807364720346,9.145667935839034
2015-11-20,9.462019920349121,7.839541912078857,8.125362028249022,8.9387853872175
2015-11-21,9.437061309814453,6.77572774887085,6.985535841191222,7.744479404719239
2015-11-22,8.989633560180664,6.580722808837891,6.691648953766981,7.436545728678187
2015-11-23,8.43271255493164,4.295607566833496,4.477201959608836,5.116255737907646
2015-11-24,8.297698020935059,3.201993703842163,3.4520614899290982,4.042117058044606
2015-11-25,8.297734260559082,3.0589091777801514,3.338631221271708,3.9232652102873677
2015-11-26,8.567136764526367,4.0454206466674805,4.404531547706706,5.04011192872797
2015-11-27,8.764512062072754,6.208597660064697,6.483735470181901,7.218694691294429
2015-11-28,8.296052932739258,6.1258039474487305,6.365953400647454,7.095283041454099
2015-11-29,7.709838390350342,3.765340805053711,4.241781579936365,4.8695830688311394
2015-11-30,7.284824371337891,1.082829236984253,2.243924716963116,2.776235477139807
2015-12-01,7.477484703063965,2.736717700958252,3.8719658947461713,4.482091458040533
2015-12-02,7.528408527374268,3.301414728164673,4.606998886962882,5.252256514700615
2015-12-03,7.304173946380615,3.36751389503479,4.4146429034256185,5.050706572686305
2015-12-04,7.1245436668396,3.8287312984466553,4.559398170705763,5.2023806469213145
2015-12-05,6.791718482971191,3.021906852722168,3.712214707312269,4.314704709929407
2015-12-06,6.803312301635742,2.7548987865448,3.433298211699687,4.022456959254886
2015-12-07,7.090973854064941,1.6132527589797974,2.420624010395086,2.9613803927815074
2015-12-08,6.960744380950928,3.4499382972717285,3.897991761837418,4.5093612726137655
2015-12-09,6.907861709594727,3.0890777111053467,3.541670654427763,4.136009234292701
2015-12-10,6.941077709197998,4.3464155197143555,4.623717361586273,5.269774075261758
2015-12-11,6.986772537231445,5.36475133895874,5.529998461165285,6.219372313433688
2015-12-12,7.02387809753418,5.900563716888428,6.017737516004457,6.7304236278416205
2015-12-13,7.293156147003174,6.181230545043945,6.308204207666234,7.034773634454117
2015-12-14,7.413392066955566,7.7911858558654785,7.740021998626325,8.535027421397833
2015-12-15,7.115283012390137,8.094511985778809,8.041560203003073,8.850978121187003
2015-12-16,6.76334810256958,6.864572525024414,6.857395042785777,7.61021391417742
2015-12-17,6.797871112823486,6.691483497619629,6.700154807044007,7.44545813266605
2015-12-18,6.472762107849121,5.593735694885254,5.650657789863047,6.345798745589922
2015-12-19,6.4723286628723145,3.816518783569336,4.015258342864359,4.632232795358041
2015-12-20,6.311765193939209,3.8836405277252197,4.085997980788256,4.706353546163345
2015-12-21,6.4368815422058105,3.8413729667663574,4.05652132683172,4.675468008908587
2015-12-22,6.692927837371826,4.834756851196289,5.030792033500944,5.696305524978797
2015-12-23,6.8890862464904785,6.32860803604126,6.421313530463915,7.15328919623665
2015-12-24,7.513209342956543,6.4577717781066895,6.716908746354037,7.463012853004623
2015-12-25,6.867959022521973,6.604629993438721,6.643428042669743,7.38602002286544
2015-12-26,6.432560920715332,6.2333269119262695,6.252557345036572,6.976467042010041
2015-12-27,6.333433628082275,6.160783290863037,6.171686032368668,6.8917303570413635
2015-12-28,5.853013038635254,5.191479682922363,5.2117150001498365,5.885875990979284
2015-12-29,5.920525550842285,4.051529884338379,4.105903147390884,4.72721011168717
2015-12-30,6.024677753448486,4.103626251220703,4.150703176202443,4.774151428734684
2015-12-31,5.888744831085205,3.2654409408569336,3.742028760798584,4.345943773258123
2016-01-01,5.59920072555542,2.05029034614563,2.8137461794442142,3.373292457690276
2016-01-02,5.431773662567139,1.8992868661880493,2.743099876049377,3.299269502485473
2016-01-03,4.757152557373047,0.5555785298347473,1.6156246044882343,2.117904767025117
2016-01-04,3.8231418132781982,-0.5656968951225281,0.6707512878630658,1.1278697357531182
2016-01-05,3.613515853881836,-0.7640857100486755,0.5134632157666911,0.9630638314729136
2016-01-06,3.680626630783081,-0.7437748908996582,0.46411454468836527,0.9113564626070371
2016-01-07,3.777611494064331,-0.8018748760223389,0.5233380670751908,0.9734106669184692
2016-01-08,3.8195855617523193,-0.7419954538345337,0.6797852257930652,1.1373354650351997
2016-01-09,4.440968036651611,-0.0042823851108551025,1.3553826852833548,1.845224173674742
2016-01-10,4.149106502532959,1.4505552053451538,2.204487891114234,2.7349137058233937
2016-01-11,3.7882978916168213,1.5429940223693848,2.0389200588125527,2.5614322971030137
2016-01-12,3.904353141784668,-0.0799667090177536,0.8624833547479127,1.3287659400317777
2016-01-13,3.7511069774627686,-0.46733832359313965,0.5400854785082305,0.9909585473698461
2016-01-14,3.8446128368377686,-0.19087684154510498,0.7015556963871401,1.1601464897050404
2016-01-15,4.010928153991699,0.46361878514289856,1.1001584559855173,1.5778010986568505
2016-01-16,4.152956485748291,1.2226089239120483,1.7945658012173638,2.305398741278018
2016-01-17,3.743847131729126,1.0525192022323608,1.5382003831174023,2.0367799325342197
2016-01-18,3.5569326877593994,-0.23347236216068268,0.5514771228646472,1.0028946733861115
2016-01-19,3.5298454761505127,-0.5039460062980652,0.4949510119894162,0.9436668076358881
2016-01-20,3.853093385696411,-0.3278545141220093,0.934800558586172,1.4045396590095112
2016-01-21,3.3651158809661865,-0.4119087755680084,0.8351085808904523,1.3000827455599138
2016-01-22,3.4768505096435547,-0.47514331340789795,0.9538459157695801,1.4244953191629897
2016-01-23,3.2977259159088135,-0.7663227319717407,0.7734129171991796,1.2354382400402741
2016-01-24,3.2795121669769287,-0.9880163669586182,0.598504119173856,1.0521693993651555
2016-01-25,3.4015297889709473,-0.6674131751060486,0.7840899195909115,1.246625566648824
2016-01-26,4.027645111083984,-0.013665887527167797,1.338701316236249,1.827745492209592
2016-01-27,3.4327232837677,0.987582802772522,1.8118090751787859,2.323466184791613
2016-01-28,3.6371192932128906,0.7858508229255676,1.7821193301292129,2.2923573714179866
2016-01-29,3.559091567993164,0.571131706237793,1.6164812792331646,2.118802387894459
2016-01-30,3.582505226135254,0.3296217620372772,1.676497175717283,2.181686839076439
2016-01-31,3.9993245601654053,2.1409573554992676,2.308964498935194,2.8443839383627783
2016-02-01,3.64707350730896,2.6440534591674805,2.730334273592068,3.2858937478677337
2016-02-02,3.781018018722534,2.87278151512146,2.9534311214434554,3.5196538624279943
