,sf_mu,sf_sd,adj_ratio_Trenton,adj_ratio_Montague,drought_idx
1979-04-28,64.257225,9.356409e+16,,,3.0
1979-04-29,64.31775,9.727642e+16,,,3.0
1979-04-30,64.3493,9.929573e+16,,,3.0
1979-05-01,64.37528,1.0085825e+17,,,3.0
1979-05-02,64.41275,1.0339982e+17,,,3.0
1979-05-03,64.45123,1.057304e+17,,,3.0
1979-05-04,64.52377,1.1081677e+17,,,3.0
1979-05-05,64.57767,1.14274735e+17,,,3.0
1979-05-06,64.66336,1.2050771e+17,,,3.0
1979-05-07,64.788414,1.3032277e+17,,,3.0
1979-05-08,64.90176,1.3984419e+17,,,3.0
1979-05-09,65.04748,1.5271187e+17,,,3.0
1979-05-10,65.2349,1.712897e+17,,,3.0
1979-05-11,65.42986,1.9299583e+17,,,3.0
1979-05-12,65.61716,2.1665277e+17,,,3.0
1979-05-13,65.7761,2.3882222e+17,,,3.0
1979-05-14,65.88829,2.5740227e+17,,,3.0
1979-05-15,65.97007,2.7109944e+17,,,3.0
1979-05-16,66.0994,2.939088e+17,,,3.0
1979-05-17,66.21169,3.1408402e+17,,,3.0
1979-05-18,66.24382,3.2056354e+17,,,3.0
1979-05-19,66.253624,3.277139e+17,,,3.0
1979-05-20,66.19557,3.1678418e+17,,,3.0
1979-05-21,66.13423,3.0309045e+17,,,3.0
1979-05-22,66.133095,3.0177292e+17,,,3.0
1979-05-23,66.13897,3.0589554e+17,,,3.0
1979-05-24,66.507866,3.826923e+17,,,3.0
1979-05-25,68.243935,1.11582494e+18,,,3.0
1979-05-26,65.81056,2.477265e+17,,,3.0
1979-05-27,65.725815,2.3459283e+17,,,3.0
1979-05-28,65.46589,2.0087232e+17,,,3.0
1979-05-29,64.91302,1.526222e+17,,,3.0
1979-05-30,63.76184,1.0399198e+17,,,3.0
1979-05-31,62.056156,5.6697125e+16,,,3.0
1979-06-01,61.49251,4.6160247e+16,,,3.0
1979-06-02,60.882256,3.2289034e+16,,,3.0
1979-06-03,61.42978,4.5305952e+16,,,3.0
1979-06-04,62.114754,6.8620804e+16,,,3.0
1979-06-05,61.615353,5.0142807e+16,,,3.0
1979-06-06,61.082718,3.6174693e+16,,,3.0
1979-06-07,60.90388,3.2496629e+16,,,3.0
1979-06-08,60.639347,2.7649898e+16,,,3.0
1979-06-09,60.043427,1.9203224e+16,,,3.0
1979-06-10,59.8142,1.6720111e+16,,,3.0
1979-06-11,60.703014,2.8918208e+16,,,3.0
1979-06-12,61.20824,3.9305926e+16,,,3.0
1979-06-13,60.105553,1.992543e+16,,,3.0
1979-06-14,59.599274,1.4649557e+16,,,3.0
1979-06-15,59.510574,1.3915446e+16,,,3.0
1979-06-16,59.4355,1.3316864e+16,,,1.0
1979-06-17,59.48549,1.3748763e+16,,,2.0
1979-06-18,59.544266,1.4266215e+16,,,2.0
1979-06-19,59.486862,1.3793415e+16,,,2.0
1979-06-20,59.5243,1.4144722e+16,,,2.0
1979-06-21,59.619347,1.5004343e+16,,,2.0
1979-06-22,59.792107,1.6428081e+16,,,2.0
1979-06-23,60.210846,1.966559e+16,,,2.0
1979-06-24,61.6818,3.4327732e+16,,,2.0
1979-06-25,63.685997,7.720367e+16,,,2.0
1979-06-26,64.42595,1.071552e+17,,,2.0
1979-06-27,64.72861,1.2590713e+17,,,2.0
1979-06-28,64.98838,1.463884e+17,,,2.0
1979-06-29,65.19263,1.6506171e+17,,,2.0
1979-06-30,65.4712,1.949411e+17,,,2.0
1979-07-01,65.62658,2.1217803e+17,,,2.0
1979-07-02,65.877396,2.4875014e+17,,,2.0
1979-07-03,66.132,2.8808339e+17,,,2.0
1979-07-04,66.37766,3.313695e+17,,,2.0
1979-07-05,66.61255,3.809561e+17,,,2.0
1979-07-06,66.82338,4.2905964e+17,,,2.0
1979-07-07,67.08354,4.969533e+17,,,2.0
1979-07-08,67.341255,5.732239e+17,,,2.0
1979-07-09,67.57503,6.5006584e+17,,,2.0
1979-07-10,67.78185,7.2392114e+17,,,3.0
1979-07-11,67.994026,8.145352e+17,,,3.0
1979-07-12,68.190445,9.075504e+17,,,3.0
1979-07-13,68.37197,1.0026295e+18,,,3.0
1979-07-14,68.53787,1.1335912e+18,,,3.0
1979-07-15,68.68252,1.2649114e+18,,,3.0
1979-07-16,68.73644,1.3134998e+18,,,3.0
1979-07-17,68.76215,1.3404796e+18,,,3.0
1979-07-18,68.77289,1.3491751e+18,,,3.0
1979-07-19,68.80514,1.3832263e+18,,,3.0
1979-07-20,68.81873,1.3696637e+18,,,3.0
1979-07-21,68.83738,1.363195e+18,,,3.0
1979-07-22,68.85439,1.3478891e+18,,,3.0
1979-07-23,68.93163,1.4015883e+18,,,3.0
1979-07-24,69.04962,1.5663307e+18,,,3.0
1979-07-25,69.08888,1.6016352e+18,,,3.0
1979-07-26,69.08189,1.5713999e+18,,,3.0
1979-07-27,69.09495,1.5644378e+18,,,3.0
1979-07-28,69.104904,1.5482302e+18,,,3.0
1979-07-29,69.14266,1.5477341e+18,,,3.0
1979-07-30,69.221275,1.6534224e+18,,,3.0
1979-07-31,69.24288,1.6558461e+18,,,3.0
1979-08-01,69.26121,1.6432234e+18,,,3.0
1979-08-02,69.302605,1.6838671e+18,,,3.0
1979-08-03,69.41801,1.881595e+18,,,3.0
1979-08-04,69.82662,2.8371028e+18,,,3.0
1979-08-05,69.637375,2.439837e+18,,,3.0
1979-08-06,69.45815,2.10364e+18,,,3.0
1979-08-07,69.33321,1.8897232e+18,,,3.0
1979-08-08,69.26028,1.7607237e+18,,,3.0
1979-08-09,69.214745,1.6666191e+18,,,3.0
1979-08-10,69.19237,1.6028087e+18,,,3.0
1979-08-11,69.21631,1.620793e+18,,,3.0
1979-08-12,69.61132,2.4297687e+18,,,3.0
1979-08-13,69.60788,2.4670152e+18,,,3.0
1979-08-14,69.38487,2.0359954e+18,,,3.0
1979-08-15,69.25252,1.8249291e+18,,,3.0
1979-08-16,69.15452,1.6675731e+18,,,3.0
1979-08-17,69.09216,1.5703512e+18,,,3.0
1979-08-18,69.078,1.5357364e+18,,,3.0
1979-08-19,69.07053,1.5185627e+18,,,3.0
1979-08-20,69.068016,1.4926376e+18,,,3.0
1979-08-21,69.07064,1.4570042e+18,,,3.0
1979-08-22,69.06253,1.4105725e+18,,,3.0
1979-08-23,69.08233,1.3946814e+18,,,3.0
1979-08-24,69.14562,1.4554655e+18,,,3.0
1979-08-25,69.176674,1.4543056e+18,,,3.0
1979-08-26,69.201355,1.440535e+18,,,3.0
1979-08-27,69.21903,1.410368e+18,,,3.0
1979-08-28,69.32815,1.5279295e+18,,,3.0
1979-08-29,69.51772,1.8479205e+18,,,3.0
1979-08-30,69.600784,1.9829529e+18,,,3.0
1979-08-31,69.57423,1.8880515e+18,,,3.0
1979-09-01,69.53332,1.7691464e+18,,,3.0
1979-09-02,69.520775,1.7171635e+18,,,3.0
1979-09-03,69.541794,1.721223e+18,,,3.0
1979-09-04,69.56948,1.7258057e+18,,,3.0
1979-09-05,69.691124,1.9465882e+18,,,3.0
1979-09-06,73.48646,3.0139703e+19,,,3.0
1979-09-07,70.185196,3.8146674e+18,,,3.0
1979-09-08,69.46702,2.389472e+18,,,3.0
1979-09-09,69.00122,1.7795021e+18,,,3.0
1979-09-10,68.607216,1.3473442e+18,,,3.0
1979-09-11,68.33164,1.1106821e+18,,,3.0
1979-09-12,68.1326,9.5664274e+17,,,3.0
1979-09-13,68.003334,8.624565e+17,,,3.0
1979-09-14,67.94759,8.4638185e+17,,,3.0
1979-09-15,67.79258,7.470661e+17,,,3.0
1979-09-16,67.74404,7.035997e+17,,,3.0
1979-09-17,67.779495,6.94782e+17,,,3.0
1979-09-18,67.84056,6.9462836e+17,,,3.0
1979-09-19,67.94549,7.1940084e+17,,,3.0
1979-09-20,68.0648,7.443126e+17,,,3.0
1979-09-21,68.18885,7.897276e+17,,,3.0
1979-09-22,69.510445,2.5159127e+18,,,3.0
1979-09-23,68.17059,1.0457164e+18,,,3.0
1979-09-24,67.36765,6.227653e+17,,,3.0
1979-09-25,66.92875,4.6406215e+17,,,3.0
1979-09-26,66.71713,4.0233762e+17,,,3.0
1979-09-27,66.60017,3.68342e+17,,,3.0
1979-09-28,66.612854,3.638466e+17,,,3.0
1979-09-29,66.64846,3.6660518e+17,,,3.0
1979-09-30,66.73684,4.143166e+17,,,3.0
1979-10-01,66.4343,3.5667717e+17,,,3.0
1979-10-02,65.83153,2.4436825e+17,,,3.0
1979-10-03,65.317375,1.7742955e+17,,,2.0
1979-10-04,64.965454,1.4315777e+17,,,2.0
1979-10-05,64.98695,1.463884e+17,,,2.0
1979-10-06,64.48981,1.074241e+17,,,2.0
1979-10-07,63.80267,7.947166e+16,,,2.0
1979-10-08,62.336205,5.169683e+16,,,2.0
1979-10-09,60.969986,3.095189e+16,,,2.0
1979-10-10,63.513165,1.6213424e+17,,,2.0
1979-10-11,62.194897,7.191563e+16,,,2.0
1979-10-12,61.773407,5.5347414e+16,,,2.0
1979-10-13,61.641457,5.1025397e+16,,,2.0
1979-10-14,61.080734,3.619775e+16,,,2.0
1979-10-15,60.54602,2.6127716e+16,,,2.0
1979-10-16,60.081493,1.9690812e+16,,,2.0
1979-10-17,59.807384,1.6666683e+16,,,2.0
1979-10-18,59.730755,1.5751732e+16,,,2.0
1979-10-19,60.15136,1.8538636e+16,,,1.0
1979-10-20,61.79483,3.4056952e+16,,,1.0
1979-10-21,63.464527,6.458709e+16,,,1.0
1979-10-22,63.945686,7.773917e+16,,,1.0
1979-10-23,64.18432,8.728055e+16,,,1.0
1979-10-24,64.30272,9.188925e+16,,,1.0
1979-10-25,64.43075,9.753503e+16,,,1.0
1979-10-26,64.6572,1.1094028e+17,,,1.0
1979-10-27,64.92037,1.282338e+17,,,1.0
1979-10-28,65.1915,1.4930696e+17,,,1.0
1979-10-29,65.446556,1.7160037e+17,,,1.0
1979-10-30,65.70353,1.9608818e+17,,,1.0
1979-10-31,66.00187,2.2893744e+17,,,1.0
1979-11-01,66.343796,2.7239002e+17,,,1.0
1979-11-02,66.67446,3.1843798e+17,,,1.0
1979-11-03,67.18983,5.2189845e+17,,,1.0
1979-11-04,66.63877,3.5972018e+17,,,1.0
1979-11-05,66.434875,3.1604063e+17,,,1.0
1979-11-06,66.368034,3.025406e+17,,,1.0
1979-11-07,66.35642,2.972508e+17,,,1.0
1979-11-08,66.394875,2.987434e+17,,,1.0
1979-11-09,66.49153,3.1198354e+17,,,1.0
1979-11-10,66.52253,3.200052e+17,,,1.0
1979-11-11,66.515114,3.2563033e+17,,,1.0
1979-11-12,66.83424,4.4257477e+17,,,1.0
1979-11-13,66.16664,2.9000413e+17,,,1.0
1979-11-14,65.899994,2.469726e+17,,,1.0
1979-11-15,65.68891,2.140609e+17,,,1.0
1979-11-16,65.564,1.9502216e+17,,,1.0
1979-11-17,65.513916,1.8507203e+17,,,1.0
1979-11-18,65.55221,1.851596e+17,,,1.0
1979-11-19,65.66668,1.938754e+17,,,1.0
1979-11-20,65.84053,2.1011446e+17,,,1.0
1979-11-21,66.05982,2.3314402e+17,,,1.0
1979-11-22,66.30698,2.6511457e+17,,,1.0
1979-11-23,66.551125,2.9604904e+17,,,1.0
1979-11-24,66.810905,3.330817e+17,,,1.0
1979-11-25,67.072136,3.695115e+17,,,1.0
1979-11-26,67.6842,6.805593e+17,,,1.0
1979-11-27,67.137596,4.95751e+17,,,1.0
1979-11-28,66.47246,3.1701508e+17,,,1.0
1979-11-29,66.31454,3.0325005e+17,,,1.0
1979-11-30,66.03717,2.5119797e+17,,,1.0
1979-12-01,65.939674,2.3869562e+17,,,1.0
1979-12-02,65.8721,2.2910431e+17,,,1.0
1979-12-03,65.80941,2.1562133e+17,,,1.0
1979-12-04,65.82954,2.1421447e+17,,,1.0
1979-12-05,65.9023,2.1905697e+17,,,1.0
1979-12-06,66.022766,2.3232014e+17,,,1.0
1979-12-07,66.12416,2.4880235e+17,,,1.0
1979-12-08,66.18707,2.5075947e+17,,,1.0
1979-12-09,66.358055,2.6575146e+17,,,1.0
1979-12-10,66.59417,2.923344e+17,,,1.0
1979-12-11,66.84996,3.2475206e+17,,,1.0
1979-12-12,67.09753,3.5793797e+17,,,1.0
1979-12-13,67.33228,4.214645e+17,,,1.0
1979-12-14,67.518394,4.963376e+17,,,1.0
1979-12-15,67.610886,5.1128105e+17,,,1.0
1979-12-16,67.654015,4.9351504e+17,,,1.0
1979-12-17,67.70825,4.9240742e+17,,,1.0
1979-12-18,67.72426,4.5472887e+17,,,1.0
1979-12-19,67.77726,4.289942e+17,,,1.0
1979-12-20,67.89087,4.3091805e+17,,,1.0
1979-12-21,68.01119,4.377558e+17,,,1.0
1979-12-22,68.13012,4.5478093e+17,,,1.0
1979-12-23,68.259056,4.910606e+17,,,1.0
1979-12-24,68.395096,5.455966e+17,,,1.0
1979-12-25,68.578156,7.83561e+17,,,1.0
1979-12-26,68.77492,9.322035e+17,,,1.0
1979-12-27,68.85354,1.00297e+18,,,1.0
1979-12-28,68.834564,9.826257e+17,,,1.0
1979-12-29,68.7876,9.247373e+17,,,1.0
1979-12-30,68.71301,8.3798076e+17,,,1.0
1979-12-31,68.62709,7.376531e+17,,,1.0
1980-01-01,69.39626,1.7408148e+18,,,1.0
1980-01-02,70.243645,3.5010564e+18,,,1.0
1980-01-03,70.59083,4.6855386e+18,,,1.0
1980-01-04,70.651886,4.988415e+18,,,1.0
1980-01-05,70.63266,4.968114e+18,,,1.0
1980-01-06,70.599045,4.873695e+18,,,1.0
1980-01-07,70.56947,4.789047e+18,,,2.0
1980-01-08,70.54315,4.708707e+18,,,2.0
1980-01-09,70.51962,4.631198e+18,,,2.0
1980-01-10,70.49999,4.560911e+18,,,2.0
1980-01-11,70.48861,4.5567027e+18,,,2.0
1980-01-12,70.5119,4.8185135e+18,,,2.0
1980-01-13,70.41107,4.4966458e+18,,,2.0
1980-01-14,70.37074,4.374205e+18,,,2.0
1980-01-15,70.33611,4.2795159e+18,,,2.0
1980-01-16,70.30347,4.1818325e+18,,,2.0
1980-01-17,70.27689,4.100229e+18,,,2.0
1980-01-18,70.26217,4.0801326e+18,,,2.0
1980-01-19,70.24359,4.0603205e+18,,,2.0
1980-01-20,70.21158,3.9787805e+18,,,2.0
1980-01-21,70.19636,3.943302e+18,,,2.0
1980-01-22,70.20684,4.0014444e+18,,,2.0
1980-01-23,70.23339,4.1182244e+18,,,2.0
1980-01-24,70.2963,4.3470245e+18,,,2.0
1980-01-25,70.37548,4.647799e+18,,,2.0
1980-01-26,70.488884,5.110473e+18,,,2.0
1980-01-27,70.63749,5.778501e+18,,,2.0
1980-01-28,70.80107,6.6145537e+18,,,2.0
1980-01-29,70.99392,7.7478126e+18,,,2.0
1980-01-30,71.17602,8.991735e+18,,,2.0
1980-01-31,71.36394,1.0462316e+19,,,2.0
1980-02-01,71.53176,1.1963664e+19,,,2.0
1980-02-02,71.682106,1.3459578e+19,,,2.0
1980-02-03,71.81225,1.4898793e+19,,,2.0
1980-02-04,71.9062,1.5960432e+19,,,2.0
1980-02-05,71.99363,1.7019111e+19,,,2.0
1980-02-06,72.04801,1.7617324e+19,,,2.0
1980-02-07,72.09801,1.8177807e+19,,,2.0
1980-02-08,72.1395,1.862891e+19,,,2.0
1980-02-09,72.16213,1.8771725e+19,,,2.0
1980-02-10,72.18096,1.8838078e+19,,,2.0
1980-02-11,72.219765,1.9274808e+19,,,2.0
1980-02-12,72.23191,1.925548e+19,,,2.0
1980-02-13,72.24209,1.9203545e+19,,,2.0
1980-02-14,72.28535,1.9776282e+19,,,2.0
1980-02-15,72.2926,1.9758184e+19,,,2.0
1980-02-16,72.39501,2.164093e+19,,,2.0
1980-02-17,72.391174,2.153174e+19,,,2.0
1980-02-18,72.35207,2.0738019e+19,,,2.0
1980-02-19,72.32863,2.0255768e+19,,,3.0
1980-02-20,72.30396,1.9754417e+19,,,3.0
1980-02-21,72.2965,1.9592912e+19,,,3.0
1980-02-22,72.32725,2.016141e+19,,,3.0
1980-02-23,72.4476,2.2551476e+19,,,3.0
1980-02-24,72.41451,2.1917086e+19,,,3.0
1980-02-25,72.370094,2.1067087e+19,,,3.0
1980-02-26,72.35125,2.0710586e+19,,,3.0
1980-02-27,72.29838,1.972595e+19,,,3.0
1980-02-28,72.28976,1.9567665e+19,,,3.0
1980-02-29,72.22025,1.8354303e+19,,,3.0
1980-03-01,72.15554,1.7229713e+19,,,3.0
1980-03-02,72.13609,1.6831872e+19,,,3.0
1980-03-03,72.1128,1.6366994e+19,,,3.0
1980-03-04,72.11674,1.6322601e+19,,,3.0
1980-03-05,72.1598,1.6909808e+19,,,3.0
1980-03-06,72.16114,1.6874303e+19,,,3.0
1980-03-07,72.102844,1.5955075e+19,,,3.0
1980-03-08,71.97886,1.4164669e+19,,,3.0
1980-03-09,71.9195,1.3402809e+19,,,3.0
1980-03-10,71.99883,1.4492224e+19,,,3.0
1980-03-11,72.12195,1.6360502e+19,,,3.0
1980-03-12,71.98398,1.4526263e+19,,,3.0
1980-03-13,71.989784,1.4740616e+19,,,3.0
1980-03-14,72.25184,1.9151311e+19,,,3.0
1980-03-15,72.22339,1.9054539e+19,,,3.0
1980-03-16,72.172165,1.849593e+19,,,3.0
1980-03-17,72.1106,1.7794556e+19,,,3.0
1980-03-18,72.14995,1.8665259e+19,,,3.0
1980-03-19,71.829834,1.4553941e+19,,,3.0
1980-03-20,71.66607,1.3030102e+19,,,3.0
1980-03-21,71.79712,1.4209209e+19,,,3.0
1980-03-22,70.99284,8.487166e+18,,,3.0
1980-03-23,69.87514,4.12305e+18,,,3.0
1980-03-24,69.09179,2.483066e+18,,,2.0
1980-03-25,70.96845,7.7709007e+18,,,2.0
1980-03-26,68.49006,1.6581217e+18,,,2.0
1980-03-27,67.126236,7.055671e+17,,,2.0
1980-03-28,66.36033,4.3376466e+17,,,2.0
1980-03-29,67.57755,9.153595e+17,,,2.0
1980-03-30,67.93853,1.13937016e+18,,,2.0
1980-03-31,70.264046,4.7817816e+18,,,2.0
1980-04-01,70.52473,5.573647e+18,,,2.0
1980-04-02,70.19551,4.5485402e+18,,,2.0
1980-04-03,69.78916,3.5399483e+18,,,2.0
1980-04-04,70.34299,4.973841e+18,,,2.0
1980-04-05,69.87663,3.7285473e+18,,,2.0
1980-04-06,68.35931,1.4575101e+18,,,2.0
1980-04-07,66.95379,6.081186e+17,,,2.0
1980-04-08,66.220146,3.83499e+17,,,2.0
1980-04-09,68.64983,1.7188544e+18,,,2.0
1980-04-10,70.00503,3.9611223e+18,,,2.0
1980-04-11,68.7989,1.8770927e+18,,,2.0
1980-04-12,67.982185,1.13085286e+18,,,2.0
1980-04-13,67.20249,6.962041e+17,,,2.0
1980-04-14,67.260635,7.2005704e+17,,,2.0
1980-04-15,67.06284,6.389874e+17,,,3.0
1980-04-16,65.48652,2.5745922e+17,,,3.0
1980-04-17,64.328964,1.8035294e+17,,,3.0
1980-04-18,62.401028,8.363134e+16,,,3.0
1980-04-19,61.907566,6.936615e+16,,,3.0
1980-04-20,61.243362,4.618103e+16,,,3.0
1980-04-21,60.80001,3.4574143e+16,,,3.0
1980-04-22,60.53914,2.8514762e+16,,,3.0
1980-04-23,60.647583,2.7554818e+16,,,3.0
1980-04-24,61.80876,4.012155e+16,,,3.0
1980-04-25,63.435837,7.292786e+16,,,3.0
1980-04-26,64.0595,9.179151e+16,,,3.0
1980-04-27,64.198845,9.620401e+16,,,3.0
1980-04-28,63.875626,8.656896e+16,,,3.0
1980-04-29,62.63206,6.0426114e+16,,,3.0
1980-04-30,61.171947,3.6042597e+16,,,3.0
1980-05-01,61.93199,6.342345e+16,,,3.0
1980-05-02,60.851562,3.274001e+16,,,3.0
1980-05-03,61.059696,3.709929e+16,,,3.0
1980-05-04,60.278866,2.279526e+16,,,3.0
1980-05-05,59.808346,1.6979593e+16,,,3.0
1980-05-06,59.60129,1.4874976e+16,,,3.0
1980-05-07,59.56804,1.4351091e+16,,,3.0
1980-05-08,59.906532,1.6553518e+16,,,3.0
1980-05-09,61.103615,2.5369876e+16,,,3.0
1980-05-10,63.08802,5.51855e+16,,,3.0
1980-05-11,63.866814,7.6831725e+16,,,3.0
1980-05-12,64.07921,8.476254e+16,,,3.0
1980-05-13,63.780228,7.777951e+16,,,3.0
1980-05-14,63.598595,7.0704327e+16,,,3.0
1980-05-15,63.913033,7.9123794e+16,,,3.0
1980-05-16,64.07313,8.472827e+16,,,3.0
1980-05-17,64.18197,8.98672e+16,,,3.0
1980-05-18,64.21116,9.115296e+16,,,3.0
1980-05-19,64.24173,9.268806e+16,,,3.0
1980-05-20,64.29484,9.562738e+16,,,3.0
1980-05-21,64.31965,9.686983e+16,,,3.0
1980-05-22,64.34451,9.826252e+16,,,3.0
1980-05-23,64.41995,1.0314493e+17,,,3.0
1980-05-24,64.53293,1.1073648e+17,,,3.0
1980-05-25,64.67066,1.2056013e+17,,,3.0
1980-05-26,64.81384,1.3135392e+17,,,3.0
1980-05-27,64.98786,1.4595568e+17,,,3.0
1980-05-28,65.2015,1.6628715e+17,,,3.0
1980-05-29,65.42468,1.9032507e+17,,,3.0
1980-05-30,65.642494,2.1713513e+17,,,3.0
1980-05-31,65.826256,2.4228904e+17,,,3.0
1980-06-01,66.01883,2.7151031e+17,,,3.0
1980-06-02,66.27339,3.1807256e+17,,,3.0
1980-06-03,66.47767,3.5983683e+17,,,3.0
1980-06-04,66.690636,4.0784497e+17,,,3.0
1980-06-05,66.94014,4.70892e+17,,,3.0
