model_id,nrmse,r,r2,rmse
TempLSTM_map,0.08129305754128309,0.8903736953262241,0.7221096190453916,0.8957891794562433
TempLSTM_map_srad,0.13047931747817074,0.7164684125272246,0.2574615810992631,1.4377852706601053
TempLSTM_map_QiQc,0.20708163230281731,0.5452346963845363,-0.8474789355420027,2.281885945633142
TempLSTM_map_srad_QiQc,0.09702755064340693,0.8983736295392316,0.6541123117990755,1.069171619376819
