weight_0,center_0_0,basis_0_0,center_1_0,basis_1_0,center_2_0,basis_2_0,center_3_0,basis_3_0,center_4_0,basis_4_0,weight_1,center_0_1,basis_0_1,center_1_1,basis_1_1,center_2_1,basis_2_1,center_3_1,basis_3_1,center_4_1,basis_4_1,-Jrel,Jadd,Jtubr
0.8915631946913942,0.2797807995895747,1.6851946872824315,0.015794909904160728,1.309684880755034,0.06412133442194556,1.8780627852167173,0.6452969989662105,1.3022067106698418,0.7543209635765679,0.05583660450879637,0.008232650070627845,0.14730251374598324,0.9467954206363826,0.34264691934146896,1.5237489723198516,0.11965765117420718,1.445978907627627,0.6620280623816835,0.23732760970039857,0.5831358924876915,1.4666727478469042,-0.4788,194.0622,0.8497
0.9186173929439561,0.3733469669087036,1.8672990013808732,0.0005078901768258808,1.2616063414234127,0.06319033635548882,1.3934277274452591,0.5954431338754512,0.20403314426250208,0.7838499520959519,0.04145351362449624,4.011105372540673e-05,0.4621110463887018,1.2026872310383712,0.5278230720996933,0.5834576541263597,0.6230012754939394,0.9561911929106768,0.6173810747876982,0.3027403871654136,0.12987372730703137,1.4337334925830574,-0.4425,227.4721,0.2081
0.9631386256169152,0.13804266579658783,1.9280613821685462,0.0915630683238766,1.239578918541088,0.08192732683296344,1.943429678911597,0.6205138762728241,1.2241452851941055,0.7878730456709316,0.041985605854914704,0.058820899743676575,0.2090773525855182,0.32607422241583234,0.342521766628222,1.698832761267303,0.5149167029038464,1.8297878135055163,0.7016777569218553,0.08495627758070814,0.48825642034645644,1.5752968232953461,-0.5621,215.642,0.4477
0.7936268767735604,0.2955038652005961,1.8682419623554152,0.0035483949931051136,1.2845654031295939,0.00561895895041876,0.32286517041820073,0.6236649489545983,0.1557826561048993,0.785304343302159,0.05368040357581273,8.069817759183331e-05,0.3439472649107498,1.242095830791345,0.5078452332234007,1.8977948074305284,0.335384057536548,1.8134844389562808,0.4369893476226717,1.8143411293891092,0.383107184398762,1.6071513911206152,-0.3683,226.4166,0.2195
0.8929485142863363,0.3539206099027551,1.9868852827920414,0.01639849599112507,1.2875883989655261,0.007345460284812401,1.4025922941329487,0.6017387189480234,0.1914838135986725,0.7865592834385288,0.04983963201573221,0.0,0.35856634603680493,0.3386430970867652,0.5201632906292716,0.5810454564430957,0.06285885804063746,1.8172905729710886,0.6306458152411906,0.08043089644586804,0.09956346149966677,1.607775764717659,-0.4419,225.9397,0.2288
0.8910965247673388,0.270159844010464,1.6851946872824315,0.015794909904160728,1.309684880755034,0.030164604859915255,1.8780627852167173,0.6940683652100966,1.3022067106698418,0.7543209635765679,0.05583660450879637,0.007495551348446546,0.25881870131738766,0.22826949449590067,0.33924789153742646,1.523579198251039,0.11965765117420718,1.445978907627627,0.6620280623816835,0.23732760970039857,0.5831358924876915,1.4666727478469042,-0.4917,194.4985,0.8493
0.8570713656480462,0.2901635932813739,1.977057010755241,0.0065961076745752485,1.2729513815501912,0.04572297850881371,1.9948397936053979,0.41839277288166016,1.2254941048355539,0.7877677659617734,0.027123895919171873,0.05959525179613952,0.2832399964552945,0.3017707205881293,0.35052856215628075,1.5856325106171405,0.30720900128896106,1.2875693100861407,0.6675587437962611,0.06854204963109314,0.6105318854889967,1.4775452760981775,-0.5543,227.8648,0.2787
0.8888279566111403,0.3293187951330558,1.9026286299960418,0.010446779710168405,1.3639480511263407,0.06929888777254288,1.8621329980621175,0.6180471028016494,0.17385497239077335,0.783907472251192,0.04924973102001309,9.139107243814459e-05,0.2329187186098633,0.6084327979427153,0.2667769662936359,0.613114951779516,0.5228097531696728,1.8708412285736147,0.6167188255270145,0.34307379680802375,0.06208447143391973,1.6168289307359829,-0.3595,225.5389,0.2297
0.850519163398201,0.35504703916142527,1.8990496124188518,0.0031275816951799214,1.3568662474834052,0.03164505216344862,1.9613218726285366,0.6281616898226142,1.2191293448176024,0.805602095927537,0.030192954738383074,0.06298870550609405,0.12325153433703613,0.36483158599665433,0.33041682124361166,1.7412600077700089,0.05303679503780476,0.904837270136714,0.6384332027963817,0.08381559033435765,0.5107900812850739,1.4753654695784646,-0.5633,233.7726,0.1895
0.8396403169126763,0.1846861758989683,1.8830935223145464,0.0010452093991980549,1.6853785794483918,0.36469823329981377,1.989514037136785,0.41345362022526794,1.3051789524203898,0.7842233194315632,0.016364647582774117,0.18244035348244975,0.12469315503810155,0.16833258981336696,0.38429509947960083,1.2438262059751373,0.30528294403736456,1.691769633701618,0.664769097500814,0.07143231914204703,0.22769009124176776,1.5215537369511465,-0.4314,229.6275,0.1675
0.9209844199857653,0.14019297540015815,1.1688790493724102,0.0015202436388320646,1.2451026602313766,0.000602051880667847,1.9769186860265258,0.6599326343948767,1.7955234932596165,0.7779279036795853,0.038778141267586795,0.11030373047435127,0.22224203272693507,0.272696447142198,0.18471191728748934,1.2067410957121074,0.06872402695818071,0.7899686165968646,0.6609399153088625,0.09608364484854275,0.8418283736498672,1.3710081580759397,-0.5427,208.8061,0.4797
0.9546364329668937,0.16609241536268887,1.9758543193015212,0.014509936161789364,1.24754280333306,0.007870924399543323,1.2778444172328554,0.6814534032734761,1.2451842079838498,0.7596859625205166,0.057119456945181106,0.0004933401318288239,0.18776744378662846,0.26421894503439636,0.7423516951161702,1.5730008641043083,0.27856029477849503,1.9193877845120881,0.4996059978467786,0.35506920503519857,0.610322734527822,1.082797331263452,-0.4765,195.7043,0.8195
0.961315454329859,0.3540345968760189,1.9394968628389204,0.011368888865482006,1.6300822736728926,0.0824849626286143,1.9570371387515828,0.6232610993205279,0.2134087800583251,0.787150874523927,0.03332256133021533,0.069721998818349,0.10126323593945946,0.2517636279100235,0.2974028419836532,1.5038699476944806,0.08155807466797615,0.9330066521523483,0.6867077837749109,0.0649042591648362,0.07968688241059041,1.5109885962937337,-0.4512,230.7598,0.1799
0.9487451946525994,0.11747945226557606,0.9973054606042223,0.05813812766014659,1.2470759108635794,0.060961332991346213,1.9946447277158217,0.631452627964166,1.2836210742102314,0.7360143467420902,0.033547498687383645,0.06006306305906914,0.22273705108796904,0.31626908612673277,0.2780489288981446,1.6805417911740288,0.08172022743995949,0.9651059976489519,0.6606695607480846,0.36115265517783796,0.6663171445515699,1.4320896171828075,-0.4312,195.5544,0.7676
0.9550207552166375,0.14871400768045306,1.9130335819897737,0.0004611316498584414,1.2634167067971187,0.08487587510149192,1.9824675622461176,0.633110522931243,1.3544401033913955,0.7734353341067511,0.026169631889676984,0.13744980793216366,0.17978024655217706,0.3287839401514929,0.22273575038794383,1.1948402362172994,0.24668793632804262,1.8289616497852765,0.690101501951527,0.06602740118258871,0.6318934158473315,1.4503489240547003,-0.4517,216.773,0.3787
