weight_0,center_0_0,basis_0_0,center_1_0,basis_1_0,center_2_0,basis_2_0,weight_1,center_0_1,basis_0_1,center_1_1,basis_1_1,center_2_1,basis_2_1,-Jrel,Jadd,Jtubr
0.9337932215855513,0.6099577266004726,1.3268527018140048,0.05187451178376558,1.665188266223515,0.7166486249999174,0.13853614925255237,0.02415753297384511,0.05768027460614226,0.7814593789118403,0.6293788684210351,0.17681338055840629,0.9044684725591141,0.2204533244060709,-0.3307,0.9174,0.5759
0.0017043195904924702,0.8494977365046812,1.7164886703343005,0.05458120588701293,1.1870664724931081,0.7750069470552278,0.009314256957214516,0.02414936821149366,0.9972425308671644,0.8085035215272892,0.2556135486849644,0.6640955593460492,0.8473298623901361,0.06902980413587692,-0.1909,0.9497,0.3036
0.13443067819217994,0.25971937003019363,1.751358445888971,0.28304965049848635,0.5648965812223,0.577962110812801,0.2385568254164918,0.032549416808058285,0.018170964742473622,0.776032358060968,0.9115400585245901,0.35668664728014,0.8814985069636019,0.01537005576940267,-0.3362,0.8992,0.8598
0.14013448247432714,0.8207795579318056,0.13246149362369852,0.22695089978961142,0.8982752568170728,0.7261792202940748,0.14269386940421053,0.023102123960000217,0.7033443164296687,1.5858985099155738,0.5430537200400265,1.7910336263122677,0.8947728033039529,0.023814872998326353,-0.2118,0.9198,0.5265
0.9843307045150027,0.7863631055841186,0.0774652445923294,0.01646133471169986,1.2559862863226434,0.6162930281855546,0.19645331798856452,0.8811575843752619,0.5865089708360748,1.5485976173097615,0.18618599427221882,1.2957584028234306,0.8574723334174061,0.06762936703745064,-0.2212,0.9093,0.6533
0.9115206192868989,0.8157178151305451,1.3202591342573426,0.2941211011098478,0.6595739971021468,0.7041477044541019,0.14704236345961866,0.023218561706551934,0.006294249240064109,0.45741079705947496,0.5843736687619774,1.8141730011397947,0.783551909170136,0.3968370270922015,-0.3471,0.9289,0.6028
0.00035485615143813457,0.683772879594614,1.7309143075329194,0.22426689165278033,0.9309580605794,0.5614174710496835,0.00035987001294813907,0.47518090138655733,0.6485063120835708,1.383327791392215,0.5435772657792981,1.4976781070337681,0.8495373125776163,0.06755032670842517,-0.3213,0.9597,0.305
0.14013448247432714,0.8207795579318056,0.1289689753751529,0.5025716040987921,1.555102391391705,0.7261792202940748,0.13451368139330985,0.04562572542246319,0.791003774433122,1.1738479032472495,0.8477681577827112,1.553812778570826,0.9033218805102567,0.04173427101406999,-0.2043,0.9199,0.5077
0.00700440420932239,0.4671542751501451,0.80462986343555,0.46760457214775397,0.4989525201469502,0.84116276559447,0.00011459147279191395,0.6052982626960841,0.8984832918868753,1.4433694784380546,0.9695861537404327,1.4937995752495348,0.900164547091929,0.04376891503975877,-0.3226,0.9777,0.2039
0.48546089499384654,0.822456880798638,0.23160387394354037,0.957802463257421,1.9844520173311826,0.7576471650890981,0.113996094132173,0.8273951436456747,0.9850691248175678,1.4801237256979756,0.2461608076563053,0.47229154855079236,0.8875945081995583,0.04958872595214025,-0.3156,0.9361,0.4353
0.11438379301764662,0.9989467836973958,1.9005279036972986,0.23543759516153268,1.1910766505009365,0.6162930281855546,0.2062871759263039,0.05519033081271585,0.9458588303258124,1.6686484374865977,0.09979274571018759,1.0905954792297372,0.8070624214147829,0.06727483289533756,-0.3013,0.8936,0.7557
0.007999868154302626,0.17890247400584375,0.06522479256339325,0.30017974541062337,0.4393608276471819,0.4394387056677227,0.114791107249351,0.9184043266011881,0.9420854193020922,1.613098075594,0.8018915640105213,1.381896625480187,0.8107748546333118,0.09005749960109055,-0.3333,0.9588,0.3881
0.11451715452236652,0.778142577731407,1.1449164225371342,0.33197054124368053,0.06590283570710753,0.7595720304440235,0.11721640551451204,0.04372569740474935,0.9898736351523938,1.4082020484575213,0.0881362092804921,0.5091856519394393,0.9030666027691873,0.034014231521047066,-0.3121,0.9254,0.4732
0.04671056153758252,0.17890247400584375,0.06522479256339325,0.30017974541062337,0.43250659269534586,0.14818756887568085,0.114791107249351,0.9286926834557185,0.9420854193020922,0.8863553001620172,0.8659436432379524,1.3822040930072432,0.8107748546333118,0.09037964233506071,-0.3112,0.9495,0.383
0.11438379301764662,0.7766498296796299,0.0743012169022788,0.3000031818284541,1.4002665794922655,0.6264687450909616,0.2062871759263039,0.04839552360028399,0.9904632818261087,1.1963594064587388,0.7654179683174818,1.8538552323023076,0.8563480520164148,0.06292021588294339,-0.2071,0.8998,0.6861
0.9269732511226634,0.5777349997198388,1.7250301884996004,0.30196467734305366,1.539098389249556,0.5781700527180732,0.25564419576737146,0.6584138941659025,0.9854922363893441,0.5749024089145535,0.24416611654365777,1.676375112441122,0.03954791680227006,0.38925732256544343,-0.3309,0.8693,1.0
0.6764793908117854,0.8376305430979368,1.132549667273437,0.19692813090275685,1.0665652974516449,0.7543629218381024,0.1083375572261444,0.03669350852201278,0.7341893103512238,1.1744158005200984,0.4435121360837566,1.2683216488576243,0.8599580449371715,0.11906924011492875,-0.3405,0.9589,0.4795
0.13433217942400671,0.8376507446023231,0.9633330829415694,0.2981220555380767,0.9207970902447302,0.5673977460881813,0.2362168774174146,0.04917043203644096,0.005995400859020478,1.5087849154716027,0.10429430937502554,0.8756681106428668,0.9284059349917482,0.013783876954229238,-0.3089,0.8894,0.8555
0.7421403350582231,0.4440719013670627,0.9935490859711835,0.29876414141030466,1.7523908409032218,0.5673977460881813,0.2362168774174146,0.04917043203644096,0.012323440526986196,1.4247556968482926,0.42993713341998824,1.8307024341529792,0.9278931732157577,0.013352946477619688,-0.3429,0.8987,0.8846
0.9300952677564372,0.78821043416664,0.07460260943074759,0.2480864076930262,0.8815132753957681,0.6452482886717767,0.19524974985061383,0.8792391690409181,0.982326480141624,1.158040748735114,0.6268437530019081,1.4677150161947,0.8495373125776163,0.06755032670842517,-0.217,0.9098,0.6251
0.9115206192868989,0.8157178151305451,1.355186171691643,0.2941211011098478,0.4598700835639903,0.7052419208300268,0.14704236345961866,0.02307909576475259,0.007242907639274598,0.46163860573570753,0.5843736687619774,1.8143921030339953,0.783551909170136,0.3968370270922015,-0.3514,0.9321,0.6021
0.24069763085306412,0.9524630715494191,0.5997996990356019,0.28291707349633455,0.5456042820211006,0.6382702102738227,0.1673292518002639,0.0240758218784098,0.22468116003144112,0.46749504671483,0.24633027595615253,1.76058329515095,0.9719157991865454,0.3376443097882648,-0.3429,0.9094,0.6938
0.983114982633458,0.8364522454587628,0.2188624990632472,0.6659427316904212,1.1767019159491932,0.7990957120590112,0.0402326317907615,0.10788043161698166,0.7916909868310862,0.02185502473799328,0.8755224289711128,1.0894503694812858,0.9003605113200517,0.04317065221103927,-0.2018,0.9999,0.0005
0.00035485615143813457,0.6826073540362354,0.1304120306538049,0.6543914206918309,1.9995398239930111,0.7493185188423599,0.00290120239143013,0.3431139705570214,0.6284053963430726,1.4817510232978914,0.5434351691674121,1.0247364182261514,0.8510480806728706,0.06755032670842517,-0.3341,0.9664,0.3045
0.0503672865712958,0.8057662116214238,1.7584387507540014,0.9601002040388682,1.8731974942264782,0.7548680841884227,0.11889859122971122,0.23181184922154338,0.13538530192696147,1.9235721081614734,0.4038227043123503,0.9669234910899316,0.8612950950533423,0.062090983165855144,-0.3221,0.9467,0.4251
0.24069763085306412,0.9524630715494191,0.5997996990356019,0.28291707349633455,0.5456042820211006,0.6438172101638924,0.1673292518002639,0.0240758218784098,0.22468116003144112,0.4217780474946553,0.4299506669420362,1.76058329515095,0.9702658734069876,0.3376443097882648,-0.3297,0.9077,0.6875
0.9732380681434954,0.9865529853819295,0.07843292744434915,0.0,0.9857737200849722,0.07765099084173654,0.2591153104545813,0.5095501178593187,0.7981337506319708,0.78262545365872,0.06417102647576738,1.5543591386046132,0.9546137092414914,0.01921205671071982,-0.2081,0.9873,0.0875
0.06456658522434906,0.7969722683974456,1.7584575986603057,0.2489377908123866,1.9568918131455493,0.549361571387423,0.2413815026551317,0.03447011289390334,0.36286742829836743,0.4917427459311991,0.24764204804219975,0.9633101573777667,0.8494189640104003,0.06939733575638632,-0.3114,0.8898,0.8798
