c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,-Jrel,Jadd,Jtubr
0.6349376581137122,-1.5403435882386989,-1.7727525951200787,-1.6044075548252763,-1.3811891526207687,-1.866865622568288,-1.3134067772677063,-0.9182797909100395,-2.0,0.21867605345526334,-1.868941985572167,-1.3857612995449025,1.0469766150437647,-1.9210396135990562,-0.5272258218610875,-0.42604525362062984,1.3436883857468465,1.5404924260071062,-0.06074897891109047,1.9432928037253419,2.0,-0.2426,246.7464,0.0198
0.0026010626246256094,-1.9645532889907646,1.7615629194203706,-1.499239263390709,-1.3894699674883275,1.2355065471702595,-0.25110196928491796,1.8118115371427943,-1.6229607616810477,-0.6346194074410549,-0.3692843040785729,0.7367775650310284,-2.0,-1.9816875176757265,-0.0987643281846333,-1.1793315141666285,0.21531446773645935,1.8490893592993836,-0.8140249125924899,1.972228415403034,1.9613789460583808,-0.5373,181.0047,0.6112
0.0,-1.767904968629846,-1.4899082559714754,-1.5408407056353026,-1.452585616416392,1.4424249593482872,-0.3403305800459825,2.0,-1.6123132363276114,-0.5942710869479418,-0.9744126937256157,1.1987639131672398,-2.0,-2.0,0.27932008866621405,-1.6408824014746344,0.8265332308077113,2.0,-0.707964070018008,2.0,1.880719022948908,-0.5151,177.7176,0.6813
0.0,-1.9863892732984756,2.0,-1.4090013061081703,-1.4887979974696839,1.2561258828318542,-0.38316142570788436,1.988064129363838,-1.669546443364054,-0.575827768857352,-0.26843180097981784,0.7575723093638699,-2.0,-1.9542947350855218,-0.03812476002846625,-1.3172844901290595,0.21290510343988178,1.9794595307210807,-0.7942709206060858,1.99942110740239,1.988772542698596,-0.5422,181.3966,0.5994
0.31632180329158394,0.5132217364232419,0.3381626531351827,0.14751682107012332,-1.4268554058241374,0.7099334821415068,-1.8988753138540886,0.5936696261681416,-0.9891715605823408,-1.1162451013272903,1.9087124640221973,1.7154470086901723,-1.7107487156371948,-1.2707682178562842,0.5635604578059824,-0.8098292317895864,-0.5355913894748446,0.7468258728282912,-1.8101395119297277,1.9206955708234676,1.9270987737650087,-0.5741,197.6596,0.6011
0.09257124471639275,-1.4115960084121542,2.0,-1.9827096249032672,-1.6962235488217259,-0.022310269195423484,2.0,-2.0,0.545495420704913,-2.0,-2.0,0.5152262476057029,-1.2526470152380678,1.8745518837422859,-0.8307796336397488,2.0,-1.4967967032647798,0.20901111302625405,0.6648185340936369,0.774736333655093,1.521257158472289,-0.2426,244.122,0.0282
0.3130559302574395,0.5161093782064855,0.3046395235975995,0.1859935113678384,-1.4234099582591848,0.7189459756254637,-1.9450026671452452,0.5875348645741019,-0.9957581939517345,-1.124102073539535,1.9060565378143006,1.703292712480504,-1.7260001965176812,-1.2228934786150158,0.5693941557109286,-0.8616377014580309,-0.5783915488793757,0.7398400768048687,-1.828366128696071,1.9401861885347986,1.9325790347537268,-0.5727,197.8341,0.5975
0.28989684311538166,-1.774757989053237,-0.9610784363190866,-1.3005888594543698,-1.7015873870592866,2.0,2.0,-1.4674231382215115,-2.0,-1.1896474562607922,-1.6358847835087702,-0.3787253586396704,0.27832209658725815,0.9663700227475635,1.8108878293035786,1.4927729166576695,0.9795879345641084,1.8255049461236343,-1.5402160580879352,2.0,2.0,-0.5468,186.1806,0.5238
0.0,-1.915145003832576,2.0,-1.2034330439698633,-1.364615198978461,1.298183680886419,-0.6028938776246119,2.0,-1.59367059551978,-0.23539955734695334,0.9070528519749511,0.7576913150982426,-2.0,-2.0,0.04913377594422533,-1.4032583738112498,-0.08383835198778836,1.8877401327433438,-1.8424050311647704,1.9473059751885338,1.9740034905965607,-0.4673,217.1219,0.2494
0.10457999964585993,-2.0,-0.9567521811900159,-1.7964792683169506,-1.2865928766793595,1.791241227276639,-1.4104598015555023,-0.1318348412354156,-1.7846358294717901,-1.8408451881077528,-1.907117940348031,-1.7822518099730247,0.2362324686808095,1.596872737807347,-0.6800001567156019,-1.203129880007912,1.8129452119452898,1.1547774112785916,-1.919752205889015,1.92983266588166,1.561465129872054,-0.2415,232.7063,0.0897
0.0,-1.9130255607232718,-1.3473438106899975,-1.652550154629756,-1.4469085511344053,1.4714833870728263,-0.11562028244751263,1.9547302580317023,-1.7169710837278755,-0.6889939780124898,-1.0672065801407353,1.0478463772334687,-1.9425702419466786,-2.0,0.14384996110546786,-1.510954655096783,0.8168072845822038,2.0,-0.7095158274368416,2.0,1.936817001813123,-0.5151,177.8987,0.6779
0.006666214926167646,-2.0,-0.9762845117021183,-1.8333326033965598,-1.5459152266406782,1.9937920524322432,-2.0,-0.09739226793809101,-2.0,-1.9940471485271283,-1.9973446269544652,-1.7449166203023418,-1.164592683911916,2.0,-1.3862030079441112,-1.522408489620442,1.7502831243706312,1.488296220834562,-1.78273871858241,2.0,2.0,-0.3247,227.9298,0.1195
0.018986136583317863,-1.8308468285523782,0.3488775036803853,-1.665396774331512,-1.4540735251674213,1.9625562641104362,-0.1795126460470531,-0.3064294601927709,-2.0,-1.851443216743369,-1.9586907862912657,-1.3935831038241164,-0.21157425481981512,1.9209264054666195,-1.0445279247069608,-0.6899098264936547,1.6533686537895862,1.4016387875189518,-1.917720002598531,1.8652722845256777,1.9394927625914196,-0.3314,229.9624,0.1094
0.44284814063211475,-0.9081287547601875,1.4850300260484073,-0.9383296209645995,-2.0,1.0737964187047768,-1.6154236123683325,0.4107458964766932,-1.6974231605188275,0.624589015226614,2.0,0.49313323462100966,0.25501549974236115,-1.2688540012618006,2.0,-1.0693917004670213,0.15410235002389938,0.9462325240404383,-2.0,-0.012682117517751458,2.0,-0.3303,234.1326,0.0899
0.025535169463221305,-1.4284137767643292,1.132058407896432,-0.893203163755728,-1.9971227145392558,1.993237677245298,-1.4373158759982867,1.8596932811241276,-1.7171022639108289,-0.624956488958671,1.4797166858431892,0.9855582733592464,-0.4516969184668832,0.6198076957687358,1.5515848690021676,-1.627093633232914,1.2481742978854542,1.306124344567231,-1.9916145449768918,1.2919074430637782,1.9987833020401202,-0.4505,236.3756,0.119
0.014325943990864759,-1.9958446683973696,2.0,-0.9716259671814117,-1.5904471810534728,1.077195870250812,0.07046646936223014,1.8297167028591754,-1.6961073988291782,-0.9012337921402149,-0.18402151238614012,1.3251833979378556,-2.0,-1.8258608056690049,-0.33941518273688714,-1.5472844671006603,0.17079032314010664,1.852598492108309,-0.5050511377105752,1.990750539063281,1.996429785623656,-0.4651,179.824,0.6388
0.18436320089755287,-0.13356458384570816,0.8028316468946226,-1.3930284594508606,-1.842462312670064,1.1129553018459932,-1.3607500614606278,-0.7412590493935629,0.6636327055207888,-0.8567012572196859,1.5941457801732484,0.6010532797816777,-1.6272105767820384,0.5167670923519437,1.6772768039658013,-1.1337753370687829,-0.6644802826047418,1.0298569071977228,-1.8417580585918123,0.7695624082613964,1.9406066604895797,-0.3517,230.1171,0.1185
0.030601210154239604,-2.0,-0.7150654395826439,-1.9220644714884558,-1.5360409043158916,2.0,-2.0,-0.7763764559668612,-2.0,-1.9263638389433029,-2.0,-0.8138458498968659,-0.796107207219771,2.0,-0.009731407082865759,-2.0,1.500958027285178,0.4401147830219786,-1.5398692130056841,1.9120061340410646,1.9648622628537347,-0.3403,223.7249,0.1599
0.014325943990864759,-1.9958446683973696,2.0,-0.9716259671814117,-1.5904471810534728,1.077195870250812,0.07046646936223014,1.8297167028591754,-1.6961073988291782,-0.9012337921402149,-0.18402151238614012,1.3251833979378556,-2.0,-1.8258608056690049,-0.33941518273688714,1.359139525182345,0.17079032314010664,1.852598492108309,-0.5050511377105752,1.990750539063281,1.996429785623656,-0.4651,179.7059,0.6444
0.0,-2.0,2.0,-2.0,-2.0,1.351344532246663,2.0,-2.0,-2.0,-0.1042269506067357,-2.0,1.5736945473558526,-0.04871393036217592,-2.0,-1.1781174066332707,2.0,-0.29760283409843563,2.0,-0.9565050169678784,2.0,1.9266243725663499,-0.3475,227.3262,0.1389
0.0,-1.9911129610264917,-0.9359129557592353,-2.0,-1.5422981337227653,2.0,-1.9670104195322542,0.32907828656733706,-1.3564343242128238,-1.5723843622880413,2.0,-2.0,-0.9372536240316749,-1.1442875232082894,-0.3068772727717365,1.449413791818843,1.449228181384775,0.990369875233169,-1.8365335710250237,2.0,1.984146719651368,-0.4444,211.6369,0.2899
0.0,-1.4106776541731922,0.9930957189411103,-1.7615813396344016,-1.519948902471653,1.9472836202116224,-1.4454178691443549,2.0,-2.0,-1.2774597905688623,1.250876102153912,1.9749483502126783,-1.3301046835026014,0.8986532802443943,-1.0677998741411592,2.0,1.915795831295293,1.4198678337417856,-1.9014310356975914,2.0,1.9354787780920963,-0.4545,203.4655,0.3792
