c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,-Jrel,Jadd,Jtubr
0.3454800244872576,-1.358406384471309,1.7684265618630917,-1.7764149388917334,-1.8905469504003716,1.7964743735429944,-1.5101505055903188,-1.6627308919295887,-1.3847989491010204,1.4248699908410793,0.18753846578705885,0.1240826321306435,-1.3119382950842973,1.4035941213902159,1.8086969410666422,-1.8691437875284826,-0.2838090991887615,0.5463090906519229,-1.60090898585702,0.834621584441661,1.160127242658726,-0.3702,240.7767,0.0886
0.0,-2.0,1.5120447696758341,1.2273948295750776,-1.7561807324542154,1.0127000946267846,1.1319753952159792,-1.5038393896167541,-0.8147611673009096,-1.9385730088965771,1.7094306378985844,0.02370961385301792,-1.570364779772214,-1.8208423910500078,2.0,-0.596262013392486,-1.1857397954259925,1.2343341312997147,-0.40450507079231707,2.0,2.0,-0.5338,178.7121,0.7528
0.0,-1.595911891892933,2.0,2.0,-1.9967359844068138,1.2980764436820043,-1.6109673568197227,-1.9846580095383168,-0.14703216065575198,-1.1958593045227377,0.39676707514012516,0.2172543269720127,-2.0,-2.0,1.6655660621564756,-1.7534305864726658,-1.8544397264166215,1.263316334174566,-0.23613774047137717,2.0,2.0,-0.4073,177.3574,0.6742
0.012099855898193788,-1.058495517383606,-0.2527235717005472,-1.4045649191686498,-1.962739781151349,0.816393486159726,0.5943231907597268,0.20536577719880966,-0.9743888326524957,-0.5446390613718153,-1.3393593508601205,-0.5453309178356461,0.09126147386109616,-1.012012397115225,1.0205025313459355,0.24591915489076951,1.8960187155922932,0.4957597790951366,-0.706424732647301,1.9694356528516854,1.944038843978327,-0.3483,227.296,0.1397
0.0,-2.0,2.0,0.3191925405327656,-2.0,1.4043369238254546,1.632798391608555,-2.0,-0.7035953918697739,-1.5125643104128348,-0.6092727856110826,0.17305850950577326,-1.7713806116633488,-2.0,1.6563710910644938,-1.323263741118653,-1.0283713688649614,1.263681802141822,-0.19904474343500406,2.0,1.9553190607281206,-0.4651,177.6919,0.6593
0.051217342219684596,-1.8738670495555354,0.7681998413804795,-1.9062921586680224,-1.8107649832917898,1.054523255984548,0.7315696033086141,0.487865901453707,-1.8321426738443425,0.22999215670901102,-0.5709887854685425,-0.9085208414891393,0.2981153967992146,-1.4071559191392438,1.5766827596596829,0.3779585211877802,-1.2743492694611513,0.7851718129549106,-0.6513236793806962,1.3883294441249971,1.9654732133314925,-0.442,222.4518,0.1896
0.06121985514326334,-1.8883381805263952,2.0,2.0,-1.9861183414662273,1.9528058221132123,0.8891372225213191,-1.7543078972167618,0.7781542734688172,-1.1985340610920132,-0.22738591696945434,0.23561987146305993,-2.0,-1.884795953451761,1.8973785803465093,-1.2105461109053448,-1.30048619719641,0.7860707009165505,-1.8339895829986281,1.99643306301085,1.9027561625364193,-0.4425,227.9018,0.158
0.9902438315987426,-1.2585718799474488,-1.7122351168189418,-1.1848120253587207,-1.8290814752401274,1.9498259731324763,-1.8866967637048668,-1.4415802428492008,0.2276252305737869,1.1498497285779554,-0.36437402988729006,-0.7781101843173099,-1.6878160320510638,1.8881231688127806,1.668954151953065,-1.9128473068959309,-1.3352148846273901,-0.29707540680346445,-1.990182570544675,0.5872753278787028,2.0,-0.4723,207.2974,0.3693
0.027188440126147427,-1.5327320149887782,1.939809751686292,0.7374800578733745,-1.9224007870350748,-0.5226633609782932,1.1717837535795188,0.8770814283711698,-1.134855458717438,-0.9492706780399004,-2.0,0.7605165570396237,-1.9265306520237861,-1.9255302044469418,1.3841280706878483,-1.0360485286892336,-1.2095290782306922,0.6446799241916334,0.34289620152919176,1.959095051784311,1.4870916397111287,-0.2426,245.8774,0.0199
0.008142397348225739,-1.987343262482611,1.1126607897614862,1.1074878745106878,-1.7510687582907236,1.022644709612893,1.1397368823186764,-1.440165370122566,-0.7798222217406354,-1.999760183393302,1.730533460266252,-0.12416267368246638,-1.581018378786225,-1.7073404982160667,1.8848663474877974,1.086515432942313,-0.9766123553826864,1.0436677116466464,-0.37596339597241774,1.985133483429742,1.9876467238669204,-0.526,177.7978,0.7689
0.10004836695209268,-2.0,2.0,1.3128488480120875,-2.0,1.1047907815508495,1.4796512321474742,-2.0,-0.6743462315761194,-1.7321939378172881,-0.2095064228872551,-0.05096334513324879,1.5487050366468504,-2.0,0.005644914046686187,-1.7958912240109448,1.7645658227445968,1.2209642425228293,-0.17997882574320578,2.0,1.9951978233781809,-0.4659,177.4733,0.7042
0.5441218931900563,-1.8228217152460955,0.4267676639198889,0.7318341315133673,-1.0064157647177665,0.26482041587080185,0.6601368696387524,1.4707908551604398,-0.598889849142446,-1.4303214354069393,-1.7386901270768857,0.11536150942752342,-1.4287266912380294,-1.8128319298722764,0.3946714631228158,-0.030908256645940796,1.0325740533803307,0.23885586257997327,-0.9664613416592793,1.8573390887501076,0.6183177847824262,-0.2357,234.5356,0.0791
0.054779156579686496,-1.3968400799384504,1.6574732167783095,-1.6817698198823965,-1.7824454900385684,1.7460589382567435,-1.4980799392585253,-1.9466254166519226,-1.2084656552506452,1.631310700973744,0.007599698503814527,0.3439459862056995,-1.554436063951023,2.0,1.7096745821419725,-1.7187138171343421,-0.1608622456601868,0.5225441449392647,-1.4847041596135155,0.9181306168863442,1.1313918728628696,-0.3524,244.7482,0.0586
0.5062258991938643,-2.0,2.0,1.1466036151230599,-1.7896296250488002,0.9424597406493991,-1.7864452630575893,-0.03359079464855429,-0.5396921882747643,-1.404355283661417,-1.1077135161222433,0.32121172587581726,-1.7219008370402533,-1.9617215129020864,2.0,-1.061156052772459,-1.2746442571086787,0.6400372322489013,-0.5652945907782423,2.0,0.24126579422561178,-0.2357,237.2371,0.0695
0.004129163868412913,-2.0,-1.1095508134001244,1.7126397707094352,-1.9250924349873157,1.9547135521201031,1.2192704345577816,-0.009443509953173043,-0.6235446334577113,-1.8168785467967241,-0.04132668825380474,0.4180987615644264,-1.8583572027726327,1.5190529853856398,-1.6695118739636268,0.3487571869586222,-0.2228839798205099,0.6245481991644428,-0.9077828930686647,2.0,2.0,-0.5604,182.2474,0.5397
0.23262126832113816,-1.5420500535222765,1.9531622388873486,-2.0,-1.9794609749912608,2.0,-1.7572224977352744,-1.9326111041693679,1.6685024544483522,2.0,-0.1393155522313706,0.7969915340733535,-1.754580003203383,2.0,1.1873430985672984,-2.0,0.35689204513778117,1.0848190878436335,-1.7015368378857703,0.5964610474523725,0.9389775861938653,-0.2564,248.1,0.0399
0.0,-1.7906773728441314,2.0,1.7511186310646711,-1.9269453804778618,2.0,0.006348607277683381,-1.5018288457113358,-1.4871901388768947,-2.0,0.7676654040437199,0.5801876423694093,-1.650447880241171,-2.0,1.485052701060503,-2.0,-0.7552962534715979,2.0,-1.0861342199934314,2.0,2.0,-0.5447,185.7865,0.4987
0.04747973090748092,-1.8454826316803112,-1.9678243030911768,-1.9166952163482887,-2.0,2.0,1.0365762624645964,-1.5713008291663813,-0.22730332879456888,-1.8518726596716049,-0.7783051890606689,0.22000877458597737,0.7960709406756123,-0.4883644238170298,1.856797927590632,0.4816377532138096,-1.565886598216762,0.5987352039878824,-0.7396634643974318,2.0,2.0,-0.4528,190.7778,0.4491
0.0,-1.792647689757358,-0.33752441430280067,-0.9825116650362161,-1.9447648950563419,1.9964076926844756,0.6932832665554517,-1.4929335592925164,-1.2203524874683451,-1.601436722646909,-0.8462918162468211,0.5606863907428546,0.21394537235812774,0.6601680179303229,1.538026637377313,-0.10252783277923291,-1.8518902085041646,0.9333924486774653,-0.8748986434722604,2.0,2.0,-0.4444,194.2899,0.4197
0.01585272301512956,-1.9946868955327468,1.1734639242541591,2.0,-2.0,2.0,-2.0,-1.929667110458832,-1.0032445411872708,-2.0,-1.8584524826224293,1.5418949455511777,-1.339560714934639,-2.0,1.9011582023708904,-1.5607109253780174,-0.9027645629480314,1.5110098037512771,-0.8477821937615287,1.9648752242405758,1.9872713276018084,-0.3403,212.3747,0.2579
0.018504097648526265,-2.0,-1.621994764962827,1.7524632422438648,-2.0,2.0,1.4039892098132705,-1.9921033426742158,-0.9677335292206753,-1.900540013911917,-0.028784580236463443,0.11636724518752972,-1.9714718288674222,-0.5279474953610448,1.9973412392420808,-1.6301500399273368,0.425419742055897,1.465494774554975,-0.7485799550696518,1.9159616069633256,1.8935817556146592,-0.5333,180.1027,0.5681
0.0,-1.399584032615672,-0.29286002366270164,-2.0,-2.0,0.8245765340119472,0.5599753589334111,1.5610615085127524,-0.4689682189147309,0.33505693996462255,-1.1481007287801903,-0.6038075784070103,0.8705932113861876,-0.7920552123845626,1.863237633293403,0.6303441783031991,-2.0,0.8167980400688294,-0.4798215364697959,1.81125631704281,1.9124831340472745,-0.3605,223.1647,0.1799
0.12212633239427208,-2.0,1.3504942853367168,-1.5161572898604099,-1.991985973454371,2.0,1.2458421031611873,-1.7642266714864243,-1.681901911324347,-1.846985977942059,-0.9612028703925186,0.3008761592561058,0.29218736942988804,0.9880516809425808,1.8573347571544268,0.4568064084269107,-1.4390225212290089,0.35084016176863386,-0.9640832107116752,2.0,2.0,-0.4519,198.4717,0.3892
0.07439247756481743,-2.0,-1.6960320495724575,-1.8034546994670768,-1.9856255741737119,1.9925380628782634,1.4471557717368613,-1.9098748425113259,-0.4941645740080363,-1.8632522387117265,-1.2131619204737771,0.21531576432552735,1.661460882956489,1.8552767529470906,1.9698923980417935,0.7754444801483003,-1.3314699341329612,0.3045291340634503,-1.024765559531769,2.0,1.9938143583569685,-0.4319,212.6518,0.2798
0.0,-1.8760517731886235,-1.4544840980017597,-2.0,-2.0,2.0,1.5582974126624214,-2.0,-0.8655103673931712,-2.0,-1.3164643979673467,0.5813413320577484,1.2710368973512878,1.924198443764155,1.417301595498594,0.5060592308950111,-1.4845630874094355,0.687109228803902,-0.9375349388984191,2.0,2.0,-0.4356,213.7549,0.2699
0.0,-2.0,-1.1536563232432009,1.6376471334530796,-1.9062504481258447,1.9885548513391542,1.209461301591158,-1.6595129909595483,-0.7061901082828853,-1.7652527352735417,-0.13131393677056236,0.36536022251231964,-1.8053797683351598,0.023476270908693055,0.2322523445340377,0.3827389987548211,-0.142541617399131,0.5951342635552321,-0.9193216870198331,2.0,1.9521879931702126,-0.5531,182.891,0.5284
0.0,0.4558482322086337,-2.0,-0.33979113873910344,-2.0,2.0,-1.8133995143644424,2.0,-1.54653371009887,-1.848511093907902,1.4403885520060837,-1.8020098367368425,-1.5449446686385857,1.0774746553839296,1.9691564024106767,-1.8120141226040098,-0.21586863892798003,1.5218997029924797,-1.694301917282841,1.7538225972871608,1.9428155956683337,-0.5523,199.8675,0.4558
0.0,-1.513052327940957,1.8188973118171234,1.4913303371946718,-1.9327545273300992,1.2564158932594278,-1.285560396173329,-1.8589259242044334,-0.2742426634479544,-1.4486541074707955,0.2560230651645255,0.3101267191591455,-1.7653877522110648,-1.741248852705748,1.3994192805282937,-1.4195240180924182,-1.6251111319135043,1.2734913081873938,-0.1349219100976363,2.0,1.883985686458458,-0.5,177.926,0.707
0.6780546113070733,-1.9664238031229828,2.0,-0.21660913402006915,-1.8160416872819796,1.0275966588118728,-1.857396224510432,-0.7928694613452423,-0.7337121694064442,-1.8930513174045531,-2.0,0.16847410676084626,-1.039189393270624,-1.6576423075951856,1.0761053329957275,1.180875481325187,0.045566582391608136,0.5931297284862667,-1.2813684889784527,1.570122440226347,1.8437716947715228,-0.2415,231.9472,0.0897
0.0,-2.0,1.5213077000629123,2.0,-2.0,2.0,-2.0,-2.0,-1.0703674337259539,-2.0,-2.0,1.8061066511314992,-1.4346041423943006,-2.0,2.0,-1.7013346071310316,-0.9196177300704136,1.7265475352159625,-0.7683166378741818,2.0,2.0,-0.3403,207.982,0.2995
0.0,-1.9913163266525555,-1.1175893135330492,1.655684400177625,-1.9331430431148953,1.9245052650674057,1.3271447637504474,-1.584053455475826,-0.7105318967074821,-1.8986194719902219,-0.017673790215955436,0.4365423771778804,-1.9644964711118118,-0.0516019559023644,0.23747741751528853,0.5541256724804503,-0.22380047281655113,0.6226813741695831,-0.8405546106588483,2.0,1.9965539490665682,-0.5532,181.3897,0.5495
0.0,-2.0,1.1483012857574875,2.0,-2.0,2.0,-1.9678031739328983,-1.7829634031074146,-1.291318703065131,-2.0,-2.0,1.4812164712478404,-1.2448813483623549,-1.9907862453912906,2.0,-1.6793579729630617,-1.1292098945451519,1.613710628630968,-0.8662853744803951,2.0,2.0,-0.34,212.9759,0.2484
1.0,-1.3130005950946357,-2.0,-1.5235613561526637,-1.8546495562706136,2.0,-2.0,-1.3180902569874136,0.39938171549976303,1.2712186413534952,-0.4490030367897463,-0.8844147543446989,-1.6308058988777323,0.8629221719991368,1.7894261661617517,-1.9352908296007547,-1.5214574654156452,-0.4874384627546802,-2.0,0.6202382321878298,2.0,-0.4723,207.9896,0.3566
0.032908682359952465,-2.0,1.6875487541427738,-1.7526823847078057,-1.8461248387297124,0.8914667161963623,0.8235408942141306,0.04419617215049168,-2.0,0.7274104747948473,-1.1079199672392164,-1.1540304448847134,-0.10776282088048145,-2.0,1.9245877215967981,-0.16440407437585772,-2.0,0.1219704676853723,-0.42641825944239303,1.3780952401264812,2.0,-0.3604,224.1477,0.167
0.09934806415834659,0.046236965636050224,-1.6665188956607728,-0.5292947892809513,-2.0,1.1130734619447966,-1.9912367639416244,1.888975716871743,-1.3982920781987047,-1.4197610209707492,1.391527044377873,-1.7080033351374506,-1.5843156443183164,0.9155765240589863,-1.2566799116805418,-1.728870086032697,-0.3193307442625025,1.5511275149942085,-1.6581830436710374,1.928581201419923,1.9691880008317328,-0.46,234.686,0.1492
