,epoch,loss,val_loss,time,val_time
0,0,5.5277934074401855,5.532752990722656,0.08284497261047363,0.027932167053222656
1,1,5.529900074005127,5.528539180755615,0.07993149757385254,0.03124856948852539
2,2,5.527434825897217,5.52729606628418,0.08208799362182617,0.03396463394165039
3,3,5.527688503265381,5.527549743652344,0.08045721054077148,0.03327775001525879
4,4,5.528306484222412,5.527322769165039,0.08315753936767578,0.0344538688659668
5,5,5.5276689529418945,5.527533054351807,0.0925295352935791,0.03300333023071289
6,6,5.5269341468811035,5.528544902801514,0.0925297737121582,0.03023982048034668
7,7,5.527040481567383,5.529043197631836,0.09303975105285645,0.032015085220336914
8,8,5.527241230010986,5.528361797332764,0.08454561233520508,0.039998769760131836
9,9,5.526947498321533,5.52720832824707,0.08213424682617188,0.029948949813842773
10,10,5.526362895965576,5.526545524597168,0.08249521255493164,0.030189037322998047
11,11,5.526233196258545,5.52657413482666,0.08102130889892578,0.030976533889770508
12,12,5.526497840881348,5.526516437530518,0.08030390739440918,0.032080650329589844
13,13,5.526273250579834,5.526292324066162,0.08178853988647461,0.030483245849609375
14,14,5.525825500488281,5.526323318481445,0.07932615280151367,0.02916097640991211
15,15,5.525411605834961,5.526516914367676,0.08569025993347168,0.02917933464050293
16,16,5.525329113006592,5.5265655517578125,0.0880894660949707,0.027992963790893555
17,17,5.5253214836120605,5.526260852813721,0.08328413963317871,0.029021739959716797
18,18,5.525649547576904,5.526110649108887,0.08173584938049316,0.030518531799316406
19,19,5.525203704833984,5.52635383605957,0.08486676216125488,0.02858757972717285
20,20,5.525478363037109,5.526500225067139,0.08096480369567871,0.02795577049255371
21,21,5.525670528411865,5.526188850402832,0.0816049575805664,0.029252052307128906
22,22,5.525465488433838,5.525990962982178,0.07789349555969238,0.03013014793395996
23,23,5.525269031524658,5.525774955749512,0.07947993278503418,0.029237985610961914
24,24,5.525347709655762,5.525689125061035,0.07954287528991699,0.028291940689086914
25,25,5.525161266326904,5.525954246520996,0.07840132713317871,0.02800130844116211
26,26,5.525022506713867,5.526400089263916,0.08752274513244629,0.031015634536743164
27,27,5.52524995803833,5.5264811515808105,0.08024787902832031,0.031159162521362305
28,28,5.525235652923584,5.5262227058410645,0.09555315971374512,0.02851104736328125
29,29,5.525141716003418,5.525980472564697,0.07850980758666992,0.031999826431274414
30,30,5.525056838989258,5.52589225769043,0.08652877807617188,0.031000852584838867
31,31,5.525071144104004,5.525875568389893,0.08399200439453125,0.030000686645507812
32,32,5.524941444396973,5.5259270668029785,0.08597683906555176,0.029008865356445312
33,33,5.524985313415527,5.525981903076172,0.10099577903747559,0.03488755226135254
34,34,5.524987697601318,5.526005744934082,0.10469627380371094,0.038007259368896484
35,35,5.524999618530273,5.5259175300598145,0.09059953689575195,0.03912830352783203
36,36,5.524909019470215,5.525814533233643,0.09552001953125,0.030036211013793945
37,37,5.524847507476807,5.525793075561523,0.08268117904663086,0.031101226806640625
38,38,5.524991035461426,5.525803089141846,0.0849907398223877,0.03349781036376953
39,39,5.524898529052734,5.525864124298096,0.08551883697509766,0.03217744827270508
40,40,5.524848937988281,5.525879383087158,0.0943152904510498,0.0313570499420166
41,41,5.524870872497559,5.525781154632568,0.08949613571166992,0.03300929069519043
42,42,5.5249247550964355,5.525743007659912,0.09110713005065918,0.03120899200439453
43,43,5.524865627288818,5.5257158279418945,0.09914064407348633,0.031111717224121094
44,44,5.524838447570801,5.52571439743042,0.08999300003051758,0.03200840950012207
45,45,5.524851322174072,5.525722026824951,0.08429622650146484,0.029141902923583984
46,46,5.5248918533325195,5.525706768035889,0.08812379837036133,0.042443275451660156
47,47,5.524869441986084,5.525674343109131,0.11454129219055176,0.037511587142944336
48,48,5.524837970733643,5.52565336227417,0.09091401100158691,0.03351640701293945
49,49,5.52480411529541,5.525657653808594,0.08549261093139648,0.03060007095336914
50,50,5.524795055389404,5.525659561157227,0.08673286437988281,0.035828351974487305
51,51,5.524845600128174,5.525615692138672,0.08501958847045898,0.03000664710998535
52,52,5.5248003005981445,5.525528907775879,0.08898806571960449,0.031108856201171875
53,53,5.524784564971924,5.525471210479736,0.08477663993835449,0.03411746025085449
54,54,5.5247483253479,5.525448322296143,0.1587514877319336,0.030059099197387695
55,55,5.524786949157715,5.525473117828369,0.08016633987426758,0.03127646446228027
56,56,5.524820804595947,5.525477886199951,0.08332133293151855,0.028992414474487305
57,57,5.524771213531494,5.525441646575928,0.08119916915893555,0.031096696853637695
58,58,5.524758338928223,5.525442123413086,0.08516907691955566,0.02910161018371582
59,59,5.524806022644043,5.52545690536499,0.07979750633239746,0.030403614044189453
60,60,5.524816989898682,5.5255208015441895,0.09334039688110352,0.031226634979248047
61,61,5.524777889251709,5.525551795959473,0.08488297462463379,0.030070066452026367
62,62,5.524697303771973,5.525498867034912,0.08320331573486328,0.030501127243041992
63,63,5.524753093719482,5.525479793548584,0.08327341079711914,0.028993606567382812
64,64,5.524760723114014,5.525483131408691,0.08053016662597656,0.03032994270324707
65,65,5.52479362487793,5.525508403778076,0.08069801330566406,0.03018498420715332
66,66,5.524791717529297,5.5255446434021,0.08267760276794434,0.03409242630004883
67,67,5.5246968269348145,5.525529384613037,0.08102965354919434,0.030085325241088867
68,68,5.524714469909668,5.525476455688477,0.08361077308654785,0.030511856079101562
69,69,5.524785041809082,5.525477886199951,0.09250450134277344,0.03346395492553711
70,70,5.524733543395996,5.525463581085205,0.08523321151733398,0.029999732971191406
71,71,5.524704933166504,5.525489330291748,0.08654332160949707,0.029674768447875977
72,72,5.524691104888916,5.525487422943115,0.08092594146728516,0.029709339141845703
73,73,5.524740695953369,5.525426864624023,0.08160591125488281,0.03460526466369629
74,74,5.524781227111816,5.525387763977051,0.07939791679382324,0.03268551826477051
75,75,5.524815559387207,5.525390148162842,0.08258724212646484,0.029517173767089844
76,76,5.524770259857178,5.525424957275391,0.0855104923248291,0.030993938446044922
77,77,5.524770259857178,5.525424480438232,0.08480310440063477,0.031357526779174805
78,78,5.524744987487793,5.525388717651367,0.09379172325134277,0.03339648246765137
79,79,5.5247039794921875,5.525388240814209,0.08295392990112305,0.035677433013916016
80,80,5.524789333343506,5.525382995605469,0.08151674270629883,0.03400135040283203
81,81,5.52466344833374,5.525389671325684,0.08040809631347656,0.028534889221191406
82,82,5.524719715118408,5.525428295135498,0.08309721946716309,0.02801227569580078
83,83,5.5246901512146,5.5254292488098145,0.09007978439331055,0.029747486114501953
84,84,5.524707317352295,5.5254082679748535,0.08019304275512695,0.02997732162475586
85,85,5.524674415588379,5.525397300720215,0.08121705055236816,0.030422449111938477
86,86,5.524681091308594,5.525362491607666,0.07842540740966797,0.028196096420288086
87,87,5.524695873260498,5.525325775146484,0.08158373832702637,0.029013395309448242
88,88,5.524774551391602,5.525331020355225,0.08021950721740723,0.028501033782958984
89,89,5.524723052978516,5.525417804718018,0.0800621509552002,0.03036665916442871
90,90,5.524703025817871,5.525498867034912,0.08121347427368164,0.031682491302490234
91,91,5.524758815765381,5.525428771972656,0.08724379539489746,0.031002283096313477
92,92,5.524694919586182,5.525317192077637,0.10976266860961914,0.03389787673950195
