,epoch,loss,val_loss,time,val_time
0,0,5.528822898864746,5.530011177062988,0.348400354385376,0.09789061546325684
1,1,5.529361248016357,5.526856422424316,0.34682202339172363,0.0957791805267334
2,2,5.527311325073242,5.525491714477539,0.35364437103271484,0.09515762329101562
3,3,5.527298450469971,5.525601863861084,0.3461928367614746,0.09200644493103027
4,4,5.527679920196533,5.525331974029541,0.3452317714691162,0.0950171947479248
5,5,5.526751518249512,5.525734901428223,0.34929704666137695,0.09188246726989746
6,6,5.526240825653076,5.526505947113037,0.34836816787719727,0.08967447280883789
7,7,5.5264573097229,5.526172637939453,0.3437314033508301,0.09479427337646484
8,8,5.5261945724487305,5.525187969207764,0.3457505702972412,0.09083056449890137
9,9,5.525566577911377,5.524746417999268,0.34543633460998535,0.0939626693725586
10,10,5.525453567504883,5.5248260498046875,0.34906864166259766,0.0897209644317627
11,11,5.525631904602051,5.524727821350098,0.3413369655609131,0.09279346466064453
12,12,5.525249004364014,5.524578094482422,0.34459733963012695,0.09083819389343262
13,13,5.524833679199219,5.524796962738037,0.34299325942993164,0.09081411361694336
14,14,5.524853229522705,5.525017738342285,0.3542802333831787,0.0920095443725586
15,15,5.524962425231934,5.524744033813477,0.34285902976989746,0.08883070945739746
16,16,5.524797439575195,5.524451732635498,0.3510565757751465,0.09093570709228516
17,17,5.524618625640869,5.52449369430542,0.3497598171234131,0.0936577320098877
18,18,5.524782180786133,5.524506092071533,0.3462231159210205,0.08983016014099121
19,19,5.5247483253479,5.524414539337158,0.34836626052856445,0.09501934051513672
20,20,5.524623870849609,5.52449369430542,0.3515160083770752,0.0925297737121582
21,21,5.524604320526123,5.524611949920654,0.3453044891357422,0.09573650360107422
22,22,5.52463960647583,5.524534702301025,0.34714674949645996,0.09176921844482422
23,23,5.5246477127075195,5.524374961853027,0.351193904876709,0.09439301490783691
24,24,5.524516582489014,5.524322509765625,0.3538782596588135,0.09106802940368652
25,25,5.524554252624512,5.524316310882568,0.3455233573913574,0.09160065650939941
26,26,5.524600982666016,5.524303913116455,0.3506348133087158,0.09455370903015137
27,27,5.524508476257324,5.524389266967773,0.3431527614593506,0.09557628631591797
28,28,5.524484157562256,5.524521350860596,0.34086012840270996,0.09177446365356445
29,29,5.524527072906494,5.5244903564453125,0.34721922874450684,0.0888376235961914
30,30,5.524546146392822,5.524367809295654,0.34140801429748535,0.0898294448852539
31,31,5.524465084075928,5.524316787719727,0.35102415084838867,0.09058547019958496
32,32,5.524509906768799,5.524319648742676,0.3441181182861328,0.09173822402954102
33,33,5.524503231048584,5.524318695068359,0.35180163383483887,0.09002852439880371
34,34,5.524465084075928,5.524341583251953,0.34852147102355957,0.0883934497833252
35,35,5.524426460266113,5.5243754386901855,0.347137451171875,0.0892946720123291
36,36,5.524430274963379,5.524355411529541,0.3478522300720215,0.09199881553649902
37,37,5.524449348449707,5.5243120193481445,0.3502233028411865,0.09156012535095215
38,38,5.5244364738464355,5.524286270141602,0.3551311492919922,0.09268355369567871
39,39,5.524425029754639,5.524280071258545,0.3493354320526123,0.09495949745178223
40,40,5.524421215057373,5.524301528930664,0.35025572776794434,0.09250998497009277
41,41,5.524449348449707,5.524357795715332,0.35529303550720215,0.09214448928833008
42,42,5.524417400360107,5.524380683898926,0.3444554805755615,0.0887293815612793
43,43,5.5244140625,5.524350166320801,0.35305047035217285,0.09235692024230957
44,44,5.524399280548096,5.524301528930664,0.342848539352417,0.09081053733825684
45,45,5.524399757385254,5.524276256561279,0.35637974739074707,0.09574079513549805
46,46,5.524412155151367,5.524282932281494,0.3558385372161865,0.09210085868835449
47,47,5.5243940353393555,5.524307727813721,0.3479483127593994,0.09153294563293457
48,48,5.524366855621338,5.5243096351623535,0.35065317153930664,0.09162425994873047
49,49,5.524387359619141,5.524282455444336,0.35291123390197754,0.09152770042419434
50,50,5.524364471435547,5.524255752563477,0.3568756580352783,0.09329605102539062
51,51,5.524376392364502,5.5242486000061035,0.34992337226867676,0.09386754035949707
52,52,5.524343490600586,5.524247169494629,0.35774827003479004,0.09505581855773926
53,53,5.524360179901123,5.5242486000061035,0.3482191562652588,0.0897223949432373
54,54,5.524356365203857,5.5242438316345215,0.35335707664489746,0.09385299682617188
55,55,5.5243377685546875,5.524229526519775,0.3472757339477539,0.09617185592651367
56,56,5.524360656738281,5.524228096008301,0.34954380989074707,0.09264969825744629
57,57,5.524336338043213,5.524232387542725,0.35050010681152344,0.09061861038208008
58,58,5.524372577667236,5.524239540100098,0.34873437881469727,0.08881330490112305
59,59,5.524323463439941,5.524234771728516,0.34938597679138184,0.09358572959899902
60,60,5.524327754974365,5.524223327636719,0.34905004501342773,0.09765219688415527
61,61,5.5243611335754395,5.524216175079346,0.35782384872436523,0.09301400184631348
62,62,5.52432918548584,5.524217128753662,0.4061281681060791,0.09758353233337402
63,63,5.524308204650879,5.524220943450928,0.4440445899963379,0.4140293598175049
64,64,5.524336814880371,5.524218559265137,0.36169981956481934,0.10562562942504883
65,65,5.524326324462891,5.524209499359131,0.3664970397949219,0.1056983470916748
66,66,5.524299621582031,5.524203777313232,0.35619592666625977,0.0939638614654541
67,67,5.524336338043213,5.524204254150391,0.3659062385559082,0.09258508682250977
68,68,5.524341583251953,5.5242085456848145,0.3605790138244629,0.08824014663696289
69,69,5.5243048667907715,5.524205207824707,0.3386359214782715,0.09035325050354004
70,70,5.5243048667907715,5.524204254150391,0.3482639789581299,0.09035062789916992
71,71,5.524293899536133,5.524197578430176,0.35301947593688965,0.09212064743041992
72,72,5.524312973022461,5.524196624755859,0.34589576721191406,0.09857320785522461
73,73,5.524312496185303,5.524198055267334,0.34074950218200684,0.08981132507324219
74,74,5.524312496185303,5.524196147918701,0.3486359119415283,0.09165787696838379
75,75,5.524287700653076,5.524190902709961,0.3483400344848633,0.09395313262939453
76,76,5.5243330001831055,5.524191379547119,0.3546895980834961,0.09310078620910645
77,77,5.524310111999512,5.524195194244385,0.3560211658477783,0.09015059471130371
78,78,5.524343490600586,5.52419376373291,0.3474705219268799,0.09114432334899902
79,79,5.524296283721924,5.524184703826904,0.3413848876953125,0.09552979469299316
80,80,5.524275302886963,5.524184703826904,0.3449516296386719,0.08767342567443848
81,81,5.524330139160156,5.524193286895752,0.3387749195098877,0.09115481376647949
82,82,5.524294376373291,5.524190425872803,0.34975600242614746,0.09254789352416992
83,83,5.524302959442139,5.5241875648498535,0.3549988269805908,0.09045076370239258
84,84,5.524306297302246,5.52418851852417,0.34937214851379395,0.09181594848632812
85,85,5.524298667907715,5.524195194244385,0.3490447998046875,0.08932304382324219
86,86,5.524283409118652,5.52418851852417,0.3535294532775879,0.08747744560241699
87,87,5.524277210235596,5.5241827964782715,0.3502180576324463,0.09508800506591797
88,88,5.524272918701172,5.52418327331543,0.35616540908813477,0.08903837203979492
89,89,5.524297714233398,5.524186134338379,0.3538839817047119,0.09316825866699219
90,90,5.524291515350342,5.524183750152588,0.3439352512359619,0.09203290939331055
91,91,5.52427864074707,5.524180889129639,0.3563845157623291,0.09447407722473145
92,92,5.524303913116455,5.524186134338379,0.34113097190856934,0.09053826332092285
93,93,5.524266719818115,5.5241851806640625,0.3489844799041748,0.09352755546569824
94,94,5.524255275726318,5.524182319641113,0.35897016525268555,0.08940768241882324
95,95,5.524261474609375,5.5241827964782715,0.35209012031555176,0.09046053886413574
96,96,5.524266719818115,5.5241780281066895,0.3557429313659668,0.09365677833557129
97,97,5.524261474609375,5.5241780281066895,0.3480257987976074,0.09156012535095215
98,98,5.524272441864014,5.524175643920898,0.3513813018798828,0.09525847434997559
99,99,5.524275779724121,5.524179935455322,0.35864996910095215,0.09663701057434082
100,100,5.524255752563477,5.524176597595215,0.34767937660217285,0.09024786949157715
101,101,5.524301052093506,5.524179935455322,0.3471953868865967,0.09212064743041992
102,102,5.524272441864014,5.5241851806640625,0.3471958637237549,0.09519600868225098
103,103,5.524257659912109,5.5241780281066895,0.34038233757019043,0.0879659652709961
104,104,5.524289131164551,5.524175643920898,0.3466036319732666,0.0925755500793457
105,105,5.52432107925415,5.524176597595215,0.3464059829711914,0.08985376358032227
106,106,5.524259090423584,5.524173259735107,0.3440258502960205,0.0899498462677002
107,107,5.524283409118652,5.524174690246582,0.3508632183074951,0.0920267105102539
108,108,5.524273872375488,5.524177074432373,0.35143232345581055,0.09180760383605957
109,109,5.5242533683776855,5.524174213409424,0.35189056396484375,0.0938422679901123
110,110,5.524251937866211,5.524175643920898,0.3495628833770752,0.09252095222473145
111,111,5.524260520935059,5.524180889129639,0.34191131591796875,0.09079813957214355
112,112,5.524287700653076,5.524176597595215,0.35065293312072754,0.08779215812683105
113,113,5.52427339553833,5.52417516708374,0.35365915298461914,0.10276556015014648
114,114,5.524249076843262,5.524178504943848,0.3539602756500244,0.08885002136230469
115,115,5.52426290512085,5.524178504943848,0.3613395690917969,0.09110403060913086
116,116,5.524244785308838,5.524172782897949,0.3521702289581299,0.09421253204345703
117,117,5.5242486000061035,5.524179935455322,0.3467061519622803,0.0916597843170166
118,118,5.52425479888916,5.524178504943848,0.34594106674194336,0.09288859367370605
119,119,5.524261474609375,5.524174690246582,0.34434986114501953,0.09085798263549805
120,120,5.524250507354736,5.524177551269531,0.34923529624938965,0.09040546417236328
121,121,5.524256706237793,5.524177551269531,0.34978270530700684,0.09023904800415039
122,122,5.524270057678223,5.524176597595215,0.34770655632019043,0.08962059020996094
123,123,5.524236679077148,5.524174213409424,0.3464334011077881,0.09005165100097656
124,124,5.524243354797363,5.52417516708374,0.3423423767089844,0.096435546875
