date,mu_ft,sd_ft,obs
1979-01-01,3.6763951778411865,0.540625274181366,3.0
1979-01-02,3.6284000873565674,0.5507838726043701,2.5
1979-01-03,2.4627110958099365,0.45605817437171936,1.0
1979-01-04,2.009883403778076,0.47649115324020386,1.0
1979-01-05,2.1033854484558105,0.4563114643096924,1.0
1979-01-06,2.374661445617676,0.43374305963516235,1.0
1979-01-07,2.5370302200317383,0.4617217183113098,1.0
1979-01-08,2.6759634017944336,0.4613908529281616,1.0
1979-01-09,1.9991979598999023,0.4848880469799042,1.0
1979-01-10,2.0417892932891846,0.46005961298942566,0.5
1979-01-11,1.9594151973724365,0.450646311044693,0.5
1979-01-12,1.854651689529419,0.4621756076812744,0.5
1979-01-13,2.4310414791107178,0.41621237993240356,0.5
1979-01-14,2.7680482864379883,0.4274235963821411,1.5
1979-01-15,2.190079689025879,0.4108027517795563,0.5
1979-01-16,2.2558131217956543,0.4077964127063751,0.5
1979-01-17,2.3970186710357666,0.4124794602394104,0.5
1979-01-18,2.1700809001922607,0.40972718596458435,0.5
1979-01-19,1.8376874923706055,0.46163409948349,0.5
1979-01-20,2.072134494781494,0.39690953493118286,0.5
1979-01-21,2.729400396347046,0.4142482578754425,1.0
1979-01-22,2.883998155593872,0.4393306076526642,1.0
1979-01-23,2.6099298000335693,0.4383479058742523,1.5
1979-01-24,2.6822986602783203,0.36087292432785034,1.5
1979-01-25,3.418032646179199,0.48388615250587463,1.5
1979-01-26,3.1120693683624268,0.4756264090538025,1.5
1979-01-27,3.109605550765991,0.41853824257850647,2.5
1979-01-28,3.049105644226074,0.39368197321891785,2.0
1979-01-29,2.870617628097534,0.3671066462993622,1.5
1979-01-30,2.8514420986175537,0.339790016412735,1.0
1979-01-31,2.758075714111328,0.33023887872695923,1.0
1979-02-01,2.5020785331726074,0.3257303535938263,0.5
1979-02-02,2.541313409805298,0.31667137145996094,0.5
1979-02-03,2.6476128101348877,0.3135524094104767,0.5
1979-02-04,2.760648012161255,0.3139118552207947,0.5
1979-02-05,2.5191707611083984,0.3112287223339081,0.5
1979-02-06,2.5082147121429443,0.31082555651664734,0.5
1979-02-07,2.7000367641448975,0.2963140904903412,0.5
1979-02-08,2.7061023712158203,0.31054916977882385,0.5
1979-02-09,2.513648748397827,0.3101198673248291,0.5
1979-02-10,2.3370420932769775,0.32642459869384766,0.0
1979-02-11,2.2797892093658447,0.34992021322250366,0.0
1979-02-12,2.318418264389038,0.3278912305831909,0.0
1979-02-13,2.179173469543457,0.3418099284172058,0.0
1979-02-14,2.1055490970611572,0.3582402467727661,0.0
1979-02-15,2.3086259365081787,0.3259252905845642,0.5
1979-02-16,2.1508195400238037,0.3376471996307373,0.5
1979-02-17,1.988221526145935,0.38524067401885986,0.0
1979-02-18,2.036162853240967,0.3667067587375641,0.0
1979-02-19,2.4551479816436768,0.3387332558631897,0.5
1979-02-20,2.894979476928711,0.3472597301006317,0.5
1979-02-21,3.241445541381836,0.317361444234848,1.0
1979-02-22,3.615908145904541,0.2972200810909271,1.5
1979-02-23,3.558181047439575,0.2963045835494995,1.0
1979-02-24,4.148566722869873,0.319612592458725,2.0
1979-02-25,4.171979904174805,0.3905559480190277,2.5
1979-02-26,3.908647060394287,0.3292749524116516,1.0
1979-02-27,3.7624168395996094,0.34308019280433655,
1979-02-28,3.869662284851074,0.3445507884025574,
1979-03-01,4.209194660186768,0.3203366696834564,
1979-03-02,4.190993309020996,0.3163914382457733,2.0
1979-03-03,4.471775054931641,0.4020044505596161,3.0
1979-03-04,4.448397636413574,0.36074334383010864,0.5
1979-03-05,4.777246952056885,0.3914831876754761,1.0
1979-03-06,5.312122821807861,0.5277312397956848,1.0
1979-03-07,5.00529146194458,0.5365620851516724,1.0
1979-03-08,4.764735698699951,0.47861993312835693,1.0
1979-03-09,4.566208362579346,0.470686137676239,1.0
1979-03-10,4.6947431564331055,0.43988680839538574,1.5
1979-03-11,4.091480255126953,0.4415564239025116,1.0
1979-03-12,3.5477449893951416,0.40500396490097046,1.0
1979-03-13,4.285971164703369,0.4615360498428345,1.5
1979-03-14,4.855569362640381,0.387561559677124,1.5
1979-03-15,4.031599044799805,0.3728039860725403,1.0
1979-03-16,3.6671221256256104,0.36630603671073914,1.5
1979-03-17,4.561140060424805,0.3514118492603302,1.5
1979-03-18,4.652054786682129,0.3306335210800171,1.5
1979-03-19,4.835868835449219,0.35943278670310974,2.0
1979-03-20,4.843021392822266,0.31971052289009094,2.0
1979-03-21,5.292879581451416,0.39819666743278503,2.5
1979-03-22,5.655196666717529,0.4169195592403412,2.5
1979-03-23,5.840958118438721,0.45985037088394165,3.0
1979-03-24,5.571496963500977,0.5496265292167664,3.0
1979-03-25,5.618113040924072,0.5360487699508667,2.5
1979-03-26,4.41811466217041,0.41605982184410095,2.0
1979-03-27,4.250239372253418,0.43838369846343994,2.0
1979-03-28,4.746500492095947,0.47142037749290466,2.5
1979-03-29,5.496101379394531,0.5211620926856995,2.5
1979-03-30,5.841055870056152,0.4872172772884369,2.5
1979-03-31,6.515243053436279,0.58204585313797,3.0
1979-04-01,6.791615009307861,0.6067021489143372,3.0
1979-04-02,5.616786479949951,0.49835658073425293,3.0
1979-04-03,5.903136730194092,0.5455104112625122,3.0
1979-04-04,5.524134635925293,0.5487552285194397,2.5
