model_id,nrmse,r,r2,rmse
TempLSTM1,0.05500880088650666,0.9438426434187044,0.886657990479933,1.3312129814534612
TempLSTM2,0.012083267643547205,0.9354485781490106,0.8743271563254122,4.063486906776745
