date,mu_ft,sd_ft,obs
1979-01-01,4.210990905761719,0.77309650182724,3.0
1979-01-02,4.318547248840332,0.7599044442176819,2.5
1979-01-03,2.8311891555786133,0.8394407033920288,1.0
1979-01-04,2.61676287651062,0.8497225046157837,1.0
1979-01-05,2.5740761756896973,0.8490644693374634,1.0
1979-01-06,2.7546510696411133,0.8274454474449158,1.0
1979-01-07,2.546825408935547,0.7898977994918823,1.0
1979-01-08,2.5308046340942383,0.7379787564277649,1.0
1979-01-09,2.126467227935791,0.6856369376182556,1.0
1979-01-10,2.004281997680664,0.6772251129150391,0.5
1979-01-11,1.8067551851272583,0.667392909526825,0.5
1979-01-12,1.8050543069839478,0.6541135311126709,0.5
1979-01-13,2.0444061756134033,0.664093554019928,0.5
1979-01-14,2.201385498046875,0.6746063232421875,1.5
1979-01-15,1.9229035377502441,0.6704444289207458,0.5
1979-01-16,1.8563040494918823,0.8212743997573853,0.5
1979-01-17,1.985177755355835,0.6890288591384888,0.5
1979-01-18,1.8254402875900269,0.6543325781822205,0.5
1979-01-19,1.5494247674942017,0.6425130367279053,0.5
1979-01-20,1.7954559326171875,0.6451175808906555,0.5
1979-01-21,2.2094695568084717,0.6342458128929138,1.0
1979-01-22,2.735374927520752,0.7152985334396362,1.0
1979-01-23,2.3411247730255127,0.647979736328125,1.5
1979-01-24,2.753598690032959,0.6205222010612488,1.5
1979-01-25,2.719778060913086,0.5960352420806885,1.5
1979-01-26,2.698528528213501,0.5982740521430969,1.5
1979-01-27,2.286500930786133,0.5988805890083313,2.5
1979-01-28,2.377162218093872,0.5712897181510925,2.0
1979-01-29,2.315809488296509,0.5960901975631714,1.5
1979-01-30,2.418821334838867,0.6412137746810913,1.0
1979-01-31,2.481877326965332,0.5858758687973022,1.0
1979-02-01,2.571469306945801,0.6183369159698486,0.5
1979-02-02,2.293999671936035,0.5795022249221802,0.5
1979-02-03,2.6678504943847656,0.5830786228179932,0.5
1979-02-04,2.3680717945098877,0.5417424440383911,0.5
1979-02-05,2.2317490577697754,0.5336169004440308,0.5
1979-02-06,2.1961731910705566,0.5390461087226868,0.5
1979-02-07,2.334228992462158,0.537943959236145,0.5
1979-02-08,2.3621654510498047,0.5282135009765625,0.5
1979-02-09,2.093930721282959,0.5438277125358582,0.5
1979-02-10,2.4899017810821533,0.5275247693061829,0.0
1979-02-11,2.5450968742370605,0.5325060486793518,0.0
1979-02-12,2.080850839614868,0.5227692127227783,0.0
1979-02-13,1.9270415306091309,0.5380862951278687,0.0
1979-02-14,1.8648009300231934,0.5434892773628235,0.0
1979-02-15,2.036919355392456,0.5423243045806885,0.5
1979-02-16,1.8657195568084717,0.5698426961898804,0.5
1979-02-17,1.7788199186325073,0.5590636730194092,0.0
1979-02-18,2.5749733448028564,0.5184412002563477,0.0
1979-02-19,2.506459951400757,0.5270024538040161,0.5
1979-02-20,3.0101521015167236,0.5153419971466064,0.5
1979-02-21,2.90388560295105,0.5121938586235046,1.0
1979-02-22,2.999608278274536,0.5802972316741943,1.5
1979-02-23,3.1146914958953857,0.5064399838447571,1.0
1979-02-24,3.2703330516815186,0.49587351083755493,2.0
1979-02-25,3.2654359340667725,0.476036012172699,2.5
1979-02-26,3.2170560359954834,0.44617047905921936,1.0
1979-02-27,3.132368326187134,0.44636982679367065,
1979-02-28,3.3706929683685303,0.47993677854537964,
1979-03-01,3.338233709335327,0.4675532579421997,
1979-03-02,3.3450615406036377,0.457769513130188,2.0
1979-03-03,3.382042169570923,0.4681761860847473,3.0
1979-03-04,3.569962739944458,0.503477156162262,0.5
