weight_0,center_0_0,basis_0_0,center_1_0,basis_1_0,center_2_0,basis_2_0,weight_1,center_0_1,basis_0_1,center_1_1,basis_1_1,center_2_1,basis_2_1,weight_2,center_0_2,basis_0_2,center_1_2,basis_1_2,center_2_2,basis_2_2,weight_3,center_0_3,basis_0_3,center_1_3,basis_1_3,center_2_3,basis_2_3,-Jrel,Jadd,Jtubr
0.00016383713791456866,0.8623212993819208,0.2045325868683176,0.6321908295609869,0.12605437423034382,0.032273429508423046,0.02863100732792434,0.6170246139008149,0.8165311495163619,0.005715210181872007,0.03826512767221067,1.4237433171078624,0.7914107980800579,0.36456625868306597,0.6575603474682263,0.05046076385639266,1.5446062676949648,0.9770186891201125,0.0457699701747496,0.02297236277961623,0.0541725427466508,0.024888380466466214,0.2206083585126662,1.2776831897842786,0.8786956051824386,0.12772192752941014,0.4566508769383862,0.19637857603435227,-0.342,0.7298,0.128
0.0024623232466759737,0.6520730317581402,0.06724750124899011,0.9363221999851643,1.980177199029468,0.11915404545840076,0.18251067618725608,0.8742731564241039,0.8805166244826392,0.08134023080782879,0.9474382210591041,1.5678880769983974,0.9680027106977773,0.4440196734197666,0.30207124023160625,0.3959311949411573,0.10016939345082684,0.8850032552283507,0.009605857585902424,0.9846908597074692,0.27164026024744314,0.0006844473550647184,0.5056556062746841,1.1008530007058863,0.1305883731605623,0.0013061126675926842,0.478563184292084,0.14611970247991404,-0.8778,0.559,0.4751
4.1670226582167456e-05,0.3955620047232928,0.031717784836083465,0.9202574526254326,1.9532226119539726,0.2839096956578266,1.5778860171472995,0.7857063040675394,0.8455586681814597,0.08187301265453024,0.08631279761822441,0.8556145983387489,0.9815307630341102,0.7887242622659683,0.3776777497256305,0.8510225773325848,1.6816470312150442,0.9970326573882441,0.7587930771629761,0.5661324456665185,0.0034315989392648197,0.004110124266670595,0.25182186273238283,0.995749664634074,0.7504197952030133,0.06432253601405052,0.11638752826783037,0.1641922621808562,-0.9987,0.3999,0.8197
0.024632334366219272,0.30627356277026396,0.028099449106611597,0.3494081442047621,0.8014792772904518,0.052860740178857724,0.26649734307981837,0.616644714353135,0.8616530072501954,0.08324889796019475,0.4023699350331863,0.8941342448172969,0.9715767158812882,0.7502630153872967,0.3585351718449576,0.9693256711334339,0.08786551797935775,0.8033755555042464,0.08091590540314726,0.15243445817780954,0.0030920269254340158,0.02552028867513928,0.25508064091187654,0.13043863103974274,0.750606629378245,1.8731683484571142,0.13039453424348568,0.024732179242735325,-0.9987,0.4499,0.7071
0.0013672656278063688,0.411418684088226,0.06785120409261108,0.008611900747193757,1.5789514019001525,0.2874032743178814,0.19491628521550636,0.6251421128754368,0.8205027268601138,0.001351652678652485,0.48987008743910243,1.1750376868552908,0.43220678803721435,0.5991702418245208,0.6329363773558268,0.1277084772176325,0.11065198344106913,0.9881259044458849,0.854660388417321,0.11248106809165072,0.0806882996849033,0.9652993908322152,0.2609849499407138,1.36035864599934,0.13766834322307858,0.030270840607653657,0.6416622435212617,0.18719665468604307,-0.2211,0.7898,0.0183
0.028723468279556335,0.27501673887202727,0.026924400081749237,0.965894123965462,1.710558763138239,0.0016143641539445933,0.4441796277047783,0.6571624045151225,0.8172650862290799,0.06378816432271309,0.08539753513852111,1.6125799886861663,0.9736322725332214,0.46364854928450744,0.28013766660944767,0.0869897239461424,0.22132519796436778,0.8122354392525709,1.8361367122188903,0.15270274615396,0.10941070247299041,0.9079980608958791,0.8507773858746935,0.15883342712192716,0.8460292471528305,0.11426827745350521,0.14201795184061838,0.14643886819598026,-0.6754,0.5299,0.5264
6.0832633287773204e-05,0.39752387689583246,0.05563286697471775,0.8820126357053736,1.9587882373568628,0.2841428566381386,0.5318128199026562,0.7857063040675394,0.8467285108283957,0.07597046336542486,0.9890418183172571,1.6006853953145748,0.9820487392167625,0.6142393338743479,0.35837908051768763,0.08877876752417786,0.7142019876887677,0.6158002674146099,0.0005839009788988214,0.18246120219572226,0.08621322993621325,0.7826241072849538,0.22256844363065173,1.3080177302594571,0.8909145655340222,0.030903056351655245,0.14457136646655439,0.07619523570390915,-0.7458,0.5399,0.5098
0.00018448273317743952,0.4540694795589554,0.6666921791168823,0.8381965287677094,0.9351411021315268,0.07223819756667144,0.10918661509859406,0.7858004907762891,0.8190054290513397,0.05097446143176408,0.04636600336633552,1.1001194417755034,0.9662353264326724,0.39209813874646043,0.2825094055826358,0.8688563587720104,0.7698955254722717,0.9924320550913945,0.11696912793661654,0.014080844534824999,0.09198307953546209,0.8214026597476026,0.9412005083037713,1.2519930951885563,0.9595458100990891,0.07161267574173014,0.9686167213332189,0.36630499817782236,-0.6875,0.5498,0.488
0.7770936367769458,0.32130610142078003,0.027045357975126527,0.8443176248435299,1.9597496707850661,0.7516421190136315,0.011689645465378942,0.6272682446584265,0.8050103492270858,0.0041953751491670644,0.022052488215385524,1.3601083968574064,0.9900790118303805,0.029516513264438368,0.28874581949611544,0.9727864864147951,0.14978969389268088,0.44684072902366984,0.011879173114873964,0.11610549487259186,0.018748848144697385,0.9339126347431067,0.4385195900333847,0.04242800018283878,0.041643017444435826,0.0471799967250744,0.49372611688182333,0.10827066197911533,-0.3506,0.7799,0.0477
0.753051096070055,0.24249846311127632,0.029230869107116895,0.6236228854526418,0.8537471853974801,0.030821183882649303,0.001269255831610236,0.7826905121887541,0.8166234814037207,0.022374137644141246,0.4654230599831909,0.28716662149548716,0.9854077555897095,0.2726510031767547,0.42620228690249046,0.13207198720708996,0.07533273351427755,0.976293024461803,0.9074789851535656,0.18669609297471995,0.03061418072978069,0.7872127832886282,0.26142283165300956,1.7658615112961422,0.9066675394817949,0.1291853658831897,0.19345218810211662,0.05694398395188127,-0.5704,0.6697,0.2491
