dist_0_0,dist_0_1,dist_0_2,dist_0_3,z_0_0,z_0_1,z_0_2,z_0_3,z_0_4,dist_1_0,dist_1_1,dist_1_2,dist_1_3,z_1_0,z_1_1,z_1_2,z_1_3,z_1_4,dist_2_0,dist_2_1,dist_2_2,dist_2_3,z_2_0,z_2_1,z_2_2,z_2_3,z_2_4,dist_3_0,dist_3_1,dist_3_2,dist_3_3,z_3_0,z_3_1,z_3_2,z_3_3,z_3_4,-Jrel,Jadd,Jtubr
0.44450336279750396,0.3191032340144931,0.5830026028691008,0.7419338199941417,0.10749479904787414,0.12146938957044062,0.46404401070218443,0.0020974393290285106,0.9986787998444273,0.18238258002174762,0.11005186045952409,0.04190865911233749,0.625930648220061,0.31498356534767136,0.01545171996216321,0.016339129542119944,0.9597047228374047,0.17433166832243263,0.8902077902929809,0.5646549528591569,0.10685057469972557,0.7931762004153408,0.002879881635110053,0.10114834840199774,0.6074248569957887,0.9801142339500339,0.1618495308230238,0.3346686922779716,0.010327586280319136,0.990075576514813,0.4261283030217638,0.017215911098857048,0.0730505822315784,0.9889681176208566,0.8230181377286411,0.7035673910048501,-0.553,0.589,1.0
