,Q_C,Q_i,cannonsville_storage_pct,T_C_mu,T_C_sd,T_i_mu,T_i_sd,Tavg_L_mu,Tavg_L_sd,T_L_mu,T_L_sd,thermal_releases,remained_bank_amounts
2010-09-05,369.13989837581664,586.3173204871433,59.148048973674115,11.11718,1.9070351,21.393324,1.6370248,17.423146388328785,1.2457893099190918,18.680972056823233,1.7121507343729108,,
2010-09-06,374.0719453454675,581.985083727978,58.62705023761999,11.287197,1.915339,20.778019,1.7111114,17.064589647465038,1.2831859932474596,18.3052775294111,1.7495444933302537,,
2010-09-07,378.011873559782,578.378604915495,58.09580647144884,11.238901,1.8731893,21.912191,1.6419877,17.693589746297697,1.2386257176943156,18.964341682838686,1.7049894451352932,,
2010-09-08,380.11522789602947,577.6004823171745,57.56145535853263,11.348238,1.9053423,22.827564,1.7986456,18.27144527185525,1.3223455571327507,19.569816727217592,1.7887144856356219,,
2010-09-09,380.6655693284023,578.1067001585643,57.02919779103202,11.937377,2.104228,19.83131,1.7535505,16.697147230509604,1.3475630979690092,17.920272620964262,1.8139187537414347,,
2010-09-10,376.6680462540643,584.6092985909148,56.5030544386598,12.2064905,2.1861842,17.80776,1.7317405,15.612952117935611,1.3575716478835773,16.784256688144822,1.8239198110222126,,
2010-09-11,378.85956268791614,582.5762699391674,55.96852324426656,11.879022,2.0490446,18.059664,1.5029514,15.624144631027026,1.217102752841123,16.79598416510231,1.6834509864614615,,
2010-09-12,376.63828361705765,576.2815096326411,55.44295861461104,12.256935,2.2189577,17.35543,1.48913,15.340267730454578,1.2570573408334718,16.49853891906714,1.7234038310833788,,
2010-09-13,379.13142485484025,553.8730871053513,55.10340603131001,12.233986,2.1732483,17.237392,1.521059,15.204231148710823,1.2630270915491855,16.356000253733825,1.7293727790240028,,
2010-09-14,385.8241410805228,547.2587447839323,54.64559652006443,12.314755,2.2644823,17.807636,1.7183944,15.536363197238549,1.3756852163765145,16.704007078844565,1.8420329010624001,,
2010-09-15,384.6550643643053,562.9983574002867,54.11567301318338,12.644624,2.4330251,16.691032,1.3213421,15.048584289694444,1.2615591382428544,16.192914006908634,1.727903933180081,,
2010-09-16,385.40920540875067,566.4364743118258,53.54976345638806,12.793671,2.4767618,15.805605,1.2361748,14.586050943449411,1.2437403163440546,15.708273147804237,1.7100826224469408,,
2010-09-17,349.7932828956868,596.5565623856411,52.99151145708554,13.137354,2.633786,15.261478,1.2119708,14.476351765812137,1.2375029143945508,15.59333072446378,1.7038446661165083,,
2010-09-18,350.98123690682206,600.607146098933,52.52592745245046,13.341246,2.7338665,15.726137,1.2800558,14.84650034872063,1.2920966321060654,15.981171144345666,1.7584403095571743,,
2010-09-19,353.8595944282704,601.5453082881645,52.045743073838615,13.6522665,2.830194,16.994501,1.3791873,15.756615709754723,1.3612002650463988,16.934786908563463,1.8275493437486485,,
2010-09-20,359.1157903328541,597.8771588035255,51.444029994099836,13.567122,2.8373985,16.845287,1.2312772,15.615141618277223,1.3135475446562763,16.78655083911833,1.7798957215714024,,
2010-09-21,369.64944302489056,589.7877514359753,50.89746384628455,13.789243,2.9547608,15.771366,1.1309026,15.007698830079265,1.3338858341693032,16.150074362083803,1.8002303992488309,,
2010-09-22,372.77740665241566,587.4820887565471,50.343986326662396,13.902807,2.985856,16.619312,1.3851694,15.564751813104422,1.4358699460275448,16.7337525735072,1.9022178072753133,,
2010-09-23,380.898201248064,572.2749465810676,49.797477525534326,13.970695,2.9476151,18.39261,1.5339901,16.625565540998874,1.4952156751494403,17.845269571384684,1.961570794789262,,
2010-09-24,369.71390182466087,569.5415512763885,49.18561293857032,13.731773,2.8101196,20.34921,1.6070545,17.744425662449963,1.4741559967771047,19.017607382009142,1.9405201664548173,,
2010-09-25,388.971798498992,567.3210244398191,48.6816054840472,13.861362,2.8697047,21.205591,1.7467487,18.21832851945882,1.5608681114886775,19.514161175627148,2.027236545971247,,
2010-09-26,392.1019263096978,568.7446156995937,48.175115871998074,13.908062,2.912765,18.53779,1.6066312,16.648492359487868,1.5222555860032945,17.869292213426046,1.9886108767225794,,
2010-09-27,382.39643714581985,565.3498416998377,47.573382293732486,13.877885,2.8575382,16.935556,1.4737439,15.70184784267908,1.449883641821482,16.877401324656194,1.9162323687058143,,
2010-09-28,277.218577451499,464.8781375447354,47.23518707240176,13.673761,2.7631218,17.488491,1.425814,16.063455861714733,1.3649933222555235,17.256292970906575,1.8313444354848971,,
2010-09-29,253.51145897882137,502.0165117467484,46.84776820279921,13.49432,2.6974964,17.94516,1.4312973,16.451715612397596,1.3129050815257157,17.663110210472517,1.7792589234619514,,
2010-09-30,2329.2913120988,458.77303049535766,47.50360650991243,12.162488,3.0311065,22.73935,449.03357,13.902899305997302,73.93137887294698,14.992469197318965,74.39771795066855,,
2010-10-01,38.7789474072,6638.666430495359,59.7614858459615,12.860252,2.8850062,14.050347,0.8339304,14.04343590820743,0.829256640714494,15.139722968714395,1.2955963389641891,,
2010-10-02,38.7789474072,2744.2089304953593,65.52088712558425,12.932849,2.6508229,14.020555,0.7058396,14.005398142089938,0.6969836581309844,15.099867127402085,1.1633231861983893,,
2010-10-03,38.7789474072,3256.6214304953573,67.63113375525923,12.751373,2.5487313,12.734324,0.6910533,12.7345250791094,0.6835795158094294,13.768250676273315,1.1499143092188198,,
2010-10-04,38.7789474072,2962.620030495358,69.0866524852477,12.242413,2.5061374,12.722104,0.71022964,12.715906318857353,0.7018006334874654,13.748742002926269,1.1681353712622407,,
2010-10-05,974.7032474072,6179.046330495357,71.02839810035981,13.251096,2.674585,12.659558,0.8092436,12.740155679734855,0.7882738690792487,13.774150400361421,1.2546086793914888,,
2010-10-06,630.2026474072001,4342.850330495358,72.05521547883687,13.37822,2.687212,12.546307,0.76455337,12.651729531158798,0.7494939651022116,13.681497784153096,1.2158285141493708,,
2010-10-07,173.80084740719997,3864.052430495358,72.97074156783971,12.931677,2.5628712,12.136589,0.6629089,12.170811922295306,0.6438953323954247,13.177593957520534,1.1102286171012448,,
2010-10-08,38.7789474072,2468.529160495358,73.60342557821713,12.567452,2.4592087,12.41336,0.67436844,12.415742897652578,0.6650269789758682,13.43423179624523,1.1313608745549584,,
2010-10-09,38.7789474072,1967.8333704953584,73.98595135374035,12.15363,2.3676426,12.278721,0.6500498,12.276303407300556,0.6391271888256127,13.288127574904435,1.1054607282216717,,
2010-10-10,38.7789474072,1609.640390495358,74.21068866531371,12.050987,2.33532,11.340446,0.6529293,11.357161893162196,0.6399317796629752,12.325054238318346,1.106263527644713,,
2010-10-11,60.22318740720005,1317.882230495358,74.32936549621832,12.058733,2.3060184,12.091134,0.7229953,12.089718144395036,0.6987057378163225,13.092624174241845,1.1650388353888537,,
2010-10-12,205.5783474072,1118.723270495358,74.35893578584812,12.073366,2.3201375,12.489321,0.75512064,12.424749923088246,0.7325543674085594,13.443669326707747,1.1988882867597548,,
2010-10-13,144.96280740720005,944.250620495358,74.34555747934156,12.032326,2.3246467,10.848234,0.7505613,11.005824262771585,0.7204793386175176,11.956923870182672,1.1868106571100356,,
2010-10-14,143.57783740720004,828.7854004953579,74.27598076439017,11.637318,2.2550166,10.559757,0.7655358,10.71886834406793,0.7325463763680252,11.65625243947472,1.1988774488222775,,
2010-10-15,81.06664740719998,1537.9106304953582,74.54894123165843,11.553735,2.269419,9.556963,0.67310107,9.656946826285603,0.6494164493736201,10.543574703139509,1.1157474305030726,,
2010-10-16,38.7789474072,1155.532530495358,75.81702709077621,11.453216,2.240876,9.678559,0.662338,9.736181878661288,0.6449495121204079,10.626596920167275,1.111280455534895,,
2010-10-17,38.7789474072,1147.2720304953582,76.43911315888037,11.338486,2.1945004,9.2437935,0.6863762,9.312281234992703,0.6678003569179557,10.182435274763192,1.1341315856594651,,
2010-10-18,38.7789474072,1097.7534904953582,76.88888944642032,10.9124565,2.1159716,9.292178,0.65856576,9.347462708265999,0.6401793898584205,10.219298302197101,1.106510587098337,,
2010-10-19,54.9368420988,950.959440495358,77.18928037900561,10.641111,2.064894,8.56361,0.6638119,8.677072431510917,0.6376103142650066,9.516865661827646,1.1039423553055818,,
2010-10-20,54.9368420988,865.388030495358,77.37654847982493,10.683868,2.093503,8.283773,0.6943368,8.427042004013048,0.6647419909056846,9.254884634581638,1.1310744782621822,,
2010-10-21,54.9368420988,835.3014304953581,77.48219808534648,10.414776,2.0306077,8.2355385,0.67859316,8.370019803838206,0.6489306308742363,9.19513696815908,1.1152632300310208,,
2010-10-22,54.9368420988,826.1408404953579,77.56104198553886,9.910875,1.9370446,7.808946,0.6666262,7.940005350448345,0.6366226826292916,8.744569293828055,1.1029562446626124,,
2010-10-23,78.45028699958942,740.8067446292054,77.54686235918915,10.378689,2.0155778,7.5342927,0.6937165,7.806665937190855,0.6563091879160904,8.60485671241484,1.1226430914774586,,
2010-10-24,138.4446340471065,688.9105444450911,77.39397157604996,10.719186,2.0657957,9.009055,0.71257603,9.295218110824148,0.6866898408079275,10.164556591586752,1.1530210853376208,,
2010-10-25,136.32067144429186,696.4528678123347,77.70286786454392,10.525367,1.9886372,10.693675,0.78017855,10.666123859915544,0.7291660863973426,11.600986949277848,1.1954971238747698,,
2010-10-26,54.9368420988,1164.515030495358,78.26220070666236,10.187053,1.8443816,12.675089,0.78089195,12.563001761590044,0.7503272601535197,13.588529130499664,1.2166615560334408,,
2010-10-27,54.9368420988,2550.5090304953583,79.34161063457196,10.128562,1.8762511,12.715014,0.62725866,12.660478098605195,0.6153057937404901,13.690664503217949,1.0816403682376494,,
2010-10-28,54.9368420988,1803.3358604953585,79.67862335399111,10.111703,1.8713918,12.056798,0.6407995,11.999294375815529,0.6243115039324045,12.997878458622425,1.0906444017110706,,
2010-10-29,54.9368420988,1520.2356504953582,79.88823141301319,9.50397,1.8023943,10.829623,0.6480959,10.783388797825603,0.6286432854497246,11.723856750369873,1.0949744050167871,,
2010-10-30,54.9368420988,1240.1507004953578,80.05989031843022,9.74377,1.8729277,8.4794,0.65015656,8.533033501829435,0.6276261410796411,9.365942163679838,1.0939584305054915,,
2010-10-31,54.9368420988,1040.164630495358,80.15297722802698,9.276144,1.7766541,7.835164,0.6450434,7.907452246502321,0.6191329266949841,8.710460262790631,1.085466570231706,,
2010-11-01,54.9368420988,873.6342904953583,80.66532527410381,8.968762,1.7254347,6.4568763,0.5871482,6.605486423438704,0.5617636472390647,7.346264923932093,1.0281015441467292,,
2010-11-02,54.9368420988,745.1720804953579,81.11978849354946,8.990297,1.7025782,5.5576506,0.5749278,5.793341941659555,0.5480649544928149,6.495302712100929,1.0144064864541587,,
2010-11-03,387.7894737036,683.5829104953581,80.66306452372639,8.976091,1.6799141,3.5476134,1.1743163,5.512482608639058,0.9649505502855856,6.201019263031654,1.4312935148847015,,
2010-11-04,179.27984209879995,987.946290495358,80.67800838212149,8.883362,1.6261001,5.464319,0.5847429,5.9894663262136385,0.5543784336949453,6.700801171819029,1.0207190187392186,,
2010-11-05,54.9368420988,1561.135300495358,81.0993643617287,8.519388,1.5481887,6.6751075,0.6299612,6.737802055665856,0.6108177890546831,7.484904791081342,1.077155165198237,,
2010-11-06,387.7894737036,1142.4456304953585,80.93304235637795,8.479755,1.5442649,5.5088634,0.5701713,6.261741633327725,0.5782333848362154,6.986090307886593,1.0445727282263446,,
2010-11-07,387.7894737036,945.774380495358,80.66051523085999,8.615579,1.5445385,3.6454036,0.86631227,5.090689915793323,0.7610572310742142,5.759066321294084,1.2274025166786995,,
2010-11-08,54.9368420988,880.8199304953579,80.72377972666366,8.518408,1.50545,5.1283484,0.6262839,5.327373532415628,0.5961042441344928,6.007062605728466,1.06244820228261,,
2010-11-09,54.9368420988,910.9470204953576,80.85419041891458,8.593892,1.5177169,5.7769527,0.6741456,5.937172577904377,0.6416353932553968,6.646007961097821,1.1079762264803426,,
2010-11-10,387.7894737036,671.1264304953582,80.74859338744048,8.65216,1.5080895,4.218527,1.1879002,5.842183773616771,0.9337221788276391,6.5464790166682505,1.4000634708598663,,
2010-11-11,97.0375287480985,593.8550601859432,80.8819493809983,8.524459,1.4741597,5.553631,0.6734476,5.970890787264402,0.6147752597660252,6.681337785605322,1.0811159326096969,,
2010-11-12,387.7894737036,580.557130495358,80.71979245967263,8.57276,1.4838262,3.5644584,1.3166143,5.5701105825478425,0.9880188209478339,6.261401657101905,1.4543614842354713,,
2010-11-13,184.6514080740136,542.7943462904574,80.67986938766934,8.583968,1.4690913,4.758852,0.86779743,5.72980149546134,0.747222666624743,6.428725249776589,1.2135645148037042,,
2010-11-14,235.21523890780128,512.0997278075675,80.61753704546972,8.565465,1.4686096,4.8956027,0.9912575,6.050681310009499,0.8216223755034018,6.764942022587377,1.287962674001239,,
2010-11-15,266.3677070128473,500.44242275698934,80.51607966004138,8.626837,1.463862,5.4257827,1.1282432,6.5377364830657605,0.8948457262490968,7.275276768000909,1.3611838975563444,,
2010-11-16,208.10363363346,544.8164024190078,80.45594718026443,8.584108,1.4172844,6.763136,0.7490331,7.266444314528091,0.6687459869810781,8.03881434284403,1.1350814823257624,,
2010-11-17,277.0129420988,2045.509130495358,81.05153902926065,8.276219,1.4046478,7.7325883,0.57287127,7.7974285119700895,0.5316318083222001,8.595177769845082,0.9979657362969767,,
2010-11-18,387.7894737036,1496.369730495358,81.33873962907359,8.025261,1.3545797,7.0050735,0.5816594,7.215044087795721,0.539554345846995,7.984957360976739,1.0058900100347907,,
2010-11-19,387.7894737036,1280.5719804953578,81.55256174728095,7.5011,1.3006811,5.354943,0.54193145,5.853789852454189,0.5142271162204016,6.558639826400701,0.9805683516404728,,
2010-11-20,387.7894737036,1076.9559304953575,81.70749399088015,7.6857486,1.2911264,3.6613235,0.79791576,4.726784930463935,0.678987276274497,5.377767921612913,1.145334727843927,,
2010-11-21,387.7894737036,920.2134004953582,81.78974803176256,7.4021215,1.2570822,3.3988903,0.90344685,4.585746176331608,0.7368070599780572,5.229987997149923,1.2031553917349296,,
2010-11-22,387.7894737036,830.6530604953581,81.81549444464076,8.042194,1.2839267,3.7956667,1.038547,5.147194308541379,0.8174720617725458,5.818271430864892,1.2838170246464111,,
2010-11-23,387.7894737036,821.442100495358,81.57960434128223,7.691845,1.2311313,6.026661,0.7726331,6.560670160181596,0.6567735664164039,7.299306596488028,1.1231116442503255,,
2010-11-24,387.7894737036,711.1712804953579,81.44239581846583,7.082984,1.1957132,4.5466194,0.8972699,5.441624511948393,0.7177609549621522,6.126774391535461,1.1841042952535095,,
2010-11-25,387.7894737036,655.2256404953578,81.29195743499338,6.646517,1.1483407,2.4390602,1.1170162,4.003378267524763,0.8213934671425729,4.619784893027218,1.2877456742134141,,
2010-11-26,489.9222937036,1503.189580495358,81.41441734712295,6.702921,1.149253,3.0621328,0.85375386,3.9570666669024375,0.7031385344587563,4.571259756203433,1.1694910663544031,,
2010-11-27,389.6447737036,1193.6207304953575,81.5035323611167,6.465204,1.0991292,3.0102544,0.8098473,3.860524262241889,0.6677806134115767,4.47010295461381,1.1341338303318163,,
2010-11-28,387.7894737036,978.175290495358,81.4475630345964,6.257104,1.0777615,1.6753365,1.0578042,2.976073681199201,0.8169600044693601,3.543378659140346,1.2833199931981936,,
2010-11-29,387.7894737036,882.2832704953582,81.2933198128502,6.3767323,1.0736538,0.7378468,1.2742194,2.459559561870386,0.9439168886678541,3.0021769305228023,1.4102812458490404,,
2010-11-30,402.0137737035999,900.1535304953579,81.33771234428882,7.0601993,1.098669,1.278163,1.2293313,3.063231761879995,0.9149948130937431,3.6347025981426877,1.3813540947613887,,
2010-12-01,2120.1643737036,3499.649230495358,82.64567984512745,7.7530165,1.3561261,1.9767376,3.4098184,4.155931004582979,2.184176099946415,4.779629129441373,2.650527254375271,,
2010-12-02,435.1157991282692,5256.822064556218,84.82094230372503,6.505542,1.1355559,5.290516,0.55019563,5.383397617428503,0.5154977793871253,6.065764450496203,0.9818414326977263,,
2010-12-03,1036.4145818052586,4924.009015029758,85.44288628512618,6.44644,1.1201639,3.589272,0.70520425,4.086084158933084,0.6142794493516484,4.70644384332891,1.0806310824333862,,
2010-12-04,1189.729816732945,3891.6080150297576,85.61744412762694,6.302178,1.0842638,2.2347972,0.67619044,3.1871220434066956,0.5767465795823354,3.7645144116286233,1.0431048711528788,,
2010-12-05,1225.2756227550028,3401.685315029758,85.5389554643575,6.2131,1.078349,1.2304933,0.7125059,2.5499482468409416,0.5966052170962826,3.0968858856566883,1.06296878778626,,
2010-12-06,1211.4663861810393,3027.989741623213,85.337861583297,6.09668,1.080134,0.5366489,0.86247647,2.12548267206245,0.6890175747675247,2.6521323073667658,1.155384919901373,,
