model_id,nrmse,r,r2,rmse
TempLSTM1,0.06462946929891503,0.9198082941472095,0.8432057465606535,1.5640331570337436
TempLSTM2,0.012347232862837449,0.932294737061068,0.8687357925377275,4.152255875905983
