,Q_C,Q_i,cannonsville_storage_pct,T_C,T_C_lb,T_C_ub,T_i,T_i_lb,T_i_ub,Tavg_L,Tavg_L_lb,Tavg_L_ub,T_L,T_L_lb,T_L_ub,thermal_releases,remained_bank_amounts
1979-02-01,786.6402321683687,1688.6499510275216,86.98998694864277,1.0403429728166569,,,-3.6565093944015628,,,-2.1638629718965627,,,0.2812690282252531,,,,
1979-02-02,579.0358737035999,883.031230495358,86.69481724371423,1.1359910955835326,,,-0.8972575076737928,,,-0.09201137494668679,,,0.2812690282252531,,,,
1979-02-03,569.4195537036,808.048790495358,86.4714086263585,1.4383918368245372,,,-0.9031237193986487,,,0.06481485329501466,,,0.34407444722699737,,,,
1979-02-04,543.6346837036,801.793330495358,86.17055915187863,1.5743398522645309,,,-0.7925798721052966,,,0.16379954182841977,,,0.3715242854146996,,,,
1979-02-05,515.0111737036,733.400430495358,85.90116862915448,1.088283621140764,,,-1.2661380232100703,,,-0.2948610418267414,,,0.2812690282252531,,,,
1979-02-06,169.1869420988,715.806830495358,85.96307282679501,1.2683088621413479,,,-0.7900155565839476,,,-0.3965194382659265,,,0.2812690282252531,,,,
1979-02-07,164.32446209879998,683.827170495358,85.97070541177244,1.3903654519934376,,,-0.8483952098311711,,,-0.4146483096488603,,,0.2812690282252531,,,,
1979-02-08,157.2814320988,664.781930495358,85.9580356177079,1.3453774005673633,,,-0.7635698776148078,,,-0.3600751310704184,,,0.2812690282252531,,,,
1979-02-09,148.2030720988,625.273890495358,85.92490794955047,0.8681978995279488,,,-0.7304425151984392,,,-0.42413291310100254,,,0.2812690282252531,,,,
1979-02-10,136.5551660988,613.321230495358,85.87707453969846,0.5231590144364321,,,-0.7050030251148054,,,-0.4813503377267426,,,0.2812690282252531,,,,
1979-02-11,123.5542970988,595.3685304953581,85.80763009560471,0.41703612479474544,,,-0.5456037756547174,,,-0.3801641878517905,,,0.2812690282252531,,,,
1979-02-12,122.7908920988,556.4461604953581,85.72912239437551,0.7016790352504637,,,-0.5472727595502207,,,-0.32149016349445836,,,0.26354087338127175,,,,
1979-02-13,119.3273620988,549.297230495358,85.60226793779488,0.7088833252133743,,,-0.6106978880058859,,,-0.37519631209516413,,,0.26354087338127175,,,,
1979-02-14,121.5359220988,532.586360495358,85.35217871944741,0.4759863945578231,,,-0.613453358300511,,,-0.41103544890041777,,,0.26354087338127175,,,,
1979-02-15,118.3213220988,512.870080495358,85.10568349648882,1.0683294257543103,,,-0.57755105216549,,,-0.26901903895413315,,,0.26354087338127175,,,,
1979-02-16,113.3919280988,496.420070495358,84.95340917702798,0.7802260675697494,,,-0.5014056396237657,,,-0.2630917154532655,,,0.26354087338127175,,,,
1979-02-17,97.5942440988,503.641960495358,84.80297926531763,0.5407671957671958,,,-0.5204046507491815,,,-0.3481524420027025,,,0.26354087338127175,,,,
1979-02-18,86.6372200988,516.8812304953581,84.6423345288811,0.20275510204081634,,,-0.41136379819510427,,,-0.32320484584792736,,,0.26354087338127175,,,,
1979-02-19,116.4270020988,509.905530495358,84.47185510093057,1.5349491556952402,,,-0.5777221753177113,,,-0.18500428715190387,,,0.26354087338127175,,,,
1979-02-20,106.0117660988,515.178130495358,84.29158377120365,1.5740715854911311,,,-0.5219682751536641,,,-0.16425980523369932,,,0.4101836267568148,,,,
1979-02-21,108.4658920988,483.002650495358,84.10167755119461,2.1063325474871006,,,-0.34083128524100875,,,0.10793951001479746,,,0.47298904575855905,,,,
1979-02-22,105.7941020988,464.8743504953581,83.92022177634713,2.2259942318223254,,,0.07079446649135344,,,0.4703389357541156,,,1.0741285037982635,,,,
1979-02-23,134.4339520988,580.825460495358,83.74074529071478,2.2720355697563477,,,0.05270599361392092,,,0.4698319211826201,,,1.0339074604737717,,,,
1979-02-24,205.9567520988,801.1955304953581,83.98586105933694,2.5681294558370795,,,2.175819393822013,,,2.256044507327376,,,2.7426577105395538,,,,
1979-02-25,574.0428420988,1792.959400495358,84.20299765160689,2.770719516639542,,,2.5260886840141152,,,2.585416290848738,,,2.8458917048718244,,,,
1979-02-26,666.3286420988,1605.421700495358,84.06576481153029,2.1813797774707497,,,2.2303729579842004,,,2.2160027347992224,,,2.759440503668055,,,,
1979-02-27,543.5251420988,1511.749435495358,83.90366041681557,2.5761051782312947,,,1.5260722448977613,,,1.8037574289214915,,,2.738323012971617,,,,
1979-02-28,447.3998820988,1371.942990495358,83.72942338933413,3.0960837631222216,,,1.78126143241528,,,2.104593204892219,,,2.8682874015856177,,,,
1979-03-01,421.5996420988,1312.397400495358,83.83493640404907,3.256266208936649,,,2.1302430766057197,,,2.4040214844832013,,,3.073067214103559,,,,
1979-03-02,403.0854920988,1251.800886495358,83.95830844451241,2.732481590766736,,,2.3489901190752276,,,2.442398253060705,,,3.1997772823498587,,,,
1979-03-03,373.0741720988,1012.735490495358,84.12434529410511,3.4743271641892313,,,3.9474161760545785,,,3.820055762720246,,,3.923726047704435,,,,
1979-03-04,54.9368420988,1529.676430495358,85.08266753200037,2.4532637068542043,,,2.8924169898334133,,,2.8771920166608087,,,3.3249378921461825,,,,
1979-03-05,54.9368420988,45.06893049535805,93.76468007162686,2.2386681250072487,,,9.377611458557972,,,5.45592781476332,,,4.7954325299981155,,,,
1979-03-06,3546.4624715071823,2310.1197,100.0,1.7204743589743587,,,3.738126638040126,,,2.516334152472351,,,3.2557831399368906,,,,
1979-03-07,4455.09444339921,7374.775615029758,100.0,1.6287541375524568,,,3.853816797236564,,,3.0158647113376436,,,3.790328083085312,,,,
1979-03-08,2924.5394379352,5989.754615029759,99.6972028147422,1.462294547643619,,,2.861550164183362,,,2.40249213782605,,,3.3206152481041573,,,,
1979-03-09,2982.9764479352,4789.542915029758,98.64783972456752,1.4560987617526284,,,3.97653513252733,,,3.009229426173684,,,3.9883185961167364,,,,
1979-03-10,2678.1251416319787,4654.895615029758,97.70341256109018,2.150736215538847,,,3.6716584374543233,,,3.116195664861151,,,3.947493680291821,,,,
1979-03-11,2260.2261707811454,5934.961115029758,98.07876798814851,1.5900262945099508,,,1.8456647753644586,,,1.7751598845626957,,,2.9920484164740673,,,,
1979-03-12,2216.358295313127,4195.139615029758,97.48816162941606,1.544237261640024,,,0.8509199407415545,,,1.0905892999062394,,,1.7289945748691837,,,,
1979-03-13,826.3811990222018,3295.687815029757,98.0654309940806,2.3571307886510224,,,2.7754142484713165,,,2.6915579166439976,,,3.5171404381583153,,,,
1979-03-14,387.7894737036,2625.037492087029,99.17677561090667,2.6429153157211758,,,3.4779153866723456,,,3.3704401676394298,,,4.02199958108474,,,,
1979-03-15,969.4736841976,2178.6953444818146,99.01093671052304,1.8011510505158008,,,1.2869191785871528,,,1.4452760720286775,,,2.4039680403313364,,,,
1979-03-16,1040.6370241976,1570.408912787153,98.52127411457384,1.9685747324160456,,,1.2901127485995083,,,1.5605149846801845,,,2.7093997237731857,,,,
1979-03-17,387.7894737036,1454.2548551514064,98.63856907819309,2.430064521288617,,,2.5296078998586475,,,2.5086519034248673,,,3.4044328225400005,,,,
1979-03-18,420.2221992426074,1368.2868975758445,98.6696387967712,2.347087530097068,,,4.223614441147201,,,3.782711866537893,,,4.457575598469507,,,,
1979-03-19,403.8769697036,1155.0394255928302,98.86491889326344,2.6254576065059134,,,3.296047523406738,,,3.122314137595375,,,4.11059235636736,,,,
1979-03-20,448.8632079364359,1168.5532098008396,98.96060505923924,2.6838837169581575,,,4.102255794792662,,,3.708631101780749,,,4.363726668917295,,,,
1979-03-21,421.2618777036,1135.8205604493005,99.04916290692984,3.23392248106072,,,5.377873741454376,,,4.797837057764194,,,5.4852866812063485,,,,
1979-03-22,414.3070027036,1028.779222148498,99.26693646164996,3.3559322317251756,,,7.819456928604777,,,6.537988429487745,,,7.271024736007133,,,,
1979-03-23,420.6200517036,946.201644369016,99.48670490292746,3.377015642362157,,,7.975145717065732,,,6.560136198765736,,,7.440480490817649,,,,
1979-03-24,1133.3645341976,1173.053556329692,99.25572129562188,3.7574646722325293,,,7.437634639940415,,,5.629213981799602,,,6.239872888079561,,,,
1979-03-25,1243.0837919163016,5299.787697488903,100.0,3.067173685125116,,,4.299293475923965,,,4.0652023518477085,,,4.910934947168848,,,,
1979-03-26,1686.269772006161,4224.985867553263,100.0,2.557863905111383,,,3.9095716066190986,,,3.523977753701198,,,4.348964566629291,,,,
1979-03-27,1250.5932720061612,2872.0945675532635,100.0,2.3674503857990703,,,3.272324280689445,,,2.997836070812064,,,4.171436169100894,,,,
1979-03-28,1032.2565720061612,2409.415167553263,100.0,2.9098532474670473,,,4.204803574785262,,,3.8164106404937215,,,4.398066411488499,,,,
1979-03-29,1109.1993720061612,2639.909467553264,100.0,2.9287895503778727,,,5.367297349925875,,,4.645848217441201,,,5.304387927272399,,,,
1979-03-30,1001.979472006161,2475.2690675532635,100.0,3.6545335008291056,,,8.993948735054735,,,7.455380411178495,,,8.507499941361255,,,,
1979-03-31,969.4736841976,2200.519167553264,99.92144565079263,4.093476124783872,,,10.99420508260239,,,8.88376652981818,,,9.331831935310987,,,,
1979-04-01,402.5069356351046,2001.8965269603325,100.0,3.8726309516417334,,,8.20605603794926,,,7.480623023304074,,,8.245867825743016,,,,
1979-04-02,1040.3515681976,1767.994762379787,99.84172483102276,3.2970144543481656,,,6.7316989207935505,,,5.459320463754835,,,6.103552100221878,,,,
1979-04-03,349.9809860977661,2152.728768927978,100.0,3.4393963383428527,,,5.886916751385084,,,5.544653488163768,,,6.184479787349565,,,,
1979-04-04,1113.3432341976,1509.7103946177804,99.71401561520304,3.146176594299348,,,6.061636087990374,,,4.824182508612367,,,5.862567652631425,,,,
1979-04-05,271.17243618251507,2306.717603816029,100.0,3.488393405377068,,,7.266511748930583,,,6.86908535001101,,,7.826160063334298,,,,
1979-04-06,1061.1707941976,1557.101725063672,99.73915879361454,3.284650441231215,,,4.55135004548333,,,4.037963980753425,,,5.342767376828044,,,,
1979-04-07,83.1961120988,1622.5150923771166,99.91300377720704,2.87796270984636,,,3.2536899629972944,,,3.2353638556294744,,,4.97209915632776,,,,
1979-04-08,74.0480473574101,1527.022278332589,100.0,3.406960168682858,,,4.704683003226389,,,4.644664501623308,,,5.814993772130715,,,,
1979-04-09,998.8924881976,2194.644807681545,99.8551718817374,3.0451565473205755,,,4.591806575347635,,,4.10803671399033,,,5.470181743391347,,,,
1979-04-10,633.8343905736933,4028.339349799408,100.0,3.5913520559739047,,,5.253558369188854,,,5.027577188689126,,,5.989982019194728,,,,
1979-04-11,1117.5493463681598,3004.612304928836,100.0,3.4074990523980677,,,5.900312648156609,,,5.224491940426458,,,6.022352096782197,,,,
1979-04-12,1229.5468799735631,2597.605988444527,100.0,3.8151944014449723,,,7.090184259528256,,,6.03803042601395,,,7.317571674447076,,,,
1979-04-13,1181.66241365034,2293.4771812732056,100.0,3.8329283574473427,,,7.835060581910535,,,6.474203242247026,,,7.388216585867195,,,,
1979-04-14,1391.051639088797,3813.802065820956,100.0,3.407946706003356,,,6.079707803658099,,,5.365651681265941,,,6.850894372403243,,,,
1979-04-15,1012.9522111648002,4146.107567849939,100.0,3.5752417247092074,,,8.11710994929475,,,7.225339809389201,,,8.207090429847506,,,,
1979-04-16,838.4307321026183,3041.932925272087,100.0,3.920143885573553,,,7.8882948795149925,,,7.030895925006956,,,8.207090429847506,,,,
1979-04-17,978.6743820803453,2826.8835276954896,100.0,3.8159661502947455,,,8.435717568777843,,,7.247657244367994,,,8.207090429847506,,,,
1979-04-18,756.0860553557404,2298.681313426782,100.0,3.999120021564285,,,8.111290532797343,,,7.093486423534661,,,8.207090429847506,,,,
1979-04-19,627.8894969538096,1926.492399333016,100.0,4.272823823333777,,,8.00508431050213,,,7.087661914424526,,,8.207090429847506,,,,
1979-04-20,536.7371571058372,1613.4286106863285,100.0,4.63808339746155,,,8.480833743000954,,,7.521583564792527,,,8.619287962209002,,,,
1979-04-21,427.9328463937154,1359.6038711392666,100.0,5.397051203768186,,,10.268932717485049,,,9.10261366903769,,,9.784022234525242,,,,
1979-04-22,341.0715127702915,1137.777396917426,100.0,6.266327260160596,,,10.975743756039725,,,9.88959641671887,,,10.943246584550876,,,,
1979-04-23,299.5145199963804,1065.5030796248184,100.0,6.300944528026273,,,11.20367482000778,,,10.127909269085904,,,11.232996068263322,,,,
1979-04-24,263.6445468779691,929.948316414806,100.0,6.564901654248704,,,13.929659280053755,,,12.3029084449617,,,13.888871396395876,,,,
1979-04-25,237.57460420904528,847.2047266113915,100.0,8.321036590393733,,,14.3047654533266,,,12.994285085646336,,,13.888871396395876,,,,
1979-04-26,265.31081297135006,926.9853447250116,100.0,9.038567416710274,,,14.575191006661914,,,13.343176547599544,,,14.113238188140716,,,,
1979-04-27,1046.79710308124,2539.8066942262526,100.0,8.607505499501586,,,11.050551524150674,,,10.337516673962687,,,11.378530060777708,,,,
1979-04-28,1623.073449755918,6076.585091143694,100.0,7.931688785093336,,,9.478469517369586,,,9.152411066099843,,,10.582964189398163,,,,
1979-04-29,973.952647903772,3477.1107193596213,100.0,7.807720705153983,,,9.803021703804253,,,9.36642295634691,,,10.855900377295487,,,,
1979-04-30,745.0379448195739,2793.8291206594545,100.0,8.214797746412398,,,10.127014181621975,,,9.724435114203427,,,11.088780577065261,,,,
1979-05-01,602.9726465248057,2142.0296987340434,100.0,7.504922853916218,,,11.120063288166886,,,10.325954387326071,,,11.378530060777708,,,,
1979-05-02,500.9252799120232,1726.1601398091527,100.0,7.346027103282973,,,9.489070742243882,,,9.007048487864175,,,9.929556227039626,,,,
1979-05-03,522.5057345433097,1555.1010951206426,100.0,8.352813965079818,,,12.04976735110658,,,11.120005609395934,,,12.342794199086178,,,,
1979-05-04,758.0920211177769,2350.055372066707,100.0,8.395285507456027,,,11.270310156038402,,,10.569077887779022,,,12.342794199086178,,,,
1979-05-05,540.8592796135013,1617.456443077197,100.0,8.09946005634048,,,9.844119286445302,,,9.4069195179197,,,10.855900377295487,,,,
1979-05-06,385.9808742557488,1209.693720030759,100.0,9.052407730955585,,,12.036258129709177,,,11.314488672651265,,,12.484170942491916,,,,
1979-05-07,309.9811863401213,1016.4414403443908,100.0,9.469377213362586,,,13.89682565639768,,,12.862143577532501,,,14.030248139801616,,,,
1979-05-08,243.85307189644985,857.8098981813373,100.0,10.74076280242414,,,17.852309557622814,,,16.278168854619988,,,17.38964649238063,,,,
1979-05-09,204.6304445663108,747.2794040675863,100.0,11.173197398011563,,,22.712965611679444,,,20.232281224240953,,,19.72254166944687,,,,
1979-05-10,185.53374977459305,678.281690495358,100.0,12.182484717323726,,,23.88664458409924,,,21.372778118172743,,,20.313265696214625,,,,
1979-05-11,170.56566859607992,654.301460495358,100.0,12.003887548398069,,,21.277594879867433,,,19.359981684274693,,,18.964913682577116,,,,
1979-05-12,135.5973202964,628.459730495358,99.99005126806492,11.568512779062832,,,18.226606355130265,,,17.04499348176974,,,17.785244942384313,,,,
1979-05-13,315.44783252004004,671.0332929716164,100.0,10.931124496990222,,,20.51842680867093,,,17.45268773289616,,,17.785244942384313,,,,
1979-05-14,380.6966212753627,661.0190404062355,100.0,10.923980720572214,,,17.67643175135658,,,15.208737938826893,,,16.824527278524293,,,,
1979-05-15,311.2072152143767,561.834930495358,100.0,9.308563040993178,,,20.09248459588256,,,16.248415655248376,,,17.44756705829324,,,,
1979-05-16,361.9915826513194,604.8516189319414,100.0,10.180216378448494,,,16.675601656478943,,,14.243692539391523,,,15.1916776954302,,,,
1979-05-17,282.01686090564544,568.589030495358,100.0,9.376233978600101,,,17.70022080555561,,,14.940417871095041,,,16.824527278524293,,,,
1979-05-18,229.33893136228355,530.2290304953578,100.0,9.455204010062971,,,17.32494940971858,,,14.948810485116956,,,16.824527278524293,,,,
1979-05-19,338.25906398288754,544.632580495358,100.0,10.720754323403213,,,18.367284111088914,,,15.43769696993032,,,16.824527278524293,,,,
1979-05-20,504.6575004159173,598.7563304953579,100.0,11.63662881388,,,21.65278890721748,,,17.071796558866357,,,17.79148220220052,,,,
1979-05-21,388.6804562964,583.940930495358,99.99027449514564,12.544611931266635,,,21.32965127585393,,,17.8189603251859,,,18.719562182650396,,,,
1979-05-22,328.7397362964,566.928600495358,99.85638159081869,10.525843778646461,,,19.24262284264785,,,16.0432782491814,,,17.64548788363674,,,,
1979-05-23,453.2077062964001,733.0553304953581,99.84109658728632,11.273119180624493,,,17.219033997089024,,,14.947417726306815,,,17.0877555055057,,,,
1979-05-24,1726.2092789886392,5401.33464982354,100.0,12.541470330160116,,,16.37658015495984,,,15.447760602021209,,,17.085057592633575,,,,
1979-05-25,2689.6381526654536,8261.165261525965,100.0,13.549948625755775,,,15.299100544199117,,,14.869489532411947,,,17.24319751184679,,,,
1979-05-26,2854.661464582913,10749.984055737386,100.0,14.033411710857047,,,14.408561880530309,,,14.32984415641185,,,17.08025123775233,,,,
1979-05-27,2284.367741033677,8203.219363985458,100.0,12.115260806219547,,,12.996560757213782,,,12.804599235648702,,,16.93321743213463,,,,
1979-05-28,2066.0501046496333,7318.644903950934,100.0,13.168096664786022,,,13.547606194475012,,,13.464056787402017,,,16.93321743213463,,,,
1979-05-29,1837.9979877185465,5907.45809100524,100.0,13.414875764867904,,,13.446769847688817,,,13.439201376646036,,,16.93321743213463,,,,
1979-05-30,1777.880872006161,5484.024167553264,100.0,14.052237090469674,,,13.861817033636578,,,13.908436229955678,,,17.08025123775233,,,,
1979-05-31,1283.859372006161,3602.101667553264,100.0,13.850697272749464,,,15.223165114084441,,,14.862528652473634,,,17.456085935401074,,,,
1979-06-01,801.0912546757892,2419.3968734481227,100.0,15.582846368517838,,,19.886453622397827,,,18.81593822302856,,,19.54343862806761,,,0.0,1620.0
1979-06-02,622.9580279572422,1921.160064659844,100.0,15.001800051184675,,,19.31387325894351,,,18.258010078021186,,,19.45372441977713,,,0.0,1620.0
1979-06-03,592.8566132827341,1944.8381775882567,100.0,14.726948336231992,,,17.80862348476974,,,17.088682103965397,,,18.55307453221084,,,0.0,1620.0
1979-06-04,486.7443767696183,1417.5005289879994,100.0,14.149573013357251,,,18.20117653466361,,,17.165545442815556,,,18.55307453221084,,,0.0,1620.0
1979-06-05,393.1626492375916,1057.7515836794994,100.0,15.26428930515279,,,19.112303390059992,,,18.069584683741994,,,19.453724419777135,,,0.0,1620.0
1979-06-06,336.18911237985765,909.6806858123188,100.0,13.474342276528274,,,19.17059358959674,,,17.63350064809364,,,18.656146969934984,,,0.0,1620.0
1979-06-07,305.87484894558503,751.6381409378876,100.0,16.050003563117624,,,26.883909439636746,,,23.750312637354327,,,22.24835782016263,,,0.0,1620.0
1979-06-08,266.8467750238486,675.219590495358,100.0,15.768824545742472,,,27.440887117514848,,,24.134695145108072,,,22.248357820162635,,,0.0,1620.0
1979-06-09,230.24582098960792,630.341290495358,100.0,15.95778035988373,,,27.4066116414185,,,24.34353351416197,,,22.24835782016263,,,0.0,1620.0
1979-06-10,189.00458999999995,635.2290304953581,99.99512247562616,16.205325828647023,,,27.11121639500332,,,24.610392206540542,,,22.248357820162635,,,0.0,1620.0
1979-06-11,400.6881882237646,519.834052524094,100.0,14.6935631514708,,,17.348946649204322,,,16.19310189538097,,,18.188637529961074,,,0.0,1620.0
1979-06-12,379.5226805155652,590.2978871564173,100.0,12.935867385126917,,,15.350906760126998,,,14.405822434527636,,,17.18976305254338,,,0.0,1620.0
1979-06-13,295.9294100546273,483.503160495358,100.0,10.815367425769876,,,21.618876835402414,,,17.517077286717605,,,18.662586347001895,,,0.0,1620.0
1979-06-14,268.4213635546687,457.310350495358,100.0,10.736368474630245,,,22.090432871857416,,,17.890983697474017,,,19.27330357959377,,,0.0,1620.0
1979-06-15,217.295544,421.975030495358,99.9809227700347,9.261793803751768,,,26.266636861746964,,,20.48649184906811,,,21.542895409142943,,,0.0,1620.0
1979-06-16,483.4783037036,557.157130495358,99.7709805384912,9.374620418775098,,,27.43757180628169,,,19.04554054373426,,,20.51842590135742,,,0.0,1620.0
1979-06-17,219.8484646916,409.7154704953581,99.5904082155489,8.535378011604589,,,24.94429732607759,,,19.214179196830017,,,20.614375829362377,,,0.0,1620.0
1979-06-18,214.97862469159983,378.0390804953579,99.42738193808594,8.091479208015226,,,28.79089434409596,,,21.287017547580728,,,22.11967808564014,,,0.0,1620.0
1979-06-19,213.2204146916,372.6034704953578,99.24597893999392,8.032139407696917,,,24.84875162845264,,,18.728063957493212,,,19.678359669401985,,,0.0,1620.0
1979-06-20,208.84759469160005,342.2576804953578,99.04243535637664,7.777269810807674,,,25.538187911318808,,,18.807486552040594,,,19.678359669401985,,,0.0,1620.0
1979-06-21,208.4284371983036,327.40990535933605,98.82028982616428,7.579668020908406,,,24.85884711044018,,,18.13765527390544,,,19.58864546111151,,,0.0,1620.0
1979-06-22,209.47379035161816,337.74293431540247,98.65103250557762,7.548211582999509,,,25.063614305923473,,,18.358742849119007,,,19.678359669401985,,,0.0,1620.0
1979-06-23,215.30082469160007,366.1936304953583,98.63903807577958,7.700265846823766,,,24.36073645280853,,,18.19212550695625,,,19.588645461111515,,,0.0,1620.0
1979-06-24,212.8695213854384,341.98893028966245,98.6219733899078,7.202957894685544,,,18.74894088837307,,,14.319364540800663,,,17.324684093877764,,,0.0,1620.0
1979-06-25,223.57789072863045,392.1549106092815,98.579822402737,7.380914430477754,,,21.757415299642524,,,16.537183839824287,,,18.513620784826475,,,0.0,1620.0
1979-06-26,231.16154530327475,421.74635289745686,98.50814531569718,7.763342732645597,,,22.847771162924836,,,17.507140737761922,,,18.922728021759955,,,0.0,1620.0
1979-06-27,218.47870910813447,447.22366520105845,98.38126142446816,7.757000226660719,,,24.678820818748406,,,19.125201571775996,,,20.874517504120437,,,0.0,1620.0
1979-06-28,259.5328946190105,407.4236287057487,98.2045292136651,7.687748114315423,,,25.53895063021222,,,18.59250944648166,,,19.803580302825665,,,0.0,1620.0
1979-06-29,252.14043682091705,338.64880869882444,98.08686937894802,7.813574029573231,,,27.77317125127363,,,19.254699392799466,,,20.874517504120437,,,0.0,1620.0
1979-06-30,368.0688546916,217.024690495358,97.77702571272552,7.930172552371981,,,31.56145835256972,,,16.69556148715591,,,18.817007809626556,,,0.0,1620.0
1979-07-01,297.5639946915999,308.994600495358,97.53145960513709,7.772512143434205,,,29.025285049994835,,,18.5991530084559,,,19.803580302825665,,,0.0,1620.0
1979-07-02,264.05339969160013,429.3152294953581,97.44588141981704,7.555552047823353,,,25.32346899337163,,,18.556968927726228,,,19.803580302825665,,,0.0,1620.0
1979-07-03,233.66670408835773,353.5140283771892,97.21241056057788,7.873540175234717,,,26.131154653380293,,,18.865595067134027,,,19.783845119039956,,,0.0,1620.0
1979-07-04,270.3631449699851,411.5202692977568,96.90309147404618,7.142405333307564,,,20.34212683902921,,,15.108507507127417,,,17.82573942495019,,,0.0,1620.0
