date,saltfront,saltfront_lb,saltfront_ub
1979-03-31,64.31760954901956,64.25999665125393,64.3752224467852
1979-04-01,64.96589999999989,64.9174022759666,65.01439772403319
1979-04-02,64.05708999999982,64.00537407786516,64.10880592213448
1979-04-03,64.45423999999977,64.40084156618377,64.50763843381577
1979-04-04,64.9003799999999,64.85336358939288,64.94739641060691
1979-04-05,64.62102999999986,64.57179701556628,64.67026298443345
1979-04-06,62.240144052287505,62.17611271748195,62.30417538709306
1979-04-07,58.93086516339892,58.85017808252666,59.01155224427118
1979-04-08,59.40962016339879,59.339593676581835,59.47964665021575
1979-04-09,61.36725527777794,61.306778635780795,61.42773191977509
1979-04-10,60.17274333333326,60.09483618675247,60.25065047991405
1979-04-11,58.22027134801185,58.13625325237408,58.304289443649616
1979-04-12,61.80249134801171,61.74444240553995,61.86054029048348
1979-04-13,62.641854340947916,62.589204155105215,62.69450452679062
1979-04-14,59.61106333333305,59.543158715426024,59.678967951240075
1979-04-15,60.5932581971595,60.53475688487998,60.65175950943902
1979-04-16,58.32368093721363,58.26816464072574,58.37919723370152
1979-04-17,58.76821539041685,58.72005209759183,58.816378683241865
1979-04-18,59.4579668190737,59.40077355728557,59.515160080861826
1979-04-19,59.49403110053463,59.447852809386454,59.5402093916828
1979-04-20,59.83562414444571,59.77704449906345,59.89420378982797
1979-04-21,59.632660126486634,59.59182248643791,59.673497766535355
1979-04-22,61.204665564217485,61.14332609233416,61.26600503610081
1979-04-23,61.94682398412685,61.89163703827597,62.002010929977736
1979-04-24,60.75388588888824,60.70826670551406,60.79950507226242
1979-04-25,61.50232404356126,61.472594536013105,61.53205355110941
1979-04-26,62.18863651082193,62.1637841071998,62.213488914444056
1979-04-27,62.39469019263982,62.37520486832058,62.41417551695906
1979-04-28,61.94842408008571,61.921645078958655,61.97520308121276
1979-04-29,62.202265809524356,62.17916372863123,62.22536789041748
1979-04-30,61.8323226071424,61.80559056869084,61.859054645593964
1979-05-01,61.83510926839753,61.811488089003596,61.858730447791466
1979-05-02,61.57475383747905,61.55071183396257,61.59879584099553
1979-05-03,59.976442009680454,59.939341430696274,60.013542588664635
1979-05-04,59.96174458585906,59.927023868618434,59.99646530309968
1979-05-05,59.61318820680031,59.57927349421803,59.64710291938259
1979-05-06,60.26383780825767,60.232295260600516,60.29538035591482
1979-05-07,61.41213236111199,61.38679248265475,61.43747223956924
1979-05-08,61.245356865080275,61.2045878925781,61.28612583758245
1979-05-09,62.303402469697986,62.27035716864423,62.33644777075174
1979-05-10,62.44264095237981,62.41216759364604,62.473114311113584
1979-05-11,63.26606095238023,63.24063636863343,63.29148553612703
1979-05-12,63.951742730157925,63.9290221395774,63.97446332073845
1979-05-13,64.19376658730106,64.17362320761875,64.21390996698337
1979-05-14,64.20507600000087,64.18621383201713,64.22393816798461
1979-05-15,64.38682000000063,64.36474175369574,64.40889824630551
1979-05-16,64.69134000000032,64.66887679243172,64.71380320756893
1979-05-17,64.9316900000008,64.9125358970107,64.9508441029909
1979-05-18,64.6974999999996,64.6764541255443,64.71854587445489
1979-05-19,65.5898599999993,65.56797508762723,65.61174491237138
1979-05-20,65.6781300000004,65.66112010238736,65.69513989761343
1979-05-21,65.38819749999954,65.36617476862597,65.4102202313731
1979-05-22,65.0242699999998,64.9921037468473,65.0564362531523
1979-05-23,65.85423000000064,65.83112080735528,65.877339192646
1979-05-24,66.19346000000053,66.16918414165946,66.2177358583416
1979-05-25,64.95195000000012,64.91570719563249,64.98819280436776
1979-05-26,62.5377920714287,62.474530168980586,62.60105397387681
1979-05-27,63.18568000000056,63.14559073269308,63.22576926730804
1979-05-28,60.16515195652188,60.10593254962134,60.22437136342242
1979-05-29,58.84196695652161,58.77748016115875,58.90645375188447
1979-05-30,62.266687706521495,62.21565062157741,62.31772479146558
1979-05-31,62.11745227795015,62.069789215251234,62.165115340649066
1979-06-01,59.90516233333326,59.85546112259104,59.95486354407548
1979-06-02,59.32421818162572,59.26441573485753,59.384020628393905
1979-06-03,60.367190590716646,60.31863989039111,60.41574129104218
1979-06-04,62.93978985930732,62.8937144745665,62.985865244048135
1979-06-05,63.007738571428696,62.94325405465162,63.072223088205774
1979-06-06,59.51128216666685,59.444610212464326,59.57795412086938
1979-06-07,55.59556760928932,55.54240812990034,55.6487270886783
1979-06-08,58.21275767873402,58.13961936627609,58.28589599119196
1979-06-09,56.338942341979845,56.25920782467336,56.41867685928633
1979-06-10,56.424438794818606,56.343355521081435,56.50552206855578
1979-06-11,60.24039490601255,60.18610384265475,60.29468596937034
1979-06-12,62.69676142857141,62.64601481894587,62.747508038196955
1979-06-13,60.291156644828696,60.25490692104513,60.327406368612266
1979-06-14,60.92417254590427,60.8842578080823,60.964087283726236
1979-06-15,60.16026547023985,60.095589557710134,60.224941382769565
1979-06-16,60.41469219090922,60.35291796078649,60.47646642103195
1979-06-17,61.29389816709965,61.236424408427574,61.35137192577172
1979-06-18,63.7395881075759,63.69643434764757,63.78274186750423
1979-06-19,63.892309999999966,63.854753710516306,63.92986628948363
1979-06-20,63.68671183333338,63.64708907492261,63.726334591744155
1979-06-21,64.09047261904755,64.05224638518492,64.12869885291018
1979-06-22,64.1916716666674,64.15768157719428,64.22566175614052
1979-06-23,65.08167999999915,65.0578723389631,65.10548766103521
1979-06-24,65.42637000000065,65.40164926455932,65.45109073544197
1979-06-25,64.72880000000073,64.69706103093631,64.76053896906515
1979-06-26,65.25973000000025,65.2304204253281,65.28903957467239
1979-06-27,66.00127999999921,65.98457428862179,66.01798571137664
1979-06-28,65.97035999999906,65.95353025697626,65.98718974302186
1979-06-29,66.21420999999943,66.19215243567074,66.23626756432812
1979-06-30,66.7076828571426,66.69217368041309,66.72319203387211
1979-07-01,67.04216999999923,67.02108898362371,67.06325101637475
1979-07-02,67.05754000000029,67.04101120761977,67.0740687923808
1979-07-03,66.91370285714203,66.90094735428201,66.92645836000204
1979-07-04,66.95380285714336,66.94170309489334,66.96590261939338
1979-07-05,67.29748000000032,67.28526088394075,67.30969911605989
1979-07-06,67.52443999999973,67.50936247929343,67.53951752070603
1979-07-07,67.89032333333319,67.87958220739056,67.90106445927582
1979-07-08,68.31143769230877,68.3017723090518,68.32110307556574
1979-07-09,68.51782000000053,68.50303212257748,68.53260787742357
1979-07-10,68.92525333333364,68.91320303098036,68.93730363568693
1979-07-11,69.49913999999988,69.48629497875797,69.5119850212418
1979-07-12,69.76977000000052,69.75325737355243,69.78628262644861
1979-07-13,69.6451499999996,69.62877697312412,69.66152302687509
1979-07-14,70.45407999999972,70.43308891289203,70.47507108710741
1979-07-15,70.89289000000122,70.87408026001724,70.9116997399852
1979-07-16,71.14000999999921,71.11794755682693,71.16207244317148
1979-07-17,71.13330000000018,71.10839486070533,71.15820513929502
1979-07-18,70.39326000000055,70.35484893973846,70.43167106026264
1979-07-19,70.45417000000005,70.41872947592545,70.48961052407465
1979-07-20,70.88346000000035,70.85742205588326,70.90949794411745
1979-07-21,69.72293125000019,69.68873714721855,69.75712535278183
1979-07-22,69.65079000000055,69.62261501346401,69.6789649865371
1979-07-23,69.56281000000025,69.53944141387532,69.58617858612519
1979-07-24,69.8089499999997,69.78796520425146,69.82993479574793
1979-07-25,69.56350999999958,69.53960408682609,69.58741591317307
1979-07-26,69.30892000000034,69.28893288465311,69.32890711534758
1979-07-27,68.82258000000111,68.80300495647067,68.84215504353155
1979-07-28,68.84665999999945,68.82902732062988,68.86429267936902
1979-07-29,68.96840999999971,68.95084203533578,68.98597796466363
1979-07-30,69.06571200000072,69.04815801648367,69.08326598351776
1979-07-31,69.02321200000027,69.00720161124012,69.03922238876042
1979-08-01,68.53703499999946,68.51509115880616,68.55897884119277
1979-08-02,69.05168199999994,69.02102686136611,69.08233713863378
1979-08-03,70.23876999999993,70.20040369449374,70.27713630550612
1979-08-04,68.84422000000022,68.79797412896161,68.89046587103883
1979-08-05,68.25859999999996,68.21266166620958,68.30453833379033
1979-08-06,68.38487000000009,68.34184492682888,68.4278950731713
1979-08-07,68.25901999999998,68.21314656037102,68.30489343962894
1979-08-08,69.76677999999956,69.73317240426495,69.80038759573416
1979-08-09,69.67057999999963,69.64265266860852,69.69850733139074
1979-08-10,69.88631799999916,69.86285372560202,69.9097822743963
1979-08-11,70.4994000000001,70.4790675426221,70.51973245737808
1979-08-12,71.35767999999915,71.33534547664857,71.38001452334973
1979-08-13,71.27059999999966,71.24785856095178,71.29334143904754
1979-08-14,70.86694000000041,70.83638468356732,70.8974953164335
1979-08-15,70.1139699999994,70.09152948449518,70.13641051550361
1979-08-16,70.41008999999976,70.39122495146994,70.42895504852957
1979-08-17,69.09467999999907,69.05754779798276,69.13181220201538
1979-08-18,69.41455999999933,69.38599759935163,69.44312240064703
1979-08-19,69.45222999999875,69.42402150502284,69.48043849497466
1979-08-20,70.11356999999998,70.09180824168142,70.13533175831854
1979-08-21,70.34444999999884,70.32314996621368,70.36575003378401
1979-08-22,70.77887999999945,70.75505466301531,70.80270533698358
1979-08-23,70.74520333333385,70.72772521741123,70.76268144925646
1979-08-24,71.65001000000112,71.62516593225035,71.67485406775188
1979-08-25,71.54589999999955,71.52447284094691,71.56732715905218
1979-08-26,71.87626000000022,71.84806319262778,71.90445680737265
1979-08-27,71.12951999999926,71.10472874406109,71.15431125593743
1979-08-28,71.17754999999987,71.15394012618377,71.20115987381597
1979-08-29,71.6001999999992,71.57575273036574,71.62464726963267
1979-08-30,71.66287000000027,71.63489225145605,71.69084774854448
1979-08-31,70.82154999999997,70.79669237819445,70.8464076218055
1979-09-01,70.67073000000056,70.6499392731634,70.69152072683772
1979-09-02,70.7409000000003,70.71951669116072,70.76228330883987
1979-09-03,70.81522000000085,70.79401254182577,70.83642745817593
1979-09-04,71.31728999999966,71.29526893355936,71.33931106643996
1979-09-05,71.81324000000009,71.78530384286687,71.84117615713332
1979-09-06,70.55484000000051,70.51828659449292,70.5913934055081
1979-09-07,69.36762000000051,69.31961703071839,69.41562296928264
1979-09-08,69.28348000000074,69.24041651039904,69.32654348960243
1979-09-09,69.73765000000029,69.70731514766537,69.7679848523352
1979-09-10,69.71759000000043,69.69451953118327,69.74066046881758
1979-09-11,69.84156000000081,69.8231876305688,69.85993236943283
1979-09-12,69.49447666666761,69.47478123508246,69.51417209825276
1979-09-13,68.64906380952416,68.62696947720998,68.67115814183835
1979-09-14,69.17147999999924,69.1321451829276,69.21081481707087
1979-09-15,67.86237000000052,67.83972441362894,67.8850155863721
1979-09-16,68.07187750000051,68.05464717567975,68.08910782432127
1979-09-17,68.28417499999931,68.26598848445758,68.30236151554104
1979-09-18,68.05089666666706,68.03410334569585,68.06768998763826
1979-09-19,67.65694000000026,67.6382191069007,67.67566089309982
1979-09-20,68.39389666666644,68.37235818705187,68.415435146281
1979-09-21,68.7087825000009,68.69188643773043,68.72567856227136
1979-09-22,68.70112000000034,68.67473346448467,68.72750653551601
1979-09-23,68.33807000000003,68.32160057381417,68.3545394261859
1979-09-24,68.73459,68.70853875814834,68.76064124185166
1979-09-25,68.05662000000034,68.03742116092559,68.07581883907508
1979-09-26,68.23127000000053,68.2160545277155,68.24648547228557
1979-09-27,67.80220999999925,67.78245317685473,67.82196682314377
1979-09-28,69.59298999999993,69.55790178360597,69.62807821639389
1979-09-29,65.3632616666666,65.32459400487721,65.40192932845599
1979-09-30,65.56218000000014,65.51732327091092,65.60703672908936
1979-10-01,67.36027499999999,67.32219018914725,67.39835981085272
1979-10-02,67.72163999999995,67.69016464916565,67.75311535083425
1979-10-03,67.45083249999965,67.42738655962818,67.47427844037112
1979-10-04,68.04226000000068,68.00956240682434,68.07495759317702
1979-10-05,66.40986999999976,66.36124303856857,66.45849696143094
1979-10-06,66.45244999999994,66.40268760344105,66.50221239655883
1979-10-07,66.97820999999992,66.92795801502044,67.0284619849794
1979-10-08,64.33618999999987,64.26945287901079,64.40292712098896
1979-10-09,61.76678306973821,61.71694794716281,61.81661819231361
1979-10-10,60.6059961801539,60.57024593235881,60.641746427948995
1979-10-11,60.964259999999015,60.9231663667309,61.005353633267134
1979-10-12,62.980939999999514,62.93012094494158,63.03175905505745
1979-10-13,62.36645999999964,62.31041857784142,62.422501422157865
1979-10-14,57.40719778571348,57.3515594396679,57.462836131759055
1979-10-15,56.81979629310404,56.770828996678055,56.868763589530026
1979-10-16,57.38434910606034,57.34064119778135,57.42805701433933
1979-10-17,58.57005234848541,58.529892537424594,58.61021215954623
1979-10-18,60.02524890909153,59.98925505020559,60.06124276797747
1979-10-19,61.61723974999912,61.58266385981116,61.65181564018708
1979-10-20,63.288254333333725,63.25680723846371,63.31970142820374
1979-10-21,64.23054014285762,64.20004811818835,64.26103216752689
1979-10-22,65.03671747619096,65.01449520043222,65.0589397519497
1979-10-23,65.30036783333261,65.27996463958988,65.32077102707535
1979-10-24,65.27264903846194,65.25077869285214,65.29451938407173
1979-10-25,65.14446349999973,65.12805802567462,65.16086897432484
1979-10-26,64.82465294444441,64.80789498985231,64.8414108990365
1979-10-27,65.06201759090888,65.04699902453196,65.0770361572858
1979-10-28,65.33075183333276,65.31224259516138,65.34926107150413
1979-10-29,65.49291183333277,65.47457990156256,65.51124376510298
1979-10-30,65.56105499999909,65.54280441413509,65.57930558586308
1979-10-31,66.6376749999992,66.61157209776121,66.6637779022372
1979-11-01,66.96125166666666,66.93097231737579,66.99153101595752
1979-11-02,67.93272750000055,67.89598562928299,67.96946937071812
1979-11-03,67.54565000000055,67.51485153788539,67.5764484621157
1979-11-04,66.75733666666615,66.72837852070697,66.78629481262533
1979-11-05,66.46842666666743,66.44523416821939,66.49161916511547
1979-11-06,66.21825666666665,66.19848355506194,66.23802977827135
1979-11-07,65.77234833333354,65.75453814061123,65.79015852605585
1979-11-08,65.42676999999995,65.40566431332336,65.44787568667654
1979-11-09,65.80162000000063,65.77285444368506,65.83038555631619
1979-11-10,64.64322487179386,64.62611883094402,64.6603309126437
1979-11-11,64.67871153846237,64.65324087063215,64.70418220629259
1979-11-12,65.67901999999957,65.64517724900587,65.71286275099327
1979-11-13,65.37126999999913,65.33830261302779,65.40423738697046
1979-11-14,65.38685999999933,65.34904797366316,65.4246720263355
1979-11-15,64.98670999999914,64.94795590172043,65.02546409827784
1979-11-16,64.76043999999976,64.7204513557823,64.80042864421722
1979-11-17,65.64441000000073,65.61250059251029,65.67631940749118
1979-11-18,66.57743999999957,66.54460869282275,66.61027130717639
1979-11-19,66.23803428571546,66.21307151182558,66.26299705960534
1979-11-20,66.49706284127065,66.47683125359566,66.51729442894563
1979-11-21,66.06697524603236,66.05009741244614,66.08385307961858
1979-11-22,66.1265781666673,66.11161261203952,66.14154372129508
1979-11-23,66.21055200000062,66.19301807374443,66.22808592625681
1979-11-24,66.37112999999981,66.35016241454939,66.39209758545023
1979-11-25,67.11606000000062,67.086232935931,67.14588706407024
1979-11-26,67.20357000000038,67.17375257991482,67.23338742008595
1979-11-27,67.21341000000058,67.1813122199966,67.24550778000456
1979-11-28,67.40848000000025,67.3724070993471,67.4445529006534
1979-11-29,70.06831000000003,70.03563998852948,70.10098001147057
1979-11-30,69.0063000000002,68.96663098466712,69.04596901533327
1979-12-01,66.49635,66.44813280353189,66.54456719646812
1979-12-02,67.31222999999987,67.26549224576031,67.35896775423943
1979-12-03,66.61541000000011,66.57725556061703,66.65356443938319
1979-12-04,64.8483500000001,64.80501145974299,64.8916885402572
1979-12-05,64.44660333333391,64.40977253594889,64.48343413071893
1979-12-06,64.01069500000047,63.978500259869605,64.04288974013133
1979-12-07,64.22589000000076,64.18488133464126,64.26689866536026
1979-12-08,63.65147999999941,63.62407945823352,63.6788805417653
1979-12-09,63.593361523809776,63.561084502216204,63.62563854540335
1979-12-10,62.76947194805247,62.74063127134376,62.79831262476118
1979-12-11,62.58183000000037,62.55645822862698,62.60720177137377
1979-12-12,62.53399999999971,62.51228319928161,62.5557168007178
1979-12-13,62.2910699999995,62.26567470718962,62.31646529280938
1979-12-14,63.168710000000466,63.134531129924525,63.20288887007641
1979-12-15,62.64293000000002,62.62723739502121,62.65862260497883
1979-12-16,63.3877499999993,63.367726374980386,63.407773625018216
1979-12-17,63.71755166666668,63.70182348290318,63.73327985043018
1979-12-18,63.9485700000011,63.92879779153381,63.968342208468385
1979-12-19,64.95997000000118,64.93111199550371,64.98882800449864
1979-12-20,65.491640000001,65.46596435243785,65.51731564756415
1979-12-21,66.53387000000103,66.50440006606031,66.56333993394175
1979-12-22,66.87924999999973,66.84178528316886,66.9167147168306
1979-12-23,66.99567999999877,66.95792874126184,67.0334312587357
1979-12-24,67.03492999999918,67.00266449100523,67.06719550899312
1979-12-25,67.36733000000112,67.34253732125218,67.39212267875006
1979-12-26,67.13818999999957,67.11529000021275,67.16108999978638
1979-12-27,67.2902700000008,67.27065132812487,67.30988867187673
1979-12-28,66.46703000000052,66.44784804583672,66.48621195416432
1979-12-29,66.1582500000005,66.1376871930302,66.17881280697081
1979-12-30,65.61424000000112,65.59449419140313,65.6339858085991
1979-12-31,65.68019999999949,65.65586419149301,65.70453580850597
1980-01-01,66.09545937500111,66.06139371446471,66.12952503553751
1980-01-02,66.14979999999917,66.11774998103877,66.18185001895958
1980-01-03,66.00619999999962,65.97727129001146,66.03512870998779
1980-01-04,66.16020000000054,66.12593379797119,66.1944662020299
1980-01-05,66.1306900000008,66.09793472645623,66.16344527354536
1980-01-06,66.06143000000067,66.03944036323935,66.08341963676199
1980-01-07,66.1065500000009,66.08995431618388,66.12314568381791
1980-01-08,65.98229000000087,65.96752892465723,65.99705107534452
1980-01-09,66.3067100000012,66.28577620337816,66.32764379662424
1980-01-10,66.91358999999986,66.88755976036637,66.93962023963334
1980-01-11,67.42873000000081,67.39419102448245,67.46326897551917
1980-01-12,68.03518999999979,67.98708852500755,68.08329147499202
1980-01-13,66.2847565263164,66.254117322149,66.3153957304838
1980-01-14,65.42643425845917,65.40996121381612,65.44290730310222
1980-01-15,65.63194050000014,65.61432370724631,65.64955729275397
1980-01-16,65.8285476666657,65.81247306400499,65.84462226932641
1980-01-17,66.61778845238166,66.59513181010477,66.64044509465855
1980-01-18,66.56049016666618,66.5366537924549,66.58432654087747
1980-01-19,67.23895999999928,67.2119299105609,67.26599008943766
1980-01-20,67.10871249999937,67.09173274507921,67.12569225491953
1980-01-21,67.14133302631653,67.12407411994675,67.1585919326863
1980-01-22,67.67458999999948,67.65183552666338,67.69734447333559
1980-01-23,67.27587250000069,67.2586887795602,67.29305622044117
1980-01-24,67.91444000000044,67.89082879038871,67.93805120961217
1980-01-25,67.7853800000003,67.75922542658908,67.81153457341152
1980-01-26,67.47378000000053,67.44689878238988,67.50066121761118
1980-01-27,67.31044000000048,67.28404427282673,67.33683572717423
1980-01-28,67.28904000000036,67.26469422223313,67.31338577776758
1980-01-29,67.5567299999997,67.52761311682639,67.58584688317302
1980-01-30,67.80748000000048,67.7709483778823,67.84401162211866
1980-01-31,67.28039000000071,67.2534069685675,67.30737303143391
1980-02-01,68.41668000000054,68.3806677084596,68.45269229154148
1980-02-02,69.37999000000029,69.33851793737158,69.421462062629
1980-02-03,70.54468000000031,70.50328907265539,70.58607092734523
1980-02-04,72.91944000000025,72.86816865126143,72.97071134873907
1980-02-05,73.07872000000026,73.03276851293317,73.12467148706735
1980-02-06,74.3036000000002,74.2547468816596,74.3524531183408
1980-02-07,74.58943000000033,74.53465484891422,74.64420515108645
1980-02-08,75.72227000000014,75.66164376835862,75.78289623164166
1980-02-09,76.16095999999996,76.09966462618186,76.22225537381806
1980-02-10,76.04657000000019,75.98949497938423,76.10364502061614
1980-02-11,75.73306999999983,75.67439391022431,75.79174608977534
1980-02-12,75.07227999999999,75.01968257508177,75.12487742491821
1980-02-13,74.94102000000007,74.8919165085887,74.99012349141144
1980-02-14,75.12506999999965,75.06839783239126,75.18174216760805
1980-02-15,74.97956999999968,74.92117185194903,75.03796814805034
1980-02-16,74.5531799999998,74.5083167185136,74.598043281486
1980-02-17,74.88843999999996,74.84844834194128,74.92843165805864
1980-02-18,73.7347299999998,73.69187199124292,73.77758800875668
1980-02-19,73.34258999999996,73.30212637727809,73.38305362272183
1980-02-20,72.75163999999995,72.70857421443232,72.79470578556759
1980-02-21,72.1793099999997,72.14202156344375,72.21659843655566
1980-02-22,72.35276999999994,72.3105009090026,72.39503909099727
1980-02-23,72.13801000000011,72.0968703167787,72.17914968322151
1980-02-24,71.23405999999997,71.19310836360746,71.27501163639248
1980-02-25,71.74064999999986,71.69803575663508,71.78326424336464
1980-02-26,70.6980199999998,70.65066690257729,70.74537309742232
1980-02-27,68.86066999999993,68.82873065533919,68.89260934466067
1980-02-28,69.11277999999992,69.0788752413099,69.14668475868993
1980-02-29,69.42219999999982,69.3893545987566,69.45504540124304
1980-03-01,73.82273999999995,73.75034726676974,73.89513273323017
1980-03-02,73.23311,73.1879233470181,73.2782966529819
1980-03-03,73.76297,73.71991128891868,73.80602871108131
1980-03-04,74.41870000000011,74.39646279101471,74.44093720898552
1980-03-05,74.83460000000035,74.81083957831835,74.85836042168235
1980-03-06,74.34287999999982,74.31446027189507,74.37129972810457
1980-03-07,74.69385000000008,74.66967011846727,74.7180298815329
1980-03-08,75.01318000000092,74.98251333342223,75.0438466665796
1980-03-09,74.54723000000062,74.51533247009027,74.57912752991098
1980-03-10,74.36239000000009,74.33539936887382,74.38938063112636
1980-03-11,73.87674000000007,73.84452563093801,73.90895436906213
1980-03-12,73.06834000000005,73.03747318079391,73.09920681920619
1980-03-13,73.2009200000006,73.17038268909624,73.23145731090494
1980-03-14,72.6868100000001,72.65155191863973,72.72206808136046
1980-03-15,72.33555000000084,72.30709731189252,72.36400268810915
1980-03-16,71.69798333333378,71.66781046710285,71.72815619956471
1980-03-17,70.78896946428495,70.75322456380898,70.82471436476091
1980-03-18,69.77298399999982,69.73550791315003,69.81046008684962
1980-03-19,70.77898999999937,70.7543493042223,70.80363069577643
1980-03-20,69.44524899999941,69.40580425630066,69.48469374369816
1980-03-21,68.85048000000054,68.81280024916416,68.88815975083693
1980-03-22,65.18567000000007,65.13597142742398,65.23536857257616
1980-03-23,64.69924000000003,64.65630649314457,64.7421735068555
1980-03-24,64.1673699999999,64.1216741405533,64.21306585944652
1980-03-25,61.8267499999995,61.7613435429877,61.892156457011296
