date,T_C,T_C_lb,T_C_ub,T_i,T_i_lb,T_i_ub,Tavg_L,T_L,T_L_lb,T_L_ub
1979-01-29,2.052,2.0420044121246534,2.0619955878753466,1.604201727791159,1.598431348953396,1.6099721066289223,1.7812707157777927,2.1709999999999976,2.1679662593224807,2.1740337406775145
1979-01-30,1.6469999999999998,1.6355561992807908,1.6584438007192088,1.1386236060882977,1.1320080060106608,1.1452392061659347,1.2873306941384806,1.9181666666666661,1.9157166291535732,1.920616704179759
1979-01-31,1.5819999999999999,1.5699270228578024,1.5940729771421973,-0.024451985547059168,-0.030116971242995845,-0.01878699985112249,0.5205789878539415,1.0489999999999997,1.046593371399952,1.0514066286000474
1979-02-01,0.861,0.8525904335632999,0.8694095664367001,-0.4770580081249149,-0.4831251955400615,-0.4709908207097683,-0.051826950646580695,-0.06167619047619042,-0.062209007680917736,-0.0611433732714631
1979-02-02,0.938,0.9288628124221482,0.9471371875778517,-0.9365359780568409,-0.9419754274290629,-0.9310965286846188,-0.19414626507738061,-0.0645821428571428,-0.06506574716293609,-0.0640985385513495
1979-02-03,1.251,1.2390947358265405,1.2629052641734593,-1.1519482796286673,-1.1572780104277205,-1.1466185488296141,-0.1586145723813396,-0.05379999999999998,-0.0543788700656167,-0.05322112993438326
1979-02-04,0.993,0.9822350714835729,1.003764928516427,-0.7794314541632934,-0.7853588354334116,-0.7735040728931752,-0.06326143034819083,-0.050682539682539655,-0.05113717706968592,-0.05022790229539339
1979-02-05,0.945,0.9354425814894157,0.9545574185105842,-1.342095871706209,-1.348060368169965,-1.336131375242453,-0.39859300350285054,-0.05403513708513707,-0.05445503217488139,-0.05361524199539275
1979-02-06,0.8600000000000001,0.8515866468820916,0.8684133531179086,-0.7093082411536051,-0.7122986843010882,-0.706317798006122,-0.4092988278071667,-0.050091269841269846,-0.05051334336662913,-0.04966919631591056
1979-02-07,1.05,1.0382212285568828,1.0617787714431173,-0.7891349246903675,-0.7933301010460847,-0.7849397483346503,-0.43281319445622674,-0.0907305555555554,-0.09115281826950783,-0.09030829284160297
1979-02-08,1.001,0.9899380303794981,1.0120619696205018,-0.8412624623068992,-0.8446577501692402,-0.8378671744445582,-0.48879123982214495,-0.09716666666666648,-0.09747726929923696,-0.09685606403409601
1979-02-09,0.7880000000000001,0.7802684184780947,0.7957315815219056,-0.6343492290568162,-0.637360315988397,-0.6313381421252354,-0.36181813176777583,-0.09744285714285697,-0.09774248997069786,-0.09714322431501608
1979-02-10,0.37799999999999995,0.36918684498368337,0.3868131550163165,-0.5441792873019654,-0.5475821758321309,-0.5407763987718,-0.376247150322667,-0.06337142857142851,-0.06391780195279613,-0.06282505519006089
1979-02-11,0.25900000000000006,0.2516356483114521,0.26636435168854805,-0.3754447422682115,-0.38016182625799677,-0.37072765827842624,-0.2664088747588972,-0.0951666666666665,-0.09546668527895644,-0.09486664805437656
1979-02-12,0.5519999999999999,0.5406651074937902,0.5633348925062097,-0.5264256053107058,-0.5300358993286551,-0.5228153112927565,-0.3314703365535831,-0.05191666666666663,-0.05254410662824349,-0.05128922670508977
1979-02-13,0.3559999999999999,0.3476837503837668,0.36431624961623305,-0.5020771925787525,-0.5054072291467153,-0.49874715601078967,-0.3489388111885297,-0.0438611111111111,-0.04446571351852135,-0.043256508703700854
1979-02-14,0.349,0.34011517229178545,0.3578848277082145,-0.5877855496615227,-0.5899137254322081,-0.5856573738908374,-0.41373079168046323,-0.03662619047619048,-0.037187309193145446,-0.03606507175923551
1979-02-15,0.7249999999999999,0.7183293514310515,0.7316706485689483,-0.637427044721236,-0.639708468440307,-0.635145621002165,-0.3820303955716464,-0.09566666666666648,-0.09597631708214922,-0.09535701625118374
1979-02-16,0.81,0.8014077992099568,0.8185922007900434,-0.4963561700979836,-0.4989501545497073,-0.4937621856462599,-0.2534448379945332,-0.09599999999999982,-0.09630634420911778,-0.09569365579088186
1979-02-17,0.469,0.4585106705091146,0.47948932949088535,-0.33347016915930866,-0.33737497011392675,-0.32956536820469057,-0.20321109797811876,-0.08765476190476175,-0.08845892740596463,-0.08685059640355887
1979-02-18,0.34800000000000003,0.33761099625811636,0.3583890037418837,-0.34153330089725903,-0.3441334119855616,-0.3389331898089565,-0.24254834311100545,-0.07947222222222212,-0.0803124717253004,-0.07863197271914385
1979-02-19,1.134,1.1217542475269298,1.14624575247307,-0.62412478540415,-0.6271190740251537,-0.6211304967831462,-0.2973124494196236,-0.05299999999999998,-0.05373092810343732,-0.05226907189656264
1979-02-20,1.185,1.1725700944128359,1.1974299055871642,-0.28641510653198216,-0.2921313128045455,-0.2806989002594188,-0.03530459272106521,0.10250160950160943,0.10083494909616839,0.10416826990705047
1979-02-21,1.7269999999999996,1.7148888880122357,1.7391111119877636,-0.4693236178502129,-0.4741309170816124,-0.46451631861881343,-0.06655291511269054,-0.05666666666666662,-0.05805469716334392,-0.05527863616998933
1979-02-22,1.8449999999999998,1.836101762328008,1.8538982376719915,-0.048754837946892324,-0.058196519961225705,-0.03931315593255894,0.30232132854716015,0.6755833333333336,0.6720471625284296,0.6791195041382377
1979-02-23,1.7039999999999997,1.692957985116507,1.7150420148834924,-0.0082597538728302,-0.016025632213543084,-0.0004938755321173159,0.31356173030448015,0.657345238095238,0.6526090918099453,0.6620813843805308
1979-02-24,2.353,2.34430981788914,2.3616901821108605,2.105260730743739,2.0923686131220967,2.1181528483653818,2.1559219625605666,2.8180333333333323,2.8140852011140143,2.8219814655526503
1979-02-25,2.6239999999999997,2.6171885106674315,2.630811489332568,2.4839973955566323,2.4735001502877796,2.494494640825485,2.5179506768462288,3.134833333333333,3.1320829841402924,3.1375836825263734
1979-02-26,1.784,1.7707941072621731,1.797205892737827,1.8504564745710832,1.8353719369893196,1.8655410121528468,1.830964080697795,2.830999999999999,2.828268058037102,2.8337319419628964
1979-02-27,2.532000000000001,2.5216659049579317,2.54233409504207,1.7307197540906725,1.7243802809894062,1.7370592271919387,1.942621348294514,2.631523809523809,2.62886245310898,2.634185165938638
1979-02-28,3.0200000000000005,3.0128994579326482,3.0271005420673527,1.2221396859810014,1.2133139925283347,1.2309653794336681,1.6642567297987454,2.376904761904761,2.3717995556045217,2.3820099682050007
1979-03-01,2.91,2.8966337743082575,2.9233662256917428,2.479570113857309,2.4688697514354527,2.4902704762791656,2.5842237444511067,3.534,3.5275619192740177,3.540438080725982
1979-03-02,2.3409999999999997,2.3335885414095974,2.348411458590402,2.4907271893290894,2.4803348119877184,2.5011195666704604,2.454257702014464,3.6120000000000028,3.6063622052693516,3.617637794730654
1979-03-03,3.2349999999999994,3.227040651459898,3.2429593485401007,3.5074458343511536,3.4953366275193867,3.5195550411829206,3.434100621919849,4.259499999999996,4.2516136700325005,4.267386329967491
1979-03-04,1.6060000000000003,1.5864497377822377,1.6255502622177629,2.6176064257227205,2.601926965647812,2.633285885797629,2.5825351162510537,3.3389999999999964,3.3337082834063514,3.3442917165936414
1979-03-05,2.4170000000000003,2.39254548411678,2.4414545158832204,17.96144461716196,17.760865154958935,18.162024079364983,9.422310552250456,7.818999999999996,7.789324597094652,7.848675402905341
1979-03-06,1.6270000000000002,1.6152156353217149,1.6387843646782856,1.1962501257884215,0.9934997550550749,1.399000496521768,1.4570913841813977,2.181999999999997,2.179773948516853,2.1842260514831406
1979-03-07,1.5130000000000001,1.5038912159049722,1.522108784095028,4.021539936041125,4.00813912975433,4.034940742327921,3.0768311374741533,3.833500000000003,3.8302039531240006,3.8367960468760054
1979-03-08,1.464,1.4546342587138104,1.4733657412861896,3.460478155475462,3.4512403482659675,3.4697159626849565,2.805487522681372,3.6660000000000004,3.661538574855425,3.6704614251445755
1979-03-09,1.4600000000000002,1.4496321075184013,1.470367892481599,3.797669059096594,3.7881776924188224,3.807160425774365,2.9005067079060103,3.903999999999997,3.8954063077739103,3.9125936922260833
1979-03-10,1.989,1.9788864037824763,1.999113596217524,4.171009590776227,4.156783333852849,4.185235847699604,3.374108158439332,4.7050000000000045,4.69984642159756,4.710153578402449
1979-03-11,1.5210000000000001,1.5097269301326486,1.5322730698673517,2.2704800463647343,2.2548496357585877,2.286110456970881,2.0637740424391366,2.8025000000000007,2.7963448849040313,2.80865511509597
1979-03-12,1.3200000000000003,1.3124672311266525,1.327532768873348,1.4635647737860649,1.454008825617138,1.4731207219549918,1.413936593016919,2.4613666666666667,2.457199517252381,2.4655338160809523
1979-03-13,2.064,2.053057647808041,2.074942352191959,2.69204606304697,2.681593035057004,2.7024990910369358,2.566137094309993,3.15705,3.1527520151427093,3.1613479848572905
1979-03-14,2.148999999999999,2.136756379194316,2.161243620805682,3.302025765211048,3.284551468565127,3.3195000618569686,3.1536165602567414,3.914,3.9075466687875764,3.920453331212424
1979-03-15,1.3860000000000001,1.37881678699131,1.3931832130086903,1.3196570723789034,1.3112149868764311,1.3280991578813757,1.3400872722428092,2.159999999999998,2.156076132464662,2.163923867535334
1979-03-16,1.615,1.6092372266747756,1.6207627733252243,1.821199053415656,1.809493457373454,1.8329046494578578,1.739018052193354,2.529066666666665,2.521145469080034,2.5369878642532955
1979-03-17,2.0709999999999997,2.060275855396069,2.0817241446039305,2.9064295654748546,2.897204846492414,2.9156542844572955,2.7305538895005976,3.537999999999999,3.532783239796303,3.543216760203695
1979-03-18,2.0609999999999995,2.050351467329179,2.07164853267082,4.4729518944496,4.462915288861219,4.4829885000379806,3.90624763146543,4.756416666666665,4.748973911937448,4.763859421395882
1979-03-19,2.48,2.4705530548783647,2.4894469451216352,3.668848760998807,3.6467516555657578,3.6909458664318566,3.360847230912406,4.277999999999998,4.269110902667664,4.286889097332332
1979-03-20,2.568,2.5566392392434873,2.5793607607565128,4.642003593137317,4.628713901273765,4.655293285000869,4.066428932290435,5.046516666666665,5.038451378239109,5.054581955094222
1979-03-21,2.8500000000000005,2.8412541990589646,2.8587458009410365,5.077778870428539,5.06927759203201,5.086280148825069,4.475062991635117,5.741166666666666,5.735868125015298,5.746465208318034
1979-03-22,2.8770000000000007,2.8656472667583293,2.888352733241672,6.78239223684003,6.765772453433459,6.799012020246601,5.661162386424867,6.680500000000004,6.6723491192734645,6.688650880726543
1979-03-23,3.2190000000000003,3.209859641694732,3.228140358305269,8.588537165392543,8.566928795561571,8.610145535223515,6.936138021728509,7.586000000000006,7.578149089107734,7.593850910892277
1979-03-24,3.4390000000000005,3.4285046135560524,3.4494953864439486,7.508383043459094,7.489084568231883,7.527681518686306,5.508704651902942,6.129166666666672,6.125334639303223,6.13299869403012
1979-03-25,2.7910000000000004,2.783608985779986,2.7983910142200146,4.769164784713407,4.754793162706996,4.7835364067198185,4.393332157464239,5.511999999999993,5.5081625369023595,5.515837463097627
1979-03-26,2.2730000000000006,2.266213581405083,2.279786418594918,4.106208021154721,4.096390458525508,4.116025583783935,3.5832593516394184,4.554999999999996,4.550945186196792,4.5590548138032005
1979-03-27,2.407,2.3984470636546176,2.4155529363453825,3.0718317090145457,3.06306023026059,3.0806031877685016,2.8701588939321403,3.8007999999999993,3.793853863195414,3.8077461368045844
1979-03-28,2.742,2.7350585517801966,2.7489414482198034,4.230749035627092,4.221942804582753,4.239555266671431,3.784230281839543,4.562000000000001,4.557918722639162,4.566081277360841
1979-03-29,2.921,2.9124735711002834,2.9295264288997163,5.269289567337146,5.258368692261198,5.280210442413094,4.574532113006993,5.501500000000006,5.497454063465185,5.505545936534827
1979-03-30,3.347,3.3265971194741435,3.3674028805258565,9.121408636857794,9.098627989495858,9.14418928421973,7.4574956748468395,8.383999999999997,8.37627872299312,8.391721277006873
1979-03-31,3.4720000000000004,3.4608473225034926,3.4831526774965083,9.951151568152506,9.927893990942476,9.974409145362536,7.969643332958185,8.974999999999996,8.968959990760917,8.981040009239075
1979-04-01,3.51,3.497709500203539,3.5222904997964606,7.4658327788812775,7.448948182771364,7.482717374991191,6.803610254882061,7.789000000000001,7.779444898810601,7.7985551011894
1979-04-02,3.2020000000000004,3.1949208429061815,3.2090791570938193,6.700588399143686,6.6892652846592195,6.711911513628152,5.404536737745236,6.274666666666667,6.2674534505031945,6.281879882830139
1979-04-03,3.3689999999999998,3.359697196143475,3.3783028038565246,6.039289464987014,6.023955068154738,6.054623861819291,5.665873994716864,6.92166666666667,6.915400481842462,6.927932851490879
1979-04-04,2.91,2.901043921108386,2.9189560788916142,5.909724201862449,5.894828698233969,5.9246197054909295,4.63650484869557,6.062500000000004,6.05506617469413,6.0699338253058785
1979-04-05,3.346,3.337823016023483,3.354176983976517,6.646198284359523,6.627915066016384,6.664481502702661,6.299045071937928,7.382666666666662,7.375980202000727,7.389353131332597
1979-04-06,2.886,2.8763407773419014,2.895659222658099,4.2564181085716255,4.24462111423126,4.268215102911991,3.7009955305330227,4.6029999999999935,4.598230224804037,4.60776977519595
1979-04-07,2.9190000000000005,2.907402216736585,2.930597783263416,3.5634834085056606,3.5520382745078094,3.5749285425035118,3.5320487120815796,4.593999999999999,4.589405794288625,4.598594205711374
1979-04-08,3.279,3.2696233193616946,3.2883766806383052,4.697809039020442,4.683324940657958,4.712293137382927,4.632190410515021,5.442000000000007,5.435493264743453,5.4485067352565615
1979-04-09,2.846,2.8373098788314213,2.854690121168579,4.6751438541228145,4.664474834632709,4.68581287361292,4.103013991079176,5.1880000000000015,5.178311839160706,5.197688160839297
1979-04-10,3.468,3.457914893021869,3.478085106978131,5.211281268597069,5.199775435962605,5.222787101231532,4.974277741484556,5.8436,5.832402687090448,5.854797312909553
1979-04-11,3.272,3.261659757073551,3.2823402429264488,6.51128422933846,6.499413661690881,6.523154796986039,5.633089660705066,6.215499999999995,6.209531020171747,6.221468979828243
1979-04-12,3.3620000000000005,3.352499102835149,3.371500897164852,7.405705121752004,7.393078003295608,7.4183322402084,6.106586642056056,7.429999999999996,7.423760468940499,7.436239531059494
1979-04-13,3.5419999999999994,3.5304120255326166,3.553587974467382,7.613262686973453,7.602333149460611,7.624192224486295,6.228898703344916,7.068999999999992,7.0651218975277565,7.072878102472227
1979-04-14,3.3329999999999997,3.3241244417534532,3.3418755582465463,5.778043969419982,5.7652834257521315,5.790804513087832,5.124580372912456,6.2940000000000005,6.2826666874036246,6.305333312596376
1979-04-15,3.3399999999999994,3.3303643351942345,3.3496356648057644,7.3078470524942585,7.292816594167809,7.322877510820708,6.528782723420837,8.353866666666674,8.345637507063593,8.362095826269755
1979-04-16,4.0710000000000015,4.0587171418209635,4.0832828581790395,7.825842887461691,7.811944288507758,7.839741486415625,7.014533446120634,7.865000000000002,7.857298832273322,7.872701167726682
1979-04-17,3.839,3.8281836923047,3.8498163076953,8.454619834356981,8.439984948695397,8.469254720018565,7.26762202841026,8.931233333333331,8.924590135408627,8.937876531258036
1979-04-18,3.9210000000000003,3.9096961003685093,3.932303899631491,7.8923848105627075,7.880657384893533,7.904112236231882,6.909426596983652,7.861000000000008,7.852686811269916,7.869313188730099
1979-04-19,3.914,3.9044273236471536,3.9235726763528467,7.361434573591549,7.352684881668819,7.37018426551428,6.5140248877727815,7.487,7.483116551632274,7.490883448367726
1979-04-20,4.3549999999999995,4.344820072966844,4.3651799270331555,8.387336354691973,8.374842375263706,8.39983033412024,7.380760590194413,8.510199999999992,8.5024295665299,8.517970433470085
1979-04-21,5.025,5.012565226025354,5.037434773974646,9.924885806420816,9.908064954562022,9.94170665827961,8.751862584251878,10.014000000000003,10.009463609583374,10.018536390416632
1979-04-22,5.308,5.287959112180238,5.328040887819761,11.516802124100478,11.500882930419017,11.532721317781938,10.084846824890414,11.513,11.50098661450013,11.52501338549987
1979-04-23,5.942,5.925454243876569,5.958545756123431,11.870711643595534,11.852239080636991,11.889184206554077,10.569823491954672,11.905000000000008,11.895020827102071,11.914979172897946
1979-04-24,6.079,6.068155191485209,6.0898448085147905,13.609257068899565,13.588558587438266,13.629955550360863,11.945950196129102,13.55820000000001,13.550943813321613,13.565456186678407
1979-04-25,8.491,8.470489393065316,8.511510606934683,14.176522519458556,14.154565816515376,14.198479222401737,12.931351521168612,14.337000000000005,14.32483499606265,14.34916500393736
1979-04-26,9.033999999999999,9.010307814440015,9.057692185559983,15.442434154020802,15.409569415951564,15.47529889209004,14.01642362442081,15.38199999999999,15.366203055322545,15.397796944677436
1979-04-27,8.773000000000003,8.752058104109945,8.793941895890061,11.339222960751476,11.317003703994885,11.361442217508067,10.590237315001628,12.303000000000004,12.294923726319102,12.311076273680907
1979-04-28,7.691,7.674104108563661,7.707895891436339,9.298299991982132,9.284291501266978,9.312308482697286,8.959484195291713,10.088000000000003,10.079063283125615,10.09693671687439
1979-04-29,8.535,8.517678452982453,8.552321547017547,9.68557055633463,9.672947879243965,9.698193233425295,9.43381021336041,10.702000000000005,10.693128072155607,10.710871927844403
1979-04-30,8.439,8.421431666521197,8.456568333478803,9.953318450476207,9.936143464869835,9.97049343608258,9.63450887518846,11.069666666666672,11.060117808351121,11.079215524982223
1979-05-01,7.331,7.323775460691739,7.3382245393082615,10.41030524525511,10.392489553567748,10.428120936942472,9.73389896225279,11.113400000000002,11.106619026211435,11.12018097378857
1979-05-02,7.098,7.084762909502066,7.111237090497934,9.512899627468311,9.498718653472874,9.527080601463748,8.969730397793926,9.881533333333335,9.873842408837477,9.889224257829193
1979-05-03,8.3658,8.351824277558418,8.379775722441583,12.225915619060107,12.203126425679764,12.24870481244045,11.25511954823407,12.315833333333337,12.308809138694466,12.322857527972209
1979-05-04,8.642999999999999,8.625733679953086,8.660266320046912,11.120557467315502,11.109543558474346,11.131571376156657,10.516269346375296,11.996249999999993,11.9889737564686,12.003526243531386
1979-05-05,8.622999999999998,8.608251302779086,8.637748697220909,10.078183244271528,10.060515645360752,10.095850843182305,9.713524194194669,10.833399999999992,10.830158242586002,10.836641757413982
1979-05-06,9.493,9.476737353867508,9.509262646132493,12.484185732627225,12.465676991095767,12.502694474158682,11.760641917193462,12.664704761904755,12.65244595911591,12.6769635646936
1979-05-07,10.706,10.688705165119057,10.723294834880942,14.555278767323182,14.533853165854097,14.576704368792267,13.655713293360199,14.884166666666667,14.87383410950202,14.894499223831314
1979-05-08,11.919416666666667,11.904643694922186,11.934189638411148,16.856557979584103,16.838437989929545,16.87467796923866,15.763721868866158,17.0472476190476,17.040936897019467,17.053558341075732
1979-05-09,10.595,10.578032364958972,10.61196763504103,20.394338584101636,20.370622178571413,20.41805498963186,18.287791400249848,19.8904380952381,19.881946938444184,19.898929252032016
1979-05-10,12.185000000000002,12.162847767313739,12.207152232686266,23.001802087154136,22.97082872532189,23.03277544898638,20.678525889205904,21.878229986053963,21.866543399256134,21.889916572851792
1979-05-11,13.145999999999999,13.115560941891722,13.176439058108276,20.24743928137697,20.226132712680144,20.268745850073795,18.77900673472344,20.105999999999984,20.095623555529347,20.11637644447062
1979-05-12,12.732000000000001,12.702951038649282,12.76104896135072,18.24306990319011,18.22017743702931,18.265962369350913,17.265019494435503,18.615,18.608227527109378,18.62177247289062
1979-05-13,11.306,11.284423947741228,11.32757605225877,19.072310550758246,19.04916767398576,19.09545342753073,16.588871418870944,18.1027,18.092629104816737,18.11277089518326
1979-05-14,11.460000000000003,11.431392398973914,11.488607601026091,16.796225417113266,16.7737754212242,16.81867541300233,14.84609347479477,15.90283333333335,15.899217572932525,15.906449093734174
1979-05-15,9.708000000000002,9.680898955377467,9.735101044622537,19.567082685312386,19.539831942470148,19.594333428154624,16.05268457504698,17.091100000000015,17.085209186746443,17.096990813253587
1979-05-16,10.603,10.566507193516246,10.639492806483753,16.643585689028853,16.625311453669937,16.66185992438777,14.38195611958914,15.899233333333328,15.89448254047699,15.903984126189666
1979-05-17,9.035000000000002,9.004672021014981,9.065327978985023,17.70049317678869,17.67899148468657,17.72199486889081,14.82746442325853,15.905999999999988,15.902328259854833,15.909671740145143
1979-05-18,9.918000000000005,9.885424800185774,9.950575199814235,16.272292963304693,16.256356583245125,16.28822934336426,14.35371973359243,15.437116666666643,15.43297350389423,15.441259829439057
1979-05-19,10.414000000000005,10.380828883414614,10.447171116585396,18.68297309549895,18.6600136793711,18.705932511626802,15.514911514130032,17.166600000000003,17.156616842840652,17.176583157159353
1979-05-20,11.100999999999999,11.06531979572538,11.136680204274619,22.73225467184139,22.69845605425189,22.76605328943089,17.412582446467205,19.351000000000003,19.33980189211845,19.362198107881554
1979-05-21,11.936000000000003,11.900320209208534,11.971679790791473,21.88757868452019,21.858279481213785,21.916877887826594,17.91071348651382,20.39800000000002,20.390825871983502,20.40517412801654
1979-05-22,9.835,9.804605238703209,9.865394761296793,18.670441386342112,18.648394077164067,18.692488695520158,15.427543818016314,17.227199999999996,17.22020791013046,17.234192089869534
1979-05-23,11.497999999999998,11.459104846683813,11.536895153316182,18.325456066394,18.303355597280998,18.347556535507003,15.717049998159535,17.206000000000003,17.198698104608344,17.213301895391663
1979-05-24,13.241000000000001,13.205740592369683,13.27625940763032,15.226116288292902,15.202797517928756,15.249435058657047,14.745343922531593,16.03299999999998,16.02572414028872,16.04027585971124
1979-05-25,14.112,14.080644720097848,14.143355279902153,14.519006309706299,14.499302041444631,14.538710577967967,14.419041069024233,15.944999999999988,15.936186016166355,15.953813983833621
1979-05-26,14.411,14.386243025930108,14.435756974069891,13.54573570299376,13.52173315977007,13.56973824621745,13.727294027439171,14.684000000000001,14.676094182408479,14.691905817591524
1979-05-27,12.469000000000001,12.445390682404524,12.492609317595479,12.965474516840246,12.944306825461334,12.986642208219157,12.857334259299751,14.736000000000017,14.724909292439172,14.747090707560861
1979-05-28,13.464777777777776,13.44516427980379,13.484391275751763,13.720874659072114,13.6969861878401,13.744763130304129,13.664494671452514,14.463000000000006,14.455125357823853,14.47087464217616
1979-05-29,13.469777777777779,13.452678300749351,13.486877254806206,13.861909761199662,13.840257264798968,13.883562257600357,13.768856777731159,14.865000000000009,14.857913634353316,14.872086365646702
1979-05-30,13.903777777777778,13.886421497522603,13.921134058032953,14.13424486705911,14.115357429317912,14.153132304800307,14.077821238902567,14.835999999999999,14.82845222533593,14.843547774664067
1979-05-31,14.268000000000002,14.23845367775071,14.297546322249294,15.382903906388231,15.362725645847766,15.403082166928696,15.0899462226258,16.605333333333327,16.599198157938684,16.61146850872797
1979-06-01,15.261,15.233616120573023,15.288383879426975,17.08762464625129,17.06726652901135,17.10798276349123,16.63325469627119,18.24699999999998,18.241898469168905,18.25210153083105
